"poly","ring","x","y"
"o_260",765,15848,20204
"o_260",765,15931,20180
"o_260",765,15988,20247
"o_260",765,15944,20292
"o_260",765,15792,20283
"o_260",765,15848,20204
"o_260",766,15492,19951
"o_260",766,15375,19959
"o_260",766,15398,19913
"o_260",766,15451,19948
"o_260",766,15492,19951
"o_260",767,15319,20002
"o_260",767,15270,20033
"o_260",767,15250,19991
"o_260",767,15192,19982
"o_260",767,15178,19923
"o_260",767,15209,19810
"o_260",767,15316,19819
"o_260",767,15310,19861
"o_260",767,15240,19926
"o_260",767,15296,19960
"o_260",767,15319,20002
"o_260",768,15607,16879
"o_260",768,15635,16888
"o_260",768,15623,16944
"o_260",768,15604,16908
"o_260",768,15570,16980
"o_260",768,15554,16994
"o_260",768,15566,17025
"o_260",768,15606,17087
"o_260",768,15671,17099
"o_260",768,15692,17049
"o_260",768,15698,16964
"o_260",768,15749,16960
"o_260",768,15771,17007
"o_260",768,15807,17029
"o_260",768,15835,17081
"o_260",768,15859,17079
"o_260",768,15817,17155
"o_260",768,15785,17175
"o_260",768,15658,17258
"o_260",768,15593,17267
"o_260",768,15552,17222
"o_260",768,15515,17253
"o_260",768,15503,17175
"o_260",768,15455,17171
"o_260",768,15410,17129
"o_260",768,15381,17142
"o_260",768,15416,17079
"o_260",768,15412,17002
"o_260",768,15457,17016
"o_260",768,15463,16942
"o_260",768,15465,16912
"o_260",768,15523,16917
"o_260",768,15539,16903
"o_260",768,15538,16918
"o_260",768,15575,16906
"o_260",768,15591,16892
"o_260",768,15607,16879
"o_260",769,15465,16912
"o_260",769,15452,16897
"o_260",769,15466,16898
"o_260",769,15465,16912
"o_260",770,15542,16858
"o_260",770,15536,16835
"o_260",770,15530,16812
"o_260",770,15545,16813
"o_260",770,15542,16858
"o_260",771,15530,16812
"o_260",771,15490,16772
"o_260",771,15447,16769
"o_260",771,15463,16748
"o_260",771,15432,16672
"o_260",771,15481,16704
"o_260",771,15521,16743
"o_260",771,15518,16789
"o_260",771,15532,16791
"o_260",771,15530,16812
"o_260",772,15432,16672
"o_260",772,15405,16648
"o_260",772,15331,16664
"o_260",772,15402,16622
"o_260",772,15432,16672
"o_260",773,15375,16838
"o_260",773,15391,16892
"o_260",773,15356,16889
"o_260",773,15344,16858
"o_260",773,15375,16838
"o_260",774,16253,19171
"o_260",774,16390,19216
"o_260",774,16379,19281
"o_260",774,16345,19280
"o_260",774,16332,19215
"o_260",774,16300,19217
"o_260",774,16253,19171
"o_260",775,16231,19494
"o_260",775,16251,19452
"o_260",775,16295,19455
"o_260",775,16335,19426
"o_260",775,16360,19483
"o_260",775,16315,19506
"o_260",775,16287,19519
"o_260",775,16231,19494
"o_260",776,17107,21259
"o_260",776,17101,21314
"o_260",776,17061,21307
"o_260",776,17028,21260
"o_260",776,17010,21182
"o_260",776,17037,21154
"o_260",776,17141,21184
"o_260",776,17192,21215
"o_260",776,17243,21277
"o_260",776,17240,21321
"o_260",776,17107,21259
"o_260",777,17088,21524
"o_260",777,17082,21566
"o_260",777,17010,21569
"o_260",777,17008,21497
"o_260",777,17088,21524
"o_260",778,15428,16220
"o_260",778,15454,16192
"o_260",778,15536,16201
"o_260",778,15533,16243
"o_260",778,15428,16220
"o_260",779,15439,16072
"o_260",779,15397,16139
"o_260",779,15374,16107
"o_260",779,15332,16118
"o_260",779,15349,16077
"o_260",779,15399,16053
"o_260",779,15439,16072
"o_260",780,15439,16072
"o_260",780,15460,16009
"o_260",780,15521,16014
"o_260",780,15499,15954
"o_260",780,15536,15919
"o_260",780,15502,15914
"o_260",780,15462,15896
"o_260",780,15449,15881
"o_260",780,15494,15842
"o_260",780,15524,15817
"o_260",780,15498,15800
"o_260",780,15502,15744
"o_260",780,15516,15745
"o_260",780,15399,15722
"o_260",780,15453,15662
"o_260",780,15455,15627
"o_260",780,15485,15608
"o_260",780,15522,15660
"o_260",780,15545,15552
"o_260",780,15449,15544
"o_260",780,15453,15493
"o_260",780,15508,15497
"o_260",780,15577,15503
"o_260",780,15657,15527
"o_260",780,15655,15560
"o_260",780,15780,15578
"o_260",780,15808,15563
"o_260",780,15931,15576
"o_260",780,16001,15573
"o_260",780,15949,15645
"o_260",780,15939,15687
"o_260",780,15934,15765
"o_260",780,15927,15770
"o_260",780,15879,15767
"o_260",780,15801,15784
"o_260",780,15663,15853
"o_260",780,15665,15823
"o_260",780,15710,15784
"o_260",780,15714,15728
"o_260",780,15664,15766
"o_260",780,15582,15779
"o_260",780,15620,15824
"o_260",780,15633,15840
"o_260",780,15645,15862
"o_260",780,15552,15908
"o_260",780,15547,15906
"o_260",780,15537,15917
"o_260",780,15579,15913
"o_260",780,15610,15880
"o_260",780,15737,15817
"o_260",780,15845,15779
"o_260",780,15911,15774
"o_260",780,15920,15772
"o_260",780,15933,15769
"o_260",780,15939,15755
"o_260",780,15948,15753
"o_260",780,15969,15788
"o_260",780,15983,15809
"o_260",780,15985,15824
"o_260",780,15978,15945
"o_260",780,15955,15944
"o_260",780,15935,15873
"o_260",780,15929,15838
"o_260",780,15932,15794
"o_260",780,15925,15787
"o_260",780,15931,15799
"o_260",780,15929,15838
"o_260",780,15935,15873
"o_260",780,15962,15969
"o_260",780,15918,15999
"o_260",780,15893,15968
"o_260",780,15781,15960
"o_260",780,15813,15903
"o_260",780,15855,15906
"o_260",780,15832,15835
"o_260",780,15786,15831
"o_260",780,15770,15925
"o_260",780,15732,15975
"o_260",780,15777,15990
"o_260",780,15679,15984
"o_260",780,15652,15968
"o_260",780,15595,16006
"o_260",780,15548,16030
"o_260",780,15464,16038
"o_260",780,15439,16072
"o_260",781,15453,15493
"o_260",781,15436,15543
"o_260",781,15372,15559
"o_260",781,15375,15517
"o_260",781,15414,15459
"o_260",781,15453,15493
"o_260",782,15548,16030
"o_260",782,15562,16031
"o_260",782,15547,16045
"o_260",782,15548,16030
"o_260",783,15564,16088
"o_260",783,15613,16097
"o_260",783,15601,16170
"o_260",783,15550,16202
"o_260",783,15564,16088
"o_260",784,15878,16051
"o_260",784,15943,16056
"o_260",784,15932,16112
"o_260",784,15885,16094
"o_260",784,15878,16051
"o_260",785,15844,16205
"o_260",785,15880,16165
"o_260",785,15977,16199
"o_260",785,15933,16211
"o_260",785,15863,16220
"o_260",785,15844,16205
"o_260",786,15977,16199
"o_260",786,15983,16101
"o_260",786,16007,16164
"o_260",786,15977,16199
"o_260",787,15844,16205
"o_260",787,15825,16253
"o_260",787,15771,16239
"o_260",787,15803,16186
"o_260",787,15844,16205
"o_260",788,16289,16083
"o_260",788,16325,16093
"o_260",788,16387,16147
"o_260",788,16376,16201
"o_260",788,16386,16295
"o_260",788,16391,16315
"o_260",788,16376,16328
"o_260",788,16334,16340
"o_260",788,16279,16337
"o_260",788,16256,16238
"o_260",788,16315,16171
"o_260",788,16289,16083
"o_260",789,16391,16315
"o_260",789,16419,16302
"o_260",789,16431,16331
"o_260",789,16499,16347
"o_260",789,16501,16306
"o_260",789,16513,16363
"o_260",789,16428,16400
"o_260",789,16380,16384
"o_260",789,16391,16315
"o_260",790,16475,16291
"o_260",790,16433,16303
"o_260",790,16412,16232
"o_260",790,16475,16291
"o_260",791,16513,16363
"o_260",791,16578,16380
"o_260",791,16581,16295
"o_260",791,16641,16301
"o_260",791,16626,16413
"o_260",791,16533,16455
"o_260",791,16571,16409
"o_260",791,16513,16363
"o_260",792,16533,16455
"o_260",792,16523,16519
"o_260",792,16481,16478
"o_260",792,16533,16455
"o_260",793,16523,16519
"o_260",793,16609,16468
"o_260",793,16698,16490
"o_260",793,16674,16541
"o_260",793,16695,16565
"o_260",793,16611,16603
"o_260",793,16523,16575
"o_260",793,16515,16583
"o_260",793,16460,16600
"o_260",793,16394,16541
"o_260",793,16409,16500
"o_260",793,16449,16511
"o_260",793,16458,16572
"o_260",793,16514,16574
"o_260",793,16523,16519
"o_260",794,16277,16379
"o_260",794,16347,16368
"o_260",794,16317,16409
"o_260",794,16303,16408
"o_260",794,16277,16379
"o_260",795,16221,16390
"o_260",795,16171,16444
"o_260",795,16159,16387
"o_260",795,16084,16383
"o_260",795,16146,16515
"o_260",795,16163,16586
"o_260",795,16088,16554
"o_260",795,16099,16610
"o_260",795,16191,16623
"o_260",795,16189,16665
"o_260",795,16148,16649
"o_260",795,16147,16663
"o_260",795,16069,16639
"o_260",795,16107,16698
"o_260",795,16065,16709
"o_260",795,16038,16707
"o_260",795,16038,16693
"o_260",795,16025,16679
"o_260",795,16041,16652
"o_260",795,16048,16549
"o_260",795,16037,16530
"o_260",795,16050,16459
"o_260",795,16029,16357
"o_260",795,16059,16338
"o_260",795,16098,16369
"o_260",795,16194,16375
"o_260",795,16207,16390
"o_260",795,16221,16390
"o_260",796,15741,17401
"o_260",796,15787,17320
"o_260",796,15745,17331
"o_260",796,15659,17258
"o_260",796,15744,17215
"o_260",796,15759,17195
"o_260",796,15795,17176
"o_260",796,15816,17159
"o_260",796,15906,17174
"o_260",796,15902,17225
"o_260",796,15901,17253
"o_260",796,15923,17307
"o_260",796,15922,17398
"o_260",796,15887,17395
"o_260",796,15866,17408
"o_260",796,15862,17450
"o_260",796,15780,17445
"o_260",796,15741,17401
"o_260",797,15932,17469
"o_260",797,15918,17467
"o_260",797,15921,17426
"o_260",797,15943,17413
"o_260",797,15922,17398
"o_260",797,15925,17314
"o_260",797,15954,17308
"o_260",797,15951,17273
"o_260",797,15929,17272
"o_260",797,15921,17299
"o_260",797,15904,17260
"o_260",797,15902,17242
"o_260",797,15906,17174
"o_260",797,15956,17186
"o_260",797,16038,17247
"o_260",797,16058,17302
"o_260",797,15993,17380
"o_260",797,15964,17408
"o_260",797,15988,17458
"o_260",797,15972,17499
"o_260",797,15930,17497
"o_260",797,15932,17469
"o_260",798,15993,17380
"o_260",798,16035,17331
"o_260",798,16075,17347
"o_260",798,16058,17402
"o_260",798,15993,17380
"o_260",799,15930,17497
"o_260",799,15969,17542
"o_260",799,15967,17570
"o_260",799,15914,17550
"o_260",799,15930,17497
"o_260",800,16180,17583
"o_260",800,16110,17579
"o_260",800,16128,17508
"o_260",800,16146,17451
"o_260",800,16205,17447
"o_260",800,16220,17385
"o_260",800,16270,17388
"o_260",800,16358,17511
"o_260",800,16292,17469
"o_260",800,16309,17498
"o_260",800,16260,17535
"o_260",800,16264,17546
"o_260",800,16300,17571
"o_260",800,16296,17618
"o_260",800,16252,17646
"o_260",800,16228,17601
"o_260",800,16180,17583
"o_260",801,16065,17211
"o_260",801,16129,17258
"o_260",801,16155,17324
"o_260",801,16163,17409
"o_260",801,16050,17256
"o_260",801,15961,17186
"o_260",801,16051,17198
"o_260",801,15955,17158
"o_260",801,15945,17088
"o_260",801,15960,17060
"o_260",801,15922,17002
"o_260",801,15924,16974
"o_260",801,15929,16893
"o_260",801,16009,16893
"o_260",801,16059,16910
"o_260",801,16119,16913
"o_260",801,16131,16942
"o_260",801,16214,17019
"o_260",801,16211,17158
"o_260",801,16168,17184
"o_260",801,16147,17139
"o_260",801,16147,17041
"o_260",801,16075,17051
"o_260",801,16122,17082
"o_260",801,16142,17154
"o_260",801,16132,17196
"o_260",801,16065,17211
"o_260",802,16056,16896
"o_260",802,15994,16882
"o_260",802,16018,16804
"o_260",802,16074,16808
"o_260",802,16088,16780
"o_260",802,16164,16780
"o_260",802,16199,16742
"o_260",802,16236,16711
"o_260",802,16248,16746
"o_260",802,16324,16738
"o_260",802,16370,16754
"o_260",802,16381,16811
"o_260",802,16437,16799
"o_260",802,16412,16742
"o_260",802,16508,16746
"o_260",802,16507,16774
"o_260",802,16463,16828
"o_260",802,16381,16825
"o_260",802,16360,16897
"o_260",802,16298,16905
"o_260",802,16255,16867
"o_260",802,16156,16873
"o_260",802,16133,16897
"o_260",802,16056,16896
"o_260",803,16236,16711
"o_260",803,16207,16680
"o_260",803,16254,16636
"o_260",803,16281,16654
"o_260",803,16236,16711
"o_260",804,16324,16738
"o_260",804,16272,16635
"o_260",804,16309,16637
"o_260",804,16376,16624
"o_260",804,16357,16735
"o_260",804,16324,16738
"o_260",805,13659,19494
"o_260",805,13703,19522
"o_260",805,13777,19486
"o_260",805,13763,19574
"o_260",805,13700,19547
"o_260",805,13654,19550
"o_260",805,13659,19494
"o_260",806,14320,20176
"o_260",806,14362,20221
"o_260",806,14373,20318
"o_260",806,14358,20373
"o_260",806,14369,20449
"o_260",806,14290,20470
"o_260",806,14220,20520
"o_260",806,14152,20499
"o_260",806,14084,20455
"o_260",806,14095,20378
"o_260",806,14202,20443
"o_260",806,14206,20359
"o_260",806,14167,20231
"o_260",806,14118,20236
"o_260",806,14104,20139
"o_260",806,14110,20043
"o_260",806,14178,19996
"o_260",806,14200,20047
"o_260",806,14297,19993
"o_260",806,14353,20040
"o_260",806,14309,20088
"o_260",806,14320,20176
"o_260",807,13926,20125
"o_260",807,13895,20200
"o_260",807,13866,20157
"o_260",807,13808,20165
"o_260",807,13800,20122
"o_260",807,13887,20106
"o_260",807,13926,20125
"o_260",808,16512,19161
"o_260",808,16569,19166
"o_260",808,16586,19245
"o_260",808,16494,19213
"o_260",808,16479,19255
"o_260",808,16420,19179
"o_260",808,16444,19147
"o_260",808,16512,19161
"o_260",809,14012,18770
"o_260",809,14114,18853
"o_260",809,14165,18804
"o_260",809,14190,18844
"o_260",809,14125,18921
"o_260",809,14047,18902
"o_260",809,13998,18863
"o_260",809,14012,18770
"o_260",810,13319,19371
"o_260",810,13256,19348
"o_260",810,13265,19249
"o_260",810,13346,19273
"o_260",810,13349,19320
"o_260",810,13319,19369
"o_260",810,13319,19371
"o_260",811,13270,19192
"o_260",811,13290,18955
"o_260",811,13346,18971
"o_260",811,13353,19062
"o_260",811,13333,19142
"o_260",811,13270,19192
"o_260",812,15209,17293
"o_260",812,15238,17266
"o_260",812,15288,17269
"o_260",812,15268,17339
"o_260",812,15214,17336
"o_260",812,15209,17293
"o_260",813,15124,17257
"o_260",813,15119,17314
"o_260",813,15051,17309
"o_260",813,15027,17250
"o_260",813,15073,17202
"o_260",813,15074,17157
"o_260",813,15168,17180
"o_260",813,15249,17246
"o_260",813,15124,17257
"o_260",814,17648,16768
"o_260",814,17649,16781
"o_260",814,17623,16808
"o_260",814,17613,16808
"o_260",814,17604,16836
"o_260",814,17540,16881
"o_260",814,17538,16926
"o_260",814,17478,16902
"o_260",814,17484,16864
"o_260",814,17432,16843
"o_260",814,17420,16802
"o_260",814,17542,16808
"o_260",814,17627,16795
"o_260",814,17648,16768
"o_260",815,17648,16768
"o_260",815,17712,16746
"o_260",815,17683,16711
"o_260",815,17693,16664
"o_260",815,17738,16664
"o_260",815,17745,16612
"o_260",815,17818,16626
"o_260",815,17803,16685
"o_260",815,17884,16668
"o_260",815,17913,16635
"o_260",815,17946,16667
"o_260",815,17967,16668
"o_260",815,17995,16676
"o_260",815,17995,16677
"o_260",815,18062,16712
"o_260",815,17963,16709
"o_260",815,17996,16730
"o_260",815,17907,16774
"o_260",815,17876,16769
"o_260",815,17892,16828
"o_260",815,17819,16818
"o_260",815,17807,16777
"o_260",815,17807,16775
"o_260",815,17801,16808
"o_260",815,17736,16828
"o_260",815,17725,16772
"o_260",815,17648,16768
"o_260",816,17125,16944
"o_260",816,17127,16850
"o_260",816,17201,16864
"o_260",816,17183,16904
"o_260",816,17125,16944
"o_260",817,16761,16801
"o_260",817,16761,16872
"o_260",817,16804,16850
"o_260",817,16877,16845
"o_260",817,16938,16879
"o_260",817,16918,16910
"o_260",817,16916,16987
"o_260",817,16970,16962
"o_260",817,16999,17011
"o_260",817,16943,17049
"o_260",817,16860,17071
"o_260",817,16787,17028
"o_260",817,16770,17133
"o_260",817,16732,17128
"o_260",817,16717,17177
"o_260",817,16816,17184
"o_260",817,16854,17260
"o_260",817,16796,17306
"o_260",817,16818,17349
"o_260",817,16828,17384
"o_260",817,16819,17391
"o_260",817,16863,17434
"o_260",817,16874,17488
"o_260",817,16876,17544
"o_260",817,16808,17511
"o_260",817,16669,17550
"o_260",817,16657,17513
"o_260",817,16722,17501
"o_260",817,16788,17509
"o_260",817,16788,17460
"o_260",817,16747,17458
"o_260",817,16751,17362
"o_260",817,16780,17348
"o_260",817,16724,17331
"o_260",817,16769,17277
"o_260",817,16697,17282
"o_260",817,16679,17344
"o_260",817,16539,17326
"o_260",817,16543,17249
"o_260",817,16495,17274
"o_260",817,16537,17205
"o_260",817,16529,17147
"o_260",817,16630,17159
"o_260",817,16690,17128
"o_260",817,16696,17049
"o_260",817,16649,16988
"o_260",817,16660,16881
"o_260",817,16562,16849
"o_260",817,16565,16788
"o_260",817,16684,16822
"o_260",817,16761,16801
"o_260",818,16495,17274
"o_260",818,16480,17322
"o_260",818,16440,17332
"o_260",818,16436,17392
"o_260",818,16384,17376
"o_260",818,16410,17307
"o_260",818,16372,17270
"o_260",818,16328,17318
"o_260",818,16264,17302
"o_260",818,16218,17253
"o_260",818,16248,17217
"o_260",818,16288,17233
"o_260",818,16384,17215
"o_260",818,16382,17258
"o_260",818,16451,17252
"o_260",818,16495,17274
"o_260",819,16384,17376
"o_260",819,16435,17413
"o_260",819,16510,17423
"o_260",819,16516,17465
"o_260",819,16503,17578
"o_260",819,16450,17582
"o_260",819,16447,17517
"o_260",819,16404,17493
"o_260",819,16365,17417
"o_260",819,16384,17376
"o_260",820,16761,16801
"o_260",820,16750,16763
"o_260",820,16736,16750
"o_260",820,16757,16716
"o_260",820,16800,16728
"o_260",820,16804,16789
"o_260",820,16761,16801
"o_260",821,17356,16668
"o_260",821,17376,16630
"o_260",821,17421,16623
"o_260",821,17442,16670
"o_260",821,17438,16736
"o_260",821,17356,16668
"o_260",822,18069,22521
"o_260",822,18111,22552
"o_260",822,18126,22626
"o_260",822,18084,22626
"o_260",822,17966,22593
"o_260",822,17982,22522
"o_260",822,18069,22521
"o_260",823,17731,22528
"o_260",823,17759,22583
"o_260",823,17834,22615
"o_260",823,17875,22572
"o_260",823,17949,22622
"o_260",823,17872,22689
"o_260",823,17870,22718
"o_260",823,17791,22765
"o_260",823,17775,22701
"o_260",823,17681,22656
"o_260",823,17750,22798
"o_260",823,17757,22879
"o_260",823,17642,22932
"o_260",823,17631,22845
"o_260",823,17688,22808
"o_260",823,17631,22755
"o_260",823,17691,22539
"o_260",823,17731,22528
"o_260",824,17694,22524
"o_260",824,17668,22529
"o_260",824,17694,22519
"o_260",824,17694,22518
"o_260",824,17694,22524
"o_260",825,17668,22529
"o_260",825,17599,22489
"o_260",825,17611,22446
"o_260",825,17667,22504
"o_260",825,17668,22529
"o_260",826,17669,22333
"o_260",826,17657,22273
"o_260",826,17593,22243
"o_260",826,17595,22210
"o_260",826,17673,22225
"o_260",826,17674,22176
"o_260",826,17714,22173
"o_260",826,17749,22136
"o_260",826,17680,21994
"o_260",826,17716,21936
"o_260",826,17709,21881
"o_260",826,17785,21763
"o_260",826,17845,21786
"o_260",826,17862,21869
"o_260",826,17864,21956
"o_260",826,17752,22312
"o_260",826,17712,22349
"o_260",826,17669,22333
"o_260",827,18145,21920
"o_260",827,18162,21958
"o_260",827,17982,21954
"o_260",827,18082,21873
"o_260",827,18104,21844
"o_260",827,18169,21905
"o_260",827,18145,21920
"o_260",828,16946,16474
"o_260",828,16918,16540
"o_260",828,16875,16581
"o_260",828,16823,16579
"o_260",828,16796,16547
"o_260",828,16746,16543
"o_260",828,16744,16505
"o_260",828,16852,16530
"o_260",828,16920,16465
"o_260",828,16946,16474
"o_260",829,16175,16502
"o_260",829,16203,16490
"o_260",829,16258,16491
"o_260",829,16297,16536
"o_260",829,16267,16577
"o_260",829,16239,16603
"o_260",829,16192,16573
"o_260",829,16175,16502
"o_260",830,16222,16912
"o_260",830,16240,16962
"o_260",830,16225,16977
"o_260",830,16226,16962
"o_260",830,16222,16912
"o_260",831,16403,17000
"o_260",831,16553,17022
"o_260",831,16527,17116
"o_260",831,16475,17252
"o_260",831,16412,17239
"o_260",831,16452,17131
"o_260",831,16338,17087
"o_260",831,16336,17115
"o_260",831,16336,17129
"o_260",831,16293,17152
"o_260",831,16250,17119
"o_260",831,16267,17055
"o_260",831,16254,17045
"o_260",831,16286,17023
"o_260",831,16311,17025
"o_260",831,16294,17056
"o_260",831,16381,17062
"o_260",831,16403,17000
"o_260",832,19821,22152
"o_260",832,19862,22196
"o_260",832,19877,22306
"o_260",832,19717,22300
"o_260",832,19628,22311
"o_260",832,19625,22272
"o_260",832,19597,22231
"o_260",832,19647,22208
"o_260",832,19624,22150
"o_260",832,19682,22094
"o_260",832,19772,22062
"o_260",832,19786,22073
"o_260",832,19793,22121
"o_260",832,19821,22152
"o_260",833,17797,23255
"o_260",833,17722,23251
"o_260",833,17657,23194
"o_260",833,17668,23152
"o_260",833,17808,23174
"o_260",833,17797,23255
"o_260",834,18144,22881
"o_260",834,18114,22963
"o_260",834,18106,22910
"o_260",834,18144,22881
"o_260",835,18153,23071
"o_260",835,18254,23055
"o_260",835,18261,23154
"o_260",835,18197,23136
"o_260",835,18220,23092
"o_260",835,18153,23071
"o_260",836,18047,23082
"o_260",836,17994,23080
"o_260",836,17958,23118
"o_260",836,17929,23087
"o_260",836,17995,23078
"o_260",836,18043,23042
"o_260",836,18047,23082
"o_260",837,17676,21734
"o_260",837,17630,21764
"o_260",837,17575,21773
"o_260",837,17592,21835
"o_260",837,17499,21816
"o_260",837,17499,21749
"o_260",837,17545,21720
"o_260",837,17623,21747
"o_260",837,17676,21734
"o_260",838,17675,21778
"o_260",838,17730,21809
