"st","x","y"
"49",9114,9379
"49",9070,9548
"49",9171,9764
"49",9180,9869
"49",9081,9692
"49",9174,8668
"49",9134,10096
"49",9220,9908
"49",9261,10002
"49",7264,12613
"49",7685,12172
"49",7297,12640
"49",9095,9493
"49",9111,9534
"49",9011,9424
"49",9086,9503
"49",7786,12145
"49",7246,12703
"49",7289,12647
"49",9136,9750
"49",9271,8528
"49",9090,9720
"49",9015,9434
"49",9043,9445
"49",9072,9582
"49",7964,11675
"49",9178,9769
"49",9073,9418
"49",9063,10147
"49",9001,9726
"49",9111,9450
"49",9339,8465
"49",7335,12596
"49",9407,9466
"49",9159,9382
"49",9215,9816
"49",9083,9427
"49",9025,9529
"49",9102,9650
"49",9129,9587
"49",9377,9508
"49",7322,12635
"49",9164,9590
"49",9407,9677
"49",9223,9903
"49",9168,9692
"49",9120,9357
"49",9018,9452
"49",9113,9449
"49",9142,9553
"49",9141,9450
"49",9020,9483
"49",9031,9561
"49",9029,9484
"49",9150,9470
"49",9218,10039
"49",9021,9759
"49",9211,9830
"49",9192,9783
"49",9089,9499
"49",9117,9041
"49",9188,9749
"49",9085,9744
"49",9215,9907
"49",9214,9875
"49",8800,9453
"49",8790,9460
"49",9214,9898
"49",9245,10028
"49",9173,9304
"49",9217,10050
"49",9098,8997
"49",9201,9842
"49",9741,10605
"49",9752,10638
"49",9060,9580
"49",9083,9041
"49",9089,8999
"49",9087,9638
"49",9091,9638
"49",9086,9640
"49",9089,9640
"49",9085,9632
"49",9083,9641
"49",9208,9831
"49",9135,9310
"49",9134,8983
"49",9164,9276
"49",9151,9092
"49",9189,9843
"49",8792,9564
"49",9194,10127
"49",9214,9806
"49",9202,9789
"49",9220,10043
"49",9163,9007
"49",9170,9003
"49",9252,10383
"49",9149,8363
"49",9146,9435
"49",9154,9512
"49",9014,10404
"49",9109,9389
"49",10797,10001
"49",9115,9404
"49",8807,11130
"49",7300,10831
"49",9016,9440
"49",9084,9721
"49",8277,12230
"49",9330,8439
"49",9068,9828
"49",9123,9721
"49",9094,8442
"49",9208,9984
"49",9162,9467
"49",9120,9521
"49",9222,9894
"49",9223,9894
"49",9223,9893
"49",9127,9651
"49",9176,9440
"49",9059,9504
"49",9069,9434
"49",9333,9162
"49",9102,8441
"49",9022,9631
"49",9340,8470
"49",9130,9518
"49",9017,9488
"49",7315,12681
"49",8996,9484
"49",9054,9427
"49",9169,9542
"49",9067,9561
"49",9248,9029
"49",8408,10643
"49",7785,12164
"49",9584,9496
"49",9113,9537
"49",9188,9430
"49",9147,9391
"49",9074,9652
"49",9003,9620
"49",9137,9363
"49",7761,12193
"49",9131,9589
"49",9193,9473
"49",9056,9538
"49",9034,9496
"49",9069,9557
"49",9033,9563
"49",9066,9631
"49",10504,11729
"49",9192,10091
"49",9161,9832
"49",9005,9527
"49",9182,8922
"49",9123,10103
"49",9235,9911
"49",9087,8952
"49",8817,9451
"49",10137,10163
"49",9151,9757
"49",9048,9036
"49",9090,9067
"49",9105,9032
"49",9267,10007
"49",9094,9017
"49",9092,9075
"49",9091,9076
"49",9186,9287
"49",9181,9193
"49",9222,10047
"49",9028,9577
"49",9030,9579
"49",10757,11997
"49",9238,9892
"49",9151,9761
"49",9071,9441
"49",9185,9841
"49",9158,9749
"49",9152,9046
"49",9134,9121
"49",9121,9066
"49",9095,8991
"49",9087,9068
"49",9249,9961
"49",8822,9453
"49",9096,9703
"49",8052,12400
"49",9140,9379
"49",9032,9574
"49",9133,10752
"49",9158,8843
"49",9282,10513
"49",9068,9437
"49",9025,9548
"49",9136,9541
"49",9187,9420
"49",9084,9460
"49",9125,9451
"49",9096,9578
"49",7768,12158
"49",9038,9434
"49",9099,9435
"49",9097,9557
"49",9776,8742
"49",9172,9778
"49",9203,9858
"49",8980,9798
"49",9031,9761
"49",9249,9974
"49",7768,12161
"49",7340,12603
"49",9308,8507
"49",9266,10001
"49",9096,10147
"49",9391,9680
"49",9187,9779
"49",7313,12685
"49",9226,10054
"49",9075,9492
"49",9081,9532
"49",9168,9411
"49",9169,9463
"49",9357,8447
"49",9138,9614
"49",9084,9546
"49",9055,9527
"49",9126,9659
"49",9180,9787
"49",9128,9582
"49",9449,9676
"49",9099,9438
"49",9096,9437
"49",9027,9560
"49",9109,9460
"49",9153,9381
"49",9308,9208
"49",9005,9601
"49",7349,12619
"49",7296,12488
"49",7934,11538
"49",9141,10094
"49",9168,9831
"49",7626,12179
"49",9184,9414
"49",9554,9498
"49",9111,9528
"49",9033,9483
"49",9330,8459
"49",9121,9522
"49",9152,9617
"49",9033,9483
"49",9069,9480
"49",9169,9444
"49",9040,9592
"49",9225,9911
"49",9173,10096
"49",10117,10119
"49",9228,9907
"49",9085,10134
"49",9207,9906
"49",9098,8972
"49",9176,9002
"49",9083,8966
"49",9165,8827
"49",9192,9828
"49",9089,9032
"49",9163,9099
"49",9125,9288
"49",9132,9663
"49",9179,9046
"49",9042,9044
"49",9042,9040
"49",8809,9522
"49",10415,10035
"49",10438,10036
"49",8804,9534
"49",9254,9985
"49",10777,9930
"49",9016,10397
"49",9131,9748
"49",9172,9215
"49",9122,9073
"49",9169,9249
"49",9161,8831
"49",9221,9886
"49",9203,9894
"49",9232,9906
"49",9186,9818
"49",9162,9481
"49",9052,9587
"49",9126,9432
"49",9187,9268
"49",8828,9555
"49",7324,12745
"49",9817,10647
"49",9586,10855
"49",9062,9596
"49",9178,9388
"49",9180,9449
"49",9161,9502
"49",9075,9425
"49",10804,9985
"49",9131,9604
"49",9131,9515
"49",9088,9450
"49",7267,12622
"49",9157,9718
"49",9233,9910
"49",9205,9832
"49",9151,9767
"49",9205,9846
"49",7793,12133
"49",9235,9975
"49",9182,9747
"49",7320,12643
"49",9167,9741
"49",8980,9421
"49",7328,12649
"49",9164,9591
"49",9208,9866
"49",9037,9540
"49",9181,9867
"49",9222,9839
"49",9120,9487
"49",9057,9432
"49",9165,9485
"49",9178,9494
"49",8968,9609
"49",9145,9476
"49",9018,9481
"49",9083,9515
"49",9079,9513
"49",9176,9842
"49",9141,9756
"49",9075,9498
"49",9068,9462
"49",9212,9839
"49",9366,8368
"49",7268,12632
"49",9134,9436
"49",9060,9577
"49",7271,12625
"49",9085,9541
"49",9043,9469
"49",9121,9582
"49",8976,9418
"49",9137,9541
"49",9112,9613
"49",9080,9053
"49",9140,9610
"49",10506,11727
"49",9193,9779
"49",9041,9586
"49",9106,8951
"49",9223,9905
"49",9134,9738
"49",9049,9726
"49",9214,9834
"49",9108,9036
"49",9102,9073
"49",9203,9913
"49",9179,9179
"49",9163,8958
"49",9081,8965
"49",9082,9646
"49",9162,9257
"49",9154,8959
"49",9157,8964
"49",9125,8969
"49",9049,9566
"49",9050,10191
"49",9660,10802
"49",7616,9128
"49",9180,9175
"49",9106,9062
"49",9139,8880
"49",9079,8973
"49",9237,9912
"49",9128,9720
"49",8619,11387
"49",9234,9906
"49",9152,10041
"49",9157,8969
"49",9159,10592
"49",8420,10636
"49",9257,8841
"49",9166,8836
"49",9154,8964
"49",8805,9544
"49",9319,13040
"49",9190,9413
"49",9012,9440
"49",9021,9439
"49",9067,9444
"49",9117,9359
"49",9130,9429
"49",9016,9605
"49",9008,10376
"49",9094,8450
"49",9171,9556
"49",9138,9536
"49",9173,9795
"49",9085,9678
"49",7362,12627
"49",7760,12068
"49",7357,12659
"49",7273,12607
"49",9302,8619
"49",9316,8505
"49",9243,8552
"49",9203,9865
"49",9183,9760
"49",9056,9816
"49",9088,9502
"49",9053,9497
"49",8999,9487
"49",7262,12625
"49",7263,12626
"49",9196,9780
"49",9060,9543
"49",9105,9565
"49",9347,8478
"49",9140,9404
"49",9117,9533
"49",7929,11500
"49",9330,8436
"49",7788,12117
"49",9111,9573
"49",9068,9477
"49",9057,9427
"49",9011,9409
"49",7241,12600
"49",8992,9589
"49",8987,9587
"49",9447,9655
"49",9329,8562
"49",9353,8429
"49",9135,9518
"49",8975,9414
"49",9163,9385
"49",9168,9421
"49",9490,9712
"49",7513,12607
"49",9082,9541
"49",9050,9638
"49",7293,12658
"49",9050,9584
"49",9137,9621
"49",9146,9544
"49",9151,10094
"49",9207,9839
"49",9142,9753
"49",8674,11244
"49",9138,9614
"49",9009,9626
"49",9044,9585
"49",9159,8965
"49",9150,8976
"49",9166,8934
"49",9104,8987
"49",8697,9475
"49",9184,9849
"49",9186,9851
"49",9063,9058
"49",9174,9288
"49",9160,9285
"49",9159,9760
"49",9168,9768
"49",9168,9263
"49",8832,9538
"49",9160,9699
"49",9112,9535
"49",9047,9496
"49",9125,9520
"49",9741,10620
"49",9013,9759
"49",8515,11493
"49",9043,9576
"49",9137,10082
"49",8977,9795
"49",9137,8881
"49",9126,8820
"49",9164,9155
"49",8791,9572
"49",8817,9455
"49",9226,10037
"49",8878,12267
"49",9138,9380
"49",9043,9555
"49",9142,8517
"49",9024,9561
"49",9136,9741
"49",7762,12074
"49",9214,9892
"49",8984,9805
"49",9199,9907
"49",9212,9813
"49",9224,10049
"49",9198,9840
"49",9208,9846
"49",9197,9860
"49",9188,10119
"49",9242,9981
"49",9358,8464
"49",9004,10154
"49",7298,12688
"49",9076,8437
"49",9162,9726
"49",9181,9756
"49",7268,12609
"49",9122,9607
"49",7514,12628
"49",9053,9616
"49",8996,9519
"49",9089,9486
"49",9135,9381
"49",9126,9713
"49",9089,9750
"49",9227,9910
"49",9152,9442
"49",9106,9381
"49",9067,9496
"49",9087,9626
"49",9044,9622
"49",9042,9591
"49",7268,12607
"49",7809,12093
"49",7776,12177
"49",9371,8383
"49",9160,9375
"49",7364,12623
"49",7275,12618
"49",9330,8464
"49",9123,9567
"49",7720,12153
"49",9118,9488
"49",9059,9501
"49",9006,9618
"49",9137,9534
"49",9482,9670
"49",9059,9470
"49",9209,8267
"49",9315,8233
"49",9109,9525
"49",9158,9368
"49",9150,9464
"49",9009,9522
"49",10501,11726
"49",9231,9909
"49",9136,9720
"49",9226,9913
"49",9264,9987
"49",9235,9896
"49",9211,9915
"49",9150,9738
"49",8672,11363
"49",9187,9791
"49",9184,8920
"49",9178,8872
"49",9162,8917
"49",9134,10087
"49",9120,9737
"49",9196,9831
"49",9025,8969
"49",9123,9711
"49",8914,9775
"49",9156,9758
"49",9207,9889
"49",9135,10755
"49",9127,9286
"49",9203,9877
"49",9119,9097
"49",9129,9058
"49",9119,9069
"49",9136,9060
"49",9264,8833
"49",9152,9050
"49",9172,8881
"49",9100,8959
"49",9167,8965
"49",9136,9481
"49",9062,9425
"49",9116,9595
"49",9137,9319
"49",9101,9068
"49",9115,9040
"49",9000,9514
"49",9185,8848
"49",8811,9517
"49",9098,10156
"49",9226,10041
"49",9014,10405
"49",9161,8921
"49",9138,10765
"49",7259,12615
"49",9062,9596
"49",9158,9529
"49",9010,9428
"49",9179,9421
"49",9160,9385
"49",9128,9542
"49",9142,9456
"49",9141,9456
"49",8055,12860
"49",9042,9639
"49",9000,9428
"49",9139,9391
"49",9249,9991
"49",7240,12597
"49",9233,10054
"49",9142,10094
"49",9448,9682
"49",7286,12712
"49",9186,9890
"49",9106,8449
"49",9243,9976
"49",9022,9472
"49",9094,9577
"49",7279,12634
"49",9157,9774
"49",9189,9873
"49",9026,9536
"49",9122,9461
"49",9036,9542
"49",9055,9785
"49",9115,9536
"49",9050,9504
"49",9007,9596
"49",7376,10689
"49",7353,12669
"49",9171,8647
"49",9359,8437
"49",7784,12118
"49",9435,9700
"49",7252,12711
"49",9197,9859
"49",9321,9108
"49",9137,9449
"49",7292,12650
"49",7294,12652
"49",9072,9419
"49",9129,9599
"49",9078,9439
"49",9245,10026
"49",9205,9843
"49",9264,9997
"49",9070,9590
"49",9087,9520
"49",9039,9461
"49",9151,9376
"49",9111,9525
"49",9107,9349
"49",9167,9441
"49",9063,9433
"49",9046,9561
"49",9071,9595
"49",9226,10030
"49",9079,9497
"49",9154,8897
"49",9223,9843
"49",10749,9925
"49",8828,9455
"49",9161,8851
"49",10421,10041
"49",9172,9034
"49",9148,9077
"49",9124,9051
"49",9102,9712
"49",9160,9123
"49",9154,9165
"49",9173,9293
"49",9163,8988
"49",9747,10600
"49",8829,9466
"49",9183,9870
"49",9259,9985
"49",9168,9149
"49",9160,9258
"49",8825,9531
"49",9216,10030
"49",9084,10135
"49",9204,9877
"49",9142,9370
"49",9162,8958
"49",9035,9428
"49",8993,9408
"49",8674,11247
"49",9126,9556
"49",9104,9707
"49",9174,9498
"49",9104,9358
"49",9057,9817
"49",7397,12603
"49",9220,10048
"49",9186,9787
"49",9227,9896
"49",9228,9897
"49",9227,9896
"49",9228,9897
"49",9082,9725
"49",9087,9719
"49",9523,9301
"49",9206,9927
"49",9313,8506
"49",9096,9746
"49",7757,12163
"49",7766,12175
"49",7269,12629
"49",9027,9545
"49",9129,9393
"49",7287,12640
"49",9230,9908
"49",9330,8458
"49",9379,8294
"49",9015,9427
"49",8015,11682
"49",9091,9453
"49",9094,9445
"49",9095,9448
"49",9318,8517
"49",9150,9489
"49",9151,9521
"49",9031,9527
"49",9157,9603
"49",9421,9454
"49",7329,12694
"49",7734,12135
"49",9126,9558
"49",8987,9430
"49",9076,9433
"49",9123,9464
"49",9123,9464
"49",9152,9450
"49",9388,9663
"49",9157,9552
"49",9153,9392
"49",9134,9464
"49",9076,9563
"49",9107,9588
"49",9169,9282
"49",9082,9535
"49",9242,9966
"49",8551,11390
"49",9217,9917
"49",9167,9851
"49",9059,9726
"49",9181,9482
"49",9184,9575
"49",9154,8923
"49",9164,9007
"49",9269,10008
"49",9133,8964
"49",9201,9846
"49",9165,8957
"49",9166,8915
"49",9210,9890
"49",9158,9162
"49",9162,9291
"49",9751,10627
"49",9050,9055
"49",9162,8956
"49",9168,8823
"49",9025,9559
"49",8999,9415
"49",9148,9277
"49",9165,9052
"49",9177,9144
"49",9080,9540
"49",9693,10804
"49",9121,9553
"49",9169,9072
"49",9103,9011
"49",9229,9905
"49",9211,9809
"49",9151,9365
"49",9162,10595
"49",7542,12586
"49",7289,12665
"49",9054,9648
"49",9137,9535
"49",9059,9438
"49",9004,9432
"49",9147,9488
"49",9064,9478
"49",9070,9446
"49",9045,9453
"49",10436,10075
"49",7302,12685
"49",7316,12040
"49",9000,9518
"49",9158,9576
"49",9028,9506
"49",9259,10050
"49",9223,10056
"49",7486,12686
"49",9215,9843
"49",9184,9899
"49",9218,9852
"49",7770,12176
"49",9057,9452
"49",9255,9980
"49",9198,10025
"49",9236,9920
"49",9204,9854
"49",9213,9910
"49",9329,8440
"49",9330,8440
"49",9233,10058
"49",9164,9455
"49",9108,9491
"49",9095,9472
"49",9149,9549
"49",9109,9591
"49",8413,10638
"49",9312,8472
"49",9122,8652
"49",9144,9556
"49",9133,9497
"49",9083,9500
"49",9098,9722
"49",9178,9541
"49",9025,9545
"49",9336,8488
"49",9035,9534
"49",9093,9515
"49",7290,12633
"49",7795,12133
"49",9338,8499
"49",9441,9678
"49",9157,9384
"49",9446,9677
"49",9078,9692
"49",9115,9402
"49",9374,9457
"49",7303,12691
"49",7323,12645
"49",7276,12530
"49",7276,12182
"49",7758,12162
"49",9004,9504
"49",9119,9640
"49",9114,9361
"49",9025,9537
"49",9113,9475
"49",9107,9469
"49",9192,9478
"49",9080,9429
"49",9176,9438
"49",9033,9566
"49",9139,9656
"49",9186,9840
"49",9127,8891
"49",9139,8980
"49",9180,9009
"49",9151,8949
"49",9046,8947
"49",9162,9080
"49",9187,10034
"49",9125,9731
"49",9077,9043
"49",9181,9698
"49",9129,9273
"49",9179,8828
"49",10776,9930
"49",10784,9947
"49",9012,9725
"49",9095,9061
"49",9103,9006
"49",8790,9537
"49",9401,8892
"49",9141,8871
"49",9090,8988
"49",9149,9285
"49",8685,11257
"49",9024,9743
"49",9016,9742
"49",9193,9823
"49",8818,9560
"49",9154,9757
"49",9075,10836
"49",9161,8945
"49",8827,9548
"49",9149,9425
"49",9067,9553
"49",9129,9476
"49",9137,9441
"49",9124,9587
"49",9696,10815
"49",9016,9603
"49",9070,9558
"49",9013,10384
"49",7608,12344
"49",9049,9435
"49",9190,9821
"49",9243,9992
"49",7521,12601
"49",7292,10841
"49",7262,12671
"49",9336,8438
"49",9128,10093
"49",9426,9643
"49",9121,9712
"49",7783,12134
"49",7388,12612
"49",9092,10060
"49",9209,9888
"49",9237,9916
"49",7276,12626
"49",9185,9445
"49",9006,10974
"49",9101,9506
"49",9001,9611
"49",9110,9756
"49",9089,9678
"49",9118,9503
"49",9138,9785
"49",9130,9591
"49",9455,9684
"49",9388,9460
"49",9031,9469
"49",9127,9551
"49",7267,12697
"49",7261,12607
"49",9303,8565
"49",9310,8518
"49",9162,9384
"49",9157,9429
"49",9260,9010
"49",9062,9522
"49",9432,9684
"49",9134,9595
"49",9151,9542
"49",9045,9461
"49",9153,9456
"49",9032,9463
"49",9156,9570
"49",7758,12190
"49",9354,8484
"49",9162,9519
"49",9004,9579
"49",8997,9519
"49",9025,9425
"49",9149,9300
"49",9196,9851
"49",10502,11728
"49",9034,9416
"49",9125,10105
"49",9227,9889
"49",8671,11265
"49",9220,9817
"49",9097,9684
"49",9095,9523
"49",9125,8852
"49",9174,8866
"49",9224,9910
"49",9184,8856
"49",8689,9485
"49",9158,9313
"49",9174,9196
"49",10763,9932
"49",9193,10060
"49",9123,9105
"49",9180,9286
"49",9053,9029
"49",9185,9277
"49",9151,9299
"49",9061,9055
"49",9150,9158
"49",9164,9264
"49",9109,9465
"49",9002,9629
"49",9012,9493
"49",9061,9448
"49",8824,9535
"49",9041,8998
"49",9168,9219
"49",9159,9243
"49",9177,9243
"49",9178,9239
"49",9176,8998
"49",9171,9000
"49",9160,9142
"49",9178,9271
"49",9014,9745
"49",8442,9785
"49",9143,9755
"49",9142,10753
"49",9132,10750
"49",8810,9485
"49",9131,8925
"49",9076,9565
"49",9133,9461
"49",9117,9346
"49",9061,9619
"49",9034,9512
"49",9077,9594
"49",9129,9586
"49",9013,9604
"49",9111,9605
"49",10515,9848
"49",7338,12050
"49",9037,9428
"49",9112,9568
"49",9082,9451
"49",9024,9577
"49",9236,9895
"49",9201,9840
"49",8984,9803
"49",9026,9761
"49",9086,9727
"49",9071,9709
"49",9365,8411
"49",7830,12077
"49",7771,12162
"49",9178,9426
"49",7345,12610
"49",9119,9477
"49",9177,9467
"49",9048,9583
"49",9134,9468
"49",9130,9589
"49",8991,9425
"49",9105,9441
"49",9091,9514
"49",9136,9366
"49",9350,9445
"49",9468,9702
"49",7329,12640
"49",9443,9685
"49",9150,9414
"49",9083,9758
"49",9169,8666
"49",9176,8654
"49",9174,9410
"49",7729,12822
"49",9355,8469
"49",7332,12637
"49",9183,9529
"49",9044,9607
"49",7744,12164
"49",9045,9573
"49",9211,9844
"49",7459,12602
"49",9172,9403
"49",9174,9517
"49",9061,9464
"49",9012,9441
"49",9149,9520
"49",9147,9522
"49",9154,9468
"49",9127,9550
"49",9077,9484
"49",9230,9863
"49",9129,9733
"49",9098,9446
"49",8996,9593
"49",9244,9973
"49",9164,9777
"49",9136,10100
"49",9171,10101
"49",9224,9845
"49",9204,9906
"49",9042,9781
"49",9211,9901
"49",9080,9030
"49",9134,9275
"49",9138,9760
"49",9150,9086
"49",9147,9095
"49",9101,8983
"49",9422,11066
"49",8808,9533
"49",9054,9632
"49",9574,10854
"49",9079,9547
"49",9099,9519
"49",9181,9188
"49",8834,9442
"49",9186,9855
"49",9143,9100
"49",9143,9088
"49",9098,9039
"49",8265,12115
"49",8267,12106
"49",9179,8852
"49",9066,8996
"49",9238,10055
"49",8646,9715
"49",9136,8987
"49",9148,8972
"49",9156,9285
"49",8814,9553
"49",9110,9381
"49",8068,12565
"49",9155,9411
"49",9178,9408
"49",9219,9814
"49",9064,10146
"49",9244,9856
"49",9230,9912
"49",7340,12617
"49",9146,9408
"49",9510,9295
"49",9312,8567
"49",9332,8438
"49",9013,9751
"49",9100,10142
"49",9136,9501
"49",9111,9342
"49",9043,9425
"49",9035,9505
"49",9112,9453
"49",9384,9463
"49",9350,8453
"49",9350,8453
"49",9353,8420
"49",9327,8455
"49",8987,9426
"49",9105,9480
"49",9049,9445
"49",9038,9450
"49",9137,9368
"49",9147,9503
"49",9136,9596
"49",9131,9375
"49",9138,9481
"49",9192,9469
"49",9255,8534
"49",9348,8435
"49",9158,9379
"49",9155,9390
"49",7370,12619
"49",7316,12640
"49",9082,9434
"49",9433,9682
"49",7274,12623
"49",9174,9408
"49",9051,9554
"49",9030,9579
"49",9158,9539
"49",9106,9346
"49",9192,9448
"49",9041,9542
"49",9105,9635
"49",9118,9550
"49",9131,9572
"49",10740,9905
"49",9152,9745
"49",9073,9654
"49",9027,9583
"49",9046,9572
"49",9259,10034
"49",9215,9985
"49",9222,9916
"49",10772,9939
"49",9095,9746
"49",9100,9708
"49",10567,12419
"49",9019,9515
"49",9111,9623
"49",9158,8902
"49",9218,9843
"49",9210,9913
"49",9079,9031
"49",9070,9066
"49",9168,9105
"49",9085,9010
"49",9101,9021
"49",9193,9902
"49",9109,9334
"49",9003,9632
"49",9144,9158
"49",9207,9907
"49",9097,9584
"49",9503,10946
"49",9017,10384
"49",9140,9136
"49",9138,9057
"49",9158,9176
"49",9160,9007
"49",9088,8960
"49",9178,9266
"49",9150,9108
"49",9140,9321
"49",9168,9123
"49",9212,9838
"49",8793,9565
"49",9134,9444
"49",9133,9444
"49",9138,8982
"49",7340,12613
"49",9076,9474
"49",9152,9436
"49",9047,9444
"49",9178,9549
"49",9067,9484
"49",9065,9516
"49",9099,8445
"49",9086,9626
"49",9181,9869
"49",8386,10584
"49",7302,12657
"49",9374,8238
"49",9100,9746
"49",9449,9694
"49",9111,9695
"49",9109,9718
"49",9186,9900
"49",9233,9866
"49",9129,9741
"49",7280,12541
"49",9090,9495
"49",9033,9525
"49",9065,9716
"49",9308,8557
"49",7298,12690
"49",9294,8563
"49",9242,10023
"49",9123,9571
"49",9056,9456
"49",9128,9508
"49",9145,9429
"49",9102,8428
"49",9102,9415
"49",9055,9583
"49",9333,8497
"49",9161,8687
"49",9244,8539
"49",9342,8237
"49",9307,8510
"49",9402,9671
"49",9088,9439
"49",9166,9841
"49",9182,8649
"49",9364,8381
"49",7302,12669
"49",7262,12667
"49",9377,9476
"49",9087,9466
"49",9039,9456
"49",9149,9554
"49",9116,9355
"49",9148,9543
"49",9153,9530
"49",9190,9481
"49",9047,9478
"49",9349,8471
"49",9136,9620
"49",9032,9419
"49",9009,9495
"49",9059,9454
"49",9170,9283
"49",10133,10099
"49",9213,9916
"49",10408,10069
"49",9207,9881
"49",9118,8830
"49",9032,9478
"49",9113,9641
"49",8995,9511
"49",9121,9641
"49",9120,9650
"49",9064,9590
"49",9158,8885
"49",9094,9759
"49",9142,10085
"49",9134,9754
"49",9162,8944
"49",9120,9709
"49",9145,8984
"49",9162,9260
"49",9104,9064
"49",9152,9141
"49",9192,9293
"49",9127,9526
"49",9139,9059
"49",9168,9118
"49",9167,8931
"49",8992,9611
"49",9017,9487
"49",10283,12943
"49",9011,9633
"49",9181,9074
"49",9159,9246
"49",9136,9306
"49",9154,9172
"49",9136,9068
"49",9183,9185
"49",9156,9309
"49",9166,8908
"49",9172,8838
"49",9172,8957
"49",9061,9740
"49",9170,8902
"49",9145,8974
"49",9137,9264
"49",9163,9533
"49",9048,9520
"49",9126,9367
"49",9035,9559
"49",7258,12440
"49",9229,10054
"49",9153,9757
"49",7233,12568
"49",9312,8598
"49",9450,9689
"49",9225,9908
"49",9121,9728
"49",9100,9704
"49",7299,12649
"49",9076,9483
"49",9029,9487
"49",7297,12643
"49",9217,9889
"49",7522,12598
"49",9379,9486
"49",7967,11672
"49",9034,9458
"49",9111,9693
"49",9103,9403
"49",9103,9402
"49",9145,9391
"49",9010,9753
"49",9234,10053
"49",9092,9465
"49",9139,9453
"49",9135,9423
"49",9075,9460
"49",9076,9460
"49",9156,9415
"49",9071,9485
"49",9062,9814
"49",9035,9484
"49",9442,9677
"49",7244,12599
"49",9160,9592
"49",9332,8473
"49",9038,9539
"49",9074,9531
"49",9075,9532
"49",9047,9459
"49",9079,9520
"49",9091,9472
"49",9114,9365
"49",9072,9430
"49",9144,9424
"49",9341,8495
"49",8994,9403
"49",8977,9407
"49",9328,8478
"49",9080,9546
"49",8985,9802
"49",9180,9864
"49",9178,9860
"49",9179,9861
"49",9149,9449
"49",9183,8910
"49",9145,10088
"49",9070,9837
"49",9265,10016
"49",9131,8927
"49",9178,8841
"49",9088,8984
"49",8051,12862
"49",9083,9064
"49",9154,9149
"49",9159,9247
"49",9099,9057
"49",9178,9284
"49",9175,8984
"49",9070,8986
"49",8730,9483
"49",9095,10150
"49",9172,9220
"49",9008,10299
"49",9105,8996
"49",8805,9552
"49",8813,9542
"49",9165,8843
"49",9222,9893
"49",9213,9858
"49",9145,9755
"49",9173,8866
"49",8818,9562
"49",7714,12172
"49",7816,12086
"49",9262,8860
"49",9166,8980
"49",9122,9543
"49",9161,9515
"49",9040,9447
"49",9035,9467
"49",9150,9498
"49",9133,9406
"49",9020,9500
"49",9129,9367
"49",9105,9507
"49",9035,9459
"49",9167,9708
"49",9229,10052
"49",9034,9760
"49",9158,9760
"49",9017,9760
"49",9346,8413
"49",9210,9799
