"lev","uid","geoid","name","pop"
"g",105,"131530208001","Block Group 1",NA
"g",106,"131530208002","Block Group 2",NA
"g",107,"131530201083","Block Group 3",NA
"g",108,"131530202004","Block Group 4",NA
"t",1,"13153021108","Census Tract 211.08",NA
"t",2,"13153020200","Census Tract 202",NA
"t",3,"13153020600","Census Tract 206",NA
"t",4,"13153020700","Census Tract 207",NA
"t",5,"13153020800","Census Tract 208",NA
"t",6,"13153020900","Census Tract 209",NA
"t",7,"13153020400","Census Tract 204",NA
"t",8,"13153021300","Census Tract 213",NA
"t",9,"13153020302","Census Tract 203.02",NA
"t",10,"13153021401","Census Tract 214.01",NA
"t",11,"13153021206","Census Tract 212.06",NA
"t",12,"13153021120","Census Tract 211.20",NA
"t",13,"13153021002","Census Tract 210.02",NA
"t",14,"13153021121","Census Tract 211.21",NA
"t",15,"13153021114","Census Tract 211.14",NA
"t",16,"13153021124","Census Tract 211.24",NA
"t",17,"13153021125","Census Tract 211.25",NA
"t",18,"13153021204","Census Tract 212.04",NA
"t",19,"13153021119","Census Tract 211.19",NA
"t",20,"13153021123","Census Tract 211.23",NA
"t",21,"13153021122","Census Tract 211.22",NA
"t",22,"13153021117","Census Tract 211.17",NA
"t",23,"13153020301","Census Tract 203.01",NA
"t",24,"13153021502","Census Tract 215.02",NA
"t",25,"13153021501","Census Tract 215.01",NA
"t",26,"13153021402","Census Tract 214.02",NA
"t",27,"13153021205","Census Tract 212.05",NA
"t",28,"13153021203","Census Tract 212.03",NA
"t",29,"13153021115","Census Tract 211.15",NA
"t",30,"13153021118","Census Tract 211.18",NA
"t",31,"13153021116","Census Tract 211.16",NA
"t",32,"13153020112","Census Tract 201.12",NA
"t",33,"13153021001","Census Tract 210.01",NA
"t",34,"13153020113","Census Tract 201.13",NA
"t",35,"13153020111","Census Tract 201.11",NA
"t",36,"13153020110","Census Tract 201.10",NA
"t",37,"13153020106","Census Tract 201.06",NA
"t",38,"13153020108","Census Tract 201.08",NA
"c",1,"13153","Houston County, Georgia",163633
"s",1,"13","Georgia",NA
"p",1,"1380508","Warner Robins city",NA
"p",2,"1360340","Perry city",NA
"p",3,"1314920","Centerville city",NA
"p",4,"1365968","Robins AFB CDP",NA
"z",1,"31047","ZCTA 31047",NA
"z",2,"31069","ZCTA 31069",NA
"z",3,"31098","ZCTA 31098",NA
"z",4,"31088","ZCTA 31088",NA
"z",5,"31025","ZCTA 31025",NA
"z",6,"31030","ZCTA 31030",NA
"z",7,"31005","ZCTA 31005",NA
"z",8,"31008","ZCTA 31008",NA
"z",9,"31091","ZCTA 31091",NA
"z",10,"31093","ZCTA 31093",NA
"z",11,"31036","ZCTA 31036",NA
"z",12,"31028","ZCTA 31028",NA
