"uid","part","x","y"
"TN",1,843.6,362.9
"TN",1,843.3,361.9
"TN",1,843.5,361.2
"TN",1,844.3,360.9
"TN",1,844.9,361.3
"TN",1,845.5,360.7
"TN",1,845.4,359.9
"TN",1,847.1,358.2
"TN",1,848,357.6
"TN",1,848.9,358.4
"TN",1,848.6,359.1
"TN",1,848.8,359.9
"TN",1,849.9,359.8
"TN",1,850.7,359.4
"TN",1,851.4,358.5
"TN",1,852.2,356.6
"TN",1,853.1,355.7
"TN",1,853.4,355.7
"TN",1,854.2,355.1
"TN",1,855,355.1
"TN",1,855.7,354.3
"TN",1,856.2,354.6
"TN",1,856.8,354.4
"TN",1,857.3,355.3
"TN",1,858.2,355.2
"TN",1,858.6,354.6
"TN",1,859.1,354.7
"TN",1,860.8,350.1
"TN",1,861.6,349.2
"TN",1,862.7,348.5
"TN",1,863.3,348.9
"TN",1,863.9,348.7
"TN",1,864,348.4
"TN",1,863.5,347.1
"TN",1,863.8,346.8
"TN",1,863.8,345.9
"TN",1,864.1,345.6
"TN",1,864,344.8
"TN",1,863.6,344.1
"TN",1,864.1,343.2
"TN",1,864,342.8
"TN",1,864.5,342.1
"TN",1,859.4,342.8
"TN",1,859.2,343.3
"TN",1,854.1,344.1
"TN",1,849.4,344.8
"TN",1,841.5,345.9
"TN",1,834.6,346.8
"TN",1,834.3,346.8
"TN",1,827.9,347.6
"TN",1,826.9,347.7
"TN",1,826.7,348.2
"TN",1,824.8,348.4
"TN",1,821.1,348.7
"TN",1,815.8,349.3
"TN",1,812.6,349.6
"TN",1,810.7,349.8
"TN",1,805.1,350.3
"TN",1,801.7,350.4
"TN",1,798.5,350.6
"TN",1,796.6,350.8
"TN",1,793.1,351.4
"TN",1,786.7,352
"TN",1,782.9,352.2
"TN",1,779.8,352.3
"TN",1,777.3,352.3
"TN",1,774,352.6
"TN",1,773,353.1
"TN",1,772.5,352.7
"TN",1,770.1,353
"TN",1,762.7,353.9
"TN",1,757.1,354.5
"TN",1,752.9,354.9
"TN",1,748.9,355.4
"TN",1,748.9,354.6
"TN",1,745.9,354.6
"TN",1,744.8,354.6
"TN",1,745.4,356.4
"TN",1,745.7,357.8
"TN",1,745.4,358.9
"TN",1,740.2,359.2
"TN",1,730.8,359.9
"TN",1,728.4,360.1
"TN",1,725.5,360.3
"TN",1,722.1,360.5
"TN",1,719.9,360.8
"TN",1,719.6,361.4
"TN",1,719.1,361.9
"TN",1,718.7,361.8
"TN",1,718.6,360.9
"TN",1,717.6,361
"TN",1,718,361.4
"TN",1,717.7,362.8
"TN",1,718.4,363.9
"TN",1,718,364.7
"TN",1,716.5,364.8
"TN",1,716.6,365.5
"TN",1,718.1,366.4
"TN",1,718.1,366.8
"TN",1,717.1,367.2
"TN",1,715.9,367
"TN",1,715.1,367
"TN",1,715.2,367.6
"TN",1,716.9,368.8
"TN",1,717.2,369.3
"TN",1,717.2,369.8
"TN",1,716.6,370.4
"TN",1,715.9,370.7
"TN",1,715.6,371
"TN",1,715.6,372.1
"TN",1,715.3,373
"TN",1,714.8,373
"TX",1,465,360.2
"TX",1,464.2,360.2
"TX",1,463.5,370.7
"TX",1,462.7,380.9
"TX",1,462,389.7
"TX",1,461.3,399.1
"TX",1,460.6,408.3
"TX",1,459.8,419.1
"TX",1,459.1,426.9
"TX",1,458.5,433.6
"TX",1,457.6,442.7
"TX",1,457.1,450.2
"TX",1,456.5,458.4
"TX",1,455.9,466.3
"TX",1,450.7,465.9
"TX",1,442.8,465.3
"TX",1,436.9,464.8
"TX",1,426.8,463.9
"TX",1,419.1,463.2
"TX",1,409,462.2
"TX",1,403,461.6
"TX",1,395.2,460.7
"TX",1,393.6,460.6
"TX",1,385.5,459.7
"TX",1,385,460.1
"TX",1,385.4,460.8
"TX",1,384.7,462.1
"TX",1,384.8,462.8
"TX",1,385.4,463.5
"TX",1,385.8,464.2
"TX",1,386.4,464.4
"TX",1,386.7,465
"TX",1,387.4,465.9
"TX",1,388.2,465.6
"TX",1,389.5,466.5
"TX",1,390,467.4
"TX",1,390.2,468.2
"TX",1,390.7,469.3
"TX",1,391,470.7
"TX",1,391.7,471.3
"TX",1,391.8,471.9
"TX",1,392.3,473.1
"TX",1,392.9,473.4
"TX",1,393.6,474.2
"TX",1,394.2,474.4
"TX",1,394.6,475
"TX",1,396.1,475.3
"TX",1,396.7,476
"TX",1,397.1,476
"TX",1,397.4,477.3
"TX",1,397.8,477.3
"TX",1,398.1,477.9
"TX",1,398.6,478
"TX",1,399.9,480.2
"TX",1,400.2,481
"TX",1,400.8,481.1
"TX",1,401.4,481.9
"TX",1,402.6,482.5
"TX",1,403.4,483.4
"TX",1,403.7,484
"TX",1,403.7,484.8
"TX",1,404.1,485.6
"TX",1,404.6,485.8
"TX",1,405.4,486.9
"TX",1,407,488.3
"TX",1,407,489.1
"TX",1,407.7,489.3
"TX",1,408.5,489.9
"TX",1,409.1,490.1
"TX",1,409.6,490.7
"TX",1,410.5,490.7
"TX",1,410.9,491
"TX",1,411.7,492
"TX",1,412.5,492.3
"TX",1,412.7,492.9
"TX",1,413.4,493.4
"TX",1,413.3,493.7
"TX",1,414.2,493.8
"TX",1,414.8,494.4
"TX",1,415,495.7
"TX",1,415.9,495.9
"TX",1,416.4,496.7
"TX",1,416.7,498.2
"TX",1,416.7,499.4
"TX",1,417,500.4
"TX",1,416.8,501
"TX",1,417.6,501.8
"TX",1,417.7,502.4
"TX",1,418.6,503.3
"TX",1,418.7,504.2
"TX",1,419,504.3
"TX",1,419.8,506.3
"TX",1,419.5,507.4
"TX",1,419.6,508.5
"TX",1,419.1,509.3
"TX",1,419.1,509.9
"TX",1,419.4,510.1
"TX",1,419.5,511.1
"TX",1,419.4,512.2
"TX",1,419.8,513.1
"TX",1,420.2,513.6
"TX",1,420.6,514.8
"TX",1,420.9,515.1
"TX",1,421.4,516.1
"TX",1,421.6,517.3
"TX",1,421.8,518
"TX",1,421.7,518.3
"TX",1,422.3,519.2
"TX",1,423.1,520
"TX",1,424.4,521
"TX",1,424.4,521.4
"TX",1,425.5,522.3
"TX",1,426,522.2
"TX",1,427,522.6
"TX",1,428,523.7
"TX",1,427.9,524
"TX",1,428.5,524.8
"TX",1,428.5,525.1
"TX",1,429.2,525.9
"TX",1,430.1,526.3
"TX",1,430.4,526.9
"TX",1,431.3,527.5
"TX",1,432.5,528.2
"TX",1,433.5,528.3
"TX",1,433.7,528.6
"TX",1,435.3,528.9
"TX",1,436.4,529.5
"TX",1,436.4,530.1
"TX",1,436.9,530.1
"TX",1,437.4,531.1
"TX",1,438,531.5
"TX",1,438.7,531.7
"TX",1,439,532
"TX",1,439.7,531.9
"TX",1,440.1,532.3
"TX",1,440.8,532.2
"TX",1,441.4,532.7
"TX",1,442.4,534.1
"TX",1,443.3,535
"TX",1,444.6,535.7
"TX",1,445.1,535.7
"TX",1,446.8,536.8
"TX",1,447.3,536.6
"TX",1,448.5,536.9
"TX",1,449.6,536.9
"TX",1,449.9,536.1
"TX",1,450,535.2
"TX",1,450.6,534.5
"TX",1,451.3,534.3
"TX",1,451.9,533.7
"TX",1,452.3,532.7
"TX",1,452.8,532.4
"TX",1,453.2,532.7
"TX",1,453.7,532.3
"TX",1,455.1,531.6
"TX",1,455,531.3
"TX",1,454.4,530.8
"TX",1,454.8,530
"TX",1,455.1,528.6
"TX",1,455.8,528.6
"TX",1,456.3,527.6
"TX",1,456.2,526.6
"TX",1,456.8,525.4
"TX",1,456.8,524.8
"TX",1,457.6,524.2
"TX",1,457.8,523.1
"TX",1,458.3,523.1
"TX",1,458.5,522.1
"TX",1,459.4,521.3
"TX",1,459.3,520.9
"TX",1,459.9,519.9
"TX",1,461,520
"TX",1,462.3,519.4
"TX",1,462.7,519.8
"TX",1,463.7,519.1
"TX",1,465.8,519.7
"TX",1,466.4,518.1
"TX",1,466.9,517.3
"TX",1,467.7,517.2
"TX",1,468.1,517.5
"TX",1,469.6,518.1
"TX",1,470.1,518.1
"TX",1,470.5,518.8
"TX",1,471.4,519.4
"TX",1,472,519.4
"TX",1,472.7,519.7
"TX",1,473.1,519.3
"TX",1,474,519.4
"TX",1,474.3,519.2
"TX",1,475.2,519.7
"TX",1,475.6,519.6
"TX",1,476.3,519.7
"TX",1,476.8,519.5
"TX",1,477.2,519.9
"TX",1,478,520.1
"TX",1,478.3,519.9
"TX",1,479.6,520.5
"TX",1,480.6,520.5
"TX",1,480.9,520.9
"TX",1,481.4,520.5
"TX",1,482.4,520.5
"TX",1,483,520
"TX",1,483.3,520.8
"TX",1,483.9,520.8
"TX",1,484.5,520.5
"TX",1,485.1,521.2
"TX",1,485.5,521.1
"TX",1,486,521.7
"TX",1,486,522.1
"TX",1,486.3,522.5
"TX",1,486.5,523.4
"TX",1,486.8,523.6
"TX",1,487.5,523.6
"TX",1,487.7,524
"TX",1,487.5,525
"TX",1,487.9,525.6
"TX",1,488.2,525.1
"TX",1,488.2,524.6
"TX",1,488.8,524.4
"TX",1,488.9,525.7
"TX",1,488.5,526.5
"TX",1,489,526.8
"TX",1,490.3,527.1
"TX",1,490.7,528
"TX",1,492,528.2
"TX",1,492.5,528.5
"TX",1,492.9,529.8
"TX",1,493.4,530.7
"TX",1,494.7,531.2
"TX",1,494.8,531.6
"TX",1,495.9,532.2
"TX",1,496,532.8
"TX",1,497.7,533.7
"TX",1,498.2,535
"TX",1,498,535.5
"TX",1,498.6,536
"TX",1,499,536.6
"TX",1,499.7,536.9
"TX",1,500,537.3
"TX",1,500.5,540
"TX",1,500.3,541
"TX",1,500.7,542
"TX",1,501.3,542
"TX",1,501.5,542.9
"TX",1,501.8,543.3
"TX",1,501.9,543.8
"TX",1,502.3,543.9
"TX",1,502.6,544.7
"TX",1,502.6,545.3
"TX",1,503.1,545.9
"TX",1,502.9,546.7
"TX",1,503.1,547.7
"TX",1,503.9,548.3
"TX",1,504.2,548.2
"TX",1,504.2,549
"TX",1,505.1,549.6
"TX",1,504.8,550.4
"TX",1,505.3,551.3
"TX",1,506.3,551.6
"TX",1,505.7,552.2
"TX",1,506.2,552.9
"TX",1,506.3,553.3
"TX",1,506,553.9
"TX",1,506.6,555.3
"TX",1,507.1,556
"TX",1,507,556.8
"TX",1,507.5,557.6
"TX",1,507.9,558
"TX",1,508.5,558
"TX",1,508.7,559
"TX",1,509.6,559.6
"TX",1,510.1,559.6
"TX",1,511.2,560.2
"TX",1,511.8,561.2
"TX",1,511.8,561.6
"TX",1,512.5,562.1
"TX",1,512.7,563.1
"TX",1,513,563.8
"TX",1,514.2,564.2
"TX",1,514.1,565.1
"TX",1,515,566.1
"TX",1,514.8,566.9
"TX",1,515.3,567.6
"TX",1,515.2,568.5
"TX",1,515.7,568.6
"TX",1,515.9,569.3
"TX",1,516.5,569.1
"TX",1,516.7,569.9
"TX",1,517.4,570.1
"TX",1,518.7,572
"TX",1,519.4,571.9
"TX",1,519.5,572.4
"TX",1,520,572.7
"TX",1,520.8,572.4
"TX",1,521.3,572.9
"TX",1,522.1,573.3
"TX",1,522.7,574.2
"TX",1,522.4,574.7
"TX",1,522.2,575.7
"TX",1,522.9,575.7
"TX",1,523.2,576.1
"TX",1,522.9,576.9
"TX",1,523,577.8
"TX",1,522.9,578.5
"TX",1,522.5,579.1
"TX",1,522.6,579.5
"TX",1,521.9,580
"TX",1,522.8,580.3
"TX",1,522.7,581.1
"TX",1,523.4,581.2
"TX",1,523.9,581.6
"TX",1,523.8,582.2
"TX",1,524,582.6
"TX",1,524.1,583.3
"TX",1,523.8,583.9
"TX",1,524,584.5
"TX",1,523.7,585
"TX",1,524,585.3
"TX",1,523.5,586
"TX",1,523.6,586.9
"TX",1,524.4,587.5
"TX",1,525,588.1
"TX",1,524.6,588.4
"TX",1,524.9,589
"TX",1,525.8,589.3
"TX",1,526.1,589.7
"TX",1,525.9,590.3
"TX",1,526.6,590.7
"TX",1,527.2,591.2
"TX",1,527.3,591.9
"TX",1,527.7,592.5
"TX",1,527.7,593.5
"TX",1,528.3,594
"TX",1,528.3,594.7
"TX",1,528.5,595.6
"TX",1,528.9,596.5
"TX",1,529.1,598.4
"TX",1,529.9,598.7
"TX",1,530.6,599.9
"TX",1,530.2,601
"TX",1,530.8,601.7
"TX",1,531.7,601.4
"TX",1,532.4,601.8
"TX",1,533.2,601.8
"TX",1,533.7,602.3
"TX",1,534.2,602.2
"TX",1,534.8,602.8
"TX",1,536.2,602.5
"TX",1,536.8,602.8
"TX",1,537,603.4
"TX",1,537.7,603.6
"TX",1,537.9,604.1
"TX",1,538.6,604.5
"TX",1,538.7,604.9
"TX",1,539.2,605.1
"TX",1,539.5,605.7
"TX",1,540.4,605.4
"TX",1,541.3,605.4
"TX",1,541.4,605.8
"TX",1,542.1,605.9
"TX",1,543.1,606.4
"TX",1,543.8,606.2
"TX",1,544.3,606.7
"TX",1,545.1,607.1
"TX",1,545.4,607.7
"TX",1,546.1,607.8
"TX",1,546.8,608.6
"TX",1,548,608.7
"TX",1,547.7,609.1
"TX",1,548.3,609.8
"TX",1,548.9,609.7
"TX",1,549.4,610.2
"TX",1,549.8,609.8
"TX",1,550.4,610.2
"TX",1,551.4,610
"TX",1,552.1,610.4
"TX",1,552.8,610.6
"TX",1,553,610
"TX",1,554,610
"TX",1,554.3,610.4
"TX",1,555,610.4
"TX",1,556.1,610.1
"TX",1,556.6,610.4
"TX",1,557.9,610.3
"TX",1,558.1,610.6
"TX",1,558.8,610.9
"TX",1,559.8,610.9
"TX",1,560.1,611.2
"TX",1,561.1,611.2
"TX",1,561.2,611.6
"TX",1,562,612.3
"TX",1,562.5,613.2
"TX",1,563.3,613.3
"TX",1,563.6,613.7
"TX",1,563.8,614.4
"TX",1,565.3,614.8
"TX",1,565.4,615.3
"TX",1,565.9,615.5
"TX",1,567,615.5
"TX",1,567.2,614.9
"TX",1,567.1,613.8
"TX",1,568,613.6
"TX",1,569.1,613
"TX",1,569.7,613.1
"TX",1,570.1,612.8
"TX",1,571.8,612.9
"TX",1,571.8,610.4
"TX",1,570.8,610.6
"TX",1,570.7,610.1
"TX",1,569.7,610
"TX",1,569,609.7
"TX",1,568.5,609
"TX",1,568.8,608.7
"TX",1,568.5,608.2
"TX",1,568.7,607.6
"TX",1,568.4,606.9
"TX",1,568.4,606.4
"TX",1,568.9,605.4
"TX",1,568,603.3
"TX",1,567.2,601.2
"TX",1,566.4,600.8
"TX",1,566.5,600.2
"TX",1,566.2,599.5
"TX",1,566.3,598.9
"TX",1,565.7,597.6
"TX",1,565.7,597.1
"TX",1,565.2,595.3
"TX",1,565,593
"TX",1,565.3,593
"TX",1,565.8,588.8
"TX",1,566,586.7
"TX",1,566.2,584.8
"TX",1,566,584.7
"TX",1,566.4,582.5
"TX",1,565.8,582.4
"TX",1,563.8,583.2
"TX",1,563.2,582.9
"TX",1,562,582.8
"TX",1,561.9,581.9
"TX",1,562.5,581.8
"TX",1,563,581.3
"TX",1,564,580.7
"TX",1,564.5,580.1
"TX",1,565.1,580.1
"TX",1,565.1,580.6
"TX",1,564.4,581.4
"TX",1,564.1,582
"TX",1,564.6,582.1
"TX",1,565.1,581.6
"TX",1,565.8,581.2
"TX",1,566.2,581.2
"TX",1,566.8,580.8
"TX",1,567.5,578.9
"TX",1,567.6,578
"TX",1,568,577.4
"TX",1,568.1,576.5
"TX",1,568.6,575.2
"TX",1,569.2,574.7
"TX",1,569.2,574.3
"TX",1,570.1,572.3
"TX",1,568.8,571.9
"TX",1,567.7,571.3
"TX",1,567.2,570.3
"TX",1,567.2,569.6
"TX",1,566.7,569.3
"TX",1,565.5,569.3
"TX",1,564.7,568.6
"TX",1,564.7,568.2
"TX",1,565.1,567.9
"TX",1,565.9,568.1
"TX",1,567.5,568.1
"TX",1,568.3,568
"TX",1,568.6,568.3
"TX",1,569.7,568
"TX",1,570.2,568.1
"TX",1,570.8,569
"TX",1,571.5,569.4
"TX",1,572.2,568.1
"TX",1,572.6,567.6
"TX",1,574.5,564.8
"TX",1,574.9,564.3
"TX",1,574.7,563.6
"TX",1,575,562.8
"TX",1,574.5,562.6
"TX",1,574.4,563.1
"TX",1,573.4,563.5
"TX",1,573.1,563.9
"TX",1,572.3,564.5
"TX",1,571.7,563.9
"TX",1,571,563.5
"TX",1,571,563.2
"TX",1,572.4,562
"TX",1,574.7,561
"TX",1,575.1,561
"TX",1,574.9,561.8
"TX",1,576.3,562.4
"TX",1,576.9,562.4
"TX",1,578.2,561.2
"TX",1,579.7,560.1
"TX",1,580,559.4
"TX",1,579.5,558.6
"TX",1,579.9,558.1
"TX",1,579.8,556.8
"TX",1,580.2,555.9
"TX",1,580.5,555.7
"TX",1,581.6,555.9
"TX",1,581.8,556.7
"TX",1,581.7,557.2
"TX",1,582.1,558
"TX",1,582.5,558.1
"TX",1,583.4,557.9
"TX",1,584.3,557.1
"TX",1,585.7,556.4
"TX",1,586.9,555.6
"TX",1,587.6,555.9
"TX",1,587,556.3
"TX",1,587.3,556.9
"TX",1,587.2,557.4
"TX",1,585.4,557.8
"TX",1,584.8,558.3
"TX",1,583.9,558.5
"TX",1,582.7,559.6
"TX",1,581,560.9
"TX",1,579.9,560.9
"TX",1,579.2,561.4
"TX",1,579.3,562
"TX",1,578.5,562.5
"TX",1,578,562.3
"TX",1,577.8,562.9
"TX",1,577.2,563.1
"TX",1,576.9,564
"TX",1,576.4,564.5
"TX",1,575.8,565.7
"TX",1,575.1,566.6
"TX",1,573.7,567.3
"TX",1,572.7,569
"TX",1,572.9,570
"TX",1,572.3,570.7
"TX",1,571.5,572.4
"TX",1,570.4,573.8
"TX",1,569,576.7
"TX",1,567.7,580.3
"TX",1,567.4,582
"TX",1,566.8,585.9
"TX",1,566.8,588.3
"TX",1,566.7,591.1
"TX",1,566.9,593.2
"TX",1,567.6,594.9
"TX",1,568,596.7
"TX",1,568.6,598.4
"TX",1,568.5,598.7
"TX",1,569,599.4
"TX",1,569.7,601.7
"TX",1,570.3,603.9
"TX",1,570.8,606.1
"TX",1,571.1,609
"TX",1,571.6,610
"TX",1,570.9,604.8
"TX",1,570.4,602.6
"TX",1,569.7,600.2
"TX",1,568.8,597.5
"TX",1,568.3,595.5
"TX",1,567.8,593.3
"TX",1,567.4,591.2
"TX",1,567.3,589.2
"TX",1,567.2,587.1
"TX",1,567.4,585
"TX",1,567.7,583.1
"TX",1,568.2,581.2
"TX",1,569.1,578.6
"TX",1,569.9,576.7
"TX",1,570.9,574.7
"TX",1,572.5,571.9
"TX",1,573.5,570.3
"TX",1,574.5,569.2
"TX",1,575.4,567.5
"TX",1,576.6,566
"TX",1,577.9,564.6
"TX",1,579.8,562.8
"TX",1,581.4,561.5
"TX",1,583.2,560.2
"TX",1,586.2,558.4
"TX",1,587.1,558
"TX",1,588,557.1
"TX",1,588.2,556.5
"TX",1,589.3,555.7
"TX",1,591.8,553.9
"TX",1,594.7,552.4
"TX",1,598.8,550.6
"TX",1,600.2,549.9
"TX",1,602.9,548.2
"TX",1,603.4,547.8
"TX",1,604.9,547.1
"TX",1,608,545.3
"TX",1,609.1,545.1
"TX",1,609.7,544.4
"TX",1,610.9,543.5
"TX",1,611.4,542.9
"TX",1,613.1,541.4
"TX",1,614.4,540.4
"TX",1,614.7,539.9
"TX",1,616.4,538.5
"TX",1,621,535.3
"TX",1,622.4,534.2
"TX",1,622.3,534
"TX",1,621.3,534
"TX",1,620.8,533.6
"TX",1,620.6,533.8
"TX",1,620.5,534.7
"TX",1,619.4,535.2
"TX",1,617.1,537.2
"TX",1,616.9,537.6
"TX",1,614.9,538.9
"TX",1,614,539.8
"TX",1,613.6,539.3
"TX",1,613.8,538.4
"TX",1,613.7,537.5
"TX",1,614.6,537.4
"TX",1,614.9,537.9
"TX",1,616.5,536.5
"TX",1,617.9,535.1
"TX",1,618.5,535.3
"TX",1,619.1,534.7
"TX",1,619.2,533.3
"TX",1,619.1,531.7
"TX",1,617.9,531
"TX",1,618.5,530.7
"TX",1,618.7,530.2
"TX",1,617.3,529.9
"TX",1,616.6,529.3
"TX",1,616.6,528.5
"TX",1,617.2,527.8
"TX",1,616.5,526.9
"TX",1,617.1,526
"TX",1,618.1,525.7
"TX",1,618.5,526.5
"TX",1,619.5,526.1
"TX",1,619.9,525
"TX",1,620.6,524.1
"TX",1,622.2,523.3
"TX",1,622.5,523.7
"TX",1,623.2,524.2
"TX",1,623.2,525.7
"TX",1,622.9,527.2
"TX",1,622.3,528.2
"TX",1,621.6,529
"TX",1,621.8,529.6
"TX",1,622.9,529.2
"TX",1,624.7,528.8
"TX",1,625.7,528.4
"TX",1,626.2,528.4
"TX",1,626.7,529
"TX",1,627.8,528.8
"TX",1,627.4,529.4
"TX",1,626.6,529.8
"TX",1,626,529.4
"TX",1,625.5,529.5
"TX",1,625.2,530.3
"TX",1,624.5,530.7
"TX",1,623.6,530.7
"TX",1,622.9,531.6
"TX",1,621.7,532.6
"TX",1,621.5,533.4
"TX",1,622.4,533.2
"TX",1,622.9,532.4
"TX",1,623.7,531.7
"TX",1,625.2,530.8
"TX",1,627.1,529.9
"TX",1,634.6,526.5
"TX",1,636.2,525.9
"TX",1,637.3,525.6
"TX",1,638.7,525.6
"TX",1,640.6,525.6
"TX",1,640.6,525.3
"TX",1,639.9,524.3
"TX",1,639.6,524.1
"TX",1,639.3,523.5
"TX",1,638.7,522.9
"TX",1,638.8,522.4
"TX",1,640.2,521.3
"TX",1,640.9,519.9
"TX",1,641.1,519.1
"TX",1,641.5,518.3
"TX",1,642.4,517.5
"TX",1,642.8,516.8
"TX",1,642.6,515.9
"TX",1,643.2,515.4
"TX",1,643.2,514.4
"TX",1,642.7,513.1
"TX",1,643,512.3
"TX",1,642.8,511.1
"TX",1,642.3,510.9
"TX",1,641.7,510.2
"TX",1,641.9,509.7
"TX",1,641.9,508.9
"TX",1,643.1,507.6
"TX",1,642.7,506.4
"TX",1,642.7,505.8
"TX",1,642.4,505.2
"TX",1,642.4,504.5
"TX",1,643.3,503.9
"TX",1,643.2,502.9
"TX",1,644.5,501.6
"TX",1,644.7,500.8
"TX",1,644.5,500.5
"TX",1,645,500
"TX",1,645.1,499.5
"TX",1,645.6,498.9
"TX",1,645.7,498.5
"TX",1,645.6,497.5
"TX",1,645.4,497.1
"TX",1,645.7,496.3
"TX",1,646.2,495.8
"TX",1,645.4,494.9
"TX",1,645.4,494.3
"TX",1,645.9,494.2
"TX",1,646.4,493.8
"TX",1,645.7,492.5
"TX",1,645.8,490.8
"TX",1,646,490.2
"TX",1,645.6,490
"TX",1,644.8,490.5
"TX",1,644.6,490.3
"TX",1,644.5,489.2
"TX",1,644.3,488.9
"TX",1,644.1,488.1
"TX",1,643.7,488.1
"TX",1,642.8,487.2
"TX",1,643.2,486
"TX",1,643,485.1
"TX",1,642.4,484.6
"TX",1,642.4,484.2
"TX",1,641.4,483.5
"TX",1,641.9,482.6
"TX",1,641.5,482.2
"TX",1,640.8,482.2
"TX",1,640,481.5
"TX",1,639.6,480.3
"TX",1,640,479.9
"TX",1,639.8,478.9
"TX",1,640.2,478.4
"TX",1,639.7,477
"TX",1,639.8,476.3
"TX",1,639.5,475.8
"TX",1,638.8,475.3
"TX",1,638.7,474.8
"TX",1,638,473.6
"TX",1,636.6,472.8
"TX",1,635.8,471.3
"TX",1,635.3,471.1
"TX",1,635.2,464.7
"TX",1,635,454.8
"TX",1,634.8,447.1
"TX",1,634.6,439
"TX",1,634.5,434.5
"TX",1,634,434
"TX",1,633.4,434.1
"TX",1,633,434.5
"TX",1,632.6,433.9
"TX",1,631.8,433.6
"TX",1,631,434.5
"TX",1,630.4,433.7
"TX",1,630.1,434.3
"TX",1,629.6,434
"TX",1,629.4,434.6
"TX",1,628.5,434.4
"TX",1,628.4,434.8
"TX",1,627.7,434.6
"TX",1,627.8,433.9
"TX",1,627.2,434
"TX",1,626.5,433
"TX",1,626.4,432.4
"TX",1,625.9,432.6
"TX",1,625.2,433.1
"TX",1,624.6,432.2
"TX",1,624.2,432.2
"TX",1,622.6,431.4
"TX",1,621.5,431.5
"TX",1,621.5,431.1
"TX",1,621,431.1
"TX",1,620.2,429.9
"TX",1,619.1,430.3
"TX",1,618.4,430.1
"TX",1,618.2,429.8
"TX",1,617.4,429.2
"TX",1,616.5,428
"TX",1,615.9,427.7
"TX",1,614.8,427.4
"TX",1,614.6,426.7
"TX",1,614,426.7
"TX",1,613.2,425.7
"TX",1,612.7,425.7
"TX",1,612.2,425.4
"TX",1,611.3,425.1
"TX",1,610.9,425.8
"TX",1,610.9,426.4
"TX",1,610.4,426.6
"TX",1,610.1,427.2
"TX",1,609.3,426.9
"TX",1,609.2,427.3
"TX",1,607.9,427.4
"TX",1,606.2,427.2
"TX",1,605.9,426.8
"TX",1,605.4,427.1
"TX",1,604.8,425.9
"TX",1,604.1,425.8
"TX",1,603.4,426.5
"TX",1,602.8,426.5
"TX",1,602.5,426.9
"TX",1,601.9,427
"TX",1,601.1,426.8
"TX",1,601.2,427.7
"TX",1,600.8,428
"TX",1,600.2,427.5
"TX",1,599.9,427.6
"TX",1,599.7,428.1
"TX",1,597.6,426.9
"TX",1,597.5,427.5
"TX",1,595.4,428.1
"TX",1,594.4,427.9
"TX",1,593.5,428.1
"TX",1,593.5,428.5
"TX",1,593.1,429.7
"TX",1,592.5,430.1
"TX",1,591.9,430.2
"TX",1,591,429.7
"TX",1,590.5,430.1
"TX",1,590.3,431.1
"TX",1,589.7,431.7
"TX",1,589.3,431.5
"TX",1,589.2,431
"TX",1,588.5,430.3
"TX",1,588.1,429.5
"TX",1,586.6,429.6
"TX",1,586.3,429.3
"TX",1,586.1,428.5
"TX",1,585.2,428.5
"TX",1,584.2,428
"TX",1,584.1,427.7
"TX",1,584.8,427.2
"TX",1,584.8,426.7
"TX",1,584.2,426.7
"TX",1,583.5,426.2
"TX",1,583.3,426.3
"TX",1,582.9,427.8
"TX",1,582.5,428.2
"TX",1,581.6,428.4
"TX",1,580.9,427.3
"TX",1,580.2,427.2
"TX",1,580,427.7
"TX",1,579.5,427.7
"TX",1,579,426.6
"TX",1,578.9,425.8
"TX",1,578.5,425.1
"TX",1,577.5,425.7
"TX",1,577,425.8
"TX",1,577.2,426.9
"TX",1,576.5,427.8
"TX",1,575.8,428.1
"TX",1,575.1,428.9
"TX",1,575.2,429.7
"TX",1,575,430.6
"TX",1,574.4,430.8
"TX",1,573.5,430.3
"TX",1,572.9,428.8
"TX",1,573.1,428.1
"TX",1,573.7,427.7
"TX",1,573.4,426.7
"TX",1,572.8,426.1
"TX",1,572.2,426.5
"TX",1,572.1,427.1
"TX",1,571.6,427.4
"TX",1,571.1,426.9
"TX",1,570.4,427.1
"TX",1,570.1,427.8
"TX",1,569.7,428.3
"TX",1,568.6,428.3
"TX",1,567.9,427.8
"TX",1,568.2,427.1
"TX",1,568,426.3
"TX",1,567.2,425.9
"TX",1,566.2,426.4
"TX",1,565.6,426.4
"TX",1,565.3,425.9
"TX",1,565.5,425.1
"TX",1,564.7,424.4
"TX",1,563.9,424.2
"TX",1,563.4,424.5
"TX",1,562.7,425.5
"TX",1,561.8,426.4
"TX",1,560.7,427.3
"TX",1,560.1,427.5
"TX",1,559.5,427.3
"TX",1,558.7,426.7
"TX",1,558.1,426.7
"TX",1,557.8,426.2
"TX",1,558.3,425.9
"TX",1,558.3,425
"TX",1,558.6,424.2
"TX",1,558.1,423.7
"TX",1,557.2,424
"TX",1,556,423.8
"TX",1,555.6,423.1
"TX",1,555.7,422.8
"TX",1,555.4,422.3
"TX",1,555.3,421.8
"TX",1,555.8,421.2
"TX",1,555.9,420.7
"TX",1,555.5,420.2
"TX",1,555,420.4
"TX",1,554.3,421.1
"TX",1,553.7,421
"TX",1,553,420.6
"TX",1,551.8,420.5
"TX",1,551.3,420.1
"TX",1,550.6,420
