"fips","county","state","y1960","y1964","y1968","y1972","y1976","y1980","y1984","y1988","y1992","y1996","y2000","y2004","y2008","y2012","y2016","y2020","y2024"
"21131","LESLIE","KY","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"21133","LETCHER","KY","R","D","D","R","D","D","D","D","D","D","D","R","R","R","R","R","R"
"21135","LEWIS","KY","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"21137","LINCOLN","KY","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"21139","LIVINGSTON","KY","R","D","D","R","D","D","D","D","D","D","R","R","R","R","R","R","R"
"21141","LOGAN","KY","D","D","R","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"21143","LYON","KY","D","D","D","R","D","D","D","D","D","D","R","R","R","R","R","R","R"
"21145","MCCRACKEN","KY","D","D","D","R","D","D","R","D","D","D","R","R","R","R","R","R","R"
"21147","MCCREARY","KY","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"21149","MCLEAN","KY","R","D","D","R","D","D","R","D","D","D","R","R","R","R","R","R","R"
"21151","MADISON","KY","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"21153","MAGOFFIN","KY","R","D","R","R","D","D","D","D","D","D","R","D","R","R","R","R","R"
"21155","MARION","KY","D","D","D","R","D","D","R","D","D","D","R","R","R","R","R","R","R"
"21157","MARSHALL","KY","D","D","D","R","D","D","D","D","D","D","R","R","R","R","R","R","R"
"21159","MARTIN","KY","R","D","R","R","R","R","R","R","R","D","R","R","R","R","R","R","R"
"21161","MASON","KY","R","D","D","R","D","D","R","R","D","R","R","R","R","R","R","R","R"
"21163","MEADE","KY","D","D","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"21165","MENIFEE","KY","D","D","D","D","D","D","D","D","D","D","R","D","D","R","R","R","R"
"21167","MERCER","KY","R","D","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"21169","METCALFE","KY","R","D","R","R","D","R","R","R","D","R","R","R","R","R","R","R","R"
"21171","MONROE","KY","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"21173","MONTGOMERY","KY","D","D","R","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"21175","MORGAN","KY","D","D","D","D","D","D","D","D","D","D","R","R","R","R","R","R","R"
"21177","MUHLENBERG","KY","R","D","R","R","D","D","D","D","D","D","D","R","R","R","R","R","R"
"21179","NELSON","KY","D","D","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"21181","NICHOLAS","KY","D","D","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"21183","OHIO","KY","R","D","R","R","R","R","R","R","D","D","R","R","R","R","R","R","R"
"21185","OLDHAM","KY","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"21187","OWEN","KY","D","D","D","R","D","D","R","D","D","R","R","R","R","R","R","R","R"
"21189","OWSLEY","KY","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"21191","PENDLETON","KY","R","D","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"21193","PERRY","KY","R","D","D","R","D","D","D","D","D","D","D","R","R","R","R","R","R"
"21195","PIKE","KY","D","D","D","R","D","D","D","D","D","D","D","D","R","R","R","R","R"
"21197","POWELL","KY","R","D","R","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"21199","PULASKI","KY","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"21201","ROBERTSON","KY","D","D","R","R","D","D","R","D","D","R","R","R","R","R","R","R","R"
"21203","ROCKCASTLE","KY","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"21205","ROWAN","KY","R","D","R","R","D","D","R","R","D","D","R","D","D","R","R","R","R"
"21207","RUSSELL","KY","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"21209","SCOTT","KY","D","D","D","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"21211","SHELBY","KY","D","D","D","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"21213","SIMPSON","KY","D","D","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"21215","SPENCER","KY","R","D","R","R","D","D","R","R","D","R","R","R","R","R","R","R","R"
"21217","TAYLOR","KY","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"21219","TODD","KY","D","D","R","R","D","D","R","R","D","R","R","R","R","R","R","R","R"
"21221","TRIGG","KY","D","D","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"21223","TRIMBLE","KY","D","D","D","R","D","D","R","D","D","D","R","R","R","R","R","R","R"
"21225","UNION","KY","D","D","D","R","D","D","D","D","D","D","R","R","R","R","R","R","R"
"21227","WARREN","KY","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"21229","WASHINGTON","KY","R","D","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"21231","WAYNE","KY","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"21233","WEBSTER","KY","D","D","D","R","D","D","D","D","D","D","R","R","R","R","R","R","R"
"21235","WHITLEY","KY","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"21237","WOLFE","KY","D","D","D","D","D","D","D","D","D","D","R","D","D","R","R","R","R"
"21239","WOODFORD","KY","R","D","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"22001","ACADIA","LA","D","D","D","R","D","R","R","D","D","D","R","R","R","R","R","R","R"
"22003","ALLEN","LA","D","D","D","R","D","D","D","D","D","D","R","R","R","R","R","R","R"
"22005","ASCENSION","LA","D","D","D","R","D","D","R","D","D","D","R","R","R","R","R","R","R"
"22007","ASSUMPTION","LA","D","D","D","R","D","D","R","D","D","D","D","D","R","R","R","R","R"
"22009","AVOYELLES","LA","D","D","D","R","D","R","R","R","D","D","R","R","R","R","R","R","R"
"22011","BEAUREGARD","LA","D","R","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"22013","BIENVILLE","LA","R","R","D","R","D","D","R","D","D","D","D","R","R","R","R","R","R"
"22015","BOSSIER","LA","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"22017","CADDO","LA","R","R","R","R","R","R","R","R","D","D","D","R","D","D","D","D","D"
"22019","CALCASIEU","LA","D","D","D","R","D","D","R","D","D","D","R","R","R","R","R","R","R"
"22021","CALDWELL","LA","R","R","D","R","R","R","R","R","D","D","R","R","R","R","R","R","R"
"22023","CAMERON","LA","D","D","D","R","D","D","R","D","D","D","R","R","R","R","R","R","R"
"22025","CATAHOULA","LA","R","R","D","R","D","R","R","R","D","D","R","R","R","R","R","R","R"
"22027","CLAIBORNE","LA","R","R","D","R","R","R","R","R","D","D","R","R","R","R","R","R","R"
"22029","CONCORDIA","LA","R","R","D","R","D","R","R","R","D","D","R","R","R","R","R","R","R"
"22031","DE SOTO","LA","R","R","D","R","D","D","R","D","D","D","R","R","R","R","R","R","R"
"22033","EAST BATON ROUGE","LA","D","R","D","R","R","R","R","R","R","D","R","R","D","D","D","D","D"
"22035","EAST CARROLL","LA","R","R","D","R","D","D","D","D","D","D","D","D","D","D","D","D","D"
"22037","EAST FELICIANA","LA","D","R","D","R","D","D","R","D","D","D","R","R","R","R","R","R","R"
"22039","EVANGELINE","LA","D","D","D","R","D","R","R","D","D","D","R","R","R","R","R","R","R"
"22041","FRANKLIN","LA","R","R","R","R","R","R","R","R","D","D","R","R","R","R","R","R","R"
"22043","GRANT","LA","R","R","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"22045","IBERIA","LA","D","R","D","R","R","R","R","R","D","D","R","R","R","R","R","R","R"
"22047","IBERVILLE","LA","D","D","D","R","D","D","D","D","D","D","D","D","D","D","D","D","R"
"22049","JACKSON","LA","R","R","D","R","D","R","R","R","D","D","R","R","R","R","R","R","R"
"22051","JEFFERSON","LA","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"22053","JEFFERSON DAVIS","LA","D","D","D","R","D","D","R","D","D","D","R","R","R","R","R","R","R"
"22055","LAFAYETTE","LA","D","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"22057","LAFOURCHE","LA","D","D","D","R","D","R","R","R","D","D","R","R","R","R","R","R","R"
"22059","LA SALLE","LA","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"22061","LINCOLN","LA","R","R","R","R","R","R","R","R","R","D","R","R","R","R","R","R","R"
"22063","LIVINGSTON","LA","D","R","D","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"22065","MADISON","LA","R","R","D","R","D","D","D","D","D","D","D","D","D","D","D","D","D"
"22067","MOREHOUSE","LA","R","R","D","R","R","R","R","R","D","D","R","R","R","R","R","R","R"
"22069","NATCHITOCHES","LA","D","R","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"22071","ORLEANS","LA","D","D","D","R","D","D","D","D","D","D","D","D","D","D","D","D","D"
"22073","OUACHITA","LA","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"22075","PLAQUEMINES","LA","D","R","D","R","R","R","R","R","R","D","R","R","R","R","R","R","R"
"22077","POINTE COUPEE","LA","D","R","D","R","D","D","D","D","D","D","D","D","R","R","R","R","R"
"22079","RAPIDES","LA","D","R","R","R","D","R","R","R","R","D","R","R","R","R","R","R","R"
"22081","RED RIVER","LA","R","R","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"22083","RICHLAND","LA","R","R","R","R","R","R","R","R","R","D","R","R","R","R","R","R","R"
"22085","SABINE","LA","R","R","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"22087","ST BERNARD","LA","D","R","R","R","D","R","R","R","R","D","R","R","R","R","R","R","R"
"22089","ST CHARLES","LA","D","D","D","R","D","D","R","R","R","D","R","R","R","R","R","R","R"
"22091","ST HELENA","LA","D","R","D","R","D","D","D","D","D","D","D","D","D","D","D","D","D"
"22093","ST JAMES","LA","D","D","D","R","D","D","D","D","D","D","D","D","D","D","D","D","R"
"22095","ST JOHN THE BAPTIST","LA","D","D","D","R","D","D","R","D","D","D","D","D","D","D","D","D","D"
"22097","ST LANDRY","LA","D","D","D","R","D","D","R","D","D","D","D","R","R","R","R","R","R"
"22099","ST MARTIN","LA","D","D","D","R","D","D","R","D","D","D","R","R","R","R","R","R","R"
"22101","ST MARY","LA","D","D","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"22103","ST TAMMANY","LA","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"22105","TANGIPAHOA","LA","D","R","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"22107","TENSAS","LA","R","R","D","R","D","D","R","R","D","D","D","D","D","D","D","D","R"
"22109","TERREBONNE","LA","D","D","R","R","R","R","R","R","R","D","R","R","R","R","R","R","R"
"22111","UNION","LA","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"22113","VERMILION","LA","D","D","D","R","D","R","R","D","D","D","R","R","R","R","R","R","R"
"22115","VERNON","LA","D","R","R","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"22117","WASHINGTON","LA","D","R","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"22119","WEBSTER","LA","R","R","D","R","R","R","R","R","D","D","R","R","R","R","R","R","R"
"22121","WEST BATON ROUGE","LA","D","D","D","R","D","D","D","D","D","D","D","R","R","R","R","R","R"
"22123","WEST CARROLL","LA","D","R","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"22125","WEST FELICIANA","LA","D","R","D","D","D","D","D","D","D","D","R","R","R","R","R","R","R"
"22127","WINN","LA","R","R","D","R","D","R","R","R","D","D","R","R","R","R","R","R","R"
"23001","ANDROSCOGGIN","ME","D","D","D","D","D","D","R","R","D","D","D","D","D","D","R","R","R"
"23003","AROOSTOOK","ME","R","D","D","R","R","R","R","R","D","D","D","D","D","D","R","R","R"
"23005","CUMBERLAND","ME","R","D","D","R","R","D","R","R","D","D","D","D","D","D","D","D","D"
"23007","FRANKLIN","ME","R","D","D","R","R","R","R","R","D","D","D","D","D","D","R","R","R"
"23009","HANCOCK","ME","R","D","R","R","R","R","R","R","D","D","D","D","D","D","D","D","D"
"23011","KENNEBEC","ME","R","D","D","R","D","R","R","R","D","D","D","D","D","D","R","D","R"
"23013","KNOX","ME","R","D","R","R","R","R","R","R","D","D","D","D","D","D","D","D","D"
"23015","LINCOLN","ME","R","D","R","R","R","R","R","R","D","D","R","D","D","D","D","D","D"
"23017","OXFORD","ME","R","D","D","R","R","R","R","R","D","D","D","D","D","D","R","R","R"
"23019","PENOBSCOT","ME","R","D","D","R","R","R","R","R","D","D","R","D","D","D","R","R","R"
"23021","PISCATAQUIS","ME","R","D","D","R","R","R","R","R","D","D","R","R","R","R","R","R","R"
"23023","SAGADAHOC","ME","R","D","D","R","R","R","R","R","D","D","D","D","D","D","D","D","D"
"23025","SOMERSET","ME","R","D","D","R","D","R","R","R","D","D","D","D","D","D","R","R","R"
"23027","WALDO","ME","R","D","R","R","R","R","R","R","D","D","R","D","D","D","D","D","D"
"23029","WASHINGTON","ME","R","D","D","R","R","R","R","R","D","D","R","R","D","D","R","R","R"
"23031","YORK","ME","D","D","D","R","D","R","R","R","D","D","D","D","D","D","D","D","D"
"24001","ALLEGANY","MD","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"24003","ANNE ARUNDEL","MD","R","D","R","R","R","R","R","R","R","R","R","R","R","R","D","D","D"
"24005","BALTIMORE","MD","R","D","R","R","R","R","R","R","D","D","D","D","D","D","D","D","D"
"24009","CALVERT","MD","D","D","D","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"24011","CAROLINE","MD","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"24013","CARROLL","MD","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"24015","CECIL","MD","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"24017","CHARLES","MD","D","D","R","R","D","R","R","R","R","R","D","D","D","D","D","D","D"
"24019","DORCHESTER","MD","D","R","R","R","R","R","R","R","R","D","R","R","R","R","R","R","R"
"24021","FREDERICK","MD","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","D","D"
"24023","GARRETT","MD","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"24025","HARFORD","MD","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"24027","HOWARD","MD","R","D","R","R","R","R","R","R","D","D","D","D","D","D","D","D","D"
"24029","KENT","MD","R","D","R","R","D","D","R","R","R","D","R","R","D","R","R","D","R"
"24031","MONTGOMERY","MD","D","D","D","R","D","R","R","D","D","D","D","D","D","D","D","D","D"
"24033","PRINCE GEORGES","MD","D","D","R","R","D","D","D","D","D","D","D","D","D","D","D","D","D"
"24035","QUEEN ANNES","MD","D","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"24037","ST MARYS","MD","D","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"24039","SOMERSET","MD","R","D","R","R","D","D","R","R","R","D","D","R","R","D","R","R","R"
"24041","TALBOT","MD","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","D","R"
"24043","WASHINGTON","MD","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"24045","WICOMICO","MD","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"24047","WORCESTER","MD","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"24510","BALTIMORE CITY","MD","D","D","D","D","D","D","D","D","D","D","D","D","D","D","D","D","D"
"25001","BARNSTABLE","MA","R","D","R","R","R","R","R","R","D","D","D","D","D","D","D","D","D"
"25003","BERKSHIRE","MA","D","D","D","D","D","D","R","D","D","D","D","D","D","D","D","D","D"
"25005","BRISTOL","MA","D","D","D","D","D","D","D","D","D","D","D","D","D","D","D","D","D"
"25007","DUKES","MA","R","D","R","R","D","D","D","D","D","D","D","D","D","D","D","D","D"
"25009","ESSEX","MA","D","D","D","D","D","R","R","D","D","D","D","D","D","D","D","D","D"
"25011","FRANKLIN","MA","R","D","R","R","D","R","R","D","D","D","D","D","D","D","D","D","D"
"25013","HAMPDEN","MA","D","D","D","D","D","D","R","D","D","D","D","D","D","D","D","D","D"
"25015","HAMPSHIRE","MA","D","D","D","D","D","D","D","D","D","D","D","D","D","D","D","D","D"
"25017","MIDDLESEX","MA","D","D","D","D","D","D","D","D","D","D","D","D","D","D","D","D","D"
"25019","NANTUCKET","MA","R","D","R","R","R","R","R","D","D","D","D","D","D","D","D","D","D"
"25021","NORFOLK","MA","D","D","D","D","D","R","R","D","D","D","D","D","D","D","D","D","D"
"25023","PLYMOUTH","MA","R","D","D","R","D","R","R","R","D","D","D","D","D","D","D","D","D"
"25025","SUFFOLK","MA","D","D","D","D","D","D","D","D","D","D","D","D","D","D","D","D","D"
"25027","WORCESTER","MA","D","D","D","D","D","R","R","R","D","D","D","D","D","D","D","D","D"
"26001","ALCONA","MI","R","D","R","R","R","R","R","R","D","D","R","R","R","R","R","R","R"
"26003","ALGER","MI","D","D","D","R","D","D","R","D","D","D","R","D","D","R","R","R","R"
"26005","ALLEGAN","MI","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"26007","ALPENA","MI","R","D","R","R","R","R","R","R","D","D","D","R","D","R","R","R","R"
"26009","ANTRIM","MI","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"26011","ARENAC","MI","R","D","R","R","D","R","R","D","D","D","D","D","D","R","R","R","R"
"26013","BARAGA","MI","D","D","D","R","R","R","R","D","D","D","R","R","R","R","R","R","R"
"26015","BARRY","MI","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"26017","BAY","MI","D","D","D","R","D","R","R","D","D","D","D","D","D","D","R","R","R"
"26019","BENZIE","MI","R","D","R","R","R","R","R","R","D","D","R","R","D","R","R","R","R"
"26021","BERRIEN","MI","R","D","R","R","R","R","R","R","R","R","R","R","D","R","R","R","R"
"26023","BRANCH","MI","R","D","R","R","R","R","R","R","R","D","R","R","R","R","R","R","R"
"26025","CALHOUN","MI","R","D","R","R","R","R","R","R","D","D","D","R","D","D","R","R","R"
"26027","CASS","MI","R","D","R","R","R","R","R","R","D","D","R","R","D","R","R","R","R"
"26029","CHARLEVOIX","MI","R","D","R","R","R","R","R","R","D","R","R","R","R","R","R","R","R"
"26031","CHEBOYGAN","MI","R","D","R","R","R","R","R","R","D","D","R","R","R","R","R","R","R"
"26033","CHIPPEWA","MI","R","D","R","R","R","R","R","R","R","D","R","R","R","R","R","R","R"
"26035","CLARE","MI","R","D","R","R","R","R","R","R","D","D","D","R","D","R","R","R","R"
"26037","CLINTON","MI","R","D","R","R","R","R","R","R","R","R","R","R","D","R","R","R","R"
"26039","CRAWFORD","MI","R","D","R","R","R","R","R","R","D","D","R","R","R","R","R","R","R"
"26041","DELTA","MI","D","D","D","D","D","D","R","D","D","D","R","R","D","R","R","R","R"
"26043","DICKINSON","MI","D","D","D","R","D","R","R","R","D","D","R","R","R","R","R","R","R"
"26045","EATON","MI","R","D","R","R","R","R","R","R","R","R","R","R","D","D","R","R","R"
"26047","EMMET","MI","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"26049","GENESEE","MI","R","D","D","R","D","D","R","D","D","D","D","D","D","D","D","D","D"
"26051","GLADWIN","MI","R","D","R","R","R","R","R","R","D","D","R","R","D","R","R","R","R"
"26053","GOGEBIC","MI","D","D","D","R","D","D","D","D","D","D","D","D","D","D","R","R","R"
"26055","GRAND TRAVERSE","MI","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"26057","GRATIOT","MI","R","D","R","R","R","R","R","R","R","D","R","R","D","R","R","R","R"
"26059","HILLSDALE","MI","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"26061","HOUGHTON","MI","D","D","D","R","R","R","R","R","D","D","R","R","R","R","R","R","R"
"26063","HURON","MI","R","D","R","R","R","R","R","R","R","D","R","R","R","R","R","R","R"
"26065","INGHAM","MI","R","D","R","R","R","R","R","R","D","D","D","D","D","D","D","D","D"
"26067","IONIA","MI","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
