"GEOID20","pop","district_2022","district_2026"
"120950166071007",80,10,8
"120950136072016",70,9,10
"120950167402006",80,10,10
"120950168102074",69,9,9
"120479602011044",14,3,3
"120479601021018",59,3,3
"120479602011051",10,3,3
"120310028022020",40,4,4
"120310015003042",0,4,4
"120310008001027",0,5,5
"120310008001020",51,5,5
"120310113002003",92,4,4
"120310023002006",39,4,4
"120310131001009",0,4,4
"120310139063010",108,5,5
"121239502022040",13,2,2
"121239501001047",0,2,2
"121239502011158",0,2,2
"121050141293000",265,18,18
"120860006112002",86,26,26
"120860004021001",96,24,24
"120860018031001",160,24,24
"120570133193003",168,16,14
"120570115283003",131,14,12
"121130108081008",0,1,1
"121079502013001",2,6,6
"121079505004120",3,6,6
"120830014014005",0,3,3
"120830019001061",0,3,3
"120830025051018",29,3,3
"120830010073004",24,3,3
"120830012052020",144,6,6
"120830022033017",12,3,3
"120830012051011",11,6,6
"120830006041067",42,6,6
"120830002031033",8,3,3
"120830010133053",23,3,3
"120830026071186",12,3,3
"120830027051016",11,3,3
"120830010051028",12,3,3
"120830009041033",77,6,6
"120830008092006",11,6,6
"120830010112040",10,3,3
"120830002022055",6,3,3
"120830014012038",22,3,3
"120830007031028",3,6,6
"120570114142005",38,14,12
"120570142002031",0,14,12
"120570130041009",0,15,14
"120570141192060",26,16,14
"121130108081041",0,1,1
"121130108021015",0,1,1
"121130105062041",13,1,1
"120110101041005",80,23,25
"120190311041011",48,4,4
"120190311091046",6,4,4
"120830003022041",136,6,6
"120190301061040",19,4,4
"120090631024007",52,8,8
"120090631052016",81,8,8
"120090647012008",70,8,8
"120090713522037",48,8,8
"120090712041005",0,8,8
"120090661031004",33,8,8
"120090713412009",46,8,8
"120090621082006",73,8,8
"120090631051015",208,8,8
"120950175043041",0,11,10
"120950188001030",0,10,10
"120950188001032",0,10,10
"120310016002026",29,4,4
"120310148001006",0,4,4
"120950167471006",92,10,8
"120950150011045",33,11,11
"120950189023008",0,10,10
"120174513001023",6,12,15
"120174508004032",19,12,15
"120710102063048",20,19,19
"120710102034030",32,19,19
"120710402074021",46,17,19
"120710201042013",11,17,17
"120710502081029",24,19,19
"120710103074013",46,19,19
"120710004012003",44,17,17
"120710503171001",0,19,19
"120710101132020",21,19,19
"120710503061007",0,19,19
"120710403151064",12,17,19
"120710402113007",25,17,19
"120710503203020",0,19,19
"120710901002048",0,19,19
"120710102034024",91,19,19
"120231109012009",32,3,3
"120190315001041",0,4,4
"120190315001063",0,4,4
"120190301061024",60,4,4
"120190302081008",76,4,4
"120190301042029",0,4,4
"120010015141006",0,3,3
"120010022022023",43,3,3
"120310135241005",183,4,4
"120310105034008",56,4,4
"120310158041016",54,5,5
"120310107003020",0,4,4
"120310014012011",104,4,4
"121050126024049",35,18,18
"121130103032030",65,1,1
"121130108091010",13,1,1
"121130108083030",13,1,1
"121130108083021",11,1,1
"121130101001027",0,1,1
"121130108202024",24,1,1
"120970415013018",29,9,9
"120970410032024",30,9,9
"120970432091019",48,9,9
"120970408011004",0,9,18
"120299701012096",15,3,3
"120950168022006",0,9,9
"120950112003005",25,10,10
"120950175041004",25,11,10
"120559606024049",0,18,9
"120559616011078",0,18,9
"120559613014054",0,18,9
"120310119052001",18,4,4
"120310132001019",0,4,4
"120970410053018",0,9,9
"120970423002032",19,9,9
"120970431002012",121,9,9
"120970423003023",141,9,9
"120070003012008",83,3,3
"120070002021018",17,3,3
"120299702012057",7,3,3
"120570072001017",23,14,14
"120570010023021",35,14,15
"120570060007008",66,14,14
"120890501021025",39,4,4
"120890503072028",30,4,4
"120890501043038",8,4,4
"120890501043019",19,4,4
"120890504012021",14,4,4
"120890504012041",29,4,4
"120890501031015",28,4,4
"120860090541009",38,28,28
"120860002041035",39,24,24
"120860006033015",39,26,26
"120860041061017",10,24,25
"120860004182018",91,24,24
"120860167003006",34,28,28
"120860088101022",64,27,28
"120860105012007",79,28,28
"120860114122010",168,28,28
"120860114112009",90,28,28
"120860103011001",23,28,28
"120860104001004",92,28,28
"120190313033010",160,4,4
"120379703042045",21,2,2
"120710106023011",87,19,19
"120710402081084",4,17,19
"120710104221013",0,19,19
"120710101112026",0,19,19
"120710102034050",15,19,19
"120710501041014",22,19,19
"120710403016034",24,19,19
"120710006003018",28,19,17
"120791103024021",5,2,2
"121319503052021",0,1,1
"121319505011030",0,1,1
"121319501032056",8,1,1
"120890501022055",6,4,4
"120310143313005",20,5,5
"120310144171008",19,5,5
"120310145001024",0,5,5
"120310126012023",45,4,4
"120310141032021",16,5,5
"120310003003003",0,4,4
"120090713482235",11,8,8
"120090713482365",16,8,8
"120090612023029",0,8,8
"120090631023008",161,8,8
"120090715002005",0,8,8
"121030255013012",16,13,13
"121030268163031",33,13,13
"121030275012017",60,13,13
"121030221023028",11,13,16
"121030264011001",30,13,13
"121030258003020",26,13,13
"121030252102009",35,13,13
"121030255082009",14,13,13
"121239501002017",28,2,2
"121259603003023",0,3,3
"120890502043051",18,4,4
"121113816033019",117,21,21
"121113821171013",60,21,21
"121113821181024",1198,21,21
"121113818044001",52,21,21
"121113821103007",67,21,21
"121113821103008",31,21,21
"120730007002020",0,2,2
"120730024212012",21,2,2
"120730024231022",31,2,2
"120730009062003",34,2,2
"120730027024023",0,2,2
"120730019022009",0,2,2
"120730022014005",61,2,2
"120010004002026",0,3,3
"120010003022005",0,3,3
"120010002021010",30,3,3
"120010005001029",0,3,3
"120010022093051",49,3,3
"120010019082001",0,3,3
"120010002021016",25,3,3
"120010022101013",72,3,3
"120010022221001",21,3,3
"120010005002031",0,3,3
"120860090101095",0,28,28
"120860090101026",0,26,26
"120860022013025",0,24,24
"120860064033010",80,27,27
"120860012051032",40,24,24
"120860001152015",53,24,25
"120860064032015",56,27,27
"120310101071020",24,4,4
"120310143402002",58,5,5
"121130108232008",15,1,1
"120010017012001",0,3,3
"120010002012025",20,3,3
"120190307043017",195,4,4
"121130107101042",0,1,1
"121130101001271",0,1,1
"121030273301006",33,13,13
"121030254211011",195,13,13
"120759701011017",27,3,3
"120759701041082",0,3,3
"121050129002039",0,18,18
"121050133001002",0,18,18
"121050125132014",0,9,18
"121050124113035",49,18,18
"121050125151046",57,18,18
"121050105022014",57,18,18
"121050153013023",17,18,18
"121050125132024",24,9,18
"120860060023008",52,27,27
"120860110033005",89,28,28
"120860114061006",180,28,28
"120860099053025",89,24,24
"120860005092012",53,24,24
"120860059011000",0,27,27
"120860098033012",0,24,24
"120860095041005",88,24,24
"120860019013001",314,24,24
"120860007172011",110,26,26
"120860006054016",71,26,26
"120860013012011",25,24,24
"120860113013016",47,28,28
"120860109001013",38,28,28
"120860082094006",45,27,27
"121050142014032",19,18,18
"121050112032017",48,15,18
"121050151011039",13,18,18
"121050127022047",23,18,18
"121050120023016",16,15,18
"120730024101008",23,2,2
"120730002001026",48,2,2
"120730025161014",168,2,2
"120730024231024",0,2,2
"120730024161006",0,2,2
"120759706002031",16,3,3
"120759704003124",0,3,3
"121113818044019",87,21,21
"121113805004009",28,21,21
"121113807001000",0,21,21
"120090643023008",309,8,8
"120090713422021",30,8,8
"120860126021010",84,26,26
"120860165011007",99,28,28
"120860002192010",222,24,24
"120570123011008",27,15,14
"120890503071031",9,4,4
"120890505071023",0,4,4
"120310006001019",64,5,5
"121199104022042",0,11,11
"121199117043018",62,11,11
"121199103002006",14,11,11
"121199114024010",57,11,11
"121199101002034",20,11,11
"121199104022037",17,11,11
"121199114024101",0,11,11
"121199114024028",51,11,11
"120559614012292",0,18,9
"120559604021000",7,18,9
"120559604023004",19,18,9
"120559614012122",14,18,9
"120559614012031",0,18,9
"120559616051169",5,18,9
"120559607002021",317,18,9
"120310111001029",39,4,4
"120310029021006",37,4,4
"120310105022034",83,4,4
"120310172002040",0,4,4
"120310109002001",57,4,4
"120310143442010",93,5,5
"120310132001094",0,4,4
"120499703012018",45,18,16
"120499703012023",14,18,16
"120499702012016",33,18,16
"120310105033012",0,4,4
"120310124001007",41,4,4
"120310102021038",0,4,4
"120310140021015",27,5,5
"120310144082005",38,5,5
"120310143382013",86,5,5
"120310150023003",37,5,5
"120270101011021",19,18,16
"120270103021015",16,18,16
"120459603011120",0,2,2
"120190305001005",0,4,4
"120190301052002",244,4,4
"120730003011043",18,2,2
"120730011012011",6,2,2
"120950150031018",47,11,10
"120950161003027",34,10,10
"120950171122052",0,11,11
"120950145042006",154,10,10
"120950171161045",44,11,11
"120950123032001",59,10,10
"120950180002045",0,10,10
"120950136051016",31,9,10
"120950136072026",36,9,10
"120950136072007",87,9,10
"120950178101052",8,11,10
"120950113001011",7,10,10
"120150203013006",50,17,17
"120150103022108",3,17,17
"120990034003020",36,22,23
"120990001022003",0,21,21
"120990002231014",20,21,21
"120990081013041",27,20,22
"120990047021015",18,22,23
"120990077591021",10,22,22
"120990077231025",39,22,22
"120990077242011",146,22,22
"120990077251003",101,22,22
"120990078052009",33,21,21
"120990078051044",42,21,21
"120990078411009",140,20,21
"121050128044008",18,18,18
"120010010006014",91,3,3
"120010005004014",30,3,3
"120010006002022",17,3,3
"120010022101113",0,3,3
"120010002021013",0,3,3
"120010022041006",50,3,3
"120950167371052",308,9,9
"120950140001010",66,9,10
"120950164112005",50,10,10
"120174512002046",5,12,15
"120174511031014",29,12,15
"120174503074004",19,12,15
"120174502013015",37,12,15
"120174503051014",8,12,15
"120174503051015",0,12,15
"120174503051022",0,12,15
"120174503062016",20,12,15
"120174501051013",11,12,15
"120090610021006",76,8,8
"120090713481141",5,8,8
"120950124042004",81,10,10
"120570072002027",17,14,14
"120570127012054",17,15,14
"120570017004006",72,14,12
"120570060005005",48,14,14
"120570140141006",17,16,14
"120210112051030",0,26,22
"120210101071004",60,19,19
"120479601031044",10,3,3
"120479601021017",10,3,3
"120990043004012",17,22,23
"120990066021025",40,22,23
"120990003041035",101,21,21
"120990059263004",1052,22,23
"120990043002018",48,22,23
"120950126002012",78,10,10
"120950183001002",25,10,10
"120950121004003",93,10,10
"120950157011017",1,10,10
"120950136051013",45,9,10
"120950133004007",150,10,10
"120950182041049",11,10,10
"120950133003003",0,10,10
"120950170221012",440,9,11
"120950172001019",84,11,11
"120850009011017",30,21,21
"120030402014095",33,3,3
"120231104001022",19,3,3
"120190311092062",23,4,4
"120010022021029",38,3,3
"120010022101048",7,3,3
"120010005001098",0,3,3
"120010012031058",0,3,3
"120010011004013",25,3,3
"120010006001024",81,3,3
"120010022102010",51,3,3
"120010019085023",0,3,3
"120610505041035",20,8,9
"120610509092012",16,8,9
"120559617021162",0,18,9
"120559604011117",13,18,9
"120559614012333",8,18,9
"120559601043026",0,18,9
"120559601043008",85,18,9
"120559614012057",4,18,9
"120559615004118",19,18,9
"120559605041003",20,18,9
"120570101073014",0,15,14
"120570141093011",167,16,14
"120570137061000",0,16,14
"120570110171013",0,15,15
"121319502021012",315,2,2
"121319501032023",5,1,1
"121319503042042",28,1,1
"121319501023018",0,1,1
"120710403121081",0,19,19
"120710201024014",4,17,17
"120710403141054",0,17,19
"120710102101019",42,19,19
"120710102063012",36,19,19
"121113821295024",99,21,21
"120860004134011",117,24,24
"120860004163007",84,24,24
"120860004051015",68,24,24
"120860023003006",56,24,24
"120860074023006",28,27,27
"120860097044016",83,24,25
"120860066081005",36,27,27
"120860083052029",35,27,27
"120860200022012",94,28,28
"120860090551002",36,28,27
"120860054092007",113,27,27
"120679602013048",0,3,3
"120679602012066",0,3,3
"120679602012070",0,3,3
"120860053051003",335,27,27
"120860098032007",208,24,24
"120860018034000",53,24,24
"120860003021046",56,24,24
"120860008051008",51,26,26
"120860083083001",148,27,27
"120860110031002",39,28,28
"120860082094003",21,27,27
"120860112041062",58,28,28
"120860078051004",52,27,27
"120860091022023",7,26,26
"120860089111023",64,27,27
"120860006014016",59,26,26
"120860100231006",198,24,24
"120231103004031",68,3,3
"121030250161005",22,13,16
"121030225022016",0,13,16
"121030224025005",46,13,16
"121030274044009",46,13,13
"121030273301004",98,13,13
"121030262002033",0,13,13
"121030224021000",0,13,16
"121030245051015",19,13,13
"121030244113019",42,14,13
"121030244113014",19,14,13
"121030224023002",20,13,16
"120479601031063",0,3,3
"120479601022009",11,3,3
"120479601022019",15,3,3
"120479601031080",0,3,3
"120479601032037",13,3,3
"120479602012035",0,3,3
"120459601022065",0,2,2
"120190313033005",0,4,4
"120990014021017",0,20,23
"120990078052052",46,21,21
"120990077304006",42,23,22
"120990043002002",44,22,23
"120990059541001",91,22,23
"120990077413011",31,23,25
"120990059371001",41,22,25
"120990003041018",70,21,21
"120990002182014",153,21,21
"120990015001005",68,20,23
"120990046013011",83,22,23
"120990052031001",79,22,23
"121319506101072",17,2,2
"121050147012024",10,18,18
"121050124053016",359,9,18
"121050124111027",123,18,18
"121050124124033",0,11,18
"121050156002045",0,18,9
"121050125081000",0,18,18
"121050125022006",21,18,18
"121050126022017",49,18,18
"121050141311001",18,18,18
"121050125122009",0,9,18
"121050110003033",118,15,18
"121113822011008",58,21,21
"121113821261114",0,21,21
"121113822012096",5,21,21
"121113811051016",36,21,21
"121113813003011",0,21,21
"121113815072025",219,21,21
"120850005011012",0,21,21
"121113822012034",0,21,21
"121113811073005",23,21,21
"120860002221004",64,24,25
"120860004054007",40,24,24
"120860074032007",12,27,27
"120860002163005",66,24,24
"120860079021030",29,27,27
"120860106133007",75,27,27
"120860082081020",66,27,27
"120860082093011",33,27,27
"120860106221029",57,28,28
"120860081023025",31,27,27
"120860084312006",129,27,27
"120860191001012",42,28,28
"120310103052027",25,4,4
"120310109001012",142,4,4
"120310015001008",6,4,4
"120310027023015",113,4,4
"120310121001128",0,4,4
"120310028024022",45,4,4
"120310028011029",25,4,4
"120310029012018",38,4,4
"120310119052002",138,4,4
"120710402101033",9,17,19
"120710506011012",33,19,19
"120710401251028",75,17,19
"120710012062005",62,19,19
"120710102071008",23,19,19
"120710108022012",13,19,19
"120710203012017",19,17,17
"120710202011024",45,17,17
"120710402112037",39,17,19
"120710403151073",10,17,19
"120950171143014",75,11,11
"120950171134031",82,11,11
"120950168025172",11,9,9
"120950189021061",0,10,10
"120950167152003",88,10,10
"120950135074006",152,9,9
"120950170013058",16,10,11
"120950167532005",75,10,8
"120950177012017",55,11,11
"120950124023000",0,10,10
"120950124041017",41,10,10
"120950150052030",32,11,10
"120950178101041",0,11,11
"120950167351050",0,9,9
"120950167561002",0,9,10
"120950177031032",0,11,10
"121319506062032",5,2,2
"121319501022029",8,2,2
"120610508081023",7,8,9
"120610509082056",183,8,9
"120174511011052",24,12,15
"120652501062021",0,2,2
"120231103005033",15,3,3
"120231102022037",0,3,3
"120231103005021",4,3,3
"120231103002092",4,3,3
"120231105005009",114,3,3
"120231102024048",0,3,3
"120231107004009",9,3,3
"121130107041009",97,1,1
"121130107083011",36,1,1
"121130107084006",29,1,1
"121130105033014",5,1,1
"121130101002027",0,1,1
"120860022021005",0,24,24
"120860055041008",169,27,27
"120860074021041",0,27,27
"120860075011003",100,27,27
"121239503013012",0,2,2
"121239501001113",0,2,2
"121239504013021",0,2,2
"121239502011167",10,2,2
"120090713463097",13,8,8
"120710504012006",17,19,19
"120710504022020",100,19,19
"120710107014006",55,19,19
"120310123003017",27,4,4
"120310127023005",47,4,4
"120310101012011",321,4,4
"120310135221002",0,4,4
"120310145001005",51,5,5
"120310124001012",93,4,4
"121150027451069",11,17,17
"121150015031025",52,17,17
"121150027442058",9,17,16
"120710104141015",65,19,19
"120710015022009",87,19,19
"120710302024021",40,17,17
"120810020112001",37,16,16
"120810009013018",91,16,16
"120810009022002",532,16,16
"120810003121009",0,16,16
"121130107083007",41,1,1
"121130103012005",47,1,1
"120299701041012",19,3,3
"120090691004012",30,8,8
"120090652401012",34,8,8
"120090652371001",45,8,8
"120090621111003",78,8,8
"120090713491003",44,8,8
"120090661031002",19,8,8
"120090699041001",418,8,8
"120090641233006",99,8,8
"120090713463090",22,8,8
"120090606003007",44,8,8
"120090606002018",20,8,8
"120090611002003",61,8,8
"120090663022014",34,8,8
"120270103022037",18,18,16
"120270104063003",23,18,16
"120270102003014",42,18,16
"120830004022025",5,6,6
"121239504022189",0,2,2
"120559616021142",1,18,9
"120950124032019",61,10,10
"120950151064011",0,10,10
"120950150022012",25,11,10
"120950171131041",25,11,11
"120950171131030",40,11,11
"120950134031015",18,10,10
"120010022043003",22,3,3
"120010020023034",17,3,3
"120010022013023",35,3,3
"121050122082009",59,18,18
"121050115023033",22,18,18
"121050116032030",26,18,18
"121050148022033",29,18,16
"121050148043033",46,18,18
"121050148022025",0,18,18
"121050117322002",52,18,18
"120174515023027",44,12,15
"120299702021048",0,3,3
"120710015022015",173,19,19
"120710208021002",18,17,17
"120710019101003",23,19,19
"120710019101019",16,19,19
"120710019101029",0,19,19
"120710402051005",9,17,17
"120710101131052",29,19,19
"120710403016010",28,19,19
"120860083082008",55,27,27
"120860102052006",52,28,28
"120860192001006",53,28,28
"120860051031006",107,27,27
"120860090663015",0,26,26
"120860090103006",0,26,26
"120860090511042",0,27,27
"120174508004046",45,12,15
"120174503101224",13,12,15
"120190313021012",74,4,4
