"YEAR","STATE","STATE_ABV","TOTAL_BALLOTS_COUNTED","VOTE_FOR_HIGHEST_OFFICE","VAP","NONCITIZEN_PCT","INELIGIBLE_PRISON","INELIGIBLE_PROBATION","INELIGIBLE_PAROLE","INELIGIBLE_FELONS_TOTAL","ELIGIBLE_OVERSEAS","VEP","VEP_TURNOUT_RATE","VAP_TURNOUT_RATE","rate_vap_hi","rate_vep_hi","rate_vap_tb","rate_vep_tb","gap_hi","gap_tb","presidential","vep_recon","vep_recon_pct_err","pub_vep_err","pub_vap_err","inelig_pct"
1996,"Indiana","IN",2195224,2135431,4397367,1.8,16960,0,0,16960,NA,4301254,51.04,49.92,48.5616,49.6467,49.9213,51.0368,1.08513,1.11551,TRUE,4301254,0.00000916012,-0.00316284,0.00132792,2.18569
1996,"Iowa","IA",1251983,1234075,2154320,1.8,6342,15386,2200,16235,NA,2099307,59.64,58.11,57.2837,58.7849,58.115,59.6379,1.50114,1.52292,TRUE,2099307,0.0000114323,-0.00208139,0.00499684,2.55361
1996,"Kansas","KS",1073520,1063452,1922601,3,7756,0,0,7756,NA,1857167,57.8,55.84,55.3132,57.2621,55.8369,57.8042,1.94886,1.96731,TRUE,1857167,-0.00000161536,0.00417162,-0.00314149,3.40341
1996,"Kentucky","KY",1419592,1388707,2938362,1.2,12910,11689,4621,23376,NA,2879726,49.3,48.31,47.2613,48.2236,48.3124,49.2961,0.962318,0.98372,TRUE,2879726,-0.0000119456,-0.00392114,0.00235906,1.99553
1996,"Louisiana","LA",1804640,1783959,3163302,1.5,26776,0,0,26776,NA,3089076,58.42,57.05,56.3955,57.7506,57.0492,58.4201,1.3551,1.37081,TRUE,3089076,0.0000152149,0.0000582957,-0.000752094,2.34647
1996,"Maine","ME",NA,605897,944106,1.5,0,0,0,0,NA,929944,NA,NA,64.1768,65.1541,NA,NA,0.97734,NA,TRUE,929944,0.0000440887,NA,NA,1.50004
1996,"Maryland","MD",1793991,1780870,3817454,5.6,22050,70553,16246,73573,NA,3530104,50.82,46.99,46.6507,50.4481,46.9944,50.8198,3.79736,3.82534,TRUE,3530104,-0.000012011,-0.000222452,0.00443661,7.52727
1996,"Massachusetts","MA",2600278,2559180,4723380,7.2,0,0,0,0,NA,4383297,59.32,55.05,54.1811,58.3848,55.0512,59.3224,4.2037,4.27121,TRUE,4383297,-0.000008213,0.00242328,0.00121333,7.19999
1996,"Michigan","MI",3912261,3848844,7201527,2.8,42349,0,0,42349,NA,6957535,56.23,54.33,53.4448,55.3191,54.3254,56.2306,1.87424,1.90512,TRUE,6957535,0.00000350699,0.000561542,-0.00456319,3.38806
1996,"Minnesota","MN",2211161,2192640,3473117,2.9,5158,90202,2377,52636,NA,3319761,66.61,63.67,63.1318,66.0481,63.665,66.606,2.91636,2.941,TRUE,3319761,-0.0000118382,-0.00397023,-0.00496942,4.41551
1996,"Mississippi","MS",NA,893857,1986327,0.8,13859,10376,1326,20373,NA,1950063,NA,NA,45.0005,45.8373,NA,NA,0.836844,NA,TRUE,1950063,0.0000196917,NA,NA,1.82568
1996,"Missouri","MO",NA,2158065,4035666,1.5,22003,42386,13087,56283,NA,3918848,NA,NA,53.4748,55.0689,NA,NA,1.59405,NA,TRUE,3918848,0.000000255177,NA,NA,2.89464
1996,"Montana","MT",417232,407083,652991,0.9,2293,0,0,2293,NA,644821,64.71,63.9,62.3413,63.1312,63.8955,64.7051,0.789876,0.809568,TRUE,644821,0.0000125616,-0.0049113,-0.00447923,1.25117
1996,"Nebraska","NE",686749,677415,1230047,2.5,3287,14363,688,11157,NA,1188139,57.8,55.83,55.0723,57.0148,55.8311,57.8004,1.94251,1.96927,TRUE,1188139,-0.0000147289,0.000392042,0.00111865,3.40702
1996,"Nevada","NV",467657,464279,1271617,9.5,8439,9760,3216,16535,NA,1134278,41.23,36.78,36.5109,40.9317,36.7766,41.2295,4.42076,4.45293,TRUE,1134278,0.0000339423,-0.000513049,-0.00343913,10.8003
1996,"New Hampshire","NH",513700,499053,878569,2.4,2062,0,0,2062,NA,855421,60.05,58.47,56.8029,58.34,58.4701,60.0523,1.53711,1.58222,TRUE,855421,0.0000402141,0.00230173,0.0000803238,2.63474
1996,"New Jersey","NJ",3105110,3075860,6152216,9.6,27490,125881,14545,104976,NA,5456627,56.91,50.47,49.996,56.3693,50.4714,56.9053,6.37329,6.43389,TRUE,5456627,0.00000483815,-0.00469934,0.00140738,11.3063
1996,"New Mexico","NM",579763,556074,1249597,5.3,4724,8903,1426,10602,NA,1172766,49.44,46.4,44.5003,47.4156,46.396,49.4355,2.91533,3.03952,TRUE,1172766,0.0000306114,-0.00447748,-0.00400193,6.14846
1996,"New York","NY",6439129,6316129,13942462,11.8,69709,0,57137,126846,NA,12170405,52.91,46.18,45.3014,51.8974,46.1836,52.9081,6.59605,6.7245,TRUE,12170405,0.00000397686,-0.00190861,0.00358651,12.7098
1996,"North Carolina","NC",NA,2515807,5717844,3.3,30647,102483,12358,94247,NA,5434908,NA,NA,43.9992,46.2898,NA,NA,2.29056,NA,TRUE,5434908,0.00000272314,NA,NA,4.9483
1996,"North Dakota","ND",271850,266411,481497,1,722,0,0,722,NA,475960,57.12,56.46,55.3297,55.9734,56.4593,57.1161,0.643669,0.65681,TRUE,475960,0.00000630305,-0.00385579,-0.000665882,1.14996
1996,"Ohio","OH",4638108,4534434,8366250,1.5,46174,0,6331,52505,NA,8188251,56.64,55.44,54.1991,55.3773,55.4383,56.6435,1.1782,1.20514,TRUE,8188251,0.00000305316,0.0034517,-0.00168534,2.12758
1996,"Oklahoma","OK",1218248,1206713,2461718,2.3,19593,28090,2159,35797,NA,2369301,51.42,49.49,49.0191,50.9312,49.4877,51.418,1.91204,1.93032,TRUE,2369301,0.0000205124,-0.00196574,-0.00228451,3.75417
1996,"Oregon","OR",1399180,1377760,2445442,5.2,8661,0,0,8661,NA,2309618,60.58,57.22,56.3399,59.6532,57.2158,60.5806,3.31324,3.36475,TRUE,2309618,0.000000692755,0.000580858,-0.00416744,5.55417
1996,"Pennsylvania","PA",NA,4506118,9283893,2,34537,0,0,34537,NA,9063678,NA,NA,48.5369,49.7162,NA,NA,1.17927,NA,TRUE,9063678,0.00000154463,NA,NA,2.37201
1996,"Rhode Island","RI",NA,390247,781307,6.4,3271,20446,573,14067,NA,717236,NA,NA,49.948,54.4098,NA,NA,4.46187,NA,TRUE,717236,0.0000490773,NA,NA,8.20049
1996,"South Carolina","SC",1203486,1151422,2825088,1.7,20446,42417,5036,46691,NA,2730371,44.08,42.6,40.757,42.1709,42.5999,44.0777,1.41387,1.4778,TRUE,2730371,-0.000018166,-0.00225379,-0.0000526709,3.35271
1996,"South Dakota","SD",329316,323826,537038,1,2063,0,0,2063,NA,529605,62.18,61.32,60.2985,61.1448,61.3208,62.1814,0.846289,0.860637,TRUE,529605,-0.0000717516,0.00143711,0.00080039,1.38407
1996,"Tennessee","TN",NA,1894105,4094014,1.6,15626,37002,8934,43061,NA,3985449,NA,NA,46.2652,47.5255,NA,NA,1.26028,NA,TRUE,3985449,-0.00000562045,NA,NA,2.6518
1996,"Texas","TX",NA,5611644,13887542,9.8,132383,429329,112594,459642,NA,12066921,NA,NA,40.4078,46.5044,NA,NA,6.0966,NA,TRUE,12066921,-0.000000961306,NA,NA,13.1097
1996,"Utah","UT",691016,665629,1394017,4.8,0,0,0,0,NA,1327104,52.07,49.57,47.749,50.1565,49.5701,52.0695,2.40752,2.49934,TRUE,1327104,0.0000138648,-0.000531443,0.000127194,4.80001
1996,"Vermont","VT",261469,258449,443874,1.8,0,0,0,0,NA,435884,59.99,58.91,58.2258,59.2931,58.9061,59.9859,1.06731,1.07978,TRUE,435884,0.0000614842,-0.00408632,-0.00386898,1.80006
1996,"Virginia","VA",2468229,2416642,5106297,4.7,27655,29620,9918,52383,NA,4813918,51.27,48.34,47.3267,50.2011,48.337,51.2728,2.87444,2.9358,TRUE,4813918,0.000000851697,0.00276784,-0.00303488,5.72585
1996,"Washington","WA",2293895,2253867,4147127,5.8,12527,125780,560,75977,NA,3830617,59.88,55.31,54.3477,58.8382,55.3129,59.8832,4.49055,4.5703,TRUE,3830617,-0.0000095546,0.00317287,0.00287081,7.63203
1996,"West Virginia","WV",653331,636459,1400343,0.5,2749,5669,869,6453,NA,1386888,47.11,46.66,45.4502,45.8912,46.6551,47.1077,0.440939,0.452628,TRUE,1386888,0.0000205496,-0.00230277,-0.00493049,0.960836
1996,"Wisconsin","WI",NA,2196169,3886906,2,12991,47292,8222,44859,NA,3764309,NA,NA,56.5017,58.3419,NA,NA,1.84016,NA,TRUE,3764309,-0.00000318784,NA,NA,3.1541
1996,"Wyoming","WY",215844,211571,353354,1.3,1499,3432,364,3579,NA,345181,62.53,61.08,59.8751,61.2928,61.0844,62.5307,1.41769,1.44632,TRUE,345181,0.000115302,0.000672314,0.00435167,2.31298
1998,"Alabama","AL",NA,1317842,3293917,1.3,22676,40379,5221,48087,NA,3203009,NA,NA,40.0084,41.1439,NA,NA,1.13552,NA,FALSE,3203009,0.00000246643,NA,NA,2.75988
1998,"Alaska","AK",227156,223300,429317,3.2,4097,4274,478,6712,NA,408867,55.56,52.91,52.0128,54.6143,52.911,55.5574,2.60149,2.64641,FALSE,408867,-0.0000352193,-0.00256934,0.00101913,4.76338
1998,"Arizona","AZ",1037550,1017616,3628841,9.4,25311,51329,3742,54718,NA,3233012,32.09,28.59,28.0425,31.4758,28.5918,32.0924,3.43334,3.50059,FALSE,3233012,-0.00000167027,0.00236464,0.00177352,10.9079
1998,"Arkansas","AR",NA,706011,1951741,1.9,10638,28698,6979,31966,NA,1882692,NA,NA,36.1734,37.5001,NA,NA,1.32668,NA,FALSE,1882692,-0.00000419612,NA,NA,3.53782
1998,"California","CA",8617649,8381871,23980067,18.5,161904,0,108424,270328,NA,19273427,44.71,35.94,34.9535,43.4893,35.9367,44.7126,8.53577,8.77588,FALSE,19273427,-0.00000204945,0.00259315,-0.00328223,19.6273
1998,"Colorado","CO",NA,1327235,3085075,6,14312,0,5204,19516,NA,2880455,NA,NA,43.0212,46.0773,NA,NA,3.05611,NA,FALSE,2880454,-0.0000173584,NA,NA,6.63258
1998,"Connecticut","CT",1022453,999537,2544417,6.2,17605,55000,1396,46501,NA,2340162,43.69,40.18,39.2835,42.7123,40.1842,43.6915,3.42876,3.50737,FALSE,2340162,0.00000623888,0.00154785,0.00417579,8.02758
1998,"Delaware","DE",NA,180527,576849,3.4,5558,20030,572,16145,NA,541091,NA,NA,31.2954,33.3635,NA,NA,2.06815,NA,FALSE,541091,0.0000247648,NA,NA,6.19885
1998,"District of Columbia","DC",137523,135501,452668,9.8,9829,0,0,9829,NA,398478,34.51,30.38,29.9339,34.0046,30.3805,34.5121,4.07078,4.13152,FALSE,398478,-0.000116443,0.00206842,0.000543798,11.9712
1998,"Florida","FL",4070262,3965751,12001902,10,67224,283965,6487,215694,NA,10586018,38.45,33.91,33.0427,37.4622,33.9135,38.4494,4.41947,4.53594,FALSE,10586018,-0.00000188928,-0.000584932,0.00347471,11.7972
1998,"Georgia","GA",1842145,1792880,5828114,5.2,39262,278669,20482,199079,NA,5325973,34.59,31.61,30.7626,33.663,31.6079,34.588,2.90035,2.98004,FALSE,5325973,0.00000135187,-0.00204771,-0.00209048,8.61584
1998,"Hawaii","HI",412520,407556,910645,8.1,4924,0,0,4924,NA,831959,49.58,45.3,44.7547,48.9875,45.2998,49.5842,4.23286,4.28441,FALSE,831959,-0.0000294486,0.00417422,-0.00023994,8.64069
1998,"Idaho","ID",386720,381248,896422,3.5,4083,31172,1309,20978,NA,844069,45.82,43.14,42.53,45.1679,43.1404,45.8162,2.6379,2.67576,FALSE,844069,0.000027249,-0.00384042,0.00039593,5.84022
1998,"Illinois","IL",3541379,3394521,9070725,8.2,43051,0,0,43051,NA,8283875,42.75,39.04,37.4228,40.9775,39.0419,42.7503,3.55463,3.70842,FALSE,8283875,-0.00000543224,0.000270858,0.00185167,8.67461
1998,"Indiana","IN",1618689,1588617,4457578,2,19197,0,0,19197,NA,4349229,37.22,36.31,35.6386,36.5264,36.3132,37.2178,0.887836,0.904643,FALSE,4349229,0.0000101167,-0.00216208,0.00319519,2.43067
1998,"Iowa","IA",973032,956415,2176940,2.1,7394,18447,2194,18812,NA,2112412,46.06,44.7,43.9339,45.276,44.6972,46.0626,1.34205,1.36537,FALSE,2112412,0.0000123082,0.00260521,-0.00276443,2.96416
1998,"Kansas","KS",743288,727236,1955236,3.5,8183,0,6025,14208,NA,1872595,39.69,38.02,37.1943,38.8357,38.0153,39.6929,1.64145,1.67768,FALSE,1872595,-0.0000138845,0.00293948,-0.00474251,4.22665
1998,"Kentucky","KY",1215053,1145414,2999287,1.3,14987,17594,4508,28292,NA,2932004,41.44,40.51,38.1895,39.0659,40.5114,41.441,0.876365,0.929647,FALSE,2932004,0.00000917461,0.00104169,0.00139487,2.2433
1998,"Louisiana","LA",990243,969165,3216121,1.6,32228,33028,18759,67501,NA,3097162,31.97,30.79,30.1346,31.292,30.79,31.9726,1.15744,1.18261,FALSE,3097162,0.00000206641,0.00259297,-0.0000203941,3.69883
1998,"Maine","ME",NA,486808,957916,1.5,0,0,0,0,NA,943547,NA,NA,50.8195,51.5934,NA,NA,0.773915,NA,FALSE,943547,0.0000275556,NA,NA,1.50003
1998,"Maryland","MD",1556994,1535978,3879108,6,22572,78051,15528,77126,NA,3569236,43.62,40.14,39.5962,43.0338,40.1379,43.6226,3.43764,3.48467,FALSE,3569236,-0.0000134483,0.00261279,-0.00206107,7.98823
1998,"Massachusetts","MA",1935277,1903336,4793966,7.6,0,0,0,0,NA,4429625,43.69,40.37,39.7027,42.9683,40.369,43.6894,3.26559,3.32039,FALSE,4429625,-0.00000939131,-0.000590626,-0.000981947,7.59999
1998,"Michigan","MI",3143432,3036886,7276123,3.1,45879,0,0,45879,NA,7004684,44.88,43.2,41.7377,43.3551,43.202,44.8761,1.61738,1.67412,FALSE,7004684,0.00000266964,-0.00385712,0.00201844,3.73054
1998,"Minnesota","MN",2105343,2091766,3555108,3.3,5572,100818,2995,58976,NA,3378813,62.31,59.22,58.8383,61.9083,59.2202,62.3101,3.06998,3.08991,FALSE,3378813,0.0000129039,0.000136726,0.000226221,4.95892
1998,"Mississippi","MS",NA,550694,2038324,0.9,16678,11530,1489,23932,NA,1996047,NA,NA,27.017,27.5892,NA,NA,0.57223,NA,FALSE,1996047,0.00000420832,NA,NA,2.07411
1998,"Missouri","MO",NA,1576857,4106478,1.7,24974,49992,10366,60336,NA,3976332,NA,NA,38.3993,39.6561,NA,NA,1.25681,NA,FALSE,3976332,-0.00000316875,NA,NA,3.16929
1998,"Montana","MT",338733,331551,662582,0.9,2734,0,0,2734,NA,653885,51.8,51.12,50.0392,50.7048,51.1232,51.8031,0.665547,0.679964,FALSE,653885,-0.0000363978,0.00314581,0.00318173,1.31259
1998,"Nebraska","NE",581775,545238,1247656,3,3676,16527,624,12564,NA,1197662,48.58,46.63,43.701,45.5252,46.6294,48.5759,1.82421,1.94645,FALSE,1197662,0.0000267187,-0.00410797,-0.000560475,4.00703
1998,"Nevada","NV",440042,435790,1402851,10.7,9651,12561,4055,19987,NA,1232759,35.7,31.37,31.0646,35.3508,31.3677,35.6957,4.28619,4.32801,FALSE,1232759,-0.00000462377,-0.0042963,-0.00230664,12.1247
1998,"New Hampshire","NH",330555,318940,903630,2.5,2169,0,0,2169,NA,878870,37.61,36.58,35.2954,36.2898,36.5808,37.6114,0.994362,1.03057,FALSE,878870,0.0000284456,0.00136459,0.00079081,2.74006
1998,"New Jersey","NJ",1894496,1813094,6261197,10.3,31121,129377,13218,109028,NA,5507266,34.4,30.26,28.9576,32.9219,30.2577,34.3999,3.96423,4.14221,FALSE,5507266,-0.00000528393,-0.000063625,-0.00227133,12.0413
1998,"New Mexico","NM",517355,498703,1286104,5.8,4985,10397,1773,11957,NA,1199553,43.13,40.23,38.7763,41.5741,40.2265,43.129,2.79781,2.90245,FALSE,1199553,-0.00000266766,-0.00101779,-0.00347089,6.7297
1998,"New York","NY",4989877,4735236,14139223,12.4,70001,0,59548,129549,NA,12256410,40.71,35.29,33.4901,38.6348,35.291,40.7124,5.1447,5.42136,FALSE,12256410,0.00000283933,0.00238642,0.00102695,13.3162
1998,"North Carolina","NC",NA,2012143,5948653,3.9,31961,105227,5806,90381,NA,5626275,NA,NA,33.8252,35.7633,NA,NA,1.93814,NA,FALSE,5626275,-0.00000830034,NA,NA,5.41934
1998,"North Dakota","ND",217584,213358,481790,1.1,915,0,0,915,NA,475575,45.75,45.16,44.2844,44.8632,45.1616,45.7518,0.578726,0.590189,FALSE,475575,0.0000651843,0.00177417,0.00158492,1.28998
1998,"Ohio","OH",3534782,3404351,8424249,1.6,48450,0,0,48450,NA,8241011,42.89,41.96,40.4113,41.3099,41.9596,42.8926,0.898542,0.932967,FALSE,8241011,0.000000194151,0.00257714,-0.000390307,2.17513
1998,"Oklahoma","OK",NA,873585,2518285,2.6,20892,29093,1532,36971,NA,2415839,NA,NA,34.6897,36.1607,NA,NA,1.47105,NA,FALSE,2415839,-0.0000169713,NA,NA,4.06809
1998,"Oregon","OR",1160400,1117747,2526500,5.8,8927,0,0,8927,NA,2371036,48.94,45.93,44.2409,47.1417,45.9292,48.9406,2.90079,3.01148,FALSE,2371036,0,0.000631859,-0.000849001,6.15333
1998,"Pennsylvania","PA",NA,3025152,9314795,2.2,36377,0,0,36377,NA,9073493,NA,NA,32.4769,33.3405,NA,NA,0.863695,NA,FALSE,9073493,-0.00000540035,NA,NA,2.59052
1998,"Rhode Island","RI",309835,306445,790726,6.6,3445,21049,432,14402,NA,724136,42.79,39.18,38.7549,42.3187,39.1836,42.7869,3.56382,3.60324,FALSE,724136,0.0000116,-0.00314781,0.00361101,8.42137
1998,"South Carolina","SC",1092430,1077135,2931120,1.9,21764,46482,4404,49409,NA,2826020,38.66,37.27,36.7482,38.1149,37.2701,38.6561,1.36667,1.38608,FALSE,2826020,-0.00000990793,-0.00386876,0.0000537678,3.58566
1998,"South Dakota","SD",266355,262111,543074,1.1,2422,0,0,2422,NA,534678,49.82,49.05,48.2643,49.0222,49.0458,49.816,0.75789,0.770162,FALSE,534678,0.0000347873,-0.004036,-0.00419777,1.54601
1998,"Tennessee","TN",1026017,976236,4217608,1.9,17738,38924,7605,44805,NA,4092668,25.07,24.33,23.1467,23.8533,24.327,25.0696,0.706616,0.742649,FALSE,4092668,0.0000109464,-0.000363274,-0.00301181,2.96234
1998,"Texas","TX",NA,3738078,14504988,10.6,144510,443688,109820,476174,NA,12491285,NA,NA,25.771,29.9255,NA,NA,4.1545,NA,FALSE,12491285,0.00000217752,NA,NA,13.8828
1998,"Utah","UT",506553,494909,1467078,5.5,4453,0,0,4453,NA,1381936,36.66,34.53,33.7343,35.8127,34.528,36.6553,2.07839,2.12729,FALSE,1381936,-0.0000209851,-0.00468456,-0.00197899,5.80351
1998,"Vermont","VT",224382,218120,453574,1.9,0,0,0,0,NA,444956,50.43,49.47,48.0892,49.0206,49.4698,50.4279,0.931401,0.958141,FALSE,444956,0.0000211257,-0.00209252,-0.000233214,1.90002
1998,"Virginia","VA",NA,1148861,5222121,5.2,30276,30576,6700,52264,NA,4898307,NA,NA,21.9999,23.4542,NA,NA,1.45435,NA,FALSE,4898307,-0.00000596124,NA,NA,6.20081
1998,"Washington","WA",1939421,1902482,4294765,6.4,14161,152140,375,90606,NA,3929294,49.36,45.16,44.2977,48.4179,45.1578,49.358,4.12021,4.20021,FALSE,3929294,0.00000101799,-0.00199828,-0.00220906,8.50969
1998,"West Virginia","WV",405139,351277,1403549,0.5,3478,6511,975,7709,NA,1388822,29.17,28.87,25.0278,25.2932,28.8653,29.1714,0.265393,0.306086,FALSE,1388822,0.0000183609,0.0014129,-0.0046736,1.04927
1998,"Wisconsin","WI",NA,1760836,3945060,2.2,18613,54232,9282,55011,NA,3803258,NA,NA,44.6339,46.2981,NA,NA,1.66415,NA,FALSE,3803258,-0.00000841384,NA,NA,3.59442
1998,"Wyoming","WY",178401,174888,359119,1.4,1571,3825,448,3932,NA,350159,50.95,49.68,48.6992,49.9453,49.6774,50.9486,1.24613,1.27116,FALSE,350159,0.0000953852,-0.00143092,-0.00259502,2.49499
2000,"Alabama","AL",NA,1672551,3334576,1.5,26225,40178,5484,51798,NA,3232759,NA,NA,50.1578,51.7376,NA,NA,1.57974,NA,TRUE,3232759,0.000011136,NA,NA,3.05337
2000,"Alaska","AK",287825,285560,440296,3.4,4173,4779,525,7088,NA,418238,68.82,65.37,64.8564,68.2769,65.3708,68.8185,3.42054,3.44768,TRUE,418238,-0.0000153023,-0.00152822,0.00079601,5.00981
2000,"Arizona","AZ",1559520,1532016,3816498,10.3,26510,59810,3474,59889,NA,3363510,46.37,40.86,40.1419,45.5481,40.8626,46.3658,5.4062,5.50326,TRUE,3363510,-0.00000874087,-0.00415004,0.00259183,11.8692
2000,"Arkansas","AR",NA,921781,2001774,2.3,11915,28409,8659,34779,NA,1920954,NA,NA,46.0482,47.9856,NA,NA,1.93738,NA,TRUE,1920954,0.0000103074,NA,NA,4.03742
2000,"California","CA",11142843,10965849,24867252,18.8,163001,0,117647,280648,NA,19911561,55.96,44.81,44.0976,55.0728,44.8093,55.9617,10.9752,11.1524,TRUE,19911561,-0.00000188835,0.00167473,-0.000694171,19.9286
2000,"Colorado","CO",NA,1741368,3246521,6.7,16833,0,5500,22333,NA,3006671,NA,NA,53.638,57.9168,NA,NA,4.27884,NA,TRUE,3006671,0.00000309312,NA,NA,7.38791
2000,"Connecticut","CT",1474103,1459525,2575243,6.6,18355,47636,1868,44041,NA,2361236,62.43,57.24,56.6752,61.8119,57.2413,62.4293,5.13667,5.18798,TRUE,2361236,-0.00000160933,-0.000704495,0.00131664,8.31017
2000,"Delaware","DE",NA,327529,594256,3.9,6921,20052,579,17526,NA,553554,NA,NA,55.1158,59.1684,NA,NA,4.05258,NA,TRUE,553554,0.00000289041,NA,NA,6.84924
2000,"District of Columbia","DC",NA,201355,458301,10.2,7456,0,0,7456,NA,404098,NA,NA,43.9351,49.8283,NA,NA,5.89316,NA,TRUE,404098,0.0000737445,NA,NA,11.8269
2000,"Florida","FL",6138765,5963110,12475387,10.4,71319,296139,5982,225371,NA,10952576,56.05,49.21,47.799,54.4448,49.207,56.0486,6.64582,6.84158,TRUE,10952576,-0.00000226431,-0.00140467,-0.00298943,12.2065
2000,"Georgia","GA",2684951,2583208,6087332,5.9,44232,321407,21556,226492,NA,5501687,48.8,44.11,42.4358,46.953,44.1072,48.8023,4.51722,4.69513,TRUE,5501687,0.00000748861,0.00232191,-0.0028115,9.62072
2000,"Hawaii","HI",371113,367951,923737,8.1,5053,0,0,5053,NA,843861,43.98,40.18,39.8329,43.6033,40.1752,43.978,3.7704,3.8028,TRUE,843861,0.0000359064,-0.00202258,-0.00482027,8.64705
2000,"Idaho","ID",516647,501615,935443,3.8,5535,35103,1409,24496,NA,875400,59.02,55.23,53.6233,57.3012,55.2302,59.0184,3.67798,3.7882,TRUE,875400,0.0000189628,-0.00160841,0.000195747,6.41867
2000,"Illinois","IL",4932192,4742123,9208908,8.7,45281,0,0,45281,NA,8362452,58.98,53.56,51.495,56.7073,53.5589,58.9802,5.21237,5.42129,TRUE,8362452,0.0000000478329,0.000212981,-0.0010764,9.19171
2000,"Indiana","IN",2246348,2182295,4527523,2.3,20125,0,0,20125,NA,4403265,51.02,49.62,48.2006,49.5608,49.6154,51.0155,1.3602,1.40012,TRUE,4403265,-0.000000658602,-0.00449219,-0.00461428,2.7445
2000,"Iowa","IA",NA,1315563,2199529,2.4,7955,21147,2763,21292,NA,2125448,NA,NA,59.8111,61.8958,NA,NA,2.08467,NA,TRUE,2125448,0.0000143029,NA,NA,3.36804
2000,"Kansas","KS",1092716,1072216,1983933,3.9,8344,0,3829,12173,NA,1894387,57.68,55.08,54.045,56.5996,55.0783,57.6818,2.55466,2.6035,TRUE,1894387,-0.0000204288,0.00177252,-0.00172871,4.51356
2000,"Kentucky","KY",1568058,1544107,3059582,1.5,14919,19620,4614,29343,NA,2984345,52.54,51.25,50.4679,51.7402,51.2507,52.5428,1.27232,1.29206,TRUE,2984345,0.00000904721,0.00278577,0.000726406,2.45906
2000,"Louisiana","LA",1776133,1765656,3260060,1.6,35207,35854,22860,75994,NA,3131905,56.71,54.48,54.1602,56.3764,54.4816,56.7109,2.21619,2.22934,TRUE,3131905,0.00000127718,0.00094749,0.00160463,3.93106
2000,"Maine","ME",NA,651817,979314,1.5,0,0,0,0,NA,964624,NA,NA,66.5585,67.5721,NA,NA,1.0136,NA,TRUE,964624,0.0000300635,NA,NA,1.50003
2000,"Maryland","MD",2036455,2025480,3972224,6.4,23538,81523,13666,77966,NA,3640036,55.95,51.27,50.9911,55.6445,51.2674,55.946,4.65342,4.67864,TRUE,3640036,-0.00000923068,-0.00398738,-0.00262434,8.36277
2000,"Massachusetts","MA",2736006,2704984,4870470,8,0,0,0,0,NA,4480832,61.06,56.18,55.5385,60.3679,56.1754,61.0602,4.82944,4.88482,TRUE,4480832,0.00000892691,0.000222744,-0.00460009,8.00001
2000,"Michigan","MI",4279299,4232501,7370524,3.3,47718,0,0,47718,NA,7079579,60.45,58.06,57.4247,59.7846,58.0596,60.4457,2.35995,2.38604,TRUE,7079579,-0.00000412454,-0.00432943,-0.000369504,3.94741
2000,"Minnesota","MN",2458303,2438657,3662005,3.7,6238,115906,3072,67263,NA,3459248,71.06,67.13,66.5935,70.4967,67.13,71.0647,3.90325,3.93469,TRUE,3459248,-0.00000534798,0.00466492,-0.0000261196,5.53678
2000,"Mississippi","MS",NA,994184,2076861,1,20241,15118,1596,29396,NA,2026696,NA,NA,47.8695,49.0544,NA,NA,1.18487,NA,TRUE,2026696,0.0000192431,NA,NA,2.41542
2000,"Missouri","MO",NA,2359892,4190073,1.8,27382,53299,12563,66595,NA,4048057,NA,NA,56.321,58.2969,NA,NA,1.97588,NA,TRUE,4048057,-0.00000775681,NA,NA,3.38934
2000,"Montana","MT",417916,410986,676065,0.9,3105,0,0,3105,NA,666875,62.67,61.82,60.7909,61.6286,61.8159,62.6678,0.837741,0.851867,TRUE,666875,0.0000622306,-0.00218369,-0.00405035,1.35934
2000,"Nebraska","NE",707223,696983,1266496,3.4,3895,21483,476,15113,NA,1208322,58.53,55.84,55.0324,57.6819,55.8409,58.5293,2.6495,2.68843,TRUE,1208322,0.0000112553,-0.000651035,0.000918566,4.5933
2000,"Nevada","NV",613360,608970,1523209,11.8,10063,12189,4056,20214,NA,1323256,46.35,40.27,39.9794,46.0206,40.2676,46.3523,6.04116,6.08471,TRUE,1323256,0.0000255431,0.00233092,-0.00238078,13.1271
2000,"New Hampshire","NH",578656,569081,934176,2.7,2257,0,0,2257,NA,906696,63.82,61.94,60.918,62.7643,61.9429,63.8203,1.84629,1.87736,TRUE,906696,0.0000273521,0.000288167,0.00293152,2.94163
2000,"New Jersey","NJ",3293378,3187226,6356954,11,29784,130610,11709,106798,NA,5550891,59.33,51.81,50.1376,57.4183,51.8075,59.3306,7.28065,7.52313,TRUE,5550891,0.00000108091,0.000619174,-0.00251484,12.68
2000,"New Mexico","NM",615607,598605,1318129,6.4,5342,10461,1670,12243,NA,1221526,50.4,46.7,45.4132,49.0047,46.7031,50.3966,3.59145,3.69346,TRUE,1221526,-0.0000209574,-0.00344684,0.00309203,7.3288
2000,"New York","NY",6960215,6821999,14344348,12.7,70198,0,57858,128056,NA,12394560,56.16,48.52,47.5588,55.0403,48.5224,56.1554,7.48147,7.63305,TRUE,12394560,-0.00000158134,-0.00459795,0.0023518,13.5927
