"fips","name","state","votes_dem","votes_gop","votes_tot","two","winner","margin","aland_km2","density","pop","cx","cy","gcol","grow","gx","gy","r","grid_shift_km"
"31043","Dakota","Nebraska",2109,3934,6120,6043,"R",30.2002,684.472,8.8287,21582,1173,452,120,55,1166,451,3.59604,11.2073
"48455","Trinity","Texas",1195,6136,7374,7331,"R",67.3987,1796.92,4.07976,13602,1228,985,125,103,1221,979,3.96077,3.73577
"18077","Jefferson","Indiana",4442,9614,14325,14056,"R",36.7957,934.205,15.0459,33147,1577,601,157,68,1573,594,5.4844,5.01206
"18083","Knox","Indiana",3625,11236,15105,14861,"R",51.2146,1336,11.1235,36282,1506,614,150,69,1496,605,5.63926,13.4695
"21015","Boone","Kentucky",20601,45650,67382,66251,"R",37.8092,637.83,103.869,135968,1602,589,159,67,1595,583,11.9068,3.73577
"22105","Tangipahoa","Louisiana",16886,37500,55104,54386,"R",37.9031,2049.15,26.5408,133157,1419,1004,143,105,1419,1001,10.788,14.2744
"30019","Daniels","Montana",154,778,951,932,"R",66.9528,3694.02,0.2523,1661,893,138,95,26,891,132,1.41223,8.35344
"30035","Glacier","Montana",2933,1939,5078,4872,"D",-20.4023,7757.41,0.628045,13778,661,107,74,23,660,99,3.22888,12.1628
"31099","Kearney","Nebraska",736,2828,3604,3564,"R",58.6981,1336.93,2.6658,6688,1088,539,112,63,1078,539,2.76164,16.7902
"31181","Webster","Nebraska",296,1449,1763,1745,"R",66.0745,1489.02,1.17191,3395,1103,555,114,64,1100,550,1.9324,6.02375
"35009","Curry","New Mexico",4230,10714,15223,14944,"R",43.3887,3640.29,4.10517,48430,908,815,96,88,902,814,5.65499,10.6976
"36093","Schenectady","New York",39733,31975,71708,71708,"D",-10.8189,530.09,135.275,158061,1943,344,190,45,1936,341,12.3875,6.88842
"27089","Marshall","Minnesota",1177,3774,5024,4951,"R",52.454,4597.38,1.07692,9040,1181,172,121,29,1177,165,3.25495,5.01206
"27051","Grant","Minnesota",1187,2266,3531,3453,"R",31.2482,1418.8,2.43375,6074,1192,284,122,39,1188,275,2.71829,8.99693
"18137","Ripley","Indiana",2682,11526,14384,14208,"R",62.2466,1156.25,12.288,28995,1581,586,157,67,1573,583,5.51397,8.35344
"29093","Iron","Missouri",824,3644,4517,4468,"R",63.1155,1425.17,3.13506,9537,1391,679,140,75,1386,671,3.09211,6.02375
"31127","Nemaha","Nebraska",915,2443,3418,3358,"R",45.5033,1054.9,3.18323,7074,1198,547,122,63,1188,539,2.68064,12.1628
"30109","Wibaux","Montana",71,463,546,534,"R",73.4082,2303.98,0.231773,937,928,221,98,34,924,220,1.06898,11.2073
"48491","Williamson","Texas",147766,155310,308163,303076,"R",2.48914,2890.03,104.869,609017,1127,1005,116,105,1122,1001,25.4668,3.73577
"48411","San Saba","Texas",276,2412,2703,2688,"R",79.4643,2940.45,0.914147,5730,1079,979,112,103,1078,979,2.39835,16.7902
"48493","Wilson","Texas",6247,20894,27270,27141,"R",53.9663,2081.66,13.0381,49753,1107,1075,114,111,1100,1067,7.62099,6.88842
"51171","Shenandoah","Virginia",6914,17215,24380,24129,"R",42.6914,1315.92,18.3362,44186,1823,560,179,64,1815,550,7.18568,12.1628
"51760","Richmond","Virginia",88710,17041,108143,105751,"D",-67.7715,155.205,681.363,226610,1874,615,184,69,1870,605,15.0432,11.2073
"33015","Rockingham","New Hampshire",97616,102542,201949,200158,"R",2.46106,1801.15,111.128,314176,2038,312,199,42,2035,308,20.6959,6.88842
"36003","Allegany","New York",5483,13826,19309,19309,"R",43.2078,2666.41,7.24157,46456,1813,399,178,50,1804,396,6.42803,10.1624
"36083","Rensselaer","New York",39668,38601,78269,78269,"D",-1.36325,1689.86,46.3168,161130,1961,344,192,45,1958,341,12.9418,8.35344
"36055","Monroe","New York",214757,145940,360697,360697,"D",-19.0789,1701.48,211.991,759443,1816,353,179,46,1815,352,27.7824,15.0362
"48467","Van Zandt","Texas",3450,24351,27935,27801,"R",75.1807,2182.25,12.7396,59541,1199,915,123,97,1199,913,7.71309,15.403
"36113","Warren","New York",17099,18606,35705,35705,"R",4.2207,2246.09,15.8965,65737,1938,308,190,42,1936,308,8.74103,15.403
"40109","Oklahoma","Oklahoma",138769,143618,288923,282387,"R",1.71715,1836.04,153.802,796292,1139,773,117,84,1133,770,24.5822,6.02375
"22099","St. Martin","Louisiana",7284,17466,25006,24750,"R",41.1394,1910.24,12.9565,51767,1364,1020,138,106,1364,1012,7.27756,14.2744
"40117","Pawnee","Oklahoma",1355,5405,6880,6760,"R",59.9112,1472.03,4.5923,15553,1163,737,119,81,1155,737,3.8034,14.2744
"29157","Perry","Missouri",1757,7986,9823,9743,"R",63.9331,1228.57,7.93033,18956,1421,664,143,74,1419,660,4.56609,8.99693
"36051","Livingston","New York",12148,18780,30928,30928,"R",21.4434,1635.98,18.9049,61834,1816,374,179,48,1815,374,8.13531,16.7902
"37123","Montgomery","North Carolina",4055,9044,13188,13099,"R",38.0869,1273.08,10.2893,25751,1804,734,178,80,1804,726,5.29441,14.2744
"38099","Walsh","North Dakota",1173,3186,4456,4359,"R",46.1803,3319.35,1.31321,10563,1138,169,117,29,1133,165,3.05416,3.73577
"39127","Perry","Ohio",3800,13062,16991,16862,"R",54.9282,1056.56,15.9593,35408,1687,541,167,63,1683,539,6.00693,8.99693
"54085","Ritchie","West Virginia",517,3473,4050,3990,"R",74.0852,1170.65,3.40837,8444,1731,560,171,64,1727,550,2.92203,11.2073
"30025","Fallon","Montana",163,1303,1507,1466,"R",77.7626,4197.32,0.34927,3049,916,254,97,37,913,253,1.77119,12.1628
"30055","McCone","Montana",129,931,1082,1060,"R",75.6604,6843.33,0.154895,1729,879,187,93,31,869,187,1.50609,16.7902
"30091","Sheridan","Montana",509,1321,1912,1830,"R",44.3716,4343.26,0.421343,3539,924,137,98,26,924,132,1.9789,13.0485
"31061","Franklin","Nebraska",236,1351,1600,1587,"R",70.2583,1491.36,1.06413,2889,1087,554,112,64,1078,550,1.84284,8.99693
"54041","Lewis","West Virginia",1372,5550,7048,6922,"R",60.3583,1002.14,6.90719,17033,1753,569,173,65,1749,561,3.8487,6.88842
"54033","Harrison","West Virginia",8402,20480,29495,28882,"R",41.8184,1077.46,26.8056,65921,1755,552,173,64,1749,550,7.86162,8.35344
"47163","Sullivan","Tennessee",16624,58154,75541,74778,"R",55.5377,1071.07,69.816,158163,1705,691,170,76,1716,682,12.6498,39.8521
"37117","Martin","North Carolina",5360,6601,12028,11961,"R",10.3754,1182.1,10.1184,22031,1903,690,187,76,1903,682,5.0592,14.2744
"39005","Ashland","Ohio",6544,19863,26662,26407,"R",50.4374,1095.53,24.1044,52447,1677,490,166,58,1672,484,7.51723,1.67069
"41051","Multnomah","Oregon",323969,70231,408474,394200,"D",-64.3678,1116.33,353.12,815428,325,180,43,30,319,176,29.044,3.73577
"42035","Clinton","Pennsylvania",5395,12965,18522,18360,"R",41.2309,2304.13,7.9683,37450,1834,443,180,54,1826,440,6.26808,8.35344
"22107","Tensas","Louisiana",1002,1093,2128,2095,"R",4.34368,1562.55,1.34076,4147,1379,939,139,99,1375,935,2.11734,5.01206
"36053","Madison","New York",14629,19025,33654,33654,"R",13.0623,1696.05,19.8425,68016,1886,351,185,45,1881,341,8.48626,10.6976
"47013","Campbell","Tennessee",2305,13115,15528,15420,"R",70.1038,1243.69,12.3986,39272,1638,708,162,78,1628,704,5.74434,11.2073
"47075","Haywood","Tennessee",3311,3286,6652,6597,"D",-0.37896,1380.74,4.77787,17864,1448,763,145,83,1441,759,3.75726,5.01206
"48277","Lamar","Texas",4079,17044,21236,21123,"R",61.3786,2349.98,8.9886,50088,1209,864,123,92,1199,858,6.7232,10.6976
"48489","Willacy","Texas",2673,2856,5563,5529,"R",3.30982,1529.68,3.61448,20164,1121,1202,115,123,1111,1199,3.43971,12.1628
"54067","Nicholas","West Virginia",1919,7960,10037,9879,"R",61.1499,1675.31,5.89681,24604,1749,598,173,68,1749,594,4.59785,13.4695
"55119","Taylor","Wisconsin",2823,8209,11172,11032,"R",48.8216,2525.37,4.36846,19913,1376,313,139,42,1375,308,4.85876,10.6976
"54091","Taylor","West Virginia",1694,5422,7265,7116,"R",52.389,447.475,15.9026,16705,1767,547,174,63,1760,539,3.90226,6.88842
"54103","Wetzel","West Virginia",1294,4718,6168,6012,"R",56.9528,927.389,6.48272,14442,1742,538,172,62,1738,528,3.5868,11.2073
"39051","Fulton","Ohio",6374,15893,22452,22267,"R",42.7494,1050.11,21.2044,42713,1607,462,160,56,1606,462,6.90286,16.7902
"47011","Bradley","Tennessee",9852,38836,49246,48688,"R",59.5301,851.489,57.1798,108620,1617,769,161,83,1617,759,10.2073,16.7902
"12079","Madison","Florida",3231,5874,9156,9105,"R",29.028,1804,5.04711,17968,1699,982,168,103,1694,979,4.41406,6.02375
"51005","Alleghany","Virginia",2114,6093,8277,8207,"R",48.483,1156.62,7.0957,15223,1779,620,175,70,1771,616,4.19074,6.88842
"22021","Caldwell","Louisiana",580,3724,4334,4304,"R",73.0483,1372.1,3.1368,9645,1348,935,136,99,1342,935,3.03483,13.0485
"22041","Franklin","Louisiana",2196,6524,8798,8720,"R",49.633,1616.93,5.39295,19774,1364,932,138,98,1364,924,4.31973,14.2744
"29037","Cass","Missouri",19753,38792,59327,58545,"R",32.5203,1804.22,32.4489,107824,1252,629,127,71,1243,627,11.1929,11.6948
"36045","Jefferson","New York",16326,26417,42743,42743,"R",23.6085,3283.92,13.0158,116721,1865,302,183,41,1859,297,9.56381,1.67069
"36105","Sullivan","New York",14549,20386,34935,34935,"R",16.7082,2507.48,13.9323,78624,1930,400,189,50,1925,396,8.64627,3.73577
"48041","Brazos","Texas",33844,56671,91847,90515,"R",25.219,1518.09,59.6242,233849,1177,1007,121,105,1177,1001,13.9174,13.0485
"51047","Culpeper","Virginia",10557,17685,28553,28242,"R",25.239,982.069,28.7576,52552,1848,572,181,67,1837,583,7.77403,41.0935
"51187","Warren","Virginia",6910,15400,22561,22310,"R",38.0547,555.738,40.1448,40727,1836,556,180,64,1826,550,6.90952,10.6976
"35023","Hidalgo","New Mexico",705,1140,1862,1845,"R",23.5772,8905.81,0.207168,4178,685,912,76,96,682,902,1.98699,12.1628
"41025","Harney","Oregon",795,3305,4227,4100,"R",61.2195,26248.1,0.156202,7495,408,327,51,43,407,319,2.96203,12.1628
"01077","Lauderdale","Alabama",10326,32708,43454,43034,"R",52.01,1730.16,24.8729,93564,1514,793,151,86,1507,792,9.59631,11.2073
"06111","Ventura","California",217424,158901,387595,376325,"D",-15.5512,4767.6,78.9339,843843,310,716,42,79,308,715,28.3779,13.4695
"12023","Columbia","Florida",8250,25108,33592,33358,"R",50.5366,2065.2,16.1525,69698,1735,988,171,103,1727,979,8.44886,10.1624
"54019","Fayette","West Virginia",4387,10910,15620,15297,"R",42.6423,1714.46,8.92234,40488,1740,614,172,69,1738,605,5.72139,11.6948
"55043","Grant","Wisconsin",10966,15922,27254,26888,"R",18.432,2972.28,9.04625,51938,1373,424,138,52,1364,418,7.58538,8.35344
"51131","Northampton","Virginia",3603,3183,6832,6786,"D",-6.18921,548.331,12.3757,12282,1935,612,189,69,1925,605,3.8107,11.2073
"36049","Lewis","New York",3600,9353,12953,12953,"R",44.4144,3305.63,3.91847,26582,1883,310,185,42,1881,308,5.26482,11.6948
"27157","Wabasha","Minnesota",4721,8523,13481,13244,"R",28.7073,1354.39,9.77858,21387,1320,360,134,46,1320,352,5.32363,14.2744
"40013","Bryan","Oklahoma",3569,13999,17812,17568,"R",59.3693,2342.25,7.50048,46067,1183,852,121,91,1177,847,6.1314,1.67069
"01117","Shelby","Alabama",33087,79666,114043,112753,"R",41.3107,2034.32,55.4255,223024,1559,863,155,92,1551,858,15.5332,6.02375
"12063","Jackson","Florida",5892,16074,22098,21966,"R",46.3535,2378.22,9.2363,47319,1628,975,162,102,1628,968,6.85605,13.4695
"01025","Clarke","Alabama",4927,6965,11946,11892,"R",17.1376,3207.49,3.70757,23087,1519,946,152,100,1518,946,5.04459,16.7902
"01085","Lowndes","Alabama",3867,1758,5652,5625,"D",-37.4933,1854.65,3.03291,10311,1563,918,156,97,1562,913,3.46944,10.6976
"04021","Pinal","Arizona",80656,126926,209552,207582,"R",22.29,13899.6,14.9344,425264,585,850,67,91,583,847,21.0762,10.1624
"20011","Bourbon","Kansas",1444,5003,6572,6447,"R",55.204,1645.84,3.91716,14360,1235,666,126,74,1232,660,3.7143,6.02375
"31065","Furnas","Nebraska",358,2043,2413,2401,"R",70.1791,1862.73,1.28897,4636,1053,553,109,64,1045,550,2.2667,8.35344
"26079","Kalkaska","Michigan",3206,8149,11529,11355,"R",43.5315,1449.73,7.8325,17939,1557,323,155,43,1551,319,4.92937,3.73577
"01115","St. Clair","Alabama",7640,35501,43440,43141,"R",64.5813,1635.86,26.372,91103,1568,844,156,90,1562,836,9.60823,6.02375
"05093","Mississippi","Arkansas",3574,6963,10717,10537,"R",32.1629,2336.41,4.50991,40685,1416,760,142,83,1408,759,4.7485,12.1628
"12013","Calhoun","Florida",1021,5367,6428,6388,"R",68.0338,1469.39,4.34737,13648,1630,994,162,104,1628,990,3.69727,8.99693
"51175","Southampton","Virginia",3626,6133,9831,9759,"R",25.6891,1552.05,6.28782,17996,1896,648,186,72,1892,638,4.56984,11.2073
"55121","Trempealeau","Wisconsin",6219,9661,16066,15880,"R",21.6751,1898.37,8.36506,30760,1349,351,136,45,1342,341,5.82939,11.2073
"36075","Oswego","New York",20483,33548,54031,54031,"R",24.1806,2464.69,21.9221,117525,1865,330,183,44,1859,330,10.7528,13.0485
"06113","Yolo","California",61405,27844,92589,89249,"D",-37.6038,2623.63,34.0174,216403,260,500,37,59,253,495,13.8197,3.73577
"37139","Pasquotank","North Carolina",9549,10537,20277,20086,"R",4.91885,587.61,34.1825,40568,1930,663,189,74,1925,660,6.55609,6.02375
"13245","Richmond","Georgia",56657,26472,83578,83129,"D",-36.311,840.037,98.9588,206607,1735,837,171,90,1727,836,13.3375,12.1628
"18163","Vanderburgh","Indiana",31727,41056,73794,72783,"R",12.8176,604.507,120.401,180136,1502,645,150,72,1496,638,12.48,3.73577
"18051","Gibson","Indiana",3722,11896,15897,15618,"R",52.337,1262.3,12.3726,33011,1502,629,150,71,1496,627,5.78111,8.35344
"21037","Campbell","Kentucky",18952,28450,48302,47402,"R",20.0371,391.917,120.949,93076,1615,588,160,66,1606,572,10.0716,26.1504
"21111","Jefferson","Kentucky",203070,144553,353609,347623,"D",-16.8335,986.345,352.435,782969,1572,629,156,71,1562,627,27.2742,13.4695
"25003","Berkshire","Massachusetts",47094,19805,68341,66899,"D",-40.7913,2400.59,27.8677,129026,1974,357,193,46,1969,352,11.9649,1.67069
"26139","Ottawa","Michigan",69653,106133,178402,175786,"R",20.7525,1459.51,120.442,296200,1535,404,153,50,1529,396,19.395,6.02375
"29189","St. Louis","Missouri",305635,187982,502356,493617,"D",-23.8349,1315.7,375.174,1004125,1393,623,140,70,1386,616,32.5007,5.01206
"12037","Franklin","Florida",1870,4831,6758,6701,"R",44.1874,1411.54,4.7473,12451,1646,1020,163,106,1639,1012,3.78676,6.88842
"12045","Gulf","Florida",1970,6684,8697,8654,"R",54.4719,1433.47,6.03709,14192,1632,1014,162,106,1628,1012,4.30335,8.99693
"12053","Hernando","Florida",34431,75446,110687,109877,"R",37.3281,1224.98,89.697,194515,1757,1065,173,110,1749,1056,15.3339,10.1624
"12133","Washington","Florida",2140,10370,12584,12510,"R",65.7874,1514.31,8.26121,25318,1610,986,160,103,1606,979,5.17401,5.01206
"12075","Levy","Florida",5994,18245,24377,24239,"R",50.5425,2896.27,8.36905,42915,1736,1032,171,107,1727,1023,7.20204,11.6948
"22051","Jefferson","Louisiana",75731,98810,178205,174541,"R",13.2227,779.233,223.991,440781,1435,1045,144,109,1430,1045,19.3262,13.0485
"36079","Putnam","New York",23956,31553,55509,55509,"R",13.6861,596.35,93.0812,97668,1967,405,192,50,1958,396,10.8988,11.6948
"37143","Perquimans","North Carolina",2269,5278,7640,7547,"R",39.8701,640.174,11.789,13005,1925,667,190,74,1936,660,4.0187,39.1455
"55123","Vernon","Wisconsin",7514,8807,16579,16321,"R",7.92231,2050.14,7.96092,30714,1370,389,138,49,1364,385,5.90978,3.73577
"48299","Llano","Texas",2613,10902,13622,13515,"R",61.3319,2419.22,5.58652,21243,1084,1002,112,105,1078,1001,5.37782,10.6976
"25027","Worcester","Massachusetts",225680,183802,418748,409482,"D",-10.2271,3912.64,104.656,862111,2019,347,197,45,2013,341,29.6016,1.67069
"36061","New York","New York",533782,113921,647703,647703,"D",-64.8231,58.6839,11037.2,1694251,1966,437,192,53,1958,429,37.2294,8.35344
"36021","Columbia","New York",20396,15168,35564,35564,"D",-14.7003,1643.77,21.6356,61570,1962,366,192,47,1958,363,8.72376,6.88842
"35039","Rio Arriba","New Mexico",9373,6268,15989,15641,"D",-19.8517,15179.6,1.0304,40363,788,710,85,78,781,704,5.78536,3.73577
"48391","Refugio","Texas",919,2134,3072,3053,"R",39.7969,1995.55,1.52991,6741,1143,1117,117,115,1133,1111,2.556,10.6976
"20017","Chase","Kansas",348,1090,1462,1438,"R",51.5994,2002.2,0.71821,2572,1171,644,120,72,1166,638,1.75419,1.67069
"01023","Choctaw","Alabama",2515,4103,6646,6618,"R",23.9952,2365.9,2.79724,12665,1500,930,150,98,1496,924,3.76324,3.73577
"05003","Ashley","Arkansas",1774,5145,7030,6919,"R",48.7209,2397.01,2.88651,19062,1358,882,137,94,1353,880,3.84787,8.35344
"12077","Liberty","Florida",566,2898,3490,3464,"R",67.321,2164.1,1.60067,7974,1643,997,163,104,1639,990,2.72262,5.01206
"06033","Lake","California",12794,13161,26759,25955,"R",1.41399,3250.69,7.98445,68163,235,470,35,56,231,462,7.45262,6.88842
"12107","Putnam","Florida",9354,26700,36272,36054,"R",48.1112,1886.53,19.1113,73321,1773,1013,175,106,1771,1012,8.78365,13.4695
"12127","Volusia","Florida",120132,187691,310495,307823,"R",21.9474,2851.88,107.937,553543,1803,1035,177,108,1793,1034,25.6654,15.0362
"36089","St. Lawrence","New York",18010,25919,43929,43929,"R",18.0041,6939.94,6.32988,108505,1889,270,185,38,1881,264,9.69558,6.02375
"48317","Martin","Texas",247,1825,2083,2072,"R",76.1583,2369.72,0.874363,5237,957,921,101,97,957,913,2.10568,14.2744
"26141","Presque Isle","Michigan",3036,5568,8739,8604,"R",29.4282,1706.07,5.04317,12982,1592,284,158,39,1584,275,4.2909,10.1624
"06055","Napa","California",43212,20357,65549,63569,"D",-35.9531,1947.61,32.6395,138019,243,503,36,59,242,495,11.6633,12.1628
"37045","Cleveland","North Carolina",16603,34654,51602,51257,"R",35.2167,1202.41,42.6286,99519,1742,742,172,81,1738,737,10.4731,3.73577
"06103","Tehama","California",7415,18503,26532,25918,"R",42.7811,7638.23,3.39319,65829,270,431,38,53,264,429,7.4473,8.35344
"39015","Brown","Ohio",4069,17257,21442,21326,"R",61.84,1267.91,16.8198,43676,1633,588,162,67,1628,583,6.75543,1.67069
"42029","Chester","Pennsylvania",184281,137299,324964,321580,"D",-14.6097,1943.92,165.429,534413,1913,489,187,58,1903,484,26.2327,10.6976
"06075","San Francisco","California",323719,62594,402964,386313,"D",-67.5942,120.914,3194.95,873965,228,536,34,62,220,528,28.752,8.35344
"06017","El Dorado","California",47703,61109,111890,108812,"R",12.3203,4423.29,24.5998,191185,311,507,42,60,308,506,15.2594,12.1628
"01009","Blount","Alabama",2576,25354,28115,27930,"R",81.5539,1670.26,16.722,59134,1560,829,155,89,1551,825,7.73096,8.99693
"13111","Fannin","Georgia",2807,13232,16096,16039,"R",64.9978,1002.6,15.9974,25319,1644,783,163,85,1639,781,5.85851,8.35344
"12131","Walton","Florida",10287,38970,49601,49257,"R",58.2313,2689.19,18.3166,75305,1591,986,158,103,1584,979,10.2667,5.01206
"13087","Decatur","Georgia",4372,7140,11549,11512,"R",24.0445,1546.84,7.44226,29367,1653,965,164,101,1650,957,4.96334,8.35344
"13095","Dougherty","Georgia",23831,9904,33850,33735,"D",-41.2835,851.183,39.6331,85790,1663,936,165,99,1661,935,8.49647,13.4695
"13235","Pulaski","Georgia",1281,3036,4336,4317,"R",40.6532,645.584,6.68697,9855,1689,900,167,95,1683,891,3.03941,8.35344
"40119","Payne","Oklahoma",10560,17962,29279,28522,"R",25.9519,1773.89,16.0788,81646,1155,750,119,82,1155,748,7.81247,15.403
"28157","Wilkinson","Mississippi",1817,1075,2931,2892,"D",-25.657,1756.04,1.64688,8587,1380,979,139,103,1375,979,2.4877,13.0485
"22065","Madison","Louisiana",2094,1846,3992,3940,"D",-6.29442,1615.85,2.43834,10017,1381,920,139,97,1375,913,2.90366,3.73577
"28149","Warren","Mississippi",8683,9407,18298,18090,"R",4.00221,1524.3,11.8677,44722,1397,921,141,97,1397,913,6.22182,14.2744
"12097","Osceola","Florida",84205,86713,172776,170918,"R",1.46737,3438.21,49.7113,388656,1812,1082,178,112,1804,1078,19.1246,6.88842
"53049","Pacific","Washington",6825,7010,14178,13835,"R",1.33719,2417.42,5.72303,23365,306,123,41,25,297,121,5.44111,11.6948
"08097","Pitkin","Colorado",7932,2992,11167,10924,"D",-45.2215,2514.1,4.34509,17358,799,580,86,66,792,572,4.83492,6.88842
"16019","Bonneville","Idaho",14458,40053,56419,54511,"R",46.9538,4832.81,11.2793,123964,668,362,74,46,660,352,10.8004,12.1628
"17087","Johnson","Illinois",1241,4798,6103,6039,"R",58.9005,890.274,6.7833,13308,1457,674,146,75,1452,671,3.59485,6.02375
"17085","Jo Daviess","Illinois",5051,7136,12385,12187,"R",17.1084,1556.39,7.83032,22035,1394,447,140,54,1386,440,5.10677,6.88842
"05063","Independence","Arkansas",2689,11023,14011,13712,"R",60.7789,1978,6.93224,37938,1360,763,137,83,1353,759,5.41687,5.01206
"27075","Lake","Minnesota",3534,3265,6929,6799,"D",-3.95646,5462.56,1.24465,10905,1340,201,135,32,1331,198,3.81435,10.1624
"29069","Dunklin","Missouri",1885,8096,10051,9981,"R",62.2282,1403.54,7.11131,28283,1418,732,142,80,1408,726,4.62152,10.6976
"28011","Bolivar","Mississippi",6419,3943,10435,10362,"D",-23.895,2270.14,4.56447,30985,1393,851,140,91,1386,847,4.70891,5.01206
"28025","Clay","Mississippi",4960,4017,9057,8977,"D",-10.5046,1062.1,8.45214,18636,1474,854,148,91,1474,847,4.38292,13.4695
"54063","Monroe","West Virginia",1155,5089,6367,6244,"R",63.0045,1224.43,5.09953,12376,1763,634,174,71,1760,627,3.65536,6.88842
