"GEOID20","pop","precinct_2020","precinct_2024"
"130879706001000",19,"DECATUR|BAINBRIDGE-COLISEUM","DECATUR|BAINBRIDGE-COLISEUM"
"131319506002014",0,"GRADY|HIGDON","GRADY|HIGDON"
"132070502002032",6,"MONROE|FORSYTH","MONROE|FORSYTH"
"132070502002070",12,"MONROE|FORSYTH","MONROE|FORSYTH"
"132070503024011",13,"MONROE|DILLARDS","MONROE|DILLARDS"
"132450106022093",0,"RICHMOND|104","RICHMOND|104"
"132450101041003",563,"RICHMOND|707","RICHMOND|707"
"132450001004023",0,"RICHMOND|107","RICHMOND|107"
"132450012003002",48,"RICHMOND|204","RICHMOND|204"
"132450101081006",0,"RICHMOND|703","RICHMOND|703"
"130099704003005",48,"BALDWIN|FIRE DEPT","BALDWIN|WEST THOMAS"
"130299201012081",3,"BRYAN|ELLABELL","BRYAN|OLIVE BRANCH BAPTIST CHURCH"
"132379602031029",42,"PUTNAM|101","PUTNAM|101"
"132150112002003",44,"MUSCOGEE|MARIANNA GALLOPS","MUSCOGEE|MARIANNA GALLOPS"
"132150024001002",104,"MUSCOGEE|FIRST AFRICAN","MUSCOGEE|FIRST AFRICAN"
"133019704002000",7,"WARREN|WARRENTON","WARREN|WARRENTON"
"132150102092034",4,"MUSCOGEE|CORNERSTONE","MUSCOGEE|CHATTAHOOCHEE"
"130490101023042",0,"CHARLTON|FOLKSTON","CHARLTON|FOLKSTON"
"130299201031046",0,"BRYAN|PEMBROKE","BRYAN|HARN COMMUNITY CENTER"
"131979202003006",23,"MARION|BUENA VISTA","MARION|BUENA VISTA"
"131570101051020",204,"JACKSON|WEST JACKSON","JACKSON|WEST JACKSON"
"131570101041037",0,"JACKSON|CENTRAL JACKSON","JACKSON|CENTRAL JACKSON"
"131570101051010",0,"JACKSON|CENTRAL JACKSON","JACKSON|CENTRAL JACKSON"
"131570106011010",0,"JACKSON|CENTRAL JACKSON","JACKSON|CENTRAL JACKSON"
"131570102004025",83,"JACKSON|NORTH JACKSON","JACKSON|NORTH JACKSON"
"131570103001121",12,"JACKSON|NORTH JACKSON","JACKSON|NORTH JACKSON"
"132619503005020",24,"SUMTER|AG CENTER","SUMTER|AG CENTER"
"133097802003021",5,"WHEELER|ALAMO","WHEELER|ALAMO"
"131590105022078",18,"JASPER|MONTICELLO","JASPER|MONTICELLO"
"131590105021003",0,"JASPER|MONTICELLO","JASPER|MONTICELLO"
"132930104023018",48,"UPSON|TOWN","UPSON|TOWN"
"132930105003004",35,"UPSON|TOWN","UPSON|TOWN"
"132930103001067",39,"UPSON|TOWN","UPSON|TOWN"
"133219505004031",34,"WORTH|SYLVESTER","WORTH|SYLVESTER"
"131950201004025",27,"MADISON|DANIELSVILLE","MADISON|DANIELSVILLE"
"131430104023077",5,"HARALSON|BREMEN","HARALSON|BREMEN"
"130670305112027",102,"COBB|ELIZABETH 04","COBB|ELIZABETH 04"
"130670302551008",0,"COBB|KENNESAW 3A","COBB|KENNESAW 3A"
"130670312154009",77,"COBB|NICKAJACK 01","COBB|NICKAJACK 01"
"130670303692000",130,"COBB|ROSWELL 02","COBB|ROSWELL 02"
"130670303272002",82,"COBB|POPE 01","COBB|POPE 01"
"130670313084006",166,"COBB|PEBBLEBROOK 01","COBB|MABLETON 3A"
"130670309091007",41,"COBB|OREGON 03","COBB|OREGON 03"
"130670305081050",0,"COBB|MARIETTA 6B","COBB|MARIETTA 6B"
"130890209012014",37,"DEKALB|BURGESS ELEM (ATL)","DEKALB|BURGESS ELEM (ATL)"
"131350503321035",0,"GWINNETT|PINCKNEYVILLE F","GWINNETT|PINCKNEYVILLE F"
"130619603003148",0,"CLAY|BLUFFTON","CLAY|BLUFFTON"
"130619603003113",0,"CLAY|BLUFFTON","CLAY|BLUFFTON"
"131131404092015",95,"FAYETTE|MURPHY","FAYETTE|MURPHY"
"133059702011016",16,"WAYNE|OGLETHORPE","WAYNE|OGLETHORPE"
"130459112022019",17,"CARROLL|BOWDON","CARROLL|BOWDON"
"130459109002044",18,"CARROLL|ROOPVILLE","CARROLL|ROOPVILLE"
"132470603131005",30,"ROCKDALE|SP","ROCKDALE|SP"
"130530202031068",51,"NA|NA","NA|NA"
"132971106023000",19,"WALTON|JERSEY","WALTON|JERSEY"
"130210120004017",50,"BIBB|VINEVILLE 5","BIBB|VINEVILLE 5"
"130570906042025",0,"CHEROKEE|R T JONES","CHEROKEE|CANTON"
"130570908061000",279,"CHEROKEE|WILDCAT","CHEROKEE|WILDCAT"
"130570902021023",0,"CHEROKEE|SALACOA","CHEROKEE|SALACOA"
"130570905031023",3,"CHEROKEE|FREEHOME","CHEROKEE|FREE HOME"
"131570107042006",0,"JACKSON|CENTRAL JACKSON","JACKSON|CENTRAL JACKSON"
"132599501002094",0,"STEWART|RICHLAND","STEWART|RICHLAND"
"132599504001093",1,"STEWART|LUMPKIN","STEWART|LUMPKIN"
"132110103021040",4,"MORGAN|1. NORTHEAST MORGAN","MORGAN|1. REC DEPT"
"132110103012031",13,"MORGAN|1. NORTHEAST MORGAN","MORGAN|1. REC DEPT"
"131850111001011",15,"LOWNDES|NORTHSIDE","LOWNDES|ELECTIONS OFFICE"
"130730305073005",43,"COLUMBIA|LIBERTY PARK - GROVETOWN","COLUMBIA|GROVETOWN BRANCH LIBRARY"
"133130006003033",10,"WHITFIELD|TH","WHITFIELD|TH"
"133130003013016",326,"WHITFIELD|GL","WHITFIELD|GL"
"131131403031042",0,"FAYETTE|WILLOWBEND","FAYETTE|WILLOWBEND"
"131131402074001",180,"FAYETTE|FIELDING RIDGE","FAYETTE|FIELDING RIDGE"
"132859602012013",0,"TROUP|MCLENDON","TROUP|MCLENDON"
"132859611001025",19,"TROUP|ROSEMONT","TROUP|ROSEMONT"
"132190301043014",0,"OCONEE|MARSWOOD HALL","OCONEE|MARSWOOD HALL"
"132859610002035",44,"TROUP|WEST POINT","TROUP|WEST POINT"
"132859605042039",0,"TROUP|HAMMETT RD","TROUP|HAMMETT RD"
"132859611001043",34,"TROUP|ROSEMONT","TROUP|ROSEMONT"
"132190301044018",54,"OCONEE|DARK CORNER","OCONEE|DARK CORNER"
"132859611002053",0,"TROUP|ROSEMONT","TROUP|ROSEMONT"
"130379501002068",0,"CALHOUN|MORGAN","CALHOUN|MORGAN"
"133159603001072",16,"WILCOX|PITTS #3","WILCOX|PITTS #3"
"133159601003001",0,"WILCOX|ABBEVILLE SOUTH #5","WILCOX|ABBEVILLE SOUTH #5"
"132759610001014",70,"THOMAS|GATLIN CREEK","THOMAS|GATLIN CREEK"
"130670306022021",54,"COBB|MARIETTA 3A","COBB|MARIETTA 3A"
"130670311164001",16,"COBB|SMYRNA 5A","COBB|SMYRNA 5A"
"130670303672008",35,"COBB|SIMPSON 01","COBB|SIMPSON 01"
"130670301121012",42,"COBB|ACWORTH 1B","COBB|ACWORTH 1B"
"130670309091011",73,"COBB|OREGON 03","COBB|OREGON 03"
"130670305063006",0,"COBB|MARIETTA 5B","COBB|MARIETTA 5B"
"130670313241005",183,"COBB|MABLETON 03","COBB|MABLETON 4B"
"130670303613017",0,"COBB|GRITTERS 01","COBB|GRITTERS 01"
"130670313062017",0,"COBB|MABLETON 02","COBB|MABLETON 3A"
"130670313194008",62,"COBB|BRYANT 02","COBB|MABLETON 2B"
"130670308002044",0,"COBB|DOBBINS 01","COBB|DOBBINS 01"
"130670308001026",10,"COBB|MARIETTA 1A","COBB|MARIETTA 1A"
"130670308002015",104,"COBB|MARIETTA 1A","COBB|MARIETTA 1A"
"130670301112001",46,"COBB|ACWORTH 1C","COBB|ACWORTH 1C"
"130670301113009",55,"COBB|ACWORTH 1C","COBB|ACWORTH 1C"
"130351501011010",21,"BUTTS|BUTTS COUNTY ADMIN BLDG","BUTTS|BUTTS COUNTY ADMINISTRATION JUDICIAL CENTER"
"130351502014017",19,"BUTTS|BUTTS COUNTY ADMIN BLDG","BUTTS|BUTTS COUNTY ADMINISTRATION JUDICIAL CENTER"
"130771701023011",181,"COWETA|WELCOME","COWETA|WELCOME"
"131790101011026",0,"LIBERTY|BUTTON GWINNETT","LIBERTY|PERFORMING ARTS CENTER (PAC)"
"131790102042023",44,"LIBERTY|TOWN OF ALLENHURST","LIBERTY|VICTORY BAPTIST"
"131790102061021",103,"LIBERTY|HINESVILLE LODGE 271","LIBERTY|PROGRESSIVE CHURCH"
"132971104002036",15,"WALTON|NORTH MONROE","WALTON|CENTRAL MONROE"
"132971104001033",84,"WALTON|NORTH MONROE","WALTON|CENTRAL MONROE"
"132579704021044",0,"STEPHENS|SENIOR CENTER","STEPHENS|STEPHENS COUNTY 1"
"132579701024030",37,"STEPHENS|SENIOR CENTER","STEPHENS|STEPHENS COUNTY 1"
"132579701024035",0,"STEPHENS|SENIOR CENTER","STEPHENS|STEPHENS COUNTY 1"
"131350506121002",192,"GWINNETT|PUCKETTS D","GWINNETT|PUCKETTS D"
"131350503241029",0,"GWINNETT|PINCKNEYVILLE T","GWINNETT|PINCKNEYVILLE T"
"131350505651005",0,"GWINNETT|GOODWINS F","GWINNETT|GOODWINS F"
"130890218121003",166,"DEKALB|EMBRY HILLS","DEKALB|TUCKER LIBRARY"
"130890224012007",43,"DEKALB|DRUID HILLS HIGH","DEKALB|DRUID HILLS HIGH"
"130890215024005",660,"DEKALB|LAVISTA","DEKALB|LAVISTA"
"130890232192007",82,"DEKALB|ALLGOOD ELEM","DEKALB|ALLGOOD ELEM"
"130890234262000",119,"DEKALB|BROWNS MILL ELEM","DEKALB|BROWNS MILL ELEM"
"131350503241018",35,"GWINNETT|PINCKNEYVILLE H","GWINNETT|PINCKNEYVILLE H"
"131350502281002",0,"GWINNETT|DULUTH E","GWINNETT|DULUTH E"
"131350507563001",44,"GWINNETT|CATES M","GWINNETT|CATES M"
"131350502413007",122,"GWINNETT|SUWANEE F","GWINNETT|SUWANEE F"
"132110103012037",48,"MORGAN|1. NORTHEAST MORGAN","MORGAN|1. REC DEPT"
"131911102012023",12,"MCINTOSH|NORTH DARIEN","MCINTOSH|NORTH DARIEN"
"131270004064017",10,"GLYNN|STERLING ELEMENTARY","GLYNN|COG"
"131270004032009",41,"GLYNN|NORTHSIDE CHURCH","GLYNN|CST"
"130670303511009",70,"COBB|MT BETHEL 04","COBB|MT BETHEL 04"
"131430104011070",24,"HARALSON|BUNCOMBE","HARALSON|BUNCOMBE"
"133219502023016",5,"WORTH|SYLVESTER EAST","WORTH|SYLVESTER EAST"
"130950106011006",25,"DOUGHERTY|MT ZION CENTER","DOUGHERTY|MT ZION CENTER"
"130950007001031",20,"DOUGHERTY|PALMYRA METH CHURCH","DOUGHERTY|ALBANY HIGH SCHOOL"
"130950015001020",14,"DOUGHERTY|CARVER TEEN CENTER","DOUGHERTY|1ST MOUNT OLIVE"
"131819701001063",0,"LINCOLN|LINCOLN CLUB HOUSE","LINCOLN|LINCOLN CLUB HOUSE"
"132799704002016",4,"TOOMBS|513 V.P.D.","TOOMBS|513 V.P.D."
"131099702004085",0,"EVANS|VETERANS COMM CTR","EVANS|VETERAN'S COMM CTR"
"131210108011027",50,"FULTON|HP01","FULTON|HP01"
"131210113061016",81,"FULTON|SC19B","FULTON|SC19B"
"131210116372003",136,"FULTON|AP01A","FULTON|AP01A"
"132359501001039",4,"PULASKI|COURTHOUSE ANNEX","PULASKI|COURTHOUSE ANNEX"
"130630406263007",137,"CLAYTON|LOVEJOY 4","CLAYTON|LOVEJOY 4"
"130630403093003",151,"CLAYTON|FOREST PARK 2","CLAYTON|FOREST PARK 2"
"130459102023040",28,"CARROLL|TEMPLE CITY","CARROLL|TEMPLE CITY"
"132551612023006",31,"SPALDING|07","SPALDING|7"
"132551603001008",23,"SPALDING|02","SPALDING|2"
"131131405022019",31,"FAYETTE|BROOKS","FAYETTE|BROOKS"
"130570906042033",0,"CHEROKEE|R T JONES","CHEROKEE|CANTON"
"130570901031044",0,"CHEROKEE|BALL GROUND","CHEROKEE|BALL GROUND"
"132971103011050",0,"WALTON|E MONROE","WALTON|CENTRAL MONROE"
"132890602003005",0,"TWIGGS|SHADY GROVE/TARVERS","TWIGGS|SHADY GROVE/TARVERS"
"130299201031086",16,"BRYAN|PEMBROKE","BRYAN|HARN COMMUNITY CENTER"
"130810104001035",11,"CRISP|CORDELE","CRISP|CORDELE"
"130879708001009",0,"DECATUR|ATTAPULGUS","DECATUR|ATTAPULGUS"
"131499703001012",43,"HEARD|EPHESUS","HEARD|EPHESUS"
"131499702001039",0,"HEARD|CENTRALHATCHEE","HEARD|CENTRALHATCHEE"
"131499702001068",0,"HEARD|FRANKLIN","HEARD|FRANKLIN"
"132859611001020",0,"TROUP|ROSEMONT","TROUP|ROSEMONT"
"132190301031044",14,"OCONEE|BOGART","OCONEE|BOGART"
"132190304011008",2,"OCONEE|CIVIC CENTER","OCONEE|CIVIC CENTER"
"132019503001037",1,"MILLER|COLQUITT-MILLER","MILLER|COLQUITT-MILLER"
"130670313081000",7,"COBB|MABLETON 02","COBB|MABLETON 3A"
"132270502013019",0,"PICKENS|JASPER","PICKENS|JASPER"
"130771702003016",55,"COWETA|EXPO CENTER","COWETA|EXPO CENTER"
"130771705011041",0,"COWETA|TURIN","COWETA|SHARPSBURG"
"130771703032029",70,"COWETA|CEDAR CREEK","COWETA|MADRAS"
"132150021002006",209,"MUSCOGEE|EDGEWOOD BAPTIST","MUSCOGEE|EDGEWOOD BAPTIST"
"130690105002001",0,"COFFEE|DOUGLAS","COFFEE|DOUGLAS"
"130690104021049",22,"COFFEE|DOUGLAS","COFFEE|DOUGLAS"
"132150034002001",26,"MUSCOGEE|OUR LADY OF LOURDES","MUSCOGEE|OUR LADY OF LOURDES"
"130131805032009",62,"BARROW|16","BARROW|16"
"130131804011067",25,"BARROW|05","BARROW|5"
"130510040021017",0,"CHATHAM|GRACE UNITED METHODIST CHURCH","CHATHAM|GRACE UNITED METHODIST CHURCH"
"130510105043014",0,"CHATHAM|BEACH HIGH SCHOOL","CHATHAM|BEACH HIGH SCHOOL"
"130519800001034",0,"CHATHAM|WOODVILLE-TOMPKINS TECHNICAL INST","CHATHAM|RESURRECTION OF OUR LORD CATHOLIC CHURCH"
"130510116002047",0,"CHATHAM|RESURRECTION OF OUR LORD CATHOLIC CHURCH","CHATHAM|RESURRECTION OF OUR LORD CATHOLIC CHURCH"
"130519800001013",0,"CHATHAM|FIRST BAPTIST CH GARDEN CITY","CHATHAM|COOPER CENTER"
"130510109014004",20,"CHATHAM|CHRIST MEMORIAL BAPTIST CHURCH","CHATHAM|CHRIST MEMORIAL BAPTIST CHURCH"
"130510042071007",50,"CHATHAM|LARGO-TIBET ELEMENTA","CHATHAM|LARGO-TIBET ELEMENTA"
"130510028002000",20,"CHATHAM|BUTLER PRESBYTERIAN CHURCH ED BLDG","CHATHAM|BUTLER PRESBYTERIAN CHURCH ED BLDG"
"131210115082020",28,"FULTON|ML07B","FULTON|ML07B"
"131210091061006",0,"FULTON|06N","FULTON|06N"
"132759604002059",12,"THOMAS|BARWICK","THOMAS|BARWICK"
"132759609003014",8,"THOMAS|RESOURCE CENTER","THOMAS|RESOURCE CENTER"
"132759611003036",9,"THOMAS|BOSTON","THOMAS|BOSTON"
"131850105003016",41,"LOWNDES|MT CALVARY","LOWNDES|LOWNDES CIVIC"
"131850102011034",0,"LOWNDES|HAHIRA TRAIN DEPOT","LOWNDES|TRAIN DEPOT"
"132150022002013",32,"MUSCOGEE|WYNNTON/BRITT","MUSCOGEE|INC COLUMBUS/WYNNTON"
"132150103032002",32,"MUSCOGEE|ST MARK/HEIFERHORN","MUSCOGEE|CENTRAL BAPTIST"
"132150114002006",23,"MUSCOGEE|COLUMBUS TECH","MUSCOGEE|COLUMBUS TECH"
"130690108023015",13,"COFFEE|DOUGLAS","COFFEE|DOUGLAS"
"130339504003042",22,"BURKE|NORTH WAYNESBORO","BURKE|NORTH WAYNESBORO"
"130339507003005",0,"BURKE|GIRARD","BURKE|GIRARD"
"130210135051000",71,"BIBB|RUTLAND 1","BIBB|RUTLAND 1"
"130210111003014",4,"BIBB|EAST MACON 1","BIBB|EAST MACON 1"
"130210138001033",7,"BIBB|EAST MACON 1","BIBB|EAST MACON 1"
"130210102001001",31,"BIBB|VINEVILLE 2","BIBB|VINEVILLE 2"
"131790105042038",30,"LIBERTY|LIBERTY COUNTY COMPLEX","LIBERTY|FLEMING EAST"
"131790105042017",0,"LIBERTY|FLEMING EAST","LIBERTY|FLEMING EAST"
"131790106002071",7,"LIBERTY|RICEBORO YOUTH CENTER","LIBERTY|RICEBORO YOUTH CENTER"
"130670310073003",40,"COBB|OREGON 03","COBB|OREGON 03"
"132150027002025",259,"MUSCOGEE|CUSSETA RD","MUSCOGEE|CUSSETA RD"
"132150101062000",0,"MUSCOGEE|SALVATION ARMY","MUSCOGEE|SALVATION ARMY"
"132150108021140",0,"NA|NA","NA|NA"
"132150011001018",46,"MUSCOGEE|ST PAUL/CLUBVIEW","MUSCOGEE|ST PAUL"
"132859607003009",12,"TROUP|HIGHLAND","TROUP|ROSEMONT"
"132859607001018",22,"TROUP|GRIGGS CENTER","TROUP|GRIGGS CENTER"
"130630406332008",117,"CLAYTON|MORROW 9","CLAYTON|MORROW 9"
"130630406092006",25,"CLAYTON|JONESBORO 7","CLAYTON|JONESBORO 7"
"130630404261006",87,"CLAYTON|MORROW 6","CLAYTON|MORROW 6"
"130630405181001",88,"CLAYTON|JONESBORO 17","CLAYTON|JONESBORO 17"
"132019502001080",9,"MILLER|COLQUITT-MILLER","MILLER|COLQUITT-MILLER"
"131171302041020",42,"FORSYTH|27 CONCORD","FORSYTH|05 COAL MOUNTAIN"
"131270004083009",24,"GLYNN|C B GREER SCHOOL","GLYNN|NGLY"
"131270003021036",29,"GLYNN|CHRISTIAN RENEWAL","GLYNN|NSSI"
"133130001031052",0,"WHITFIELD|VA","WHITFIELD|VA"
"130670314092023",11,"COBB|AUSTELL 1A","COBB|AUSTELL 1B"
"130670303222008",200,"COBB|GARRISON MILL 01","COBB|GARRISON MILL 01"
"130690104012042",33,"COFFEE|DOUGLAS","COFFEE|DOUGLAS"
"130690108023022",5,"COFFEE|DOUGLAS","COFFEE|DOUGLAS"
"130690108023020",47,"COFFEE|DOUGLAS","COFFEE|DOUGLAS"
"130690104021002",19,"COFFEE|DOUGLAS","COFFEE|DOUGLAS"
"131559502013177",4,"IRWIN|HOLT","IRWIN|OCILLA"
"132150101101009",0,"MUSCOGEE|ST ANDREWS/MIDLAND","MUSCOGEE|ST ANDREWS"
"133059704003073",0,"WAYNE|SCREVEN","WAYNE|SCREVEN"
"130351503005032",87,"BUTTS|BUTTS COUNTY ADMIN BLDG","BUTTS|BUTTS COUNTY ADMINISTRATION JUDICIAL CENTER"
"130351502014080",1,"BUTTS|BUTTS COUNTY ADMIN BLDG","BUTTS|BUTTS COUNTY ADMINISTRATION JUDICIAL CENTER"
"130950116002033",0,"DOUGHERTY|INTERNATIONAL STUDIE","DOUGHERTY|INTERNATIONAL STUDIES ELEMENTARY"
"130950112002000",64,"DOUGHERTY|PINE BLUFF BAPT CHUR","DOUGHERTY|PINE BLUFF BAPTIST CHURCH"
"131171303071018",72,"FORSYTH|37 SAWNEE","FORSYTH|49 CHEATAM CREEK"
"131171305121048",0,"FORSYTH|08 MASHBURN","FORSYTH|38 DAVES CREEK"
"132359503002010",11,"PULASKI|COURTHOUSE ANNEX","PULASKI|COURTHOUSE ANNEX"
"132359502011008",23,"PULASKI|COURTHOUSE ANNEX","PULASKI|COURTHOUSE ANNEX"
"132799702011010",0,"TOOMBS|514 S.T.I.A.L.C.","TOOMBS|514 S.T.I.A.L.C."
"131350505222002",99,"GWINNETT|LAWRENCEVILLE A","GWINNETT|LAWRENCEVILLE A"
"131350502331028",22,"GWINNETT|DULUTH G","GWINNETT|DULUTH G"
"131350506252004",220,"GWINNETT|HARBINS C","GWINNETT|HARBINS C"
"131350506332017",0,"GWINNETT|PUCKETTS E","GWINNETT|PUCKETTS E"
"131350502351009",100,"GWINNETT|DULUTH A","GWINNETT|DULUTH A"
"131350503321001",44,"GWINNETT|PINCKNEYVILLE E","GWINNETT|PINCKNEYVILLE E"
"130890218222032",8,"DEKALB|TUCKER","DEKALB|TUCKER"
"130890227002009",104,"DEKALB|OAKHURST (DEC)","DEKALB|OAKHURST (DEC)"
"131270007025026",12,"GLYNN|URBANA-PERRY PARKS","GLYNN|UPP"
"131270008001042",17,"GLYNN|HOWARD COFFIN PARK","GLYNN|HCP"
"131270008001049",19,"GLYNN|HOWARD COFFIN PARK","GLYNN|HCP"
"131999707011014",17,"MERIWETHER|LUTHERSVILLE","MERIWETHER|LUTHERSVILLE"
"132171004002019",26,"NEWTON|ALCOVY","NEWTON|04-ALCOVY"
"132150102052020",49,"MUSCOGEE|ST. PETER","MUSCOGEE|ST. PETER"
"132819602001085",0,"TOWNS|MACEDONIA","TOWNS|HIAWASSEE"
"131110502002024",0,"FANNIN|FLINTHILL","FANNIN|FLINTHILL"
"131110504003039",1,"GILMER|CHERRY LOG","FANNIN|SUGAR CREEK"
"131110501002056",34,"FANNIN|MORGANTON","FANNIN|MORGANTON"
"130670302481027",0,"COBB|CHALKER 01","COBB|CHALKER 01"
"130670307001020",80,"COBB|MARIETTA 4B","COBB|MARIETTA 4B"
"130670311164010",55,"COBB|SMYRNA 5A","COBB|SMYRNA 5A"
"130670311123008",16,"COBB|SMYRNA 6A","COBB|SMYRNA 6A"
"132679503002044",13,"TATTNALL|EAST GLENNVILLE","TATTNALL|EAST GLENNVILLE"
"131079701013003",0,"EMANUEL|CANOOCHEE","EMANUEL|CANOOCHEE"
"130859702051000",55,"DAWSON|CENTRAL","DAWSON|CENTRAL"
"131079701022035",11,"EMANUEL|STILLMORE","EMANUEL|STILLMORE"
"130159604052004",202,"BARTOW|ZENA DRIVE","BARTOW|ZENA DRIVE"
"130159604052016",0,"BARTOW|CARTERSVILLE EAST","BARTOW|CARTERSVILLE EAST"
"130159604071006",0,"BARTOW|WHITE","BARTOW|WHITE"
"132890601012005",17,"TWIGGS|DRY BRANCH","TWIGGS|DRY BRANCH"
"132450016043007",37,"RICHMOND|210","RICHMOND|210"
"131690303043008",25,"JONES|GRAY","JONES|GRAY"
"131690303053010",0,"JONES|GRAY","JONES|GRAY"
"131510701132013",0,"HENRY|STAGECOACH","HENRY|STAGECOACH"
"131510703161000",0,"HENRY|FLIPPEN","HENRY|FLIPPEN"
"132999504001014",1,"WARE|100","WARE|100 - CITY AUDITORIUM"
"132999508012049",7,"WARE|EMERSON PARK BAPTIST CHURCH","WARE|304 - WARE BOE LEARNING CENTER"
"132999505002038",24,"WARE|200A","WARE|200A - MEMORIAL STADIUM"
"132999502003035",12,"WARE|409","WARE|409 - WARESBORO CHURCH OF GOD"
"132971108011030",5,"WALTON|SOCIAL CIRCLE","WALTON|SOCIAL CIRCLE"
"131659601003022",9,"JENKINS|PERKINS","JENKINS|PERKINS"
"132999508013050",0,"WARE|407","WARE|407 - MANOR COMMUNITY CENTER"
"132999508021081",0,"WARE|200B","WARE|100 - CITY AUDITORIUM"
"132999503003032",0,"WARE|100","WARE|100 - CITY AUDITORIUM"
"132999508013181",0,"WARE|407","WARE|407 - MANOR COMMUNITY CENTER"
"131759506001045",16,"LAURENS|DUDLEY","LAURENS|DUDLEY"
"130210134131002",6,"BIBB|HOWARD 2","BIBB|HOWARD 2"
"132470604031009",89,"ROCKDALE|LO","ROCKDALE|LO"
"130459101011004",41,"CARROLL|VILLA RICA CITY","CARROLL|VR POWELL PARK"
"130459110022026",24,"CARROLL|CLEM","CARROLL|CLEM"
"132999504003020",10,"WARE|100","WARE|100 - CITY AUDITORIUM"
"132999504003007",15,"WARE|100","WARE|100 - CITY AUDITORIUM"
"132999508011128",0,"WARE|400","WARE|400 - SECOND BAPTIST CHURCH"
"132971103011046",0,"WALTON|NORTH MONROE","WALTON|CENTRAL MONROE"
"131659601006023",33,"JENKINS|COURT HOUSE","JENKINS|COURT HOUSE"
"132999504003003",0,"WARE|100","WARE|100 - CITY AUDITORIUM"
"132999506005005",0,"WARE|200A","WARE|200A - MEMORIAL STADIUM"
"131850103014021",92,"LOWNDES|TRINITY","LOWNDES|TRINITY"
"130510117001027",12,"CHATHAM|CIVIC CENTER","CHATHAM|RALPH MARK GILBERT CIVIL RIGHTS MUSEUM"
"130510108211036",5,"CHATHAM|SAVANNAH HOLY CHURCH OF GOD","CHATHAM|COMPASSION CHRISTIAN, HENDERSON"
"132579704011004",11,"STEPHENS|SENIOR CENTER","STEPHENS|STEPHENS COUNTY 1"
"131590105011010",5,"JASPER|MARTIN - BURNEY","JASPER|MARTIN & BURNEY"
"132650102001059",0,"TALIAFERRO|CRAWFORDVILLE","TALIAFERRO|CRAWFORDVILLE"
"132619502004022",37,"SUMTER|REES PARK","SUMTER|REES PARK"
"132619507004002",0,"SUMTER|AIRPORT","SUMTER|AIRPORT"
"132719501013036",21,"TELFAIR|MCRAE","TELFAIR|MCRAE"
"130459107062009",42,"CARROLL|FAIRFIELD","CARROLL|FAIRFIELD"
"130459108002038",59,"CARROLL|WHITESBURG","CARROLL|WHITESBURG"
"132050904023027",23,"MITCHELL|CAMILLA SOUTH","MITCHELL|CAMILLA SOUTH"
"133130013002026",0,"WHITFIELD|6A","WHITFIELD|6A"
"133130014003000",55,"WHITFIELD|4A","WHITFIELD|4A"
"133130001041022",7,"WHITFIELD|VA","WHITFIELD|VA"
"133130008023027",7,"WHITFIELD|2A","WHITFIELD|2A"
"131171306042004",219,"FORSYTH|01 BIG CREEK","FORSYTH|01 BIG CREEK"
"130470304021006",33,"CATOOSA|WESTSIDE","CATOOSA|WESTSIDE"
"131350507193005",127,"GWINNETT|CATES H","GWINNETT|CATES H"
"130890219122004",47,"DEKALB|SMOKE RISE","DEKALB|SMOKE RISE"
"130890212172012",138,"DEKALB|TILLY MILL ROAD (DUN)","DEKALB|TILLY MILL ROAD (DUN)"
"130890232143017",0,"DEKALB|MILLER GROVE","DEKALB|MILLER GROVE"
"130890236032003",51,"DEKALB|KELLEY LAKE ELEM","DEKALB|KELLEY LAKE ELEM"
"130890236033001",154,"DEKALB|KELLEY LAKE ELEM","DEKALB|KELLEY LAKE ELEM"
"130890229001017",458,"DEKALB|AVONDALE HIGH","DEKALB|AVONDALE HIGH"
"130890208023002",43,"DEKALB|EAST LAKE (ATL)","DEKALB|EAST LAKE (ATL)"
"130890215023008",98,"DEKALB|LAVISTA","DEKALB|LAVISTA"
"131350501171006",320,"GWINNETT|SUGAR HILL G","GWINNETT|SUGAR HILL G"
"132779604013034",6,"TIFT|TIFTON LODGE","TIFT|TIFTON LODGE"
"132779601001069",0,"TIFT|CHULA","TIFT|CHULA"
"131050005021020",13,"ELBERT|ELBERTON","ELBERT|ELBERTON"
"130119701001014",19,"BANKS|GOLDEN HILL","BANKS|GOLDEN HILL"
"130119701003043",5,"BANKS|COLUMBIA","BANKS|COLUMBIA"
"131050003003070",9,"ELBERT|PIKE","ELBERT|PIKE"
"131050005012024",14,"ELBERT|WYCHE","ELBERT|WYCHE"
"131050003003036",32,"ELBERT|PIKE","ELBERT|PIKE"
"131510701172012",41,"HENRY|SWAN LAKE","HENRY|SWAN LAKE"
"131510702111024",59,"HENRY|HICKORY FLAT","HENRY|HICKORY FLAT"
"133059706001078",0,"WAYNE|GARDI","WAYNE|GARDI"
"130379501001075",0,"CALHOUN|LEARY","CALHOUN|LEARY"
"130379502001023",16,"CALHOUN|ARLINGTON","CALHOUN|ARLINGTON"
"133159604001055",5,"WILCOX|ROCHELLE NORTH #1","WILCOX|ROCHELLE NORTH #1"
"133159603001065",10,"WILCOX|PITTS #3","WILCOX|PITTS #3"
"133159603001047",0,"WILCOX|PITTS #3","WILCOX|PITTS #3"
