"year","st","district","party","candidates","total_votes","leader","leader_votes","leader_share","second","second_share","runoff","runoff_winner","leader_won_runoff","top_two_state"
2008,"OR","1","D",3,117107,"Wu, David",91466,78.1,"Hobbs, Will",16.79,FALSE,NA,NA,FALSE
2008,"OR","1","R",2,42183,"Haugen, Joel",29658,70.31,"Chappell, Claude William, IV",29.69,FALSE,NA,NA,FALSE
2008,"OR","3","D",3,139348,"Blumenauer, Earl",121176,86.96,"Sweeney, John",6.74,FALSE,NA,NA,FALSE
2008,"OR","5","D",5,96072,"Schrader, Kurt",51980,54.11,"Moran, Nancy",19.36,FALSE,NA,NA,FALSE
2008,"OR","5","R",3,77332,"Erickson, Mike",37217,48.13,"Mannix, Kevin",46.56,FALSE,NA,NA,FALSE
2008,"PA","10","R",2,65231,"Hackett, Chris",34129,52.32,"Meuser, Dan",47.68,FALSE,NA,NA,FALSE
2008,"PA","18","D",3,116204,"O'Donnell, Steve",52247,44.96,"Hafer, Beth",41.5,FALSE,NA,NA,FALSE
2008,"PA","3","D",4,97646,"Dahlkemper, Kathy",43858,44.92,"Foust, Kyle W.",25.27,FALSE,NA,NA,FALSE
2008,"PA","5","D",3,74199,"McCracken, Mark B.",30358,40.91,"Cahir, Bill",34.93,FALSE,NA,NA,FALSE
2008,"PA","5","R",9,72941,"Thompson, Glenn W.",13988,19.18,"Walker, Derek A.",18.03,FALSE,NA,NA,FALSE
2008,"SC","1","D",2,13978,"Ketner, Linda",9107,65.15,"Frasier, Ben",34.85,FALSE,NA,NA,FALSE
2008,"SC","1","R",3,60794,"Brown, Henry E., Jr.",42588,70.05,"Jenerette, Katherine",18.9,FALSE,NA,NA,FALSE
2008,"SC","2","D",2,25130,"Miller, Rob",16911,67.29,"Lotz, Blaine",32.71,FALSE,NA,NA,FALSE
2008,"SC","2","R",2,52614,"Wilson, Joe",44783,85.12,"Black, Phil",14.88,FALSE,NA,NA,FALSE
2008,"SC","4","D",3,14968,"Corden, Paul",6189,41.35,"Christian, Ted",32.74,TRUE,"Corden, Paul",TRUE,FALSE
2008,"SC","4","R",2,56116,"Inglis, Bob",37571,66.95,"Jeter, Charles",33.05,FALSE,NA,NA,FALSE
2008,"TN","1","D",2,6091,"Russell, Rob",4123,67.69,"Donihe, Michael",32.31,FALSE,NA,NA,FALSE
2008,"TN","1","R",3,51833,"Roe, Phil",25993,50.15,"Davis, David",49.22,FALSE,NA,NA,FALSE
2008,"TN","2","D",2,16771,"Scott, Bob",10006,59.66,"Hancock, David Ryan",40.34,FALSE,NA,NA,FALSE
2008,"TN","3","R",2,34907,"Wamp, Zach",31782,91.05,"Sheppard, Teresa",8.95,FALSE,NA,NA,FALSE
2008,"TN","4","D",2,33720,"Davis, Lincoln",30487,90.41,"Mason, Bert",9.59,FALSE,NA,NA,FALSE
2008,"TN","4","R",3,21311,"Lankford, Monty J.",13363,62.7,"Strong, Don",19.7,FALSE,NA,NA,FALSE
2008,"TN","5","R",2,7707,"Donovan, Gerard",5482,71.13,"Kumar, Vijay A.",28.87,FALSE,NA,NA,FALSE
2008,"TN","7","D",2,15538,"Morris, Randy G.",12003,77.25,"Tomasik, James",22.75,FALSE,NA,NA,FALSE
2008,"TN","7","R",2,50022,"Blackburn, Marsha",30997,61.97,"Leatherwood, Tom",38.03,FALSE,NA,NA,FALSE
2008,"TN","9","D",5,63389,"Cohen, Steve",50306,79.36,"Tinker, Nikki",18.64,FALSE,NA,NA,FALSE
2008,"TX","10","D",2,85049,"Doherty, Larry Joe",51977,61.11,"Grant, Dan",38.89,FALSE,NA,NA,FALSE
2008,"TX","14","R",2,53636,"Paul, Ron",37777,70.43,"Peden, W. Chris",29.57,FALSE,NA,NA,FALSE
2008,"TX","16","D",2,93332,"Reyes, Silvestre",75058,80.42,"Artalejo, Jorge",19.58,FALSE,NA,NA,FALSE
2008,"TX","18","R",2,7177,"Faulk, John",5638,78.56,"Baker Holm, T.J.",21.44,FALSE,NA,NA,FALSE
2008,"TX","19","D",2,43752,"Fullingim, Dwight",26966,61.63,"Mark, Rufus",38.37,FALSE,NA,NA,FALSE
2008,"TX","22","R",10,56164,"Sekula Gibbs, Shelley",16697,29.73,"Olson, Pete",20.71,TRUE,"Olson, Pete",FALSE,FALSE
2008,"TX","23","R",2,30352,"Larson, Lyle",18681,61.55,"Conseco, Quico",38.45,FALSE,NA,NA,FALSE
2008,"TX","27","R",2,16528,"Vaden, William Willie",9292,56.22,"Benavides, George",43.78,FALSE,NA,NA,FALSE
2008,"TX","3","D",2,46897,"Daley, Tom",33592,71.63,"Minkow, Ronald E. (Ron)",28.37,FALSE,NA,NA,FALSE
2008,"TX","3","R",3,41468,"Johnson, Sam",36050,86.93,"Pierce, Harry",8.36,FALSE,NA,NA,FALSE
2008,"TX","32","D",3,44677,"Roberson, Eric",20043,44.86,"Love, Steve",33.42,TRUE,"Roberson, Eric",TRUE,FALSE
2008,"TX","4","D",2,65182,"Melancon, Glenn",37416,57.4,"Hathcox, VaLinda",42.6,FALSE,NA,NA,FALSE
2008,"TX","4","R",5,56908,"Hall, Ralph M.",41764,73.39,"Seei, Kathy",10.25,FALSE,NA,NA,FALSE
2008,"TX","6","D",2,64980,"Otto, Ludwig",33021,50.82,"Bush, Steve",49.18,FALSE,NA,NA,FALSE
2008,"UT","3","R",2,47873,"Chaffetz, Jason",28618,59.78,"Cannon, Chris",40.22,FALSE,NA,NA,FALSE
2008,"VA","10","D",2,8839,"Feder, Judy M.",5462,61.79,"Turner, Mike R.",38.21,FALSE,NA,NA,FALSE
2008,"VA","10","R",2,18232,"Wolf, Frank R.",16726,91.74,"McKinley, Vern P.",8.26,FALSE,NA,NA,FALSE
2008,"VA","11","D",4,24575,"Connolly, Gerald E.  ""Gerry""",14233,57.92,"Byrne, Leslie L.",33.35,FALSE,NA,NA,FALSE
2008,"VA","8","D",2,13556,"Moran, James P. ""Jim,"" Jr.",11792,86.99,"Famiglietti, Matthew T.",13.01,FALSE,NA,NA,FALSE
2008,"VA","8","R",2,5863,"Ellmore, Mark W.",3286,56.05,"Singh, Amit K.",43.95,FALSE,NA,NA,FALSE
2008,"VI","AL","D",2,10848,"Christensen, Donna M.",8559,78.9,"Frazer, Victor O.",21.1,FALSE,NA,NA,FALSE
2008,"VT","AL","D",2,22201,"Welch, Peter",19566,88.13,"Hill, Craig Barclay",11.87,FALSE,NA,NA,FALSE
2008,"WA","2","D",3,112751,"Larsen, Rick",98304,87.19,"Schaffer, Doug",7.86,FALSE,NA,NA,TRUE
2008,"WA","3","D",2,104765,"Baird, Brian",83409,79.62,"Crist, Cheryl",20.38,FALSE,NA,NA,TRUE
2008,"WA","3","R",2,60110,"Delavar, Michael",32372,53.85,"Webb, Christine",46.15,FALSE,NA,NA,TRUE
2008,"WA","5","D",2,53896,"Mays, Mark",34251,63.55,"Lampert, Barbara",36.45,FALSE,NA,NA,TRUE
2008,"WA","5","R",2,108739,"Rodgers, Cathy McMorris",96584,88.82,"Erickson, Kurt",11.18,FALSE,NA,NA,TRUE
2008,"WA","6","D",2,111845,"Dicks, Norm",96862,86.6,"Richmond, Paul",13.4,FALSE,NA,NA,TRUE
2008,"WA","7","D",3,105228,"McDermott, Jim",95344,90.61,"Rivers, Donovan",6.35,FALSE,NA,NA,TRUE
2008,"WA","8","D",3,74947,"Burner, Darcy",68010,90.74,"Vaughn, James E.",6.74,FALSE,NA,NA,TRUE
2008,"WI","1","D",4,16436,"Krupp, Marge",6015,36.6,"Garin, Paulette",31.77,FALSE,NA,NA,FALSE
2008,"WI","5","R",2,60222,"Sensenbrenner, F. James, Jr.",47144,78.28,"Burkee, Jim",21.72,FALSE,NA,NA,FALSE
2008,"WI","6","D",2,11989,"Kittelson, Roger A.",7441,62.07,"Wollum, Mark",37.93,FALSE,NA,NA,FALSE
2008,"WV","2","D",3,105357,"Barth, Anne",66112,62.75,"Robb, Richard A.",28.64,FALSE,NA,NA,FALSE
2008,"WY","AL","R",4,71684,"Lummis, Cynthia M.",33149,46.24,"Gordon, Mark",37.42,FALSE,NA,NA,FALSE
2010,"AK","AL","R",3,105624,"Young, Don",74310,70.35,"Fisher, Sheldon",23.39,FALSE,NA,NA,FALSE
2010,"AL","1","R",2,75662,"Bonner, Jo",56937,75.25,"Gounares, Peter",24.75,FALSE,NA,NA,FALSE
2010,"AL","2","R",4,74754,"Roby, Martha",36295,48.55,"Barber, Rick",28.51,TRUE,"Roby, Martha",TRUE,FALSE
2010,"AL","5","D",4,45104,"Raby, Steve",27814,61.67,"Shepard, Taze",22.75,FALSE,NA,NA,FALSE
2010,"AL","5","R",3,70356,"Brooks, Mo",35746,50.81,"Griffith, Parker",33.44,FALSE,NA,NA,FALSE
2010,"AL","6","R",2,106722,"Bachus, Spencer",80725,75.64,"Cooke, Stan",24.36,FALSE,NA,NA,FALSE
2010,"AL","7","D",4,85674,"Sewell, Terri A.",31531,36.8,"Smoot, Shelia",28.59,TRUE,"Sewell, Terri A.",TRUE,FALSE
2010,"AL","7","R",4,16406,"Chamberlain, Don",6166,37.58,"Salter, Chris",29.42,TRUE,"Chamberlain, Don",TRUE,FALSE
2010,"AR","1","D",6,95835,"Wooldridge, Tim",36809,38.41,"Causey, Chad",26.98,TRUE,"Causey, Chad",FALSE,FALSE
2010,"AR","1","R",2,20143,"Crawford, Rick",14461,71.79,"Smith, Princella D.",28.21,FALSE,NA,NA,FALSE
2010,"AR","2","D",5,76572,"Elliott, Joyce",30420,39.73,"Wills, Robbie",27.82,TRUE,"Elliott, Joyce",TRUE,FALSE
2010,"AR","2","R",2,39895,"Griffin, Tim",24610,61.69,"Wallace, Scott",38.31,FALSE,NA,NA,FALSE
2010,"AR","3","R",8,62264,"Womack, Steve",19414,31.18,"Bledsoe, Cecile",13.25,TRUE,"Womack, Steve",TRUE,FALSE
2010,"AR","4","R",2,17628,"Rankin, Beth Anne",9761,55.37,"Gallas, Glenn",44.63,FALSE,NA,NA,FALSE
2010,"AZ","1","R",8,71394,"Gosar, Paul",21941,30.73,"Hay, Sydney",22.87,FALSE,NA,NA,FALSE
2010,"AZ","2","R",2,100472,"Franks, Trent",81252,80.87,"Black, Charles",19.13,FALSE,NA,NA,FALSE
2010,"AZ","3","R",10,78907,"Quayle, Ben",17400,22.05,"Moak, Steve",18.01,FALSE,NA,NA,FALSE
2010,"AZ","4","R",2,13453,"Contreras, Janet",8085,60.1,"Penalosa, Joe",39.9,FALSE,NA,NA,FALSE
2010,"AZ","5","R",6,71652,"Schweikert, David",26678,37.23,"Ward, Jim",25.79,FALSE,NA,NA,FALSE
2010,"AZ","6","R",2,96422,"Flake, Jeff",62285,64.6,"Smith, Jeff",35.4,FALSE,NA,NA,FALSE
2010,"AZ","7","R",5,30332,"McClung, Ruth",15455,50.95,"Myers, Terry",23.22,FALSE,NA,NA,FALSE
2010,"AZ","8","R",5,89211,"Kelly, Jesse",43097,48.31,"Paton, Jonathan",41.55,FALSE,NA,NA,FALSE
2010,"CA","1","R",2,46498,"Hanks, Loren",28115,60.46,"Franck, Randy",39.54,FALSE,NA,NA,TRUE
2010,"CA","10","R",2,46391,"Clift, Gary",25331,54.6,"Burke, Buddy",45.4,FALSE,NA,NA,TRUE
2010,"CA","11","R",4,67587,"Harmer, David",24626,36.44,"Goehring, Brad",27.08,FALSE,NA,NA,TRUE
2010,"CA","13","D",2,57624,"Stark, Fortney Pete",48603,84.35,"Jelincic, Justin",15.65,FALSE,NA,NA,TRUE
2010,"CA","13","R",2,19422,"Baker, Forest",10591,54.53,"Garcia, Luis",45.47,FALSE,NA,NA,TRUE
2010,"CA","14","R",2,33566,"Chapman, Dave",17783,52.98,"Santana, Ronny",47.02,FALSE,NA,NA,TRUE
2010,"CA","15","R",3,33506,"Kirkland, Scott",12992,38.78,"Barich, Don",36.75,FALSE,NA,NA,TRUE
2010,"CA","17","D",2,59342,"Farr, Sam",52689,88.79,"Dunn, Arthur V.",11.21,FALSE,NA,NA,TRUE
2010,"CA","17","R",3,29107,"Taylor, Jeff",17790,61.12,"Arnold, Gary Richard",21.27,FALSE,NA,NA,TRUE
2010,"CA","19","D",2,38909,"Goodwin, Loraine",20452,52.56,"Marsden, Les",47.44,FALSE,NA,NA,TRUE
2010,"CA","19","R",4,73271,"Denham, Jeff",26594,36.3,"Patterson, Jim",30.51,FALSE,NA,NA,TRUE
2010,"CA","2","R",2,87759,"Herger, Wally",57272,65.26,"Stiglich, Pete",34.74,FALSE,NA,NA,TRUE
2010,"CA","20","D",2,24721,"Costa, Jim",19599,79.28,"Haze, Steve",20.72,FALSE,NA,NA,TRUE
2010,"CA","20","R",3,19588,"Vidak, Andy",13770,70.3,"Lake, Richard",22.19,FALSE,NA,NA,TRUE
2010,"CA","23","R",5,41877,"Watson, Tom",15108,36.08,"Davidson, John A.",22.52,FALSE,NA,NA,TRUE
2010,"CA","24","D",3,41852,"Allison, Timothy J.",19832,47.39,"Panec, Marie T.",29.93,FALSE,NA,NA,TRUE
2010,"CA","26","R",2,58620,"Dreier, David",42400,72.33,"Butler, Mark",27.67,FALSE,NA,NA,TRUE
2010,"CA","27","R",2,25944,"Reed, Mark",14172,54.63,"Singh, Navraj",45.37,FALSE,NA,NA,TRUE
2010,"CA","28","D",2,31295,"Berman, Howard L.",26092,83.37,"Valdez, Richard A.",16.63,FALSE,NA,NA,TRUE
2010,"CA","30","R",5,31530,"Wilkerson, Charles E.",10270,32.57,"Benning, David",32.45,FALSE,NA,NA,TRUE
2010,"CA","31","D",2,23345,"Becerra, Xavier",20550,88.03,"Genoves, Sal",11.97,FALSE,NA,NA,TRUE
2010,"CA","33","D",4,48358,"Bass, Karen",41250,85.3,"Newell, Felton",6.4,FALSE,NA,NA,TRUE
2010,"CA","33","R",3,7368,"Andion, James L.",3785,51.37,"Crowley, David C., II",26.55,FALSE,NA,NA,TRUE
2010,"CA","34","D",2,20226,"Roybal-Allard, Lucille",14309,70.75,"Sanchez, David",29.25,FALSE,NA,NA,TRUE
2010,"CA","36","D",2,45938,"Harman, Jane",27146,59.09,"Winograd, Marcy",40.91,FALSE,NA,NA,TRUE
2010,"CA","36","R",3,33211,"Fein, Mattie",16679,50.22,"Kesterson, Pete",42.92,FALSE,NA,NA,TRUE
2010,"CA","37","D",4,33521,"Richardson, Laura",22574,67.34,"Mathews, Peter",18.33,FALSE,NA,NA,TRUE
2010,"CA","4","R",2,113971,"McClintock, Tom",89443,78.48,"Babich, Michael",21.52,FALSE,NA,NA,TRUE
2010,"CA","41","R",2,64069,"Lewis, Jerry",42462,66.28,"Stone, Eric R.",33.72,FALSE,NA,NA,TRUE
2010,"CA","42","R",4,67004,"Miller, Gary G.",32669,48.76,"Liberatore, Phil",37.58,FALSE,NA,NA,TRUE
2010,"CA","44","R",2,56321,"Calvert, Ken",37327,66.28,"Riggs, Chris",33.72,FALSE,NA,NA,TRUE
2010,"CA","45","R",2,60921,"Mack, Mary Bono",42981,70.55,"Thibodeau, Clayton",29.45,FALSE,NA,NA,TRUE
2010,"CA","46","D",2,33610,"Arnold, Ken",19735,58.72,"Shah, Jay A.",41.28,FALSE,NA,NA,TRUE
2010,"CA","47","R",3,19599,"Tran, Van",10706,54.63,"Smith, Katherine H.",25.6,FALSE,NA,NA,TRUE
2010,"CA","5","R",2,25736,"Smith, Paul A.",14588,56.68,"Smitt, Erik",43.32,FALSE,NA,NA,TRUE
2010,"CA","50","D",2,45296,"Busby, Francine",29926,66.07,"Emblem, Tracy",33.93,FALSE,NA,NA,TRUE
2010,"CA","52","D",2,34575,"Lutz, Ray",24639,71.26,"Frankowiak, Connie",28.74,FALSE,NA,NA,TRUE
2010,"CA","52","R",2,79861,"Hunter, Duncan D.",72506,90.79,"Linnell, Terri R.",9.21,FALSE,NA,NA,TRUE
2010,"CA","53","R",4,31309,"Crimmins, Michael",10780,34.43,"Friedman, Matt",23.16,FALSE,NA,NA,TRUE
2010,"CA","6","R",2,40906,"Judd, Jim",27770,67.89,"Halliwell, Michael",32.11,FALSE,NA,NA,TRUE
2010,"CA","7","D",2,61398,"Miller, George",52210,85.04,"Fitzgerald, John",14.96,FALSE,NA,NA,TRUE
2010,"CA","7","R",4,26713,"Tubbs, Rick",15245,57.07,"Petersen, Roger Allen",23.37,FALSE,NA,NA,TRUE
2010,"CA","8","R",2,12779,"Dennis, John",7013,54.88,"Walsh, Dana",45.12,FALSE,NA,NA,TRUE
2010,"CO","2","R",2,33792,"Bailey, Stephen",23439,69.36,"Brancato, Bob",30.64,FALSE,NA,NA,FALSE
2010,"CO","3","R",2,70560,"Tipton, Scott R.",39346,55.76,"McConnell, Bob",44.24,FALSE,NA,NA,FALSE
2010,"CO","7","R",2,41600,"Frazier, Ryan",26765,64.34,"Sias, Lang",35.66,FALSE,NA,NA,FALSE
2010,"CT","1","R",2,19229,"Brickley, Ann",11438,59.48,"Zydanowicz, Mark",40.52,FALSE,NA,NA,FALSE
2010,"CT","2","R",3,26260,"Peckinpaugh, Janet",11344,43.2,"Novak, Daria",37.59,FALSE,NA,NA,FALSE
2010,"CT","4","R",3,27537,"Debicella, Dan",16494,59.9,"Merkle, Rob",23.89,FALSE,NA,NA,FALSE
2010,"CT","5","R",3,28813,"Caligiuri, Sam S. F.",11287,39.17,"Bernier, Justin",32.16,FALSE,NA,NA,FALSE
2010,"DC","AL","D",2,128134,"Norton, Eleanor Holmes",116277,90.75,"Sloan, Douglass",9.25,FALSE,NA,NA,FALSE
2010,"DE","AL","R",3,56214,"Urquhart, Glen",27343,48.64,"Rollins, Michele",47.66,FALSE,NA,NA,FALSE
2010,"FL","11","D",2,34653,"Castor, Kathy",29556,85.29,"Curtis, Tim",14.71,FALSE,NA,NA,FALSE
2010,"FL","11","R",4,23621,"Prendergast, Mike",11111,47.04,"Castellano, Thomas C.",28.11,FALSE,NA,NA,FALSE
2010,"FL","12","D",2,33027,"Edwards, Lori",24820,75.15,"Tudor, Doug",24.85,FALSE,NA,NA,FALSE
2010,"FL","12","R",2,48148,"Ross, Dennis A.",33212,68.98,"Lindsey, John W., Jr.",31.02,FALSE,NA,NA,FALSE
2010,"FL","13","D",2,32323,"Golden, James T.",18325,56.69,"Eaton, Rick",43.31,FALSE,NA,NA,FALSE
2010,"FL","13","R",2,73714,"Buchanan, Vern",61517,83.45,"Baldauf, Don",16.55,FALSE,NA,NA,FALSE
2010,"FL","16","D",2,30747,"Horn, Jim",20830,67.75,"Tautiva, Ed",32.25,FALSE,NA,NA,FALSE
2010,"FL","17","D",9,49452,"Wilson, Frederica S.",17047,34.47,"Moise, Rudolph ""Rudy""",16.15,FALSE,NA,NA,FALSE
2010,"FL","2","D",2,82432,"Boyd, Allen",42415,51.45,"Lawson, Al",48.55,FALSE,NA,NA,FALSE
2010,"FL","2","R",5,60328,"Southerland, Steve",28269,46.86,"Scholl, David",24.01,FALSE,NA,NA,FALSE
2010,"FL","20","R",3,19023,"Harrington, Karen",7596,39.93,"Lowry, Robert",37.55,FALSE,NA,NA,FALSE
2010,"FL","22","D",2,28425,"Klein, Ron",24030,84.54,"Renneisen, Paul Francis",15.46,FALSE,NA,NA,FALSE
2010,"FL","22","R",2,39161,"West, Allen",30024,76.67,"Brady, David",23.33,FALSE,NA,NA,FALSE
2010,"FL","24","D",2,36665,"Kosmas, Suzanne",28503,77.74,"Partyka, Paul P.",22.26,FALSE,NA,NA,FALSE
2010,"FL","24","R",5,66060,"Adams, Sandra ""Sandy""",19898,30.12,"Diebel, Karen",29.3,FALSE,NA,NA,FALSE
2010,"FL","25","D",2,16409,"Garcia, Joe",12459,75.93,"Meurice, Luis",24.07,FALSE,NA,NA,FALSE
2010,"FL","25","R",3,30658,"Rivera, David",19228,62.72,"Crespo, Paul",26.61,FALSE,NA,NA,FALSE
2010,"FL","3","D",2,44030,"Brown, Corinne",35312,80.2,"Fortune, Scott",19.8,FALSE,NA,NA,FALSE
2010,"FL","3","R",3,19508,"Yost, Michael ""Mike""",8919,45.72,"Black, Dean",35.22,FALSE,NA,NA,FALSE
2010,"FL","5","R",2,84555,"Nugent, Richard B. ""Rich""",52586,62.19,"Sager, Jason",37.81,FALSE,NA,NA,FALSE
2010,"FL","6","R",2,70543,"Stearns, Clifford B. ""Cliff""",50432,71.49,"Browning, Don",28.51,FALSE,NA,NA,FALSE
2010,"FL","8","R",7,61588,"Webster, Daniel",24753,40.19,"Long, Todd",22.86,FALSE,NA,NA,FALSE
2010,"FL","9","D",2,28042,"de Palma, Anita",16646,59.36,"Hindahl, Phil",40.64,FALSE,NA,NA,FALSE
2010,"GA","12","D",2,33706,"Barrow, John",19505,57.87,"Thomas, Regina D.",42.13,FALSE,NA,NA,FALSE
2010,"GA","12","R",4,27477,"Mckinney, Raymond",11709,42.61,"Smith, Carl",27.94,TRUE,"Mckinney, Raymond",TRUE,FALSE
2010,"GA","13","D",3,45159,"Scott, David",34374,76.12,"Murphy, Mike",16.73,FALSE,NA,NA,FALSE
2010,"GA","13","R",6,24601,"Crane, Mike",7234,29.41,"Honeycutt, Deborah",26.58,TRUE,"Crane, Mike",TRUE,FALSE
2010,"GA","2","R",3,29621,"Keown, Mike",23945,80.84,"Allen, Rick",11.08,FALSE,NA,NA,FALSE
2010,"GA","4","D",3,50913,"Johnson, Hank, Jr.",28095,55.18,"Jones, Vernon",26.33,FALSE,NA,NA,FALSE
2010,"GA","4","R",4,17442,"Carter, Lisbeth ""Liz""",9549,54.75,"Gause, Larry",25.54,FALSE,NA,NA,FALSE
2010,"GA","5","R",2,14695,"Little, Fenn",8758,59.6,"Nguyen, Kelly",40.4,FALSE,NA,NA,FALSE
2010,"GA","7","R",8,76145,"Woodall, Rob",27634,36.29,"Hice, Jody",26.31,TRUE,"Woodall, Rob",TRUE,FALSE
2010,"GA","8","R",3,42378,"Scott, Austin",22191,52.36,"DeLoach, Ken",31.21,FALSE,NA,NA,FALSE
2010,"GA","9","R",6,78532,"Graves, Tom",38851,49.47,"Hawkins, Lee",26.69,TRUE,"Graves, Tom",TRUE,FALSE
2010,"HI","1","D",2,108606,"Hanabusa, Colleen",85732,78.94,"Del Castillo, Rafael (Del)",21.06,FALSE,NA,NA,FALSE
2010,"HI","1","R",3,22196,"Djou, Charles",21622,97.41,"Amesterdam, C. Kaui Jochanan",1.79,FALSE,NA,NA,FALSE
2010,"HI","2","R",3,16992,"Willoughby, John W.",8020,47.2,"Wharton, Ramsay Puanani",45.96,FALSE,NA,NA,FALSE
2010,"IA","1","R",4,26538,"Lange, Benjamin M.",14048,52.94,"Johnson, Will",22.86,FALSE,NA,NA,FALSE
2010,"IA","2","R",4,37099,"Miller-Meeks, Mariannette",18830,50.76,"Rathje, Steven R.",21.98,FALSE,NA,NA,FALSE
2010,"IA","3","R",7,46187,"Zaun, Brad",19469,42.15,"Gibbons, Jim",28.19,FALSE,NA,NA,FALSE
2010,"IA","5","D",2,9380,"Campbell, Matthew",7119,75.9,"Denklau, Mike",24.1,FALSE,NA,NA,FALSE
2010,"ID","1","R",5,81288,"Labrador, Raul R.",38711,47.62,"Ward, Vaughn",38.85,FALSE,NA,NA,FALSE
2010,"ID","2","R",4,77458,"Simpson, Mike",45148,58.29,"Heileson, M.C. Chick",24.07,FALSE,NA,NA,FALSE
2010,"IL","1","D",4,86055,"Rush, Bobby L.",68585,79.7,"Guillemette, JoAnne",9.34,FALSE,NA,NA,FALSE
2010,"IL","10","D",3,52859,"Seals, Daniel J.",25490,48.22,"Hamos, Julie",46.41,FALSE,NA,NA,FALSE
2010,"IL","10","R",5,51773,"Dold, Robert",19691,38.03,"Coulson, Elizabeth",31.19,FALSE,NA,NA,FALSE
2010,"IL","11","R",5,50626,"Kinzinger, Adam",32233,63.67,"White, Dave",10.38,FALSE,NA,NA,FALSE
2010,"IL","12","R",2,28505,"Newman, Teri",14995,52.6,"Kormos, Theresa",47.4,FALSE,NA,NA,FALSE
2010,"IL","14","R",2,63673,"Hultgren, Randall M. ""Randy""",34833,54.71,"Hastert, Ethan A.",45.29,FALSE,NA,NA,FALSE
2010,"IL","18","D",2,25249,"Hirner, Deirdre ""DK""",13683,54.19,"Ray, Carl",45.81,FALSE,NA,NA,FALSE
2010,"IL","19","R",2,57043,"Shimkus, John M.",48680,85.34,"Firsching, Michael",14.66,FALSE,NA,NA,FALSE
2010,"IL","3","D",2,74056,"Lipinski, Daniel William",57684,77.89,"Mujica, Jorge",22.11,FALSE,NA,NA,FALSE
2010,"IL","5","R",3,14353,"Ratowitz, David",5689,39.64,"Pulido, Rosanna",32.9,FALSE,NA,NA,FALSE
2010,"IL","7","D",4,78973,"Davis, Danny K.",52728,66.77,"Dixon, Sharon Denise",13.74,FALSE,NA,NA,FALSE
2010,"IL","8","R",6,47306,"Walsh, Joe",16162,34.16,"Beveridge, Dirk W.",24.75,FALSE,NA,NA,FALSE
2010,"IN","1","R",8,25892,"Leyva, Mark",6385,24.66,"Lindemulder, Peter, III",22.34,FALSE,NA,NA,FALSE
2010,"IN","2","R",4,47871,"Walorski, Jackie",29118,60.83,"Jordan, Jack Edward",28.36,FALSE,NA,NA,FALSE
2010,"IN","3","D",2,10971,"Hayhurst, Thomas",8759,79.84,"Schrader, Thomas Allen",20.16,FALSE,NA,NA,FALSE
2010,"IN","3","R",4,80487,"Souder, Mark Edward",38441,47.76,"Thomas, Bob",33.63,FALSE,NA,NA,FALSE
2010,"IN","4","D",3,14773,"Sanders, David",7615,51.55,"Nelson, Tara E.",28.79,FALSE,NA,NA,FALSE
2010,"IN","4","R",13,85951,"Rokita, Todd",36411,42.36,"Hershman, Brandt",17.12,FALSE,NA,NA,FALSE
2010,"IN","5","D",2,16323,"Crawford, Tim",9937,60.88,"Hanna, Nasser",39.12,FALSE,NA,NA,FALSE
2010,"IN","5","R",7,110443,"Burton, Dan",32769,29.67,"Messer, Luke",27.62,FALSE,NA,NA,FALSE
2010,"IN","6","D",2,27766,"Welsh, Barry",17479,62.95,"Holland, George Thomas",37.05,FALSE,NA,NA,FALSE
2010,"IN","7","D",4,29605,"Carson, Andre D.",26364,89.05,"Kern, Bob",7.26,FALSE,NA,NA,FALSE
2010,"IN","7","R",3,25246,"Scott, Marvin B.",11193,44.34,"May, Carlos",36.94,FALSE,NA,NA,FALSE
2010,"IN","8","R",8,49673,"Bucshon, Larry D.",16262,32.74,"Risk, Kristi",28.73,FALSE,NA,NA,FALSE
2010,"IN","9","D",5,53884,"Hill, Baron P.",37493,69.58,"Bottorff, John R.",14.16,FALSE,NA,NA,FALSE
2010,"IN","9","R",4,55371,"Young, Todd",19141,34.57,"Hankins, Travis",32.34,FALSE,NA,NA,FALSE
2010,"KS","1","R",6,99983,"Huelskamp, Tim ",34819,34.82,"Barnett, Jim ",25.05,FALSE,NA,NA,FALSE
2010,"KS","2","D",3,22695,"Hudspeth, Cheryl ",10030,44.19,"Koch, Thomas ",35.63,FALSE,NA,NA,FALSE
2010,"KS","2","R",2,72543,"Jenkins, Lynn ",41458,57.15,"Pyle, Dennis ",42.85,FALSE,NA,NA,FALSE
2010,"KS","3","D",2,21465,"Moore, Stephene ",16756,78.06,"Scherer, Thomas ",21.94,FALSE,NA,NA,FALSE
2010,"KS","3","R",9,72509,"Yoder, Kevin ",32210,44.42,"Lightner, Patricia ",36.82,FALSE,NA,NA,FALSE
2010,"KS","4","D",2,21504,"Goyle, Raj ",17146,79.73,"Tillman, Robert ",20.27,FALSE,NA,NA,FALSE
2010,"KS","4","R",5,80534,"Pompeo, Mike ",31180,38.72,"Schodorf, Jean Kurtis",23.72,FALSE,NA,NA,FALSE
2010,"KY","3","R",4,42484,"Lally, Todd",22048,51.9,"Hausman, Larry",25.12,FALSE,NA,NA,FALSE
2010,"KY","5","D",3,67206,"Holbert, James E. ""Jim""",27552,41,"Stepp, Kenneth",34.7,FALSE,NA,NA,FALSE
