"GEOID20","boe5","pop","pop_black","pop_white","vap","vap_black","vap_white","reg","reg_black","x_km","y_km","area_km2"
"131530211233003",2,0,0,0,0,0,0,0,0,14.2046,32.0173,0.02316
"131530211233006",2,20,6,3,13,5,3,4,1,13.8104,32.5575,0.01368
"131530211233009",2,86,23,42,61,19,30,18,5,13.9603,32.3362,0.04245
"131530211233012",2,93,28,40,66,18,25,31,11,13.6648,32.3398,0.03417
"131530211233016",2,72,22,33,47,15,22,19,4,13.7518,31.9174,0.02659
"131530211231000",2,555,132,354,445,114,275,172,46,15.6273,32.6097,1.33155
"131530211231001",2,41,7,28,34,7,24,10,1,15.0287,32.337,0.05054
"131530211231002",2,68,21,40,52,17,33,22,8,15.6021,31.8878,0.0516
"131530211231003",2,55,20,26,45,20,18,15,7,15.6867,32.0055,0.03249
"131530211231004",2,85,15,47,72,13,41,24,6,15.1233,32.1022,0.07428
"131530211231005",2,66,23,19,53,21,16,21,10,15.7396,32.1223,0.03879
"131530211231006",2,102,44,47,74,33,32,27,15,15.8106,32.2798,0.05684
"131530211231007",2,46,7,28,24,0,17,4,0,15.8203,31.8669,0.02128
"131530211231008",2,80,20,33,59,16,24,13,5,15.1599,32.6624,0.04745
"131530211231010",2,36,9,20,30,9,14,8,0,15.5904,31.7452,0.02281
"131530211231011",2,0,0,0,0,0,0,14,12,14.4284,32.739,0.18203
"131530211231012",2,0,0,0,0,0,0,0,0,13.3815,32.7241,0.40839
"131530211231014",2,220,47,161,175,30,133,83,15,16.4706,32.3106,0.3399
"131530211231015",2,57,14,31,47,13,26,10,6,16.2881,32.0614,0.03297
"131530211231017",2,31,5,22,21,2,15,9,1,16.2062,32.1025,0.01991
"131530211231018",2,39,11,28,30,11,19,11,2,16.0678,32.17,0.02842
"131530211231020",2,31,4,23,21,3,16,8,1,16.066,31.8618,0.02587
"131530211231021",2,52,13,33,39,10,27,10,0,16.4087,32.1677,0.02909
"131530211231023",2,16,5,8,7,1,5,2,2,16.5843,32.0314,0.00368
"131530211231024",2,104,49,49,87,39,42,29,14,16.8414,31.9059,0.16437
"131530211231025",2,514,362,128,325,219,88,181,128,17.2725,32.0906,0.28889
"131530211231027",2,31,9,19,25,8,15,8,3,17.2566,31.942,0.02482
"131530211231028",2,29,13,16,21,8,13,15,6,17.5615,31.767,0.04671
"131530211231030",2,12,6,4,8,5,3,0,0,16.7789,31.749,0.00567
"131530211231031",2,4,2,0,1,0,0,0,0,16.624,31.9851,0.00304
"131530211231033",2,62,23,34,52,21,27,8,3,16.4781,31.8645,0.05744
"131530211231034",2,5,2,2,1,0,0,0,0,16.5472,31.9377,0.00257
"131530211231036",2,8,7,0,5,4,0,0,0,16.5459,31.8557,0.00232
"131530211231037",2,24,4,17,15,4,8,2,0,16.3451,32.0809,0.01526
"131530211231038",2,12,2,2,1,0,0,0,0,16.6217,31.7347,0.00682
"131530211231040",2,40,16,7,32,10,7,4,2,16.1786,31.7556,0.02348
"131530211231041",2,9,8,0,9,8,0,0,0,16.4859,32.0857,0.00391
"131530211231043",2,12,1,4,5,0,3,0,0,16.2152,31.9575,0.00176
"131530211231044",2,11,7,0,9,7,0,1,0,16.3635,32.2738,0.01013
"131530211232001",2,48,3,30,39,2,27,9,1,13.2045,32.1419,0.02427
"131530211232002",2,315,109,171,233,84,120,90,35,12.7528,31.8742,0.37237
"131530211232003",2,61,23,25,48,18,19,21,5,12.614,31.5884,0.0311
"131530211232004",2,58,7,29,46,3,25,15,4,12.4179,31.5945,0.03106
"131530211232005",2,152,46,71,116,40,50,49,11,12.779,32.4194,0.09489
"131530211232006",2,64,26,25,42,14,24,23,6,12.7117,31.5887,0.03121
"131530211232007",2,127,24,76,85,17,45,46,9,12.6931,32.0324,0.06789
"131530211232008",2,85,31,36,57,20,25,23,8,12.6389,32.1699,0.04817
"131530211232009",2,54,27,11,34,17,10,13,4,12.5157,31.5915,0.03168
"131530211232010",2,54,20,23,52,20,23,12,2,12.9074,31.5892,0.03123
"131530211232011",2,40,6,21,26,6,14,4,0,12.4087,32.4692,0.0568
"131530211232012",2,47,20,5,29,15,4,19,6,12.809,31.5874,0.03047
"131530211232013",2,130,49,64,84,30,42,42,15,12.8467,32.0021,0.06575
"131530211232014",2,0,0,0,0,0,0,0,0,12.2896,31.918,0.01306
"131530211232015",2,40,9,21,36,9,17,10,2,12.3784,31.4739,0.03589
"131530211233000",2,124,24,67,93,24,40,70,23,14.5686,32.1061,0.49466
"131530211233001",2,58,11,31,36,7,18,17,4,14.3183,32.383,0.03186
"131530211233002",2,109,19,69,75,14,48,37,7,14.2231,32.3019,0.05535
"131530211233004",2,18,7,9,9,6,3,1,1,14.0804,32.5508,0.00878
"131530211233005",2,16,3,3,11,3,1,1,0,13.9629,32.554,0.00877
"131530211233007",2,57,29,16,40,18,13,9,2,14.0149,32.1051,0.0234
"131530211233008",2,108,40,60,81,28,46,25,6,14.0784,32.3331,0.04283
"131530211233010",2,71,10,47,56,10,39,28,11,13.8535,32.3385,0.03473
"131530211233011",2,85,17,41,56,13,30,29,4,13.7586,32.3402,0.03449
"131530211233013",2,934,344,446,725,250,353,351,131,13.4739,31.9449,0.47107
"131530211233014",2,50,13,27,38,4,25,17,2,13.7531,32.0121,0.02726
"131530211233015",2,120,47,50,83,31,36,35,16,14.0108,31.9617,0.04422
"131530211233017",2,71,35,29,44,19,21,18,5,13.7536,32.109,0.02785
"131530211233018",2,44,16,24,25,9,15,7,5,13.9772,31.8289,0.01268
"131530211241000",2,118,34,53,80,27,32,25,9,14.5551,31.6449,0.11906
"131530211241003",2,242,56,107,162,37,75,83,24,13.5248,31.3902,0.12353
"131530211241006",2,195,52,102,134,40,72,54,7,13.6508,31.0436,0.1855
"131530211241010",2,97,11,77,74,7,62,25,3,13.9112,30.7741,0.10153
"131530211241013",2,319,70,154,208,48,102,72,21,14.68,31.0061,0.17344
"131530211241016",2,24,3,8,18,2,5,3,0,14.6333,31.2064,0.01287
"131530211241033",2,62,7,49,38,2,34,0,0,13.4682,30.314,0.04014
"131530211241036",2,159,23,126,118,19,97,54,16,14.3734,30.3575,0.16265
"131530211242002",2,221,65,86,128,34,55,83,20,12.8425,31.1693,0.08242
"131530211242006",2,102,15,51,77,14,37,37,8,12.8685,31.0076,0.03319
"131530211242009",2,31,7,16,22,4,12,7,0,13.2659,30.6629,0.03491
"131530211242012",2,13,0,5,7,0,5,0,0,12.3459,31.3238,0.0101
"131530211242015",2,176,30,118,142,21,101,65,9,12.8724,29.5746,0.19477
"131530211242019",2,102,17,74,85,15,62,46,14,12.4811,29.4608,0.37721
"131530211241001",2,85,22,15,66,13,15,27,1,14.6638,31.5712,0.07303
"131530211241002",2,146,40,66,107,32,43,42,10,13.932,31.5126,0.16652
"131530211241004",2,49,12,23,37,11,16,12,5,13.4754,31.2194,0.01895
"131530211241005",2,62,16,28,36,8,19,16,2,13.5732,31.1787,0.03005
"131530211241007",2,119,48,40,81,36,28,16,9,13.9836,31.1565,0.06145
"131530211241008",2,56,7,40,39,7,27,30,8,13.708,31.1806,0.04214
"131530211241009",2,0,0,0,0,0,0,0,0,13.2346,31.3749,0.0002
"131530211241011",2,54,8,37,43,7,31,10,0,13.9876,30.7055,0.04283
"131530211241012",2,35,1,29,27,0,22,2,0,14.4269,30.8121,0.11139
"131530211241014",2,35,12,19,19,7,12,11,6,14.6139,30.9439,0.01535
"131530211241015",2,38,18,5,21,12,3,9,3,14.2944,30.9674,0.01134
"131530211241017",2,231,38,137,151,24,95,77,18,14.3512,31.148,0.08819
"131530211241018",2,56,7,41,41,7,27,25,3,14.6128,31.0731,0.03083
"131530211241019",2,27,3,12,22,2,12,10,3,14.9058,30.6367,0.0115
"131530211241020",2,24,5,14,14,2,10,7,3,14.1978,30.9744,0.01277
"131530211241021",2,255,37,132,186,32,95,112,24,14.4796,31.3601,0.15499
"131530211241022",2,26,14,9,20,11,9,11,8,14.3164,31.4616,0.01906
"131530211241023",2,30,3,16,23,2,13,8,2,14.1445,31.4747,0.00896
"131530211241024",2,25,6,12,24,5,12,7,1,14.3191,31.616,0.01198
"131530211241025",2,70,5,38,47,3,29,21,2,14.7237,31.4393,0.0493
"131530211241026",2,186,6,170,133,6,117,40,4,13.6065,30.6091,0.16991
"131530211241027",2,130,36,79,94,31,54,45,14,14.267,30.5625,0.13481
"131530211241028",2,71,7,62,58,6,51,19,2,14.7593,30.5051,0.10863
"131530211241029",2,30,3,14,15,1,10,1,0,14.654,30.7288,0.0078
"131530211241030",2,27,12,8,9,4,2,5,1,14.801,30.6554,0.01349
"131530211241031",2,589,80,438,419,58,305,213,37,13.9467,29.7058,1.87231
"131530211241032",2,35,5,24,26,5,20,13,3,13.519,30.0827,0.03586
"131530211241034",2,0,0,0,0,0,0,0,0,14.7329,29.5214,0.21869
"131530211241035",2,0,0,0,0,0,0,0,0,14.9545,30.4306,0.00368
"131530211242000",2,313,111,124,211,73,87,119,54,12.7682,31.1347,0.16598
"131530211242001",2,27,7,7,19,6,3,2,1,12.6098,31.2361,0.01314
"131530211242003",2,83,40,14,51,22,10,18,9,13.0315,31.2194,0.0296
"131530211242004",2,37,8,18,16,4,11,13,1,12.7088,31.336,0.01622
"131530211242005",2,79,27,29,58,22,23,21,7,12.5193,31.0252,0.03116
"131530211242007",2,78,23,29,51,15,20,31,9,12.52,31.1179,0.03183
"131530211242008",2,0,0,0,0,0,0,0,0,13.2475,31.098,0.04418
"131530211242010",2,139,34,81,102,28,59,45,20,12.7535,30.8527,0.10854
"131530211242011",2,14,4,7,8,4,2,0,0,12.2789,30.8289,0.00921
"131530211242013",2,291,26,252,203,26,169,92,3,12.8081,30.0247,0.69882
"131530211242014",2,127,23,73,81,17,52,35,7,12.8919,30.3723,0.09073
"131530211242016",2,199,18,160,127,13,98,71,11,12.8456,30.6637,0.15705
"131530211242017",2,30,3,16,13,0,6,5,0,12.4711,30.62,0.03801
"131530211242018",2,70,7,39,47,6,26,12,2,12.5008,30.7866,0.0344
"131530211242020",2,9,3,2,7,2,2,0,0,12.2556,29.91,0.00588
"131530211242021",2,74,10,46,37,7,20,27,2,13.0202,30.4316,0.04201
"131530211251001",2,871,370,416,596,233,300,300,118,17.0375,31.1588,0.60938
"131530211251004",2,85,34,33,56,19,24,27,8,16.6188,31.0546,0.03111
"131530211252004",2,173,75,84,123,49,61,0,0,16.9288,30.0994,0.00839
"131530211252008",2,80,61,13,44,34,8,5,4,17.4664,30.4903,0.02393
"131530211252011",2,0,0,0,0,0,0,0,0,17.645,30.478,0.02237
"131530211252014",2,44,13,23,39,11,20,12,5,16.346,30.3555,0.01901
"131530211252017",2,40,20,15,28,16,12,7,2,16.2535,30.3596,0.01962
"131530211252021",2,304,178,75,187,106,42,158,97,15.2709,30.5867,0.17438
"131530211252024",2,0,0,0,0,0,0,0,0,15.0371,30.769,0.01599
"131530211252027",2,14,2,4,8,2,0,0,0,15.0518,29.7255,0.09269
"131530211252030",2,62,13,22,47,7,15,17,3,15.2884,30.1432,0.03157
"131530211252034",2,23,9,4,17,7,4,4,1,16.0101,29.9834,0.02036
"131530211252037",2,0,0,0,0,0,0,0,0,17.4502,29.9111,0.00484
"131530211252040",2,0,0,0,0,0,0,0,0,17.5324,29.9914,0.00561
"131530211253014",2,56,20,21,48,15,20,14,3,15.5551,31.551,0.02457
"131530211253018",2,47,4,31,33,1,20,16,6,15.9088,31.2004,0.02012
"131530211253021",2,139,38,75,101,24,57,40,11,15.496,30.9364,0.10436
"131530211251013",2,69,41,16,45,24,12,8,6,16.75,31.5169,0.0188
"131530211251014",2,150,56,74,111,45,51,34,12,17.1317,31.5525,0.07252
"131530211252000",2,0,0,0,0,0,0,0,0,17.6225,30.7059,0.0213
"131530211252001",2,267,67,159,189,47,117,93,18,17.0762,30.4658,0.2117
"131530211252002",2,114,40,55,82,31,37,32,7,17.0838,30.1399,0.14611
"131530211252003",2,32,13,6,16,8,3,0,0,16.8635,30.0971,0.01192
"131530211252005",2,70,32,27,54,27,23,21,7,17.1252,30.5823,0.04035
"131530211252006",2,46,23,14,29,12,14,9,3,16.8849,30.3349,0.01305
"131530211252007",2,0,0,0,0,0,0,0,0,17.5737,30.3868,0.04284
"131530211252009",2,75,30,28,57,19,24,19,4,17.0593,30.4995,0.02664
"131530211252010",2,0,0,0,0,0,0,0,0,17.3326,29.8588,0.00546
"131530211252012",2,92,44,32,60,27,20,23,11,17.2749,30.5485,0.04412
"131530211252013",2,343,52,235,267,40,194,109,24,16.3419,30.4142,0.76811
"131530211252015",2,15,4,10,8,1,6,0,0,16.5607,29.9355,0.0087
"131530211252016",2,54,5,36,33,3,22,14,4,16.0124,30.3023,0.03777
"131530211252018",2,24,6,2,16,6,2,4,4,16.2452,29.9789,0.00898
"131530211252019",2,7,4,1,2,1,0,0,0,16.1781,30.0444,0.00155
"131530211252020",2,67,12,34,53,10,25,18,6,15.695,30.7448,0.04738
"131530211252022",2,24,8,12,9,2,6,2,0,15.089,29.9466,0.03153
"131530211252023",2,21,12,3,11,5,3,0,0,15.2067,30.8012,0.01998
"131530211252025",2,42,16,11,35,16,6,19,13,15.2432,30.4795,0.00923
"131530211252026",2,18,7,10,14,3,10,10,3,15.0635,30.5944,0.00829
"131530211252028",2,161,32,115,125,30,84,48,6,15.2828,30.2475,0.20392
"131530211252029",2,52,12,30,35,8,20,12,3,15.2886,30.2601,0.03123
"131530211252031",2,59,28,22,43,25,12,25,16,15.2529,30.0258,0.03809
"131530211252032",2,103,13,85,85,9,75,30,3,15.6721,30.302,0.09138
"131530211252033",2,138,46,82,114,36,74,34,13,15.7829,30.0853,0.14009
"131530211252035",2,37,19,9,23,9,8,2,2,16.1308,29.9689,0.02953
"131530211252036",2,50,10,27,33,7,20,22,6,17.351,30.1526,0.13366
"131530211252038",2,0,0,0,0,0,0,0,0,17.5755,30.1685,0.01606
"131530211252039",2,0,0,0,0,0,0,1,0,17.583,29.9932,0.04805
"131530211252041",2,0,0,0,0,0,0,0,0,17.4475,29.8568,0.002
"131530211253000",2,0,0,0,0,0,0,0,0,16.401,31.5364,0.09984
"131530211253001",2,87,36,39,54,25,24,22,11,16.0751,31.4768,0.03943
"131530211253002",2,9,2,1,2,1,1,3,0,16.1716,31.5533,0.00532
"131530211253003",2,19,1,3,16,1,3,2,1,16.0854,31.6747,0.00688
"131530211253004",2,50,29,12,37,18,12,21,7,15.8337,31.4985,0.02644
"131530211253005",2,30,12,13,19,4,11,3,1,16.0729,31.4892,0.01113
"131530211253006",2,27,6,9,21,3,7,4,3,16.0678,31.4438,0.0124
"131530211253007",2,29,14,8,14,5,5,7,1,16.0396,31.6394,0.0139
"131530211253008",2,16,5,5,10,4,5,9,3,15.6183,31.609,0.04134
"131530211253009",2,30,9,12,22,9,6,3,1,15.7316,31.6431,0.0049
"131530211253010",2,47,20,20,37,17,17,13,3,15.8565,31.6199,0.02557
"131530211253011",2,3,1,0,3,1,0,0,0,15.9278,31.6767,0.00185
"131530211253012",2,44,12,27,34,9,21,10,4,16.0447,31.5582,0.01841
"131530211253013",2,196,90,89,141,63,65,89,41,15.6859,31.3307,0.09041
"131530211253015",2,138,49,86,99,37,60,30,15,15.1841,31.4073,0.13359
"131530211253016",2,11,1,7,8,1,6,0,0,15.1314,31.4884,0.08552
"131530211253017",2,87,28,41,61,18,32,29,15,15.4761,31.4615,0.03223
"131530211253019",2,205,58,124,149,38,98,76,18,15.6424,31.1608,0.10537
"131530211253020",2,164,20,124,120,13,94,50,4,15.3578,31.0579,0.09493
"131530211253022",2,0,0,0,0,0,0,5,2,15.0782,30.9418,0.03526
"131530211253023",2,77,24,46,53,18,31,19,6,15.9216,30.9498,0.03965
"131530211251000",2,26,12,2,20,7,2,44,17,17.654,31.535,0.04211
"131530211251002",2,0,0,0,0,0,0,0,0,16.2999,30.8675,0.05535
"131530211251003",2,306,105,173,209,64,119,69,29,16.4228,31.2768,0.19371
"131530211251005",2,57,20,31,33,9,20,16,6,16.1359,31.1715,0.02276
"131530211251006",2,66,34,23,41,21,16,14,5,16.1601,31.0838,0.02021
"131530211251007",2,42,16,15,27,10,10,8,2,17.3165,31.4967,0.01394
"131530211251008",2,0,0,0,0,0,0,0,0,17.4045,30.8145,0.03003
"131530211251009",2,0,0,0,0,0,0,0,0,17.4043,30.9526,0.07724
"131530211251010",2,0,0,0,0,0,0,0,0,17.5764,31.2248,0.02176
"131530211251011",2,188,86,84,139,58,71,44,17,17.1293,31.3345,0.09482
"131530211251012",2,77,36,24,54,18,22,23,5,16.666,31.5618,0.03127
"131530212031000",3,0,0,0,0,0,0,0,0,15.3585,26.9328,0.02092
"131530212031003",3,20,1,17,8,0,8,12,1,14.4847,27.0855,0.02435
"131530212031007",3,50,0,44,45,0,41,9,0,13.6605,26.7953,0.09489
"131530212031010",3,12,8,0,3,0,0,2,0,12.4249,26.7269,0.46573
"131530212031013",3,0,0,0,0,0,0,0,0,11.9213,26.3942,0.00491
"131530212031016",3,20,6,7,16,6,5,3,2,14.2307,26.7115,0.00899
"131530212031020",3,19,0,18,19,0,18,9,0,14.076,26.718,0.00904
"131530212031023",3,16,3,6,14,2,6,10,4,14.2951,27.0389,0.02111
"131530212031026",3,0,0,0,0,0,0,0,0,15.7118,26.3083,0.00412
"131530212031043",3,78,12,62,55,12,41,11,2,14.4101,26.0358,0.05173
"131530212031046",3,0,0,0,0,0,0,0,0,16.7363,24.8979,0.01331
"131530212031049",3,0,0,0,0,0,0,0,0,16.1202,24.2793,0.40619
"131530212031053",3,0,0,0,0,0,0,0,0,14.4284,25.1662,0.0091
"131530212032002",3,9,7,0,8,7,0,40,5,12.9025,24.1434,1.06319
"131530212032005",3,116,24,91,92,19,72,35,7,11.5974,24.7329,0.14199
"131530212032008",3,0,0,0,0,0,0,0,0,14.1261,25.3322,0.01437
"131530212032012",3,0,0,0,0,0,0,0,0,14.5078,25.0487,0.00246
"131530212032015",3,191,6,184,164,0,163,35,0,15.9332,23.8076,0.98406
"131530212032018",3,0,0,0,0,0,0,0,0,16.1572,23.4276,0.0193
"131530212032021",3,0,0,0,0,0,0,0,0,11.5419,25.6773,0.02777
"131530212032024",3,12,7,4,5,3,1,1,0,13.0059,23.7502,0.01273
"131530212031001",3,63,0,52,48,0,37,18,3,14.8067,27.1084,0.04004
"131530212031002",3,69,14,38,58,14,32,42,15,14.563,27.0168,0.0968
"131530212031004",3,5,0,0,1,0,0,5,2,14.4461,27.1913,0.01488
"131530212031005",3,0,0,0,0,0,0,0,0,14.1234,27.2542,0.00625
"131530212031006",3,92,12,76,68,7,59,32,0,13.3392,26.8357,0.88376
"131530212031008",3,30,3,22,24,2,17,9,0,13.6775,27.0172,0.0631
"131530212031009",3,58,1,34,55,1,31,7,1,13.7221,27.1833,0.06308
"131530212031011",3,0,0,0,0,0,0,0,0,12.0253,26.7332,0.00397
"131530212031012",3,0,0,0,0,0,0,0,0,11.9803,26.3313,0.03211
"131530212031014",3,206,38,151,157,29,115,93,20,14.4257,26.8593,0.14815
"131530212031015",3,31,5,23,19,2,16,8,1,14.3108,26.7054,0.00954
"131530212031017",3,28,4,18,19,0,15,5,3,14.4683,26.6993,0.00941
"131530212031018",3,14,1,9,13,1,9,7,0,14.1532,26.7135,0.00908
"131530212031019",3,66,11,35,46,4,29,14,1,14.1533,26.9084,0.02031
"131530212031021",3,43,15,28,27,12,15,6,0,14.3901,26.7014,0.00944
"131530212031022",3,110,29,76,79,16,62,38,8,14.2753,26.8115,0.04203
"131530212031024",3,88,66,19,74,54,17,36,27,14.7432,26.2999,0.23179
"131530212031025",3,178,15,151,142,7,125,54,4,15.2655,26.3319,1.14222
"131530212031027",3,0,0,0,0,0,0,0,0,15.9925,25.9605,0.01394
"131530212031028",3,19,5,10,13,4,5,1,0,15.8101,26.0413,0.01846
"131530212031029",3,0,0,0,0,0,0,0,0,16.3966,25.4706,0.00933
"131530212031030",3,30,4,24,21,1,18,2,0,16.2808,25.372,0.15466
"131530212031031",3,241,18,221,196,17,177,70,7,15.858,24.8702,1.93461
"131530212031032",3,31,2,25,19,1,18,3,1,15.2517,25.4319,0.1402
"131530212031033",3,91,5,79,72,5,66,27,4,16.4514,24.8186,0.32645
"131530212031034",3,115,10,93,79,10,61,33,3,15.9298,25.6969,0.07738
"131530212031035",3,70,5,58,36,0,33,21,1,16.0785,25.7446,0.05253
"131530212031036",3,85,1,67,56,1,45,33,0,14.3956,25.6254,0.09718
"131530212031037",3,268,59,187,193,46,129,68,13,13.9011,26.0465,0.9084
"131530212031038",3,47,7,33,32,4,23,14,0,14.441,25.8586,0.0439
"131530212031039",3,0,0,0,0,0,0,0,0,14.0873,25.4936,0.16235
"131530212031040",3,75,1,54,59,0,44,21,1,14.096,25.9546,0.04184
"131530212031041",3,57,12,42,37,9,26,20,4,14.2874,26.4213,0.06126
"131530212031042",3,61,13,41,47,7,35,19,7,14.4395,25.7389,0.04416
"131530212031044",3,28,4,20,24,4,17,12,2,14.382,26.2722,0.06516
"131530212031045",3,44,1,36,33,0,27,11,2,14.1658,26.2086,0.02905
"131530212031047",3,0,0,0,0,0,0,0,0,17.2322,24.1293,0.08864
"131530212031048",3,0,0,0,0,0,0,0,0,17.1048,23.744,0.00547
"131530212031050",3,71,14,54,60,14,43,18,4,14.2075,25.9474,0.04219
"131530212031051",3,0,0,0,0,0,0,0,0,13.3919,25.7315,0.00348
"131530212031052",3,0,0,0,0,0,0,0,0,13.8723,25.5946,0.00138
"131530212032000",3,402,19,370,320,12,297,148,20,12.7937,24.9239,4.30687
"131530212032001",3,39,1,33,36,1,33,9,1,12.3511,25.716,0.34889
"131530212032003",3,192,80,108,106,45,61,62,20,11.9178,24.1887,0.18871
"131530212032004",3,72,0,62,52,0,47,18,1,11.3505,24.8008,0.17084
"131530212032006",3,35,3,24,27,2,23,8,0,11.8038,25.7958,0.33149
"131530212032007",3,0,0,0,0,0,0,0,0,13.9554,25.3445,0.23768
"131530212032009",3,0,0,0,0,0,0,0,0,13.7338,25.7215,0.0111
"131530212032010",3,24,3,16,17,2,11,3,0,14.5999,24.7413,0.16373
"131530212032011",3,0,0,0,0,0,0,0,0,14.5397,25.0146,0.01551
"131530212032013",3,426,168,229,245,97,134,161,55,14.9472,24.0156,0.65596
"131530212032014",3,0,0,0,0,0,0,0,0,15.79,24.2479,0.19332
"131530212032016",3,0,0,0,0,0,0,0,0,16.8989,23.8265,0.02215
"131530212032017",3,0,0,0,0,0,0,0,0,16.8238,23.6086,0.01728
"131530212032019",3,0,0,0,0,0,0,0,0,11.1847,24.0817,0.01533
"131530212032020",3,0,0,0,0,0,0,0,0,11.2118,24.8306,0.01341
"131530212032022",3,32,1,21,26,1,19,10,0,14.3327,24.0583,0.46831
"131530212032023",3,3,2,1,3,2,1,0,0,12.755,23.7358,0.01561
"131530212041002",3,15,0,2,6,0,0,1,0,16.3959,27.9476,0.01384
"131530212041005",3,65,22,23,39,17,11,2,1,17.2535,27.3227,0.0168
"131530212041009",3,32,4,15,22,4,9,7,0,16.0091,27.9898,0.02023
"131530212042003",3,56,6,36,38,6,27,14,2,13.1821,29.0142,0.06936
"131530212042007",3,44,11,26,41,10,25,8,0,13.5071,28.8037,0.04225
"131530212042010",3,180,63,90,135,42,76,70,12,13.178,27.9531,0.14902
"131530212042013",3,134,28,96,115,26,79,56,9,12.6834,28.2129,0.35864
"131530212042016",3,16,2,9,11,0,9,1,0,12.3005,28.2269,0.00525
"131530212042020",3,6,1,5,5,0,5,3,0,12.3188,27.4455,0.01246
"131530212042023",3,6,2,4,1,1,0,0,0,12.3948,28.1504,0.00282
"131530212042026",3,0,0,0,0,0,0,0,0,12.3922,28.2255,0.00309
"131530212042029",3,5,1,3,4,1,2,2,0,12.2358,27.7954,0.06876
"131530212042033",3,0,0,0,0,0,0,1,0,12.3194,28.0686,0.00321
"131530212042036",3,23,20,0,16,13,0,4,1,13.8512,28.2196,0.02263
"131530212042039",3,0,0,0,0,0,0,0,0,13.5304,27.2941,0.00116
"131530212043006",2,105,38,52,83,32,38,26,8,17.0785,28.293,0.05164
"131530212043010",2,84,30,42,53,21,28,31,12,17.5617,27.9891,0.05808
"131530212043013",2,6,3,3,2,2,0,141,45,17.7279,29.2465,0.0371
"131530212043016",2,6,1,0,5,1,0,0,0,15.299,29.7188,0.04829
"131530212043019",2,123,23,95,93,17,71,23,6,15.7969,28.494,0.5468
"131530212043023",2,0,0,0,0,0,0,0,0,15.3023,29.1217,0.01485
"131530212043026",2,0,0,0,0,0,0,0,0,16.1351,28.9869,0.00215
"131530212043029",3,55,15,35,38,9,29,15,4,15.1883,28.9698,0.0536
"131530212043032",3,72,6,57,60,6,46,27,1,15.1062,28.3175,0.10683
"131530212041000",3,21,2,11,12,0,10,4,0,17.6375,27.5034,0.04343
"131530212041001",3,761,350,321,489,214,218,337,151,16.5339,27.305,1.11104
"131530212041003",3,9,3,0,5,0,0,0,0,17.1377,27.5555,0.07204
"131530212041004",3,30,16,4,24,12,2,6,4,17.3995,27.4893,0.03815
"131530212041006",3,132,88,37,81,55,21,42,26,16.5502,27.3618,0.04025
"131530212041007",3,14,1,8,10,0,6,2,0,16.5651,27.5903,0.05408
"131530212041008",3,15,8,3,7,2,2,2,0,16.1487,28.0389,0.00287
"131530212041010",3,234,45,183,160,25,134,58,5,16.1472,26.4393,1.73005
"131530212041011",3,24,5,13,15,5,10,10,0,16.4833,25.7759,0.04364
"131530212041012",3,98,17,70,82,6,65,24,12,15.2324,27.6817,0.58646
"131530212041013",3,0,0,0,0,0,0,0,0,15.1561,27.2381,0.00804
"131530212041014",3,0,0,0,0,0,0,0,0,15.4382,27.1469,0.00227
"131530212041015",3,0,0,0,0,0,0,0,0,15.7367,26.3464,0.03405
"131530212041016",3,0,0,0,0,0,0,0,0,16.6829,25.1314,0.04286
"131530212041017",3,343,79,232,283,58,194,98,22,17.1636,26.0566,1.85483
"131530212041018",3,28,18,4,18,12,0,8,5,17.0989,26.8653,0.02793
"131530212041019",3,0,0,0,0,0,0,0,0,17.4586,24.5822,0.00707
"131530212041020",3,0,0,0,0,0,0,0,0,17.4353,24.5424,0.00526
"131530212042000",2,0,0,0,0,0,0,0,0,14.8382,29.1766,0.07952
"131530212042001",3,146,30,102,110,19,81,42,6,14.4981,28.1783,1.48223
"131530212042002",3,91,35,43,77,29,38,22,6,13.8838,28.7742,0.1884
"131530212042004",3,57,12,32,54,10,32,8,6,13.0725,28.7371,0.08544
"131530212042005",3,32,19,13,26,18,8,8,1,13.2304,28.8033,0.05473
"131530212042006",3,62,13,29,51,11,22,5,2,13.3526,28.8764,0.05221
"131530212042008",3,77,11,46,59,11,32,24,6,13.6283,28.7647,0.06404
"131530212042009",3,367,59,228,289,55,169,146,15,13.2658,28.1448,0.41773
"131530212042011",3,37,7,30,36,7,29,8,2,13.3373,28.5319,0.04171
"131530212042012",3,162,32,108,145,28,96,46,7,12.9344,28.4693,0.18177
"131530212042014",3,33,0,26,27,0,23,12,0,12.4534,28.2584,0.55231
"131530212042015",3,9,0,4,5,0,1,0,0,12.3078,27.5492,0.00931
"131530212042017",3,0,0,0,0,0,0,0,0,12.3928,28.1863,0.00235
"131530212042018",3,3,1,0,0,0,0,0,0,12.396,28.0328,0.00284
"131530212042019",3,7,0,7,7,0,7,3,0,12.394,27.9852,0.00384
"131530212042021",3,4,0,0,3,0,0,0,0,12.3934,28.1123,0.00274
"131530212042022",3,2,1,0,0,0,0,0,0,12.451,27.9408,0.0027
"131530212042024",3,10,4,3,8,4,2,0,0,12.3945,28.0728,0.00284
"131530212042025",3,2,0,2,0,0,0,0,0,12.4106,27.8457,0.01845
"131530212042027",3,0,0,0,0,0,0,0,0,12.347,27.9291,0.00795
"131530212042028",3,0,0,0,0,0,0,0,0,12.2044,28.3041,0.00574
