"fips","county","state","pop","lat","lon"
"29031","Cape Girardeau","Missouri",81710,37.3552,-89.6077
"29033","Carroll","Missouri",8495,39.4083,-93.4965
"29035","Carter","Missouri",5202,36.9475,-90.8857
"29037","Cass","Missouri",107824,38.7511,-94.4243
"29039","Cedar","Missouri",14188,37.7655,-93.8953
"29041","Chariton","Missouri",7408,39.4861,-92.9315
"29043","Christian","Missouri",88842,37.0279,-93.2644
"29045","Clark","Missouri",6634,40.4121,-91.7086
"29047","Clay","Missouri",253335,39.253,-94.4973
"29049","Clinton","Missouri",21184,39.6024,-94.3675
"29051","Cole","Missouri",77279,38.5525,-92.2206
"29053","Cooper","Missouri",17103,38.9101,-92.7728
"29055","Crawford","Missouri",23056,38.0619,-91.3216
"29057","Dade","Missouri",7569,37.4154,-93.8249
"29059","Dallas","Missouri",17071,37.6438,-93.0666
"29061","Daviess","Missouri",8430,39.9382,-93.9807
"29063","DeKalb","Missouri",11029,39.8256,-94.3546
"29065","Dent","Missouri",14421,37.6314,-91.5451
"29067","Douglas","Missouri",11578,36.9407,-92.6034
"29069","Dunklin","Missouri",28283,36.3249,-90.0581
"29071","Franklin","Missouri",104682,38.4364,-90.999
"29073","Gasconade","Missouri",14794,38.4464,-91.4901
"29075","Gentry","Missouri",6162,40.2037,-94.4328
"29077","Greene","Missouri",298915,37.1922,-93.3095
"29079","Grundy","Missouri",9808,40.0933,-93.5958
"29081","Harrison","Missouri",8157,40.3156,-94.0013
"29083","Henry","Missouri",21946,38.3943,-93.7377
"29085","Hickory","Missouri",8279,37.9111,-93.3291
"29087","Holt","Missouri",4223,40.0843,-95.1859
"29089","Howard","Missouri",10151,39.1406,-92.7045
"29091","Howell","Missouri",39750,36.7926,-91.8737
"29093","Iron","Missouri",9537,37.578,-90.7138
"29095","Jackson","Missouri",717204,39.01,-94.4443
"29097","Jasper","Missouri",122761,37.1296,-94.4441
"29099","Jefferson","Missouri",226739,38.3409,-90.4751
"29101","Johnson","Missouri",54013,38.7586,-93.7703
"29103","Knox","Missouri",3744,40.1552,-92.1541
"29105","Laclede","Missouri",36039,37.6697,-92.6538
"29107","Lafayette","Missouri",32984,39.0552,-93.8422
"29109","Lawrence","Missouri",38001,37.035,-93.7997
"29111","Lewis","Missouri",10032,40.0892,-91.6417
"29113","Lincoln","Missouri",59574,38.9968,-90.9298
"29115","Linn","Missouri",11874,39.7972,-93.0667
"29117","Livingston","Missouri",14557,39.7981,-93.5531
"29119","McDonald","Missouri",23303,36.6153,-94.399
"29121","Macon","Missouri",15209,39.7965,-92.5081
"29123","Madison","Missouri",12626,37.5395,-90.2998
"29125","Maries","Missouri",8432,38.17,-91.8788
"29127","Marion","Missouri",28525,39.7414,-91.4574
"29129","Mercer","Missouri",3538,40.415,-93.5795
"29131","Miller","Missouri",24722,38.2464,-92.509
"29133","Mississippi","Missouri",12577,36.856,-89.3685
"29135","Moniteau","Missouri",15473,38.6275,-92.611
"29137","Monroe","Missouri",8666,39.5248,-91.9663
"29139","Montgomery","Missouri",11322,38.949,-91.4674
"29141","Morgan","Missouri",21006,38.3838,-92.851
"29143","New Madrid","Missouri",16434,36.6128,-89.6519
"29145","Newton","Missouri",58648,36.9217,-94.4144
"29147","Nodaway","Missouri",21241,40.3523,-94.8683
"29149","Oregon","Missouri",8635,36.615,-91.4739
"29151","Osage","Missouri",13274,38.4551,-91.8845
"29153","Ozark","Missouri",8553,36.6233,-92.4219
"29155","Pemiscot","Missouri",15661,36.18,-89.7447
"29157","Perry","Missouri",18956,37.7139,-89.8579
"29159","Pettis","Missouri",42980,38.7014,-93.2475
"29161","Phelps","Missouri",44638,37.9434,-91.747
"29163","Pike","Missouri",17587,39.363,-91.16
"29165","Platte","Missouri",106718,39.2603,-94.6837
"29167","Polk","Missouri",31519,37.602,-93.4044
"29169","Pulaski","Missouri",53955,37.822,-92.1757
"29171","Putnam","Missouri",4681,40.483,-92.9845
"29173","Ralls","Missouri",10355,39.5798,-91.4692
"29175","Randolph","Missouri",24716,39.4137,-92.4518
"29177","Ray","Missouri",23158,39.3366,-94.0621
"29179","Reynolds","Missouri",6096,37.329,-90.9701
"29181","Ripley","Missouri",10679,36.6269,-90.7907
"29183","St. Charles","Missouri",405262,38.7786,-90.6713
"29185","St. Clair","Missouri",9284,38.0572,-93.7639
"29186","Ste. Genevieve","Missouri",18479,37.9408,-90.1657
"29187","St. Francois","Missouri",66922,37.8345,-90.4881
"29189","St. Louis","Missouri",1004125,38.6445,-90.3895
"29195","Saline","Missouri",23333,39.1114,-93.2027
"29197","Schuyler","Missouri",4032,40.4619,-92.5204
"29199","Scotland","Missouri",4716,40.4481,-92.1518
"29201","Scott","Missouri",38059,37.0152,-89.5775
"29203","Shannon","Missouri",7031,37.069,-91.4329
"29205","Shelby","Missouri",6103,39.7617,-92.0773
"29207","Stoddard","Missouri",28672,36.8479,-89.9709
"29209","Stone","Missouri",31076,36.7234,-93.4378
"29211","Sullivan","Missouri",5999,40.2149,-93.1016
"29213","Taney","Missouri",56066,36.6571,-93.1951
"29215","Texas","Missouri",24487,37.3301,-91.9661
"29217","Vernon","Missouri",19707,37.8368,-94.3374
"29219","Warren","Missouri",35532,38.7904,-91.0986
"29221","Washington","Missouri",23514,37.9538,-90.7858
"29223","Wayne","Missouri",10974,37.1091,-90.5235
"29225","Webster","Missouri",39085,37.2629,-92.9068
"29227","Worth","Missouri",1973,40.4816,-94.4371
"29229","Wright","Missouri",18188,37.1933,-92.4333
"29510","St. Louis","Missouri",301578,38.6206,-90.2533
"30001","Beaverhead","Montana",9371,45.225,-112.694
"30003","Big Horn","Montana",13124,45.5686,-107.5
"30005","Blaine","Montana",7044,48.4324,-108.872
"30007","Broadwater","Montana",6774,46.2816,-111.543
"30009","Carbon","Montana",10473,45.3223,-109.085
"30011","Carter","Montana",1415,45.6874,-104.525
"30013","Cascade","Montana",84414,47.4916,-111.307
"30015","Chouteau","Montana",5895,47.9626,-110.386
"30017","Custer","Montana",11867,46.4017,-105.815
"30019","Daniels","Montana",1661,48.7836,-105.432
"30021","Dawson","Montana",8940,47.1372,-104.749
"30023","Deer Lodge","Montana",9421,46.1359,-112.956
"30025","Fallon","Montana",3049,46.3605,-104.316
"30027","Fergus","Montana",11446,47.092,-109.415
"30029","Flathead","Montana",104357,48.2474,-114.281
"30031","Gallatin","Montana",118960,45.683,-111.129
"30033","Garfield","Montana",1173,47.31,-106.947
"30035","Glacier","Montana",13778,48.6011,-112.803
"30037","Golden Valley","Montana",823,46.2979,-109.121
"30039","Granite","Montana",3309,46.4454,-113.32
"30041","Hill","Montana",16309,48.5117,-109.767
"30043","Jefferson","Montana",12085,46.2684,-112.045
"30045","Judith Basin","Montana",2023,47.094,-110.171
"30047","Lake","Montana",31134,47.6084,-114.123
"30049","Lewis and Clark","Montana",70973,46.6466,-112.02
"30051","Liberty","Montana",1959,48.538,-110.985
"30053","Lincoln","Montana",19677,48.5533,-115.426
"30055","McCone","Montana",1729,47.5697,-105.639
"30057","Madison","Montana",8623,45.419,-111.923
"30059","Meagher","Montana",1927,46.5298,-110.882
"30061","Mineral","Montana",4535,47.1828,-114.894
"30063","Missoula","Montana",117922,46.8755,-114.022
"30065","Musselshell","Montana",4730,46.4201,-108.483
"30067","Park","Montana",17191,45.6049,-110.597
"30069","Petroleum","Montana",496,47.0122,-108.318
"30071","Phillips","Montana",4217,48.3672,-107.867
"30073","Pondera","Montana",5898,48.2114,-112.158
"30075","Powder River","Montana",1694,45.4385,-105.545
"30077","Powell","Montana",6946,46.4506,-112.758
"30079","Prairie","Montana",1088,46.8097,-105.276
"30081","Ravalli","Montana",44174,46.3585,-114.111
"30083","Richland","Montana",11491,47.7207,-104.204
"30085","Roosevelt","Montana",10794,48.1344,-105.213
"30087","Rosebud","Montana",8329,45.9029,-106.612
"30089","Sanders","Montana",12400,47.635,-115.176
"30091","Sheridan","Montana",3539,48.7341,-104.494
"30093","Silver Bow","Montana",35133,45.9875,-112.526
"30095","Stillwater","Montana",8963,45.6154,-109.238
"30097","Sweet Grass","Montana",3678,45.8294,-109.917
"30099","Teton","Montana",6226,47.7625,-112.039
"30101","Toole","Montana",4971,48.5781,-111.85
"30103","Treasure","Montana",762,46.2471,-107.247
"30105","Valley","Montana",7578,48.2362,-106.542
"30107","Wheatland","Montana",2069,46.4546,-109.845
"30109","Wibaux","Montana",937,46.97,-104.191
"30111","Yellowstone","Montana",164731,45.7899,-108.546
"31001","Adams","Nebraska",31205,40.5855,-98.4152
"31003","Antelope","Nebraska",6295,42.1471,-98.0574
"31005","Arthur","Nebraska",434,41.5694,-101.679
"31007","Banner","Nebraska",674,41.5588,-103.722
"31009","Blaine","Nebraska",431,41.9061,-100.013
"31011","Boone","Nebraska",5379,41.6773,-98.014
"31013","Box Butte","Nebraska",10842,42.1367,-102.905
"31015","Boyd","Nebraska",1810,42.8936,-98.7448
"31017","Brown","Nebraska",2903,42.5431,-99.8496
"31019","Buffalo","Nebraska",50084,40.7378,-99.0728
"31021","Burt","Nebraska",6722,41.8452,-96.3478
"31023","Butler","Nebraska",8369,41.2474,-97.1417
"31025","Cass","Nebraska",26598,40.9495,-96.0637
"31027","Cedar","Nebraska",8380,42.5767,-97.251
"31029","Chase","Nebraska",3893,40.502,-101.626
"31031","Cherry","Nebraska",5455,42.7884,-100.75
"31033","Cheyenne","Nebraska",9468,41.1649,-102.983
"31035","Clay","Nebraska",6104,40.5476,-98.0279
"31037","Colfax","Nebraska",10582,41.5156,-97.0764
"31039","Cuming","Nebraska",9013,41.8969,-96.7584
"31041","Custer","Nebraska",10545,41.4006,-99.6739
"31043","Dakota","Nebraska",21582,42.4469,-96.4386
"31045","Dawes","Nebraska",8199,42.7863,-103.066
"31047","Dawson","Nebraska",24111,40.8274,-99.8567
"31049","Deuel","Nebraska",1838,41.0909,-102.337
"31051","Dixon","Nebraska",5606,42.4368,-96.8261
"31053","Dodge","Nebraska",37167,41.4713,-96.5286
"31055","Douglas","Nebraska",584526,41.2617,-96.0697
"31057","Dundy","Nebraska",1654,40.0895,-101.599
"31059","Fillmore","Nebraska",5551,40.5412,-97.5801
"31061","Franklin","Nebraska",2889,40.186,-98.9545
"31063","Frontier","Nebraska",2519,40.61,-100.399
"31065","Furnas","Nebraska",4636,40.2508,-99.9341
"31067","Gage","Nebraska",21704,40.2809,-96.7136
"31069","Garden","Nebraska",1874,41.4295,-102.324
"31071","Garfield","Nebraska",1813,41.8037,-99.1041
"31073","Gosper","Nebraska",1893,40.5944,-99.8268
"31075","Grant","Nebraska",611,41.9696,-101.735
"31077","Greeley","Nebraska",2188,41.5553,-98.4994
"31079","Hall","Nebraska",62895,40.9163,-98.3778
"31081","Hamilton","Nebraska",9429,40.8795,-98.023
"31083","Harlan","Nebraska",3073,40.1453,-99.4063
"31085","Hayes","Nebraska",856,40.5008,-101.05
"31087","Hitchcock","Nebraska",2616,40.2109,-101.005
"31089","Holt","Nebraska",10127,42.4605,-98.7438
"31091","Hooker","Nebraska",711,42.0107,-101.051
"31093","Howard","Nebraska",6475,41.1892,-98.4896
"31095","Jefferson","Nebraska",7240,40.1642,-97.1417
"31097","Johnson","Nebraska",5290,40.4011,-96.2277
"31099","Kearney","Nebraska",6688,40.5073,-98.9922
"31101","Keith","Nebraska",8335,41.1418,-101.7
"31103","Keya Paha","Nebraska",769,42.8689,-99.7174
"31105","Kimball","Nebraska",3434,41.2313,-103.662
"31107","Knox","Nebraska",8391,42.6242,-97.7826
"31109","Lancaster","Nebraska",322608,40.7993,-96.6715
"31111","Lincoln","Nebraska",34676,41.1193,-100.79
"31113","Logan","Nebraska",716,41.4992,-100.508
"31115","Loup","Nebraska",607,41.8326,-99.4164
"31117","McPherson","Nebraska",399,41.5604,-101.005
"31119","Madison","Nebraska",35585,42.0064,-97.4614
"31121","Merrick","Nebraska",7668,41.1308,-98.0372
"31123","Morrill","Nebraska",4555,41.7086,-103.163
"31125","Nance","Nebraska",3380,41.4046,-97.8962
"31127","Nemaha","Nebraska",7074,40.402,-95.8392
"31129","Nuckolls","Nebraska",4095,40.1146,-98.0618
"31131","Otoe","Nebraska",15912,40.6708,-96.0369
"31133","Pawnee","Nebraska",2544,40.1332,-96.1773
"31135","Perkins","Nebraska",2858,40.8449,-101.675
"31137","Phelps","Nebraska",8968,40.4664,-99.4045
"31139","Pierce","Nebraska",7317,42.2595,-97.5916
"31141","Platte","Nebraska",34296,41.467,-97.3855
"31143","Polk","Nebraska",5214,41.1736,-97.5567
"31145","Red Willow","Nebraska",10702,40.2067,-100.592
"31147","Richardson","Nebraska",7871,40.0999,-95.6697
"31149","Rock","Nebraska",1262,42.5367,-99.4999
"31151","Saline","Nebraska",14292,40.5792,-97.0169
"31153","Sarpy","Nebraska",190604,41.1529,-96.0437
"31155","Saunders","Nebraska",22278,41.1954,-96.5601
"31157","Scotts Bluff","Nebraska",36084,41.8651,-103.68
"31159","Seward","Nebraska",17609,40.8751,-97.1023
"31161","Sheridan","Nebraska",5127,42.7048,-102.404
"31163","Sherman","Nebraska",2959,41.2286,-98.9686
"31165","Sioux","Nebraska",1135,42.4088,-103.833
"31167","Stanton","Nebraska",5842,41.9851,-97.255
"31169","Thayer","Nebraska",5034,40.1783,-97.6281
"31171","Thomas","Nebraska",669,41.9671,-100.566
"31173","Thurston","Nebraska",6773,42.1619,-96.5225
"31175","Valley","Nebraska",4059,41.5737,-98.9489
"31177","Washington","Nebraska",20865,41.5047,-96.1566
"31179","Wayne","Nebraska",9697,42.2236,-97.0563
"31181","Webster","Nebraska",3395,40.1959,-98.4866
"31183","Wheeler","Nebraska",774,41.8852,-98.5455
"31185","York","Nebraska",14125,40.8635,-97.605
"32001","Churchill","Nevada",25516,39.4745,-118.796
"32003","Clark","Nevada",2265461,36.1411,-115.153
"32005","Douglas","Nevada",49488,38.9575,-119.756
"32007","Elko","Nevada",53702,40.8563,-115.534
"32009","Esmeralda","Nevada",729,37.7044,-117.671
"32011","Eureka","Nevada",1855,39.947,-116.209
"32013","Humboldt","Nevada",17285,41.0176,-117.744
"32015","Lander","Nevada",5734,40.4985,-116.95
"32017","Lincoln","Nevada",4499,37.7101,-114.626
"32019","Lyon","Nevada",59235,39.3558,-119.327
"32021","Mineral","Nevada",4554,38.6016,-118.643
"32023","Nye","Nevada",51591,36.4143,-116.126
"32027","Pershing","Nevada",6650,40.3347,-118.294
"32029","Storey","Nevada",4104,39.3898,-119.622
"32031","Washoe","Nevada",486492,39.5345,-119.794
"32033","White Pine","Nevada",9080,39.2783,-114.875
"32510","Carson City","Nevada",58639,39.1661,-119.754
"33001","Belknap","New Hampshire",63705,43.5182,-71.4395
"33003","Carroll","New Hampshire",50107,43.8101,-71.1701
"33005","Cheshire","New Hampshire",76458,42.8979,-72.2606
"33007","Coos","New Hampshire",31268,44.5445,-71.3636
"33009","Grafton","New Hampshire",91118,43.8374,-71.9572
"33011","Hillsborough","New Hampshire",422937,42.8794,-71.5315
"33013","Merrimack","New Hampshire",153808,43.244,-71.5868
"33015","Rockingham","New Hampshire",314176,42.9375,-71.1059
"33017","Strafford","New Hampshire",130889,43.2461,-70.9544
"33019","Sullivan","New Hampshire",43063,43.3702,-72.2565
"34001","Atlantic","New Jersey",274534,39.4282,-74.5847
"34003","Bergen","New Jersey",955732,40.9169,-74.0568
"34005","Burlington","New Jersey",461860,39.9837,-74.8366
"34007","Camden","New Jersey",523485,39.8631,-75.0264
"34009","Cape May","New Jersey",95263,39.0969,-74.807
"34011","Cumberland","New Jersey",154152,39.4317,-75.0896
"34013","Essex","New Jersey",863728,40.7679,-74.2161
"34015","Gloucester","New Jersey",302294,39.7488,-75.1303
"34017","Hudson","New Jersey",724854,40.7416,-74.0614
"34019","Hunterdon","New Jersey",128947,40.5726,-74.896
"34021","Mercer","New Jersey",387340,40.2554,-74.6994
"34023","Middlesex","New Jersey",863162,40.4844,-74.3886
"34025","Monmouth","New Jersey",643615,40.2912,-74.1486
"34027","Morris","New Jersey",509285,40.8591,-74.5003
"34029","Ocean","New Jersey",637229,39.9786,-74.2159
"34031","Passaic","New Jersey",524118,40.924,-74.1899
"34033","Salem","New Jersey",64837,39.6272,-75.3782
"34035","Somerset","New Jersey",345361,40.5599,-74.5784
"34037","Sussex","New Jersey",144221,41.0905,-74.6555
"34039","Union","New Jersey",575345,40.6594,-74.2937
"34041","Warren","New Jersey",109632,40.7947,-75.0149
"35001","Bernalillo","New Mexico",676444,35.1095,-106.618
"35003","Catron","New Mexico",3579,33.9587,-108.531
"35005","Chaves","New Mexico",65157,33.3657,-104.515
"35006","Cibola","New Mexico",27172,35.107,-107.819
"35007","Colfax","New Mexico",12387,36.6981,-104.657
"35009","Curry","New Mexico",48430,34.4211,-103.213
"35011","De Baca","New Mexico",1698,34.4607,-104.248
"35013","Doña Ana","New Mexico",219561,32.2484,-106.729
"35015","Eddy","New Mexico",62314,32.5382,-104.289
"35017","Grant","New Mexico",28185,32.7811,-108.243
"35019","Guadalupe","New Mexico",4452,34.9326,-104.764
"35021","Harding","New Mexico",657,35.853,-103.979
"35023","Hidalgo","New Mexico",4178,32.2865,-108.771
"35025","Lea","New Mexico",74455,32.7517,-103.191
"35027","Lincoln","New Mexico",20269,33.4196,-105.631
"35028","Los Alamos","New Mexico",19419,35.8692,-106.272
"35029","Luna","New Mexico",25427,32.223,-107.742
"35031","McKinley","New Mexico",72902,35.5132,-108.634
"35033","Mora","New Mexico",4189,36.0042,-105.237
"35035","Otero","New Mexico",67839,32.7785,-106
"35037","Quay","New Mexico",8746,35.1783,-103.662
"35039","Rio Arriba","New Mexico",40363,36.204,-106.205
"35041","Roosevelt","New Mexico",19191,34.1686,-103.348
"35043","Sandoval","New Mexico",148834,35.3197,-106.649
"35045","San Juan","New Mexico",121661,36.724,-108.22
"35047","San Miguel","New Mexico",27201,35.5763,-105.308
"35049","Santa Fe","New Mexico",154823,35.6326,-106.005
"35051","Sierra","New Mexico",11576,33.107,-107.282
"35053","Socorro","New Mexico",16595,34.1549,-106.96
"35055","Taos","New Mexico",34489,36.4351,-105.608
"35057","Torrance","New Mexico",15045,34.8706,-106.103
"35059","Union","New Mexico",4079,36.4682,-103.266
"35061","Valencia","New Mexico",76205,34.7557,-106.723
"36001","Albany","New York",314848,42.6806,-73.8116
"36003","Allegany","New York",46456,42.2287,-78.0208
"36005","Bronx","New York",1472654,40.8494,-73.8823
"36007","Broome","New York",198683,42.1208,-75.9363
"36009","Cattaraugus","New York",77042,42.2237,-78.6084
"36011","Cayuga","New York",76248,42.9389,-76.5607
"36013","Chautauqua","New York",127657,42.245,-79.3148
"36015","Chemung","New York",84148,42.1206,-76.8138
"36017","Chenango","New York",47220,42.481,-75.5689
"36019","Clinton","New York",79843,44.7299,-73.5428
"36021","Columbia","New York",61570,42.2744,-73.6804
"36023","Cortland","New York",46809,42.5955,-76.1462
"36025","Delaware","New York",44308,42.2487,-74.9963
"36027","Dutchess","New York",295911,41.6781,-73.8415
"36029","Erie","New York",954236,42.8911,-78.7927
"36031","Essex","New York",37381,44.1684,-73.6764
"36033","Franklin","New York",47555,44.7177,-74.3514
"36035","Fulton","New York",53324,43.0586,-74.3299
"36037","Genesee","New York",58388,42.9989,-78.171
"36039","Greene","New York",47931,42.2983,-73.9788
"36041","Hamilton","New York",5107,43.6127,-74.3855
"36043","Herkimer","New York",60139,43.0713,-74.9949
"36045","Jefferson","New York",116721,44.0199,-75.895
"36047","Kings","New York",2736074,40.6517,-73.955
"36049","Lewis","New York",26582,43.7887,-75.4492
"36051","Livingston","New York",61834,42.769,-77.7628
"36053","Madison","New York",68016,42.9869,-75.72
"36055","Monroe","New York",759443,43.1607,-77.619
"36057","Montgomery","New York",49532,42.9327,-74.3441
"36059","Nassau","New York",1395774,40.7164,-73.6037
"36061","New York","New York",1694251,40.7764,-73.9674
"36063","Niagara","New York",212666,43.1344,-78.8511
"36065","Oneida","New York",232125,43.1463,-75.3559
"36067","Onondaga","New York",476516,43.068,-76.1674
"36069","Ontario","New York",112458,42.9023,-77.2669
"36071","Orange","New York",401310,41.4196,-74.2394
"36073","Orleans","New York",40343,43.2493,-78.2244
"36075","Oswego","New York",117525,43.3922,-76.3118
"36077","Otsego","New York",58524,42.5641,-75.0602
"36079","Putnam","New York",97668,41.4109,-73.7186
"36081","Queens","New York",2405464,40.7212,-73.834
"36083","Rensselaer","New York",161130,42.6996,-73.632
"36085","Richmond","New York",495747,40.5893,-74.1367
"36087","Rockland","New York",338329,41.1274,-74.0221
"36089","St. Lawrence","New York",108505,44.6528,-75.1479
"36091","Saratoga","New York",235509,43.0079,-73.7844
"36093","Schenectady","New York",158061,42.8091,-73.9453
"36095","Schoharie","New York",29714,42.644,-74.4357
"36097","Schuyler","New York",17898,42.3893,-76.8691
"36099","Seneca","New York",33814,42.8285,-76.8277
"36101","Steuben","New York",93584,42.2648,-77.3197
"36103","Suffolk","New York",1525920,40.8234,-73.1033
"36105","Sullivan","New York",78624,41.6985,-74.6986
"36107","Tioga","New York",48455,42.1214,-76.2989
"36109","Tompkins","New York",105740,42.4591,-76.479
"36111","Ulster","New York",181851,41.8417,-74.0984
"36113","Warren","New York",65737,43.3929,-73.7112
"36115","Washington","New York",61302,43.289,-73.4608
"36117","Wayne","New York",91283,43.1436,-77.1302
"36119","Westchester","New York",1004457,41.0386,-73.8055
"36121","Wyoming","New York",40531,42.7227,-78.2096
"36123","Yates","New York",24774,42.6347,-77.0781
"37001","Alamance","North Carolina",171415,36.0715,-79.4132
"37003","Alexander","North Carolina",36444,35.8893,-81.1935
"37005","Alleghany","North Carolina",10888,36.4976,-81.106
"37007","Anson","North Carolina",22055,34.9741,-80.1108
"37009","Ashe","North Carolina",26577,36.4136,-81.488
"37011","Avery","North Carolina",17806,36.076,-81.9395
"37013","Beaufort","North Carolina",44652,35.5216,-76.9618
"37015","Bertie","North Carolina",17934,36.0817,-76.9627
"37017","Bladen","North Carolina",29606,34.6092,-78.6433
"37019","Brunswick","North Carolina",136693,34.0418,-78.2166
"37021","Buncombe","North Carolina",269452,35.5853,-82.5518
"37023","Burke","North Carolina",87570,35.7313,-81.6412
"37025","Cabarrus","North Carolina",225804,35.3957,-80.6211
"37027","Caldwell","North Carolina",80652,35.873,-81.5025
"37029","Camden","North Carolina",10355,36.3693,-76.1977
"37031","Carteret","North Carolina",67686,34.7441,-76.8187
"37033","Caswell","North Carolina",22736,36.3999,-79.3613
"37035","Catawba","North Carolina",160610,35.6955,-81.2453
"37037","Chatham","North Carolina",76285,35.756,-79.2084
"37039","Cherokee","North Carolina",28774,35.1014,-84.0226
"37041","Chowan","North Carolina",13708,36.117,-76.6266
"37043","Clay","North Carolina",11089,35.0363,-83.8057
"37045","Cleveland","North Carolina",99519,35.2914,-81.5158
"37047","Columbus","North Carolina",50623,34.2806,-78.7069
"37049","Craven","North Carolina",100720,35.0692,-77.0414
"37051","Cumberland","North Carolina",334728,35.0546,-78.9373
"37053","Currituck","North Carolina",28100,36.4032,-76.0168
"37055","Dare","North Carolina",36915,35.9204,-75.676
"37057","Davidson","North Carolina",168930,35.8579,-80.2005
"37059","Davie","North Carolina",42712,35.9314,-80.5204
"37061","Duplin","North Carolina",48715,34.9284,-77.9403
"37063","Durham","North Carolina",324833,35.9862,-78.9017
"37065","Edgecombe","North Carolina",48900,35.9024,-77.6561
"37067","Forsyth","North Carolina",382590,36.1046,-80.2585
"37069","Franklin","North Carolina",68573,36.0442,-78.354
"37071","Gaston","North Carolina",227943,35.2737,-81.1508
"37073","Gates","North Carolina",10478,36.4646,-76.707
"37075","Graham","North Carolina",8030,35.3321,-83.7871
"37077","Granville","North Carolina",60992,36.2166,-78.6497
"37079","Greene","North Carolina",20451,35.4667,-77.6652
"37081","Guilford","North Carolina",541299,36.0667,-79.8474
"37083","Halifax","North Carolina",48622,36.3614,-77.6741
"37085","Harnett","North Carolina",133568,35.3541,-78.8674
"37087","Haywood","North Carolina",62089,35.5189,-82.9431
"37089","Henderson","North Carolina",116281,35.3416,-82.4716
"37091","Hertford","North Carolina",21552,36.3522,-77.0113
"37093","Hoke","North Carolina",52082,34.9926,-79.1701
"37095","Hyde","North Carolina",4589,35.4305,-76.2051
"37097","Iredell","North Carolina",186693,35.6948,-80.8668
"37099","Jackson","North Carolina",43109,35.3329,-83.199
"37101","Johnston","North Carolina",215999,35.5706,-78.4191
"37103","Jones","North Carolina",9172,35.0307,-77.3541
"37105","Lee","North Carolina",63285,35.4538,-79.1736
"37107","Lenoir","North Carolina",55122,35.2606,-77.634
"37109","Lincoln","North Carolina",86810,35.4855,-81.1625
"37111","McDowell","North Carolina",44578,35.6674,-82.0199
"37113","Macon","North Carolina",37014,35.1569,-83.3773
"37115","Madison","North Carolina",21193,35.839,-82.6361
"37117","Martin","North Carolina",22031,35.8303,-77.0973
"37119","Mecklenburg","North Carolina",1115482,35.2253,-80.8199
"37121","Mitchell","North Carolina",14903,35.9601,-82.114
"37123","Montgomery","North Carolina",25751,35.3406,-79.8929
"37125","Moore","North Carolina",99727,35.2378,-79.4392
"37127","Nash","North Carolina",94970,35.946,-77.9259
"37129","New Hanover","North Carolina",225702,34.2102,-77.8784
"37131","Northampton","North Carolina",17471,36.4407,-77.45
"37133","Onslow","North Carolina",204576,34.7343,-77.4053
"37135","Orange","North Carolina",148696,35.9801,-79.0823
"37137","Pamlico","North Carolina",12276,35.1021,-76.7822
"37139","Pasquotank","North Carolina",40568,36.2941,-76.2473
"37141","Pender","North Carolina",60203,34.4538,-77.8067
"37143","Perquimans","North Carolina",13005,36.1806,-76.4229
"37145","Person","North Carolina",39097,36.372,-78.9704
"37147","Pitt","North Carolina",170243,35.5765,-77.3834
"37149","Polk","North Carolina",19328,35.2584,-82.1769
"37151","Randolph","North Carolina",144171,35.7662,-79.8291
"37153","Richmond","North Carolina",42946,34.9427,-79.7354
"37155","Robeson","North Carolina",116530,34.6772,-79.0918
"37157","Rockingham","North Carolina",91096,36.4003,-79.7734
"37159","Rowan","North Carolina",146875,35.6209,-80.5228
"37161","Rutherford","North Carolina",64444,35.3508,-81.8979
"37163","Sampson","North Carolina",59036,35.0367,-78.3976
"37165","Scotland","North Carolina",34174,34.7857,-79.474
"37167","Stanly","North Carolina",62504,35.3206,-80.2519
"37169","Stokes","North Carolina",44520,36.3495,-80.2752
"37171","Surry","North Carolina",71359,36.4311,-80.6572
"37173","Swain","North Carolina",14117,35.4378,-83.412
"37175","Transylvania","North Carolina",32986,35.2101,-82.7431
"37177","Tyrrell","North Carolina",3245,35.8953,-76.2425
"37179","Union","North Carolina",238267,35.0125,-80.632
"37181","Vance","North Carolina",42578,36.3328,-78.403
"37183","Wake","North Carolina",1129410,35.7953,-78.68
"37185","Warren","North Carolina",18642,36.4113,-78.1345
"37187","Washington","North Carolina",11003,35.8632,-76.6517
"37189","Watauga","North Carolina",54086,36.2182,-81.686
"37191","Wayne","North Carolina",117333,35.3729,-77.9867
"37193","Wilkes","North Carolina",65969,36.1919,-81.1337
"37195","Wilson","North Carolina",78784,35.7277,-77.9338
"37197","Yadkin","North Carolina",37214,36.164,-80.674
"37199","Yancey","North Carolina",18470,35.9109,-82.2946
"38001","Adams","North Dakota",2200,46.0359,-102.622
"38003","Barnes","North Dakota",10853,46.9269,-98.0304
"38005","Benson","North Dakota",5964,48.0222,-99.149
"38007","Billings","North Dakota",945,47.0034,-103.306
"38009","Bottineau","North Dakota",6379,48.819,-100.635
"38011","Bowman","North Dakota",2993,46.171,-103.39
"38013","Burke","North Dakota",2201,48.7605,-102.539
"38015","Burleigh","North Dakota",98458,46.8231,-100.761
"38017","Cass","North Dakota",184525,46.8532,-96.8661
"38019","Cavalier","North Dakota",3704,48.7563,-98.4087
"38021","Dickey","North Dakota",4999,46.0903,-98.3168
