"congress","year","chamber","state","district_code","bioname","party","dim1","dim2"
65,1917,"House","NJ",9,"PARKER, Richard Wayne","Republican",0.621,-0.635
65,1917,"House","IN",11,"KRAUS, Milton","Republican",0.603,0.518
65,1917,"House","IN",10,"WOOD, William Robert","Republican",0.577,0.183
65,1917,"House","CT",4,"MERRITT, Schuyler","Republican",0.566,-0.824
65,1917,"House","ME",1,"GOODALL, Louis Bertrand","Republican",0.563,-0.207
65,1917,"House","NY",38,"DUNN, Thomas Byrne","Republican",0.562,-0.302
65,1917,"House","NH",2,"WASON, Edward Hills","Republican",0.557,-0.09
65,1917,"House","NY",34,"FAIRCHILD, George Winthrop","Republican",0.552,-0.703
65,1917,"House","IL",14,"GRAHAM, William Johnson","Republican",0.548,0.496
65,1917,"House","NY",26,"PLATT, Edmund","Republican",0.547,-0.837
65,1917,"House","MA",4,"WINSLOW, Samuel Ellsworth","Republican",0.543,-0.84
65,1917,"House","VT",1,"GREENE, Frank Lester","Republican",0.543,-0.334
65,1917,"House","IN",7,"MOORES, Merrill","Republican",0.535,-0.845
65,1917,"House","NY",27,"WARD, Charles Bonnell","Republican",0.534,-0.723
65,1917,"House","ME",4,"HERSEY, Ira Greenlief","Republican",0.533,0.152
65,1917,"House","IN",6,"ELLIOTT, Richard Nash","Republican",0.531,0.179
65,1917,"House","NJ",5,"BIRCH, William Fred","Republican",0.531,-0.107
65,1917,"House","PA",3,"MOORE, Joseph Hampton","Republican",0.529,-0.849
65,1917,"House","NY",6,"ROWE, Frederick William","Republican",0.519,-0.597
65,1917,"House","MO",10,"MEEKER, Jacob Edwin","Republican",0.518,-0.602
65,1917,"House","NY",25,"HUSTED, James William","Republican",0.512,-0.859
65,1917,"House","NY",31,"SNELL, Bertrand Hollis","Republican",0.512,-0.196
65,1917,"House","PA",2,"GRAHAM, George Scott","Republican",0.507,-0.862
65,1917,"House","KS",1,"ANTHONY, Daniel Read, Jr.","Republican",0.506,0.513
65,1917,"House","MA",11,"TINKHAM, George Holden","Republican",0.502,-0.784
65,1917,"House","MA",13,"CARTER, William Henry","Republican",0.5,-0.513
65,1917,"House","CT",4,"HILL, Ebenezer J.","Republican",0.499,-0.175
65,1917,"House","CT",3,"TILSON, John Quillin","Republican",0.499,-0.867
65,1917,"House","IL",19,"McKINLEY, William Brown","Republican",0.493,0.063
65,1917,"House","NJ",4,"HUTCHINSON, Elijah Cubberley","Republican",0.493,-0.056
65,1917,"House","MI",7,"CRAMTON, Louis Convers","Republican",0.49,0.677
65,1917,"House","OH",1,"LONGWORTH, Nicholas","Republican",0.49,-0.538
65,1917,"House","PA",11,"TEMPLETON, Thomas Weir","Republican",0.49,-0.469
65,1917,"House","MA",3,"PAIGE, Calvin DeWitt","Republican",0.488,-0.633
65,1917,"House","NY",29,"PARKER, James Southworth","Republican",0.486,-0.436
65,1917,"House","WA",3,"JOHNSON, Albert","Republican",0.484,0.124
65,1917,"House","MA",5,"ROGERS, John Jacob","Republican",0.482,-0.573
65,1917,"House","OH",7,"FESS, Simeon Davison","Republican",0.481,-0.029
65,1917,"House","PA",4,"EDMONDS, George Washington","Republican",0.479,-0.774
65,1917,"House","IL",10,"FOSS, George Edmund","Republican",0.473,-0.058
65,1917,"House","IL",13,"McKENZIE, John Charles","Republican",0.473,0.407
65,1917,"House","IL",16,"IRELAND, Clifford Cady","Republican",0.472,-0.03
65,1917,"House","IL",1,"MADDEN, Martin Barnaby","Republican",0.472,-0.147
65,1917,"House","MA",6,"LUFKIN, Willfred Weymouth","Republican",0.472,-0.882
65,1917,"House","NH",1,"BURROUGHS, Sherman Everett","Republican",0.472,-0.149
65,1917,"House","NJ",5,"CAPSTICK, John Henry","Republican",0.471,-0.62
65,1917,"House","IL",17,"STERLING, John Allen","Republican",0.469,0.164
65,1917,"House","PA",8,"WATSON, Henry Winfield","Republican",0.469,-0.518
65,1917,"House","IN",8,"VESTAL, Albert Henry","Republican",0.468,0.1
65,1917,"House","IN",9,"PURNELL, Fred Sampson","Republican",0.466,0.101
65,1917,"House","IL",7,"JUUL, Niels","Republican",0.464,-0.399
65,1917,"House","IN",5,"SANDERS, Everett","Republican",0.463,-0.009
65,1917,"House","IA",8,"TOWNER, Horace Mann","Republican",0.46,0.276
65,1917,"House","MI",8,"FORDNEY, Joseph Warren","Republican",0.46,-0.046
65,1917,"House","NY",39,"SANDERS, Archie Dovell","Republican",0.457,-0.078
65,1917,"House","RI",2,"STINESS, Walter Russell","Republican",0.455,-0.405
65,1917,"House","NY",33,"SNYDER, Homer Peter","Republican",0.454,-0.737
65,1917,"House","NY",43,"HAMILTON, Charles Mann","Republican",0.453,0.026
65,1917,"House","OH",6,"KEARNS, Charles Cyrus","Republican",0.453,0.194
65,1917,"House","OK",1,"CHANDLER, Thomas Alberter","Republican",0.452,0.245
65,1917,"House","PA",14,"MCFADDEN, Louis Thomas","Republican",0.452,0.181
65,1917,"House","IN",12,"FAIRFIELD, Louis William","Republican",0.451,0.332
65,1917,"House","NJ",10,"LEHLBACH, Frederick Reimold","Republican",0.45,-0.708
65,1917,"House","KS",3,"CAMPBELL, Philip Pitt","Republican",0.445,0.417
65,1917,"House","NY",42,"WALDOW, William Frederick","Republican",0.445,-0.368
65,1917,"House","IA",9,"GREEN, William Raymond","Republican",0.444,0.369
65,1917,"House","MI",4,"HAMILTON, Edward La Rue","Republican",0.444,0.29
65,1917,"House","PA",7,"BUTLER, Thomas Stalker","Republican",0.443,-0.085
65,1917,"House","PA",6,"DARROW, George Potter","Republican",0.441,-0.505
65,1917,"House","IA",11,"SCOTT, George Cromwell","Republican",0.44,0.213
65,1917,"House","MA",15,"GREENE, William Stedman","Republican",0.44,-0.562
65,1917,"House","NJ",1,"BROWNING, William John","Republican",0.438,-0.591
65,1917,"House","CO",2,"TIMBERLAKE, Charles Bateman","Republican",0.436,0.149
65,1917,"House","IA",6,"RAMSEYER, Christian William","Republican",0.435,0.703
65,1917,"House","PA",18,"KREIDER, Aaron Shenk","Republican",0.435,-0.036
65,1917,"House","NY",40,"DEMPSEY, Stephen Wallace","Republican",0.433,-0.369
65,1917,"House","NH",1,"SULLOWAY, Cyrus Adams","Republican",0.432,-0.139
65,1917,"House","NY",1,"HICKS, Frederick Cocks","Republican",0.432,-0.347
65,1917,"House","VT",2,"DALE, Porter Hinman","Republican",0.431,0.048
65,1917,"House","IN",2,"BLAND, Oscar Edward","Republican",0.43,0.471
65,1917,"House","WY",1,"MONDELL, Frank Wheeler","Republican",0.43,0.179
65,1917,"House","MI",9,"MCLAUGHLIN, James Campbell","Republican",0.429,0.193
65,1917,"House","KY",11,"POWERS, Caleb","Republican",0.428,0.32
65,1917,"House","WV",5,"COOPER, Edward","Republican",0.428,-0.006
65,1917,"House","WV",3,"REED, Stuart Felix","Republican",0.428,0.213
65,1917,"House","IL",12,"FULLER, Charles Eugene","Republican",0.427,0.118
65,1917,"House","PA",24,"TEMPLE, Henry Wilson","Republican",0.427,-0.092
65,1917,"House","PA",27,"STRONG, Nathan Leroy","Republican",0.426,-0.077
65,1917,"House","IA",1,"KENNEDY, Charles Augustus","Republican",0.424,0.263
65,1917,"House","IL",25,"DENISON, Edward Everett","Republican",0.422,0.213
65,1917,"House","NY",35,"MAGEE, Walter Warren","Republican",0.422,-0.361
65,1917,"House","PA",25,"CLARK, Henry Alden","Republican",0.422,-0.108
65,1917,"House","PA",1,"VARE, William Scott","Republican",0.42,-0.745
65,1917,"House","MI",10,"CURRIE, Gilbert Archibald","Republican",0.418,0.195
65,1917,"House","IL",3,"WILSON, William Warfield","Republican",0.417,0.22
65,1917,"House","IL",9,"BRITTEN, Frederick Albert","Republican",0.416,-0.629
65,1917,"House","MN",6,"KNUTSON, Harold","Republican",0.415,0.396
65,1917,"House","NY",28,"SANFORD, Rollin Brewster","Republican",0.415,-0.91
65,1917,"House","IA",5,"GOOD, James William","Republican",0.414,0.515
65,1917,"House","PA",12,"HEATON, Robert Douglas","Republican",0.414,-0.341
65,1917,"House","MA",1,"TREADWAY, Allen Towner","Republican",0.411,-0.47
65,1917,"House","NY",32,"MOTT, Luther Wright","Republican",0.411,-0.162
65,1917,"House","IL",18,"CANNON, Joseph Gurney","Republican",0.41,0.281
65,1917,"House","OR",3,"McARTHUR, Clifton Nesmith","Republican",0.405,-0.473
65,1917,"House","NJ",7,"DRUKKER, Dow Henry","Republican",0.403,-0.372
65,1917,"House","PA",9,"GRIEST, William Walton","Republican",0.401,-0.054
65,1917,"House","TN",1,"SELLS, Sam Riley","Republican",0.4,0.42
65,1917,"House","IA",3,"SWEET, Burton Erwin","Republican",0.399,0.57
65,1917,"House","NE",4,"SLOAN, Charles Henry","Republican",0.399,0.426
65,1917,"House","ID",98,"FRENCH, Burton Lee","Republican",0.397,0.384
65,1917,"House","ND",2,"YOUNG, George Morley","Republican",0.397,0.603
65,1917,"House","IL",99,"MCCORMICK, Joseph Medill","Republican",0.396,0.328
65,1917,"House","PA",15,"KIESS, Edgar Raymond","Republican",0.396,-0.094
65,1917,"House","MN",7,"VOLSTEAD, Andrew John","Republican",0.395,0.62
65,1917,"House","OR",1,"HAWLEY, Willis Chatman","Republican",0.394,0.041
65,1917,"House","MN",2,"ELLSWORTH, Franklin Fowler","Republican",0.391,0.66
65,1917,"House","NY",37,"PRATT, Harry Hayt","Republican",0.391,0
65,1917,"House","CT",2,"FREEMAN, Richard Patrick","Republican",0.389,-0.749
65,1917,"House","SD",2,"JOHNSON, Royal Cleaves","Republican",0.389,0.405
65,1917,"House","MN",1,"ANDERSON, Sydney","Republican",0.388,0.691
65,1917,"House","CA",4,"KAHN, Julius","Republican",0.387,-0.922
65,1917,"House","IL",21,"WHEELER, Loren Edgar","Republican",0.387,0.375
65,1917,"House","PA",19,"ROSE, John Marshall","Republican",0.385,0.111
65,1917,"House","IL",2,"MANN, James Robert","Republican",0.384,0.036
65,1917,"House","IL",24,"WILLIAMS, Thomas Sutler","Republican",0.384,0.463
65,1917,"House","KY",10,"LANGLEY, John Wesley","Republican",0.383,0.166
65,1917,"House","NE",1,"REAVIS, Charles Frank","Republican",0.383,0.585
65,1917,"House","WV",4,"WOODYARD, Harry Chapman","Republican",0.383,0.2
65,1917,"House","OH",10,"SWITZER, Robert Mauck","Republican",0.382,0.208
65,1917,"House","IA",10,"WOODS, Frank Plowman","Republican",0.381,0.765
65,1917,"House","IA",4,"HAUGEN, Gilbert Nelson","Republican",0.379,0.715
65,1917,"House","MI",11,"SCOTT, Frank Douglas","Republican",0.378,0.161
65,1917,"House","IL",22,"RODENBERG, William August","Republican",0.377,-0.335
65,1917,"House","MA",8,"DALLINGER, Frederick William","Republican",0.376,-0.352
65,1917,"House","NJ",8,"GRAY, Edward Winthrop","Republican",0.375,-0.927
65,1917,"House","WA",2,"HADLEY, Lindley Hoag","Republican",0.375,-0.055
65,1917,"House","WI",10,"FREAR, James Archibald","Republican",0.372,0.911
65,1917,"House","ME",3,"PETERS, John Andrew","Republican",0.369,-0.379
65,1917,"House","PA",99,"GARLAND, Mahlon Morris","Republican",0.369,-0.722
65,1917,"House","WI",6,"DAVIDSON, James Henry","Republican",0.369,0.446
65,1917,"House","CT",5,"GLYNN, James Peter","Republican",0.368,-0.824
65,1917,"House","MI",5,"MAPES, Carl Edgar","Republican",0.367,0.206
65,1917,"House","PA",22,"ROBBINS, Edward Everett","Republican",0.366,0.057
65,1917,"House","MT",98,"RANKIN, Jeannette","Republican",0.365,0.223
65,1917,"House","NE",6,"KINKAID, Moses Pierce","Republican",0.365,0.59
65,1917,"House","WI",7,"ESCH, John Jacob","Republican",0.365,0.245
65,1917,"House","MN",9,"STEENERSON, Halvor","Republican",0.364,0.584
65,1917,"House","PA",17,"FOCHT, Benjamin Kurtz","Republican",0.363,-0.025
65,1917,"House","WI",11,"NELSON, Adolphus Peter","Republican",0.362,0.527
65,1917,"House","MO",10,"ESSEN, Frederick","Republican",0.361,0.702
65,1917,"House","OH",2,"HEINTZ, Victor","Republican",0.361,-0.933
65,1917,"House","OH",19,"COOPER, John Gordon","Republican",0.36,0.146
65,1917,"House","OH",16,"McCULLOCH, Roscoe Conkling","Republican",0.36,0.204
65,1917,"House","ID",98,"SMITH, Addison Taylor","Republican",0.359,0.146
65,1917,"House","KS",2,"LITTLE, Edward Campbell","Republican",0.359,0.599
65,1917,"House","MI",6,"KELLEY, Patrick Henry","Republican",0.356,0.279
65,1917,"House","NJ",2,"BACHARACH, Isaac","Republican",0.355,-0.745
65,1917,"House","MI",3,"SMITH, John M. C.","Republican",0.352,0.19
65,1917,"House","CA",8,"HAYES, Everis Anson","Republican",0.348,0.235
65,1917,"House","PA",99,"McLAUGHLIN, Joseph","Republican",0.348,-0.616
65,1917,"House","MA",6,"GARDNER, Augustus Peabody","Republican",0.344,0.149
65,1917,"House","SD",1,"DILLON, Charles Hall","Republican",0.344,0.78
65,1917,"House","NY",24,"FAIRCHILD, Benjamin Lewis","Republican",0.342,-0.244
65,1917,"House","NY",18,"FRANCIS, George Blinn","Republican",0.338,-0.671
65,1917,"House","ND",1,"BAER, John Miller","Republican",0.338,0.936
65,1917,"House","OR",2,"SINNOTT, Nicholas John","Republican",0.338,0.272
65,1917,"House","CA",10,"OSBORNE, Henry Zenas","Republican",0.337,-0.178
65,1917,"House","WA",4,"LA FOLLETTE, William Leroy","Republican",0.337,0.776
65,1917,"House","WV",2,"BOWERS, George Meade","Republican",0.336,0.148
65,1917,"House","NC",10,"BRITT, James Jefferson","Republican",0.335,0.373
65,1917,"House","ND",3,"NORTON, Patrick Daniel","Republican",0.334,0.678
65,1917,"House","NV",1,"ROBERTS, Edwin Ewing","Republican",0.331,0.107
65,1917,"House","RI",3,"KENNEDY, Ambrose","Republican",0.331,-0.944
65,1917,"House","IL",11,"COPLEY, Ira Clifton","Republican",0.329,-0.184
65,1917,"House","IA",7,"DOWELL, Cassius Clay","Republican",0.329,0.644
65,1917,"House","OK",8,"MORGAN, Dick Thompson","Republican",0.329,0.369
65,1917,"House","NJ",6,"RAMSEY, John Rathbone","Republican",0.326,-0.569
65,1917,"House","WI",8,"BROWNE, Edward Everts","Republican",0.326,0.892
65,1917,"House","VA",9,"SLEMP, Campbell Bascom","Republican",0.325,-0.051
65,1917,"House","ME",2,"WHITE, Wallace Humphrey, Jr.","Republican",0.323,-0.313
65,1917,"House","IL",15,"KING, Edward John","Republican",0.321,0.741
65,1917,"House","ND",1,"HELGESEN, Henry Thomas","Republican",0.317,0.869
65,1917,"House","WI",5,"STAFFORD, William Henry","Republican",0.314,0.315
65,1917,"House","OH",18,"HOLLINGSWORTH, David Adams","Republican",0.312,0.314
65,1917,"House","WI",9,"CLASSON, David Guy","Republican",0.312,-0.019
65,1917,"House","PA",99,"CRAGO, Thomas Spencer","Republican",0.31,-0.565
65,1917,"House","IL",99,"MASON, William Ernest","Republican",0.307,-0.132
65,1917,"House","MO",12,"DYER, Leonidas Carstarphen","Republican",0.307,-0.417
65,1917,"House","MN",3,"DAVIS, Charles Russell","Republican",0.306,0.707
65,1917,"House","NY",19,"CHANDLER, Walter Marion","Republican",0.305,-0.798
65,1917,"House","CA",6,"ELSTON, John Arthur","Republican",0.303,-0.164
65,1917,"House","MN",8,"MILLER, Clarence Benjamin","Republican",0.301,0.105
65,1917,"House","PA",29,"PORTER, Stephen Geyer","Republican",0.301,-0.083
65,1917,"House","OH",22,"EMERSON, Henry Ivory","Republican",0.295,0.401
65,1917,"House","NY",10,"HASKELL, Reuben Locke","Republican",0.291,-0.764
65,1917,"House","PA",31,"MORIN, John Mary","Republican",0.291,-0.778
65,1917,"House","MD",6,"ZIHLMAN, Frederick Nicholas","Republican",0.284,0.226
65,1917,"House","PA",5,"COSTELLO, Peter Edward","Republican",0.284,-0.501
65,1917,"House","PA",10,"FARR, John Richard","Republican",0.283,0.044
65,1917,"House","MD",5,"MUDD, Sydney Emanuel","Republican",0.281,-0.452
65,1917,"House","WI",6,"LAMPERT, Florian","Republican",0.276,0.846
65,1917,"House","WA",1,"MILLER, John Franklin","Republican",0.27,0.109
65,1917,"House","WI",1,"COOPER, Henry Allen","Republican",0.27,0.676
65,1917,"House","CA",3,"CURRY, Charles Forrest","Republican",0.269,-0.052
65,1917,"House","NY",9,"SWIFT, Oscar William","Republican",0.269,-0.963
65,1917,"House","IA",2,"HULL, Harry Edward","Republican",0.266,0.089
65,1917,"House","WI",2,"VOIGT, Edward","Republican",0.265,0.699
65,1917,"House","MI",13,"NICHOLS, Charles Archibald","Republican",0.264,-0.157
65,1917,"House","TN",2,"AUSTIN, Richard Wilson","Republican",0.264,-0.093
65,1917,"House","WI",3,"NELSON, John Mandt","Republican",0.257,0.966
65,1917,"House","MI",12,"JAMES, William Francis","Republican",0.251,0.643
65,1917,"House","WI",11,"LENROOT, Irvine Luther","Republican",0.245,0.338
65,1917,"House","NY",20,"SIEGEL, Isaac","Republican",0.243,-0.918
65,1917,"House","MN",5,"LUNDEEN, Ernest","Republican",0.217,0.976
65,1917,"House","PA",99,"SCOTT, John Roger Kirkpatrick","Republican",0.213,-0.488
65,1917,"House","NY",14,"LA GUARDIA, Fiorello Henry","Republican",0.208,0.66
65,1917,"House","CA",5,"NOLAN, John Ignatius","Republican",0.185,-0.081
65,1917,"House","WI",4,"CARY, William Joseph","Republican",0.178,0.227
65,1917,"House","WA",5,"DILL, Clarence Cleveland","Democrat",-0.022,0.635
65,1917,"House","CO",1,"HILLIARD, Benjamin Clark","Democrat",-0.043,0.999
65,1917,"House","PA",32,"CAMPBELL, Guy Edgar","Democrat",-0.043,-0.596
65,1917,"House","KS",8,"AYRES, William Augustus","Democrat",-0.047,0.683
65,1917,"House","CO",3,"KEATING, Edward","Democrat",-0.057,0.822
65,1917,"House","PA",28,"BESHLIN, Earl Hanley","Democrat",-0.068,0.395
65,1917,"House","MA",14,"OLNEY, Richard","Democrat",-0.072,-0.471
65,1917,"House","NE",5,"SHALLENBERGER, Ashton Cokayne","Democrat",-0.074,0.902
65,1917,"House","AL",9,"HUDDLESTON, George","Democrat",-0.076,0.997
65,1917,"House","CA",1,"LEA, Clarence Frederick","Democrat",-0.081,0.135
65,1917,"House","KS",4,"DOOLITTLE, Dudley","Democrat",-0.089,0.651
65,1917,"House","SD",3,"GANDY, Harry Luther","Democrat",-0.095,0.509
65,1917,"House","TX",16,"BLANTON, Thomas Lindsay","Democrat",-0.096,0.995
65,1917,"House","MN",4,"VAN DYKE, Carl Chester","Democrat",-0.098,0.306
65,1917,"House","CA",11,"KETTNER, William","Democrat",-0.102,0.067
65,1917,"House","OH",9,"SHERWOOD, Isaac R.","Democrat",-0.103,0.282
65,1917,"House","OK",5,"THOMPSON, Joseph Bryan","Democrat",-0.116,0.993
65,1917,"House","CO",4,"TAYLOR, Edward Thomas","Democrat",-0.119,0.651
65,1917,"House","CA",2,"RAKER, John Edward","Democrat",-0.121,0.281
65,1917,"House","KS",5,"HELVERING, Guy Tresillian","Democrat",-0.123,0.623
65,1917,"House","KS",7,"SHOUSE, Jouett","Democrat",-0.128,0.516
65,1917,"House","OH",14,"DAVEY, Martin Luther","Democrat",-0.139,0.316
65,1917,"House","NE",2,"LOBECK, Charles Otto","Democrat",-0.147,-0.072
65,1917,"House","OH",15,"WHITE, George","Democrat",-0.147,0.144
65,1917,"House","MT",98,"EVANS, John Morgan","Democrat",-0.15,0.377
65,1917,"House","NM",1,"WALTON, William Bell","Democrat",-0.151,0.311
65,1917,"House","KS",6,"CONNELLY, John Robert","Democrat",-0.153,0.799
65,1917,"House","NC",8,"DOUGHTON, Robert Lee","Democrat",-0.153,0.787
65,1917,"House","UT",1,"WELLING, Milton Holmes","Democrat",-0.155,0.383
65,1917,"House","OH",17,"ASHBROOK, William Albert","Democrat",-0.16,0.082
65,1917,"House","CA",7,"CHURCH, Denver Samuel","Democrat",-0.162,0.201
65,1917,"House","OH",14,"BATHRICK, Elsworth Raymond","Democrat",-0.164,0.262
65,1917,"House","OK",7,"McCLINTIC, James Vernon","Democrat",-0.169,0.911
65,1917,"House","VA",1,"BLAND, Schuyler Otis","Democrat",-0.172,0.531
65,1917,"House","RI",1,"O'SHAUNESSY, George Francis","Democrat",-0.174,-0.722
65,1917,"House","MI",2,"BEAKES, Samuel Willard","Democrat",-0.176,-0.246
65,1917,"House","PA",23,"STERLING, Bruce Foster","Democrat",-0.176,0.028
65,1917,"House","NY",30,"LUNN, George Richard","Democrat",-0.181,-0.058
65,1917,"House","TX",5,"SUMNERS, Hatton William","Democrat",-0.184,0.815
65,1917,"House","OK",2,"HASTINGS, William Wirt","Democrat",-0.186,0.658
65,1917,"House","NY",3,"FLYNN, Joseph Vincent","Democrat",-0.188,-0.882
65,1917,"House","UT",2,"MAYS, James Henry","Democrat",-0.189,0.362
65,1917,"House","TX",11,"CONNALLY, Thomas Terry (Tom)","Democrat",-0.195,0.581
65,1917,"House","MO",15,"DECKER, Perl D.","Democrat",-0.197,0.516
65,1917,"House","IN",13,"BARNHART, Henry A.","Democrat",-0.199,0.166
65,1917,"House","MA",7,"PHELAN, Michael Francis","Democrat",-0.202,-0.821
65,1917,"House","MO",16,"RUBEY, Thomas Lewis","Democrat",-0.203,0.676
65,1917,"House","TX",13,"JONES, John Marvin","Democrat",-0.203,0.979
65,1917,"House","OH",11,"CLAYPOOL, Horatio Clifford","Democrat",-0.208,0.686
65,1917,"House","NY",16,"DOOLING, Peter Joseph","Democrat",-0.209,-0.978
65,1917,"House","OK",4,"McKEOWN, Thomas Deitz","Democrat",-0.209,0.66
65,1917,"House","GA",10,"VINSON, Carl","Democrat",-0.212,0.728
65,1917,"House","NY",22,"BRUCKNER, Henry","Democrat",-0.212,-0.915
65,1917,"House","NY",21,"HULBERT, George Murray","Democrat",-0.214,-0.977
65,1917,"House","NY",8,"GRIFFIN, Daniel Joseph","Democrat",-0.216,-0.976
65,1917,"House","WV",6,"LITTLEPAGE, Adam Brown","Democrat",-0.216,0.075
65,1917,"House","OH",12,"BRUMBAUGH, Clement Laird","Democrat",-0.218,0.022
65,1917,"House","AZ",1,"HAYDEN, Carl Trumbull","Democrat",-0.221,0.334
65,1917,"House","NE",3,"STEPHENS, Dan Voorhees","Democrat",-0.222,0.181
65,1917,"House","MA",12,"GALLIVAN, James Ambrose","Democrat",-0.223,-0.702
65,1917,"House","OH",5,"SNOOK, John Stout","Democrat",-0.231,0.57
65,1917,"House","TX",9,"MANSFIELD, Joseph Jefferson","Democrat",-0.232,0.588
65,1917,"House","KY",3,"THOMAS, Robert Young, Jr.","Democrat",-0.233,0.972
65,1917,"House","NY",4,"DALE, Harry Howard","Democrat",-0.233,-0.934
65,1917,"House","MD",2,"BENSON, Carville Dickinson","Democrat",-0.235,-0.266
65,1917,"House","IN",1,"DENTON, George Kirkpatrick","Democrat",-0.236,0.043
65,1917,"House","NY",41,"SMITH, Charles Bennett","Democrat",-0.236,-0.691
65,1917,"House","KY",4,"JOHNSON, Ben","Democrat",-0.24,0.523
65,1917,"House","NJ",3,"SCULLY, Thomas Joseph","Democrat",-0.24,-0.624
65,1917,"House","CT",1,"LONERGAN, Augustine","Democrat",-0.244,-0.363
65,1917,"House","IN",3,"COX, William Elijah","Democrat",-0.247,0.525
65,1917,"House","AR",3,"TILLMAN, John Newton","Democrat",-0.248,0.763
65,1917,"House","PA",20,"BRODBECK, Andrew R.","Democrat",-0.248,-0.025
65,1917,"House","IL",23,"FOSTER, Martin David","Democrat",-0.251,0.314
65,1917,"House","OH",13,"OVERMYER, Arthur Warren","Democrat",-0.253,-0.062
65,1917,"House","KY",9,"FIELDS, William Jason","Democrat",-0.255,0.406
65,1917,"House","MO",3,"ALEXANDER, Joshua Willis","Democrat",-0.257,0.205
