"county_fips","state_name","county_name","total_votes_20","total_votes_24","r20","r24","swing","flipped"
"49041","Utah","Sevier County",10363,10926,89.31,88.52,-0.79,FALSE
"49043","Utah","Summit County",26088,25876,40.21,42.46,2.25,FALSE
"49045","Utah","Tooele County",31518,33988,70.15,71.07,0.92,FALSE
"49047","Utah","Uintah County",15307,15831,88.86,87.45,-1.41,FALSE
"49049","Utah","Utah County",284480,297944,71.72,70.55,-1.17,FALSE
"49051","Utah","Wasatch County",17581,18354,63.57,64.02,0.45,FALSE
"49053","Utah","Washington County",90476,97243,76.62,76.62,0,FALSE
"49055","Utah","Wayne County",1621,1651,77.1,76.47,-0.63,FALSE
"49057","Utah","Weber County",111442,112017,61.84,62.09,0.25,FALSE
"50001","Vermont","Addison County",22022,22396,29.6,31.5,1.9,FALSE
"50003","Vermont","Bennington County",20462,20552,35.89,38.44,2.55,FALSE
"50005","Vermont","Caledonia County",16169,16482,42.1,43.56,1.46,FALSE
"50007","Vermont","Chittenden County",98915,96405,21.9,22.37,0.47,FALSE
"50009","Vermont","Essex County",3288,3410,55.79,58.44,2.65,FALSE
"50011","Vermont","Franklin County",25830,26552,45.3,48.47,3.17,FALSE
"50013","Vermont","Grand Isle County",4851,4967,38.39,39.17,0.78,FALSE
"50015","Vermont","Lamoille County",14915,14757,28.9,31.52,2.62,FALSE
"50017","Vermont","Orange County",17122,17536,37.52,39.54,2.02,FALSE
"50019","Vermont","Orleans County",14096,14655,47.68,50.8,3.12,TRUE
"50021","Vermont","Rutland County",33970,33883,44.59,47.29,2.7,FALSE
"50023","Vermont","Washington County",35307,35058,26.17,27.55,1.38,FALSE
"50025","Vermont","Windham County",26035,25718,25.55,27.9,2.35,FALSE
"50027","Vermont","Windsor County",34446,34018,29.9,31.67,1.77,FALSE
"51001","Virginia","Accomack County",16962,17144,54.76,56.71,1.95,FALSE
"51003","Virginia","Albemarle County",64657,66740,32.88,32.7,-0.18,FALSE
"51005","Virginia","Alleghany County",8203,8277,72.32,74.24,1.92,FALSE
"51007","Virginia","Amelia County",7893,8032,69.09,72.29,3.2,FALSE
"51009","Virginia","Amherst County",17005,17303,66.06,68.38,2.32,FALSE
"51011","Virginia","Appomattox County",9268,9642,73.49,75.71,2.22,FALSE
"51013","Virginia","Arlington County",130699,128362,17.48,20.07,2.59,FALSE
"51015","Virginia","Augusta County",42278,44223,73.91,73.98,0.07,FALSE
"51017","Virginia","Bath County",2501,2582,73.95,77.07,3.12,FALSE
"51019","Virginia","Bedford County",48669,50830,74.51,75.38,0.87,FALSE
"51021","Virginia","Bland County",3479,3548,84.51,85.12,0.61,FALSE
"51023","Virginia","Botetourt County",21120,21893,72.59,72.76,0.17,FALSE
"51025","Virginia","Brunswick County",7948,7738,42.45,45.71,3.26,FALSE
"51027","Virginia","Buchanan County",9953,9327,83.97,85.42,1.45,FALSE
"51029","Virginia","Buckingham County",8126,7915,56.69,61.86,5.17,FALSE
"51031","Virginia","Campbell County",29892,31171,72.47,74.48,2.01,FALSE
"51033","Virginia","Caroline County",16288,17653,52.12,54.45,2.33,FALSE
"51035","Virginia","Carroll County",15651,16160,81.67,81.81,0.14,FALSE
"51036","Virginia","Charles City County",4441,4341,40.16,44.57,4.41,FALSE
"51037","Virginia","Charlotte County",6191,6006,62.21,66.37,4.16,FALSE
"51041","Virginia","Chesterfield County",203884,209730,46.6,45.45,-1.15,FALSE
"51043","Virginia","Clarke County",9337,9782,56.98,58.55,1.57,FALSE
"51045","Virginia","Craig County",3169,3121,81.2,82.54,1.34,FALSE
"51047","Virginia","Culpeper County",27116,28553,60.13,62.62,2.49,FALSE
"51049","Virginia","Cumberland County",5310,5486,57.55,61.17,3.62,FALSE
"51051","Virginia","Dickenson County",7303,7047,79.27,81.25,1.98,FALSE
"51053","Virginia","Dinwiddie County",15092,15589,58.28,61.64,3.36,FALSE
"51057","Virginia","Essex County",6178,6064,50.3,53.9,3.6,FALSE
"51059","Virginia","Fairfax County",600823,584387,28.62,32.01,3.39,FALSE
"51061","Virginia","Fauquier County",43661,44537,58.84,60.96,2.12,FALSE
"51063","Virginia","Floyd County",9408,9625,67.45,68.82,1.37,FALSE
"51065","Virginia","Fluvanna County",15840,16678,52.38,53.17,0.79,FALSE
"51067","Virginia","Franklin County",29702,30912,71.37,72.84,1.47,FALSE
"51069","Virginia","Frederick County",48703,52040,63.98,64.37,0.39,FALSE
"51071","Virginia","Giles County",9176,9234,76.13,77.44,1.31,FALSE
"51073","Virginia","Gloucester County",22282,23149,68.11,69.35,1.24,FALSE
"51075","Virginia","Goochland County",16950,19616,59.85,59.4,-0.45,FALSE
"51077","Virginia","Grayson County",8131,8104,80.96,81.32,0.36,FALSE
"51079","Virginia","Greene County",11311,12038,62.25,62.52,0.27,FALSE
"51081","Virginia","Greensville County",4574,4296,42.15,45.34,3.19,FALSE
"51083","Virginia","Halifax County",18248,17844,57.61,60.6,2.99,FALSE
"51085","Virginia","Hanover County",70967,73087,63.65,63.03,-0.62,FALSE
"51087","Virginia","Henrico County",183152,180642,35.24,35.34,0.1,FALSE
"51089","Virginia","Henry County",26105,25413,64.7,66.52,1.82,FALSE
"51091","Virginia","Highland County",1533,1529,72.37,72.47,0.1,FALSE
"51093","Virginia","Isle of Wight County",23456,24672,59.32,59.98,0.66,FALSE
"51095","Virginia","James City County",49622,50892,47.54,46.85,-0.69,FALSE
"51097","Virginia","King and Queen County",4115,4173,60.64,62.93,2.29,FALSE
"51099","Virginia","King George County",14224,15362,60.98,62.68,1.7,FALSE
"51101","Virginia","King William County",10736,11561,69.19,70.46,1.27,FALSE
"51103","Virginia","Lancaster County",7152,7279,52.33,53.54,1.21,FALSE
"51105","Virginia","Lee County",9946,10108,84.89,86.18,1.29,FALSE
"51107","Virginia","Loudoun County",224862,228208,37.23,41.6,4.37,FALSE
"51109","Virginia","Louisa County",21915,24067,61.65,63.21,1.56,FALSE
"51111","Virginia","Lunenburg County",6000,5879,59.4,61.47,2.07,FALSE
"51113","Virginia","Madison County",8129,8439,66.27,67.75,1.48,FALSE
"51115","Virginia","Mathews County",5826,5929,68.13,69.83,1.7,FALSE
"51117","Virginia","Mecklenburg County",16204,16266,57.66,60.46,2.8,FALSE
"51119","Virginia","Middlesex County",6785,6882,62.75,63.79,1.04,FALSE
"51121","Virginia","Montgomery County",45037,46767,47.05,48.23,1.18,FALSE
"51125","Virginia","Nelson County",9316,9388,52.65,53.79,1.14,FALSE
"51127","Virginia","New Kent County",14463,16744,67.58,66.05,-1.53,FALSE
"51131","Virginia","Northampton County",6732,6832,44.62,46.91,2.29,FALSE
"51133","Virginia","Northumberland County",7815,8205,57.97,60.66,2.69,FALSE
"51135","Virginia","Nottoway County",7078,6853,57.55,61.26,3.71,FALSE
"51137","Virginia","Orange County",20742,22247,60.85,62.46,1.61,FALSE
"51139","Virginia","Page County",12514,13211,75.66,77.28,1.62,FALSE
"51141","Virginia","Patrick County",9534,9698,79.3,80.42,1.12,FALSE
"51143","Virginia","Pittsylvania County",34227,34100,70.13,71.69,1.56,FALSE
"51145","Virginia","Powhatan County",19730,20841,72.54,72.24,-0.3,FALSE
"51147","Virginia","Prince Edward County",9574,9424,47.14,51.3,4.16,TRUE
"51149","Virginia","Prince George County",17432,17596,58.72,60.75,2.03,FALSE
"51153","Virginia","Prince William County",228056,227591,36.25,40.75,4.5,FALSE
"51155","Virginia","Pulaski County",17376,17690,71.12,72.5,1.38,FALSE
"51157","Virginia","Rappahannock County",4978,5038,57.29,59.05,1.76,FALSE
"51159","Virginia","Richmond County",4102,4161,62.73,65.21,2.48,FALSE
"51161","Virginia","Roanoke County",57184,56789,61.12,61.36,0.24,FALSE
"51163","Virginia","Rockbridge County",12373,12752,66.44,67.06,0.62,FALSE
"51165","Virginia","Rockingham County",43811,48581,70.59,68.72,-1.87,FALSE
"51167","Virginia","Russell County",13386,13525,82.09,83.88,1.79,FALSE
"51169","Virginia","Scott County",10869,11057,84.27,85.39,1.12,FALSE
"51171","Virginia","Shenandoah County",23684,24380,70.66,71.35,0.69,FALSE
"51173","Virginia","Smyth County",14136,14420,78.47,80.42,1.95,FALSE
"51175","Virginia","Southampton County",9786,9831,59.08,62.84,3.76,FALSE
"51177","Virginia","Spotsylvania County",75317,79209,53.46,54.33,0.87,FALSE
"51179","Virginia","Stafford County",79625,83123,48.33,49.6,1.27,FALSE
"51181","Virginia","Surry County",4471,4429,45.79,50.33,4.54,TRUE
"51183","Virginia","Sussex County",5088,4892,43.98,47.77,3.79,FALSE
"51185","Virginia","Tazewell County",20134,19858,83.92,84.65,0.73,FALSE
"51187","Virginia","Warren County",21147,22561,68.06,69.03,0.97,FALSE
"51191","Virginia","Washington County",28685,29412,76.62,76.83,0.21,FALSE
"51193","Virginia","Westmoreland County",9933,10581,54.16,57.2,3.04,FALSE
"51195","Virginia","Wise County",16615,16776,81.12,81.81,0.69,FALSE
"51197","Virginia","Wythe County",15072,15439,78.87,79.96,1.09,FALSE
"51199","Virginia","York County",38787,39540,53.37,53.11,-0.26,FALSE
"51510","Virginia","Alexandria city",82508,80062,18,20.54,2.54,FALSE
"51520","Virginia","Bristol city",7806,7479,69.8,69.96,0.16,FALSE
"51530","Virginia","Buena Vista city",2776,2853,69.31,72.63,3.32,FALSE
"51540","Virginia","Charlottesville city",24205,23303,13.01,14.99,1.98,FALSE
"51550","Virginia","Chesapeake city",127108,127493,46.71,48.08,1.37,FALSE
"51570","Virginia","Colonial Heights city",9146,8941,66.9,66.36,-0.54,FALSE
"51580","Virginia","Covington city",2603,2475,62.11,66.75,4.64,FALSE
"51590","Virginia","Danville city",19389,17667,38.81,39.37,0.56,FALSE
"51595","Virginia","Emporia city",2381,2178,31.87,34.4,2.53,FALSE
"51600","Virginia","Fairfax city",13483,13445,30.4,32.84,2.44,FALSE
"51610","Virginia","Falls Church city",8819,8969,17.25,18.37,1.12,FALSE
"51620","Virginia","Franklin city",4058,3876,37.06,38.49,1.43,FALSE
"51630","Virginia","Fredericksburg city",12862,13495,32.16,33.84,1.68,FALSE
"51640","Virginia","Galax city",2638,2717,70.29,72.1,1.81,FALSE
"51650","Virginia","Hampton city",65901,62632,28.51,29.77,1.26,FALSE
"51660","Virginia","Harrisonburg city",17086,17245,33.65,37.06,3.41,FALSE
"51670","Virginia","Hopewell city",9608,9006,42.54,43.05,0.51,FALSE
"51678","Virginia","Lexington city",2762,2863,33.59,36.46,2.87,FALSE
"51680","Virginia","Lynchburg city",36363,36715,48.65,54.02,5.37,TRUE
"51683","Virginia","Manassas city",16968,16021,37.66,42.44,4.78,FALSE
"51685","Virginia","Manassas Park city",6087,5967,33.14,39.76,6.62,FALSE
"51690","Virginia","Martinsville city",6013,5658,36.5,38.55,2.05,FALSE
"51700","Virginia","Newport News city",81203,75629,33.19,35.39,2.2,FALSE
"51710","Virginia","Norfolk city",89881,85643,26.68,28.91,2.23,FALSE
"51720","Virginia","Norton city",1601,1643,70.5,71.94,1.44,FALSE
"51730","Virginia","Petersburg city",14118,13077,11.34,13.17,1.83,FALSE
"51735","Virginia","Poquoson city",7857,8024,73.18,73.24,0.06,FALSE
"51740","Virginia","Portsmouth city",44582,41252,29.19,30.41,1.22,FALSE
"51750","Virginia","Radford city",6320,6550,45.35,49.74,4.39,FALSE
"51760","Virginia","Richmond city",111159,108143,15.26,16.11,0.85,FALSE
"51770","Virginia","Roanoke city",43323,42128,36.83,38.02,1.19,FALSE
"51775","Virginia","Salem city",13051,13148,59.88,59.73,-0.15,FALSE
"51790","Virginia","Staunton city",12990,13562,44.93,43.22,-1.71,FALSE
"51800","Virginia","Suffolk city",49642,53352,41.19,41.95,0.76,FALSE
"51810","Virginia","Virginia Beach city",227561,227770,47.23,48.66,1.43,FALSE
"51820","Virginia","Waynesboro city",10717,11274,52.61,52.89,0.28,FALSE
"51830","Virginia","Williamsburg city",6883,7851,29.07,27.41,-1.66,FALSE
"51840","Virginia","Winchester city",12106,11822,44.13,45.05,0.92,FALSE
"53001","Washington","Adams County",5862,5345,68.29,72.14,3.85,FALSE
"53003","Washington","Asotin County",11951,11396,63.26,63.18,-0.08,FALSE
"53005","Washington","Benton County",103033,99947,60.93,61.26,0.33,FALSE
"53007","Washington","Chelan County",43306,41893,54.03,54.87,0.84,FALSE
"53009","Washington","Clallam County",49264,48390,48.26,45.96,-2.3,FALSE
"53011","Washington","Clark County",275403,274795,47.37,46.41,-0.96,FALSE
"53013","Washington","Columbia County",2495,2476,72.42,72.44,0.02,FALSE
"53015","Washington","Cowlitz County",60280,59020,58.98,60.24,1.26,FALSE
"53017","Washington","Douglas County",21308,21069,62.39,63.86,1.47,FALSE
"53019","Washington","Ferry County",4367,4096,65.09,66.98,1.89,FALSE
"53021","Washington","Franklin County",32404,31739,57.49,61.63,4.14,FALSE
"53023","Washington","Garfield County",1489,1343,74.49,74.67,0.18,FALSE
"53025","Washington","Grant County",37680,36069,67.69,69.24,1.55,FALSE
"53027","Washington","Grays Harbor County",38441,37638,53.39,53.1,-0.29,FALSE
"53029","Washington","Island County",53925,52075,43.78,41.47,-2.31,FALSE
"53031","Washington","Jefferson County",24792,24572,28.72,26.59,-2.13,FALSE
"53033","Washington","King County",1210507,1122881,22.88,23.25,0.37,FALSE
"53035","Washington","Kitsap County",158672,155893,40.54,39.17,-1.37,FALSE
"53037","Washington","Kittitas County",26364,26309,55.26,57.53,2.27,FALSE
"53039","Washington","Klickitat County",13560,13527,54.84,54.81,-0.03,FALSE
"53041","Washington","Lewis County",45309,45112,66.93,67.01,0.08,FALSE
"53043","Washington","Lincoln County",7033,7107,75.04,75.86,0.82,FALSE
"53045","Washington","Mason County",37303,36502,52,51.29,-0.71,FALSE
"53047","Washington","Okanogan County",21282,20617,57.09,57.71,0.62,FALSE
"53049","Washington","Pacific County",14064,14178,50.58,50.67,0.09,FALSE
"53051","Washington","Pend Oreille County",8553,8497,68.84,70.3,1.46,FALSE
"53053","Washington","Pierce County",464081,436685,44.21,44.45,0.24,FALSE
"53055","Washington","San Juan County",13197,12939,23.92,23.25,-0.67,FALSE
"53057","Washington","Skagit County",73423,69837,46.13,45.43,-0.7,FALSE
"53059","Washington","Skamania County",7312,7314,54.9,55.73,0.83,FALSE
"53061","Washington","Snohomish County",438796,415327,39.33,40.2,0.87,FALSE
"53063","Washington","Spokane County",295430,284958,52.25,52.56,0.31,FALSE
"53065","Washington","Stevens County",28430,28095,71.65,72.64,0.99,FALSE
"53067","Washington","Thurston County",168134,163637,40.32,39.43,-0.89,FALSE
"53069","Washington","Wahkiakum County",2981,3053,59.91,59.34,-0.57,FALSE
"53071","Washington","Walla Walla County",31261,29373,54.5,54.15,-0.35,FALSE
"53073","Washington","Whatcom County",138620,137006,37.64,37.14,-0.5,FALSE
"53075","Washington","Whitman County",21126,19845,44.77,45.36,0.59,FALSE
"53077","Washington","Yakima County",96193,88280,53.93,57.36,3.43,FALSE
"54001","West Virginia","Barbour County",6677,6395,77.83,80.88,3.05,FALSE
"54003","West Virginia","Berkeley County",51535,56102,65.94,68.23,2.29,FALSE
"54005","West Virginia","Boone County",9012,8142,76.96,79.37,2.41,FALSE
"54007","West Virginia","Braxton County",5664,5313,73.87,76.4,2.53,FALSE
"54009","West Virginia","Brooke County",10656,9782,71.91,72.72,0.81,FALSE
"54011","West Virginia","Cabell County",37360,35429,59.16,61.17,2.01,FALSE
"54013","West Virginia","Calhoun County",2971,2936,80.63,83.05,2.42,FALSE
"54015","West Virginia","Clay County",3365,3240,80.69,81.74,1.05,FALSE
"54017","West Virginia","Doddridge County",3101,2956,85.76,87.17,1.41,FALSE
"54019","West Virginia","Fayette County",16862,15620,69.58,71.32,1.74,FALSE
"54021","West Virginia","Gilmer County",2662,2344,77.06,78.94,1.88,FALSE
"54023","West Virginia","Grant County",5509,5568,88.92,89.97,1.05,FALSE
"54025","West Virginia","Greenbrier County",15850,14996,70.12,71.48,1.36,FALSE
"54027","West Virginia","Hampshire County",10086,10500,80.56,81.75,1.19,FALSE
"54029","West Virginia","Hancock County",13800,13030,72.12,73.8,1.68,FALSE
"54031","West Virginia","Hardy County",6331,6411,77.87,79.39,1.52,FALSE
"54033","West Virginia","Harrison County",30465,29495,69.18,70.91,1.73,FALSE
"54035","West Virginia","Jackson County",13508,12822,75.89,78.59,2.7,FALSE
"54037","West Virginia","Jefferson County",27703,29156,55.35,58.07,2.72,FALSE
"54039","West Virginia","Kanawha County",82244,75239,57.46,58.92,1.46,FALSE
"54041","West Virginia","Lewis County",7457,7048,78.99,80.18,1.19,FALSE
"54043","West Virginia","Lincoln County",7830,7187,77.85,81.86,4.01,FALSE
"54045","West Virginia","Logan County",13026,11469,81.87,83.72,1.85,FALSE
"54047","West Virginia","McDowell County",6527,5425,79.43,80.62,1.19,FALSE
"54049","West Virginia","Marion County",25794,24634,64.68,65.99,1.31,FALSE
"54051","West Virginia","Marshall County",14080,13233,75.13,75.48,0.35,FALSE
"54053","West Virginia","Mason County",11203,10547,77.07,79.59,2.52,FALSE
"54055","West Virginia","Mercer County",25134,23584,77.59,79.11,1.52,FALSE
"54057","West Virginia","Mineral County",12872,12904,79.06,80.49,1.43,FALSE
"54059","West Virginia","Mingo County",10022,8490,85.95,87.35,1.4,FALSE
"54061","West Virginia","Monongalia County",42072,41452,50.63,52.25,1.62,FALSE
"54063","West Virginia","Monroe County",6490,6367,79.03,81.5,2.47,FALSE
"54065","West Virginia","Morgan County",8695,9097,76.59,78.26,1.67,FALSE
"54067","West Virginia","Nicholas County",10630,10037,78.81,80.57,1.76,FALSE
"54069","West Virginia","Ohio County",19898,18689,63.1,63.28,0.18,FALSE
"54071","West Virginia","Pendleton County",3659,3425,77.23,79.8,2.57,FALSE
"54073","West Virginia","Pleasants County",3491,3348,79.69,80.05,0.36,FALSE
"54075","West Virginia","Pocahontas County",4008,3901,73.44,75.71,2.27,FALSE
"54077","West Virginia","Preston County",14572,14426,77.96,79.1,1.14,FALSE
"54079","West Virginia","Putnam County",28501,27507,71.78,73.61,1.83,FALSE
"54081","West Virginia","Raleigh County",33106,30966,75.56,77.62,2.06,FALSE
"54083","West Virginia","Randolph County",12200,11594,72.06,73.53,1.47,FALSE
"54085","West Virginia","Ritchie County",4283,4050,86.16,87.04,0.88,FALSE
"54087","West Virginia","Roane County",5763,5521,74.33,77.47,3.14,FALSE
"54089","West Virginia","Summers County",5585,5264,73.78,76.23,2.45,FALSE
"54091","West Virginia","Taylor County",7383,7265,75.31,76.19,0.88,FALSE
"54093","West Virginia","Tucker County",3844,3636,75.18,74.99,-0.19,FALSE
"54095","West Virginia","Tyler County",3922,3617,83.64,84.37,0.73,FALSE
"54097","West Virginia","Upshur County",10221,9859,77.5,78.97,1.47,FALSE
"54099","West Virginia","Wayne County",16947,15747,75.48,77.16,1.68,FALSE
"54101","West Virginia","Webster County",3402,2998,81.89,83.8,1.91,FALSE
"54103","West Virginia","Wetzel County",6667,6168,76.44,78.48,2.04,FALSE
"54105","West Virginia","Wirt County",2653,2581,82.08,83.83,1.75,FALSE
"54107","West Virginia","Wood County",38762,37313,71.34,71.89,0.55,FALSE
"54109","West Virginia","Wyoming County",8592,7565,86.4,86.9,0.5,FALSE
"55001","Wisconsin","Adams County",11818,12853,62.97,63.6,0.63,FALSE
"55003","Wisconsin","Ashland County",8757,8933,44.45,47.61,3.16,FALSE
"55005","Wisconsin","Barron County",25346,26775,63.22,65.17,1.95,FALSE
"55007","Wisconsin","Bayfield County",10880,11204,42.89,44.31,1.42,FALSE
"55009","Wisconsin","Brown County",144017,148960,53.66,53.81,0.15,FALSE
"55011","Wisconsin","Buffalo County",7816,8091,62.83,65.34,2.51,FALSE
"55013","Wisconsin","Burnett County",10141,10807,64.42,65.66,1.24,FALSE
"55015","Wisconsin","Calumet County",30774,32860,59.98,60.12,0.14,FALSE
"55017","Wisconsin","Chippewa County",35938,38400,60.39,61.62,1.23,FALSE
"55019","Wisconsin","Clark County",14898,15315,68.86,69.92,1.06,FALSE
"55021","Wisconsin","Columbia County",33869,34843,50.78,52.33,1.55,FALSE
"55023","Wisconsin","Crawford County",8695,9084,53.89,56.98,3.09,FALSE
"55025","Wisconsin","Dane County",344791,364840,23.25,23.77,0.52,FALSE
"55027","Wisconsin","Dodge County",48436,50292,65.72,66.69,0.97,FALSE
"55029","Wisconsin","Door County",20117,20896,49.26,48.87,-0.39,FALSE
"55031","Wisconsin","Douglas County",24677,25165,45.25,47.3,2.05,FALSE
"55033","Wisconsin","Dunn County",23524,25674,57.1,58.05,0.95,FALSE
"55035","Wisconsin","Eau Claire County",58275,63003,44.49,44.63,0.14,FALSE
"55037","Wisconsin","Florence County",2940,3158,73.2,75.06,1.86,FALSE
"55039","Wisconsin","Fond du Lac County",57251,58438,63.46,64.52,1.06,FALSE
"55041","Wisconsin","Forest County",5053,5095,65.62,66.8,1.18,FALSE
"55043","Wisconsin","Grant County",25608,27254,56.25,59.22,2.97,FALSE
"55045","Wisconsin","Green County",21406,22026,48.38,49.86,1.48,FALSE
"55047","Wisconsin","Green Lake County",10671,11033,68.19,68.38,0.19,FALSE
"55049","Wisconsin","Iowa County",13992,14647,43.02,46.11,3.09,FALSE
"55051","Wisconsin","Iron County",4010,4079,61.4,63.23,1.83,FALSE
"55053","Wisconsin","Jackson County",10184,10501,57.64,59.88,2.24,FALSE
"55055","Wisconsin","Jefferson County",47979,50035,57.75,58.31,0.56,FALSE
