"name","rank","count","pctwhite","pctblack","pctapi","pctaian","pct2prace","pcthispanic"
"KOTWICKI",102197,176,98.3,0,0,NA,0,NA
"KONKUS",102197,176,100,0,0,0,0,0
"KUBICHEK",102197,176,97.73,NA,0,0,0,NA
"KUNNEN",102197,176,92.61,NA,NA,3.98,NA,0
"KUEHLING",102197,176,92.05,0,NA,2.84,NA,3.98
"LANDKAMER",102197,176,96.02,0,NA,0,NA,0
"LALAS",102197,176,39.77,0,50,0,4.55,5.68
"LANGENHORST",102197,176,99.43,NA,0,0,0,NA
"LABATT",102197,176,88.64,3.41,NA,NA,NA,3.98
"LAITALA",102197,176,96.02,NA,0,0,NA,3.41
"LARENAS",102197,176,10.23,NA,0,NA,0,88.64
"LATHBURY",102197,176,94.32,0,0,NA,NA,4.55
"LATURNO",102197,176,78.98,NA,0,0,NA,20.45
"LAWERANCE",102197,176,46.59,35.23,NA,NA,7.39,5.11
"LAYUGAN",102197,176,3.41,0,89.77,0,3.41,3.41
"KILLETTE",102197,176,75,24.43,0,0,NA,NA
"KINNY",102197,176,76.14,9.09,5.68,3.98,NA,NA
"KLEBA",102197,176,96.02,0,0,0,NA,NA
"KETZNER",102197,176,88.07,5.11,NA,0,5.11,NA
"KERKOW",102197,176,97.16,0,0,NA,0,NA
"KECKEISEN",102197,176,98.3,0,NA,0,NA,NA
"KATCHMAR",102197,176,97.16,0,NA,NA,NA,NA
"JUDEN",102197,176,90.34,3.41,NA,NA,NA,NA
"JOHLE",102197,176,82.39,NA,NA,10.23,NA,3.98
"JOPSON",102197,176,92.05,0,3.41,NA,2.84,NA
"KADOTA",102197,176,7.39,NA,77.27,NA,10.8,3.41
"KASCHALK",102197,176,94.32,0,NA,0,3.41,NA
"KAIGHN",102197,176,94.89,NA,NA,0,NA,NA
"KACMARCIK",102197,176,98.3,0,0,0,NA,NA
"KANELLOS",102197,176,91.48,0,NA,0,NA,5.11
"KABIRI",102197,176,63.64,5.68,5.11,NA,23.86,NA
"KALKE",102197,176,87.5,0,5.68,NA,NA,5.11
"MACDOWALL",102197,176,93.75,NA,0,NA,0,5.68
"LYSEN",102197,176,96.02,NA,0,NA,0,3.41
"LUECKENHOFF",102197,176,96.59,NA,0,NA,NA,0
"MACCOY",102197,176,86.36,9.09,NA,0,NA,NA
"LUBICK",102197,176,91.48,0,NA,0,4.55,NA
"MALMIN",102197,176,96.59,0,NA,0,NA,NA
"MALTBIA",102197,176,NA,90.34,0,0,5.11,NA
"MAIZ",102197,176,24.43,NA,3.98,0,NA,70.45
"MALETZ",102197,176,87.5,NA,0,NA,3.41,7.95
"MAKHIJANI",102197,176,NA,NA,94.32,0,3.41,0
"MAJERES",102197,176,99.43,NA,0,0,0,NA
"MAKLED",102197,176,95.45,NA,0,0,3.41,NA
"MAJIED",102197,176,3.41,89.2,NA,0,6.25,NA
"LINENFELSER",102197,176,96.59,0,0,0,NA,NA
"LOESCHEN",102197,176,97.16,0,NA,0,NA,NA
"LOITZ",102197,176,98.3,0,0,0,NA,NA
"LOLLO",102197,176,97.16,0,NA,0,0,NA
"LOHRY",102197,176,96.59,0,NA,0,NA,NA
"LITMER",102197,176,99.43,NA,0,0,0,NA
"LISCINSKY",102197,176,96.59,NA,NA,0,0,NA
"LISKER",102197,176,93.75,NA,NA,0,0,4.55
"LODWIG",102197,176,90.91,NA,3.41,0,NA,3.41
"MEMMO",102197,176,94.89,NA,0,0,NA,3.98
"MENBRENO",102197,176,NA,NA,0,0,0,98.3
"MENDEZMARTINEZ",102197,176,NA,0,0,NA,0,97.16
"MCCALPINE",102197,176,4.55,89.2,NA,0,NA,2.84
"MCMECHAN",102197,176,98.3,0,NA,0,NA,0
"MARCHIANDO",102197,176,98.3,0,0,0,NA,NA
"MARKWALTER",102197,176,96.59,NA,NA,0,0,2.84
"MARRAN",102197,176,93.18,NA,NA,NA,0,2.84
"MARUGG",102197,176,97.73,0,0,0,NA,NA
"MARTYNENKO",102197,176,97.16,0,NA,0,NA,0
"MASTROBUONO",102197,176,96.59,NA,NA,0,0,NA
"MATYSEK",102197,176,94.89,NA,NA,0,NA,NA
"MARTINAS",102197,176,14.2,NA,0,0,NA,82.95
"JANNSEN",102197,176,96.02,NA,NA,0,NA,NA
"JAMEISON",102197,176,49.43,44.89,NA,0,NA,NA
"JHUN",102197,176,NA,NA,85.8,0,3.41,9.66
"JARUS",102197,176,96.02,NA,NA,0,NA,0
"INTEMANN",102197,176,97.73,0,0,0,NA,NA
"INOJOSA",102197,176,NA,NA,0,0,0,99.43
"IBOA",102197,176,NA,NA,0,0,0,98.3
"HOHOL",102197,176,94.32,NA,NA,0,NA,2.84
"HAGMEIER",102197,176,96.59,NA,0,0,NA,NA
"HANVY",102197,176,90.34,NA,NA,NA,NA,3.41
"HALASKA",102197,176,92.61,0,NA,NA,NA,2.84
"GUMIENNY",102197,176,93.18,0,NA,NA,NA,4.55
"GURZYNSKI",102197,176,96.59,0,NA,0,NA,NA
"GRUNDON",102197,176,94.32,NA,NA,0,NA,2.84
"GRONES",102197,176,98.3,0,NA,0,NA,NA
"GUERA",102197,176,10.23,3.41,NA,0,NA,84.09
"GUITTAR",102197,176,94.32,NA,NA,0,0,5.11
"GUEMPEL",102197,176,97.16,0,NA,NA,0,NA
"GRINWIS",102197,176,99.43,0,NA,0,0,NA
"GRUNLOH",102197,176,96.59,0,NA,0,NA,NA
"GRITTS",102197,176,33.52,NA,0,50.57,14.77,NA
"HERNANDEZC",102197,176,0,NA,0,0,NA,99.43
"HERASME",102197,176,NA,NA,0,0,0,98.3
"HERGES",102197,176,100,0,0,0,0,0
"HESTERMANN",102197,176,97.16,NA,NA,0,NA,NA
"HIRDES",102197,176,96.02,0,0,NA,NA,NA
"HERLITZ",102197,176,97.16,0,NA,0,NA,NA
"HEGELE",102197,176,94.32,0,NA,2.84,NA,NA
"HEITGER",102197,176,98.3,NA,0,0,NA,0
"HEDEN",102197,176,91.48,NA,NA,0,3.41,NA
"HEFFREN",102197,176,98.86,0,0,NA,0,NA
"GADHIA",102197,176,3.98,NA,95.45,0,0,NA
"FREIE",102197,176,97.16,0,0,NA,NA,NA
"GACHETTE",102197,176,NA,89.77,NA,0,2.84,6.25
"FRENIERE",102197,176,92.05,NA,0,NA,2.84,3.41
"FRIDGEN",102197,176,95.45,NA,0,NA,NA,0
"FRANCIK",102197,176,91.48,NA,NA,0,NA,5.68
"FURJANIC",102197,176,97.73,0,NA,0,NA,NA
"FOST",102197,176,85.23,5.11,0,NA,NA,8.52
"FLECHTNER",102197,176,90.91,0,NA,0,NA,6.82
"FORNEA",102197,176,100,0,0,0,0,0
"FORCHE",102197,176,89.77,6.25,NA,NA,NA,NA
"FONTUS",102197,176,3.41,89.77,NA,NA,2.84,2.84
"FOERCH",102197,176,88.64,0,NA,6.25,NA,3.98
"FLOCH",102197,176,95.45,0,0,NA,NA,2.84
"FLOETER",102197,176,93.18,0,NA,0,4.55,NA
"ESTEB",102197,176,95.45,0,NA,NA,NA,NA
"FALKNOR",102197,176,94.32,NA,NA,NA,NA,3.41
"FAIRROW",102197,176,9.09,82.95,NA,0,7.39,NA
"FAIRLEIGH",102197,176,96.02,0,NA,0,NA,NA
"FACTORA",102197,176,10.8,0,60.23,0,10.8,18.18
"ESDALE",102197,176,95.45,NA,0,0,NA,NA
"FEMATT",102197,176,3.41,NA,0,0,NA,96.02
"FERLA",102197,176,85.23,0,NA,0,NA,13.07
"FEDRO",102197,176,90.34,NA,NA,0,0,7.95
"FAULKENBURG",102197,176,97.73,0,0,NA,NA,NA
"FANUS",102197,176,87.5,10.8,NA,0,NA,0
"FENEIS",102197,176,94.32,NA,NA,0,NA,NA
"FEMINELLA",102197,176,97.73,NA,0,0,0,NA
"FEHRIBACH",102197,176,93.75,NA,0,0,NA,3.41
"FERMANICH",102197,176,94.32,0,0,NA,NA,NA
"GIGANDET",102197,176,96.02,0,0,0,NA,NA
"GILLENS",102197,176,19.32,77.27,NA,0,2.84,NA
"GEREK",102197,176,98.86,NA,0,0,0,NA
"GAYO",102197,176,25,2.84,46.02,0,4.55,21.59
"GEELHOED",102197,176,88.64,NA,3.98,0,5.11,NA
"GHALE",102197,176,19.32,NA,75.57,0,NA,NA
"GARCIASALAS",102197,176,7.39,NA,NA,0,0,90.34
"GISSENDANER",102197,176,47.73,45.45,0,NA,5.11,NA
"GOMEZMORALES",102197,176,NA,NA,0,0,0,97.73
"GREITZER",102197,176,96.59,0,NA,NA,NA,NA
"GREMEL",102197,176,97.16,0,NA,0,0,NA
"GOSSELINK",102197,176,93.75,NA,0,0,NA,3.98
"GOURLIE",102197,176,94.89,NA,0,0,3.98,NA
"GOSHE",102197,176,93.18,5.68,0,NA,0,NA
"GOSAIN",102197,176,8.52,NA,79.55,NA,5.11,5.11
"GRANDEL",102197,176,81.82,2.84,NA,NA,3.41,11.36
"GRABIAK",102197,176,98.3,NA,0,0,NA,NA
"CARVO",102197,176,81.25,NA,0,0,NA,18.18
"CARRAO",102197,176,88.64,NA,2.84,NA,3.98,2.84
"CARKIN",102197,176,94.32,0,NA,NA,NA,NA
"CATELLI",102197,176,95.45,NA,0,NA,0,3.98
"CARROZZO",102197,176,92.61,NA,NA,0,NA,3.98
"CARETHERS",102197,176,5.68,91.48,NA,0,NA,NA
"CAILLET",102197,176,78.98,11.93,NA,NA,2.84,4.55
"CAPRICE",102197,176,50.57,37.5,0,0,4.55,7.39
"CAMBRELEN",102197,176,NA,3.41,NA,NA,NA,92.05
"CAPRINO",102197,176,91.48,NA,NA,0,NA,4.55
"BUTKO",102197,176,93.75,NA,NA,0,NA,2.84
"BURDS",102197,176,86.93,9.09,0,0,NA,NA
"BUU",102197,176,NA,0,95.45,0,NA,NA
"BUTRYM",102197,176,96.59,0,0,0,0,3.41
"CAFFIE",102197,176,2.84,94.89,0,0,NA,NA
"BRONOWSKI",102197,176,92.05,0,NA,0,NA,5.68
"BRENS",102197,176,26.14,2.84,NA,0,NA,69.89
"BUCHANA",102197,176,36.93,55.11,2.84,NA,NA,3.41
"BRUTCHER",102197,176,95.45,NA,0,NA,NA,NA
"BRENNAMAN",102197,176,97.16,0,NA,0,NA,NA
"BRIDLE",102197,176,92.61,NA,NA,0,3.41,3.41
"BRYAR",102197,176,92.61,3.41,0,NA,NA,NA
"CHIAGO",102197,176,3.41,NA,NA,81.82,NA,11.93
"CHISEM",102197,176,21.02,76.7,0,0,NA,NA
"CIGAINERO",102197,176,97.73,NA,0,0,0,NA
"CHHABRIA",102197,176,11.36,NA,84.09,NA,NA,NA
"CLAPPERTON",102197,176,85.8,8.52,NA,NA,NA,NA
"COSTO",102197,176,76.7,NA,6.25,NA,NA,14.77
"COPESTICK",102197,176,96.59,NA,0,0,NA,NA
"CONTILLO",102197,176,76.14,NA,20.45,0,NA,NA
"COPLON",102197,176,69.89,22.73,NA,0,NA,3.98
"CRADICK",102197,176,94.89,NA,0,NA,NA,NA
"CONTRUCCI",102197,176,95.45,NA,NA,0,0,3.98
"CRAEMER",102197,176,94.89,NA,0,NA,NA,NA
"COUDEN",102197,176,96.59,0,NA,0,NA,NA
"CORBELLI",102197,176,93.75,0,NA,0,3.98,NA
"CRALLE",102197,176,82.39,11.93,NA,NA,3.41,NA
"DABBELT",102197,176,98.86,0,0,0,NA,NA
"CUSAC",102197,176,94.32,NA,NA,0,NA,2.84
"CRONICK",102197,176,90.91,0,NA,NA,NA,3.98
"CULLIP",102197,176,95.45,NA,0,NA,NA,NA
"CRONON",102197,176,88.64,0,NA,NA,2.84,5.68
"CUDIAMAT",102197,176,3.98,0,90.34,NA,2.84,NA
"CRESSON",102197,176,97.73,NA,0,0,NA,NA
"CUIRIZ",102197,176,NA,NA,0,0,0,98.86
"DAGNE",102197,176,27.27,66.48,NA,0,NA,4.55
"DANIELI",102197,176,91.48,NA,0,0,5.11,NA
"DARMOFAL",102197,176,98.3,0,NA,0,0,NA
"DAIRO",102197,176,14.77,57.95,18.75,NA,NA,6.82
"DAMONTE",102197,176,88.07,NA,NA,0,NA,9.09
"DAUZART",102197,176,80.68,16.48,0,NA,NA,NA
"DETTRA",102197,176,98.3,0,0,0,NA,NA
"DEPRATO",102197,176,94.89,NA,NA,0,NA,NA
"DEZOTELL",102197,176,93.18,NA,NA,0,NA,3.98
"DIBIASO",102197,176,93.18,NA,0,NA,0,5.68
"DELMA",102197,176,14.77,50,NA,21.02,NA,7.39
"DEMIRCI",102197,176,91.48,NA,NA,0,3.98,NA
"DELAESPRIELLA",102197,176,10.8,NA,NA,0,0,88.07
"DEMATA",102197,176,8.52,NA,31.25,0,NA,59.66
"EDDEN",102197,176,51.14,46.02,0,NA,NA,NA
"EFROS",102197,176,98.3,0,NA,0,0,NA
"EICHBERG",102197,176,94.89,0,NA,NA,NA,NA
"EIKENBARY",102197,176,92.05,0,NA,NA,2.84,3.41
"EIGEL",102197,176,97.16,0,NA,0,NA,0
"EBAN",102197,176,5.68,3.41,86.93,0,NA,NA
"ELE",102197,176,65.91,7.95,13.07,NA,NA,7.39
"ELFRING",102197,176,92.61,NA,NA,NA,NA,NA
"EPPRIGHT",102197,176,75.57,14.77,0,0,5.11,4.55
"DIGUILIO",102197,176,90.34,NA,NA,0,3.98,3.41
"DONOR",102197,176,53.98,NA,35.23,NA,2.84,5.11
"DMITRUK",102197,176,89.77,0,NA,0,NA,7.39
"DISINGER",102197,176,93.18,NA,NA,0,2.84,2.84
"DIPERRI",102197,176,98.86,NA,0,0,0,NA
"DONIGER",102197,176,96.02,NA,NA,0,NA,NA
"DIPETRILLO",102197,176,94.89,0,NA,0,NA,2.84
"DOMS",102197,176,92.05,NA,NA,0,NA,NA
"DONAHOU",102197,176,93.18,0,NA,NA,NA,4.55
"DORMIRE",102197,176,89.2,NA,NA,0,3.98,4.55
"DOCEKAL",102688,175,96.57,NA,0,NA,0,NA
"DIODONET",102688,175,6.29,NA,NA,0,0,91.43
"DOBES",102688,175,96,NA,NA,0,NA,0
"DINON",102688,175,84.57,3.43,0,NA,NA,9.14
"DILUIGI",102688,175,96.57,NA,0,0,NA,2.86
"DOLCINE",102688,175,NA,86.29,NA,0,6.86,4.57
"DOHOGNE",102688,175,94.86,0,0,0,0,5.14
"DOUSAY",102688,175,93.71,NA,NA,0,NA,NA
"DOUGHAN",102688,175,86.86,9.14,NA,0,NA,NA
"DORVILLE",102688,175,28.57,21.71,0,0,4,45.71
"DOROBA",102688,175,98.86,0,0,0,NA,NA
"ERDEL",102688,175,94.29,NA,0,0,NA,4
"ELSHOFF",102688,175,98.29,NA,0,0,0,NA
"ELLZY",102688,175,22.29,67.43,0,NA,8.57,NA
"ELIZAGA",102688,175,2.86,0,80.57,0,8.57,8
"ENRILE",102688,175,5.14,NA,87.43,NA,3.43,3.43
"ENTZEL",102688,175,93.71,NA,0,0,NA,4.57
"DUS",102688,175,92,NA,NA,NA,NA,4
"DUVAUCHELLE",102688,175,19.43,NA,27.43,NA,38.29,13.71
"EFFENDI",102688,175,7.43,NA,82.29,0,6.29,NA
"EISA",102688,175,57.14,25.71,2.86,0,6.86,7.43
"DUTTWEILER",102688,175,93.14,NA,NA,0,NA,NA
"EASTLUND",102688,175,90.29,NA,NA,0,4,4
"DEBRUINE",102688,175,97.14,0,0,0,NA,NA
"DELBALSO",102688,175,96,NA,0,0,NA,NA
"DECORY",102688,175,24.57,NA,0,66.29,5.71,NA
"DEPTA",102688,175,99.43,0,0,0,NA,NA
"DETOMA",102688,175,94.86,0,NA,0,NA,NA
"DICKAMORE",102688,175,96,NA,0,NA,0,3.43
"DESTEPHANO",102688,175,90.29,NA,NA,0,NA,4.57
"DEVELLIS",102688,175,100,0,0,0,0,0
"DARBINYAN",102688,175,99.43,0,0,0,NA,NA
"DANSBERRY",102688,175,22.29,70.86,0,NA,5.71,NA
"DANZL",102688,175,98.29,0,0,0,NA,NA
"CRONISE",102688,175,97.14,0,NA,0,NA,NA
"CROMEDY",102688,175,4,89.71,0,0,3.43,2.86
"CUBI",102688,175,25.14,NA,8.57,NA,4,60
"CROMES",102688,175,77.71,22.29,0,0,0,0
"CRUMMER",102688,175,64,33.71,NA,0,NA,NA
"CONLISK",102688,175,98.29,0,NA,0,0,NA
"COTTET",102688,175,97.14,NA,0,NA,NA,NA
"CORDIS",102688,175,78.86,17.71,NA,NA,NA,NA
"CORES",102688,175,46.86,0,NA,0,NA,51.43
"CISERO",102688,175,30.29,61.14,NA,0,NA,6.86
"COCCI",102688,175,94.29,NA,0,NA,NA,2.86
"CLIZBE",102688,175,89.71,NA,2.86,NA,3.43,3.43
"CLOVE",102688,175,85.71,10.86,NA,0,2.86,NA
"COGSHELL",102688,175,2.86,94.29,0,0,NA,NA
"CIASULLO",102688,175,98.29,0,0,0,NA,NA
"CIANCIMINO",102688,175,96,0,NA,0,NA,NA
"CINKO",102688,175,93.14,0,NA,NA,NA,NA
"CHIRGWIN",102688,175,99.43,NA,0,0,0,NA
"CHLAN",102688,175,98.86,NA,0,0,NA,0
"CHATILA",102688,175,86.29,NA,NA,0,6.29,6.29
"CHAUDARY",102688,175,8.57,0,89.14,0,NA,NA
"CHARRIS",102688,175,5.71,4,NA,0,NA,88.57
"BRIEST",102688,175,97.71,0,0,0,NA,NA
"BRYNTESON",102688,175,93.14,0,0,0,2.86,4
"BRENNO",102688,175,98.29,0,NA,0,NA,NA
"BROUK",102688,175,94.29,3.43,0,NA,NA,NA
"BRUGMANN",102688,175,96.57,0,NA,0,0,NA
"BUERMANN",102688,175,97.71,0,0,0,NA,NA
"CABUS",102688,175,22.86,0,35.43,0,6.29,35.43
"BUFFALINO",102688,175,96,NA,NA,0,0,3.43
"CAREATHERS",102688,175,13.71,74.29,NA,NA,7.43,3.43
"CAPA",102688,175,38.29,NA,28,NA,4,28.57
"CANALI",102688,175,92,NA,NA,0,NA,4.57
"CARAMAGNO",102688,175,97.14,0,NA,0,0,NA
"CARCIERI",102688,175,93.71,NA,NA,0,2.86,NA
"CASHIER",102688,175,72,22.29,NA,0,3.43,NA
"CARVEL",102688,175,89.71,3.43,NA,NA,4,NA
"CATTOOR",102688,175,96.57,0,0,NA,NA,NA
"CATAPANG",102688,175,2.86,0,93.71,0,NA,NA
"GOSELIN",102688,175,86.86,NA,NA,NA,5.71,4.57
"GOTTIPATI",102688,175,NA,0,97.14,NA,NA,NA
"GREPO",102688,175,13.14,NA,62.86,NA,6.29,17.14
"GOEHLE",102688,175,97.14,0,0,0,NA,NA
"GOEPPINGER",102688,175,94.29,0,NA,2.86,0,NA
"GLADER",102688,175,92,2.86,0,NA,2.86,NA
"GALLAGOS",102688,175,5.71,0,NA,NA,0,92.57
"GALDIERI",102688,175,98.29,0,0,0,NA,NA
"GEVERS",102688,175,97.71,0,NA,0,0,NA
"GERSTENFELD",102688,175,96.57,NA,NA,0,0,NA
"GIEBER",102688,175,93.14,0,NA,NA,5.14,NA
"FIGART",102688,175,88.57,0,NA,6.29,3.43,NA
"FEDUCCIA",102688,175,98.86,0,0,0,NA,NA
"FALING",102688,175,92.57,0,NA,NA,0,5.14
"ESCHNER",102688,175,94.86,NA,NA,0,NA,NA
"FLENIKEN",102688,175,99.43,NA,0,0,0,NA
"FINTA",102688,175,94.29,NA,NA,0,0,2.86
"FRANSE",102688,175,94.86,3.43,NA,0,0,NA
"FRIEMAN",102688,175,95.43,0,NA,0,NA,NA
"GAFFAR",102688,175,17.14,4.57,70.86,NA,5.14,NA
"GACIOCH",102688,175,93.14,NA,2.86,0,NA,3.43
"HAYTHE",102688,175,15.43,78.29,NA,0,4,NA
"HAVIG",102688,175,94.86,0,NA,NA,2.86,NA
"HEDRICKS",102688,175,92.57,NA,NA,NA,NA,2.86
"HATIN",102688,175,97.71,NA,0,0,NA,0
"HEITZIG",102688,175,94.86,NA,0,0,2.86,NA
"HEIDMANN",102688,175,90.86,NA,NA,NA,3.43,NA
"HAYTH",102688,175,94.29,2.86,NA,0,NA,NA
"HELKER",102688,175,94.29,0,NA,0,NA,4
"HAVLOVIC",102688,175,97.71,0,NA,0,0,NA
"HERPICH",102688,175,95.43,NA,0,0,NA,3.43
"HILDERBRAN",102688,175,95.43,0,NA,0,NA,NA
"HINGSTON",102688,175,89.71,NA,NA,0,4.57,2.86
"HEWKO",102688,175,93.14,0,NA,NA,NA,3.43
"GRUENDER",102688,175,95.43,0,NA,0,NA,NA
"GUDENAU",102688,175,95.43,NA,NA,0,0,4
"GRIGONIS",102688,175,88,0,NA,NA,2.86,5.71
"GUMKOWSKI",102688,175,96,0,NA,0,NA,2.86
"HAMEN",102688,175,85.71,2.86,NA,0,NA,8.57
"HAPNEY",102688,175,96.57,0,NA,0,NA,NA
"HALCROW",102688,175,96.57,0,NA,0,NA,NA
"HAGGEN",102688,175,69.71,25.71,0,0,NA,NA
"HALMA",102688,175,95.43,0,NA,0,NA,NA
"HOLOD",102688,175,95.43,NA,NA,0,0,2.86
"HONEYWOOD",102688,175,4,86.29,NA,NA,3.43,5.14
"HOVEST",102688,175,99.43,0,0,0,NA,NA
"HOFTIEZER",102688,175,98.29,0,0,0,NA,NA
"HONEYCUT",102688,175,89.14,8,0,NA,NA,0
"HOTTA",102688,175,3.43,NA,85.71,NA,6.86,3.43
"HOPFAUF",102688,175,95.43,0,NA,NA,NA,NA
"IBERG",102688,175,96,NA,NA,0,NA,NA
"IGARTA",102688,175,16.57,NA,54.86,NA,20.57,7.43
"HUTSLAR",102688,175,94.86,0,NA,0,4,NA
"HUEGERICH",102688,175,97.71,NA,0,0,0,NA
"ITEHUA",102688,175,NA,0,0,0,NA,96.57
"ITSKOVICH",102688,175,95.43,NA,2.86,0,0,NA
"IMPERATRICE",102688,175,94.29,NA,0,0,NA,5.14
"JAVERY",102688,175,60.57,29.14,NA,NA,5.71,NA
"JAMIR",102688,175,10.86,9.14,68.57,0,7.43,4
"JEMES",102688,175,60.57,32.57,NA,0,NA,6.29
"JENSRUD",102688,175,100,0,0,0,0,0
"MASTROPASQUA",102688,175,89.71,NA,0,0,NA,8.57
"MATAGI",102688,175,10.29,NA,54.29,NA,27.43,7.43
"MANDANI",102688,175,16.57,NA,76.57,0,4.57,NA
"MARCARELLI",102688,175,93.71,0,0,0,0,6.29
"MARKOVA",102688,175,99.43,0,NA,0,0,NA
"MARDOCK",102688,175,95.43,NA,0,0,NA,NA
"MANGIA",102688,175,88.57,NA,NA,0,0,10.29
"MARAIST",102688,175,95.43,NA,0,0,NA,2.86
"MARACCINI",102688,175,94.29,0,NA,0,NA,3.43
"MCCLURKEN",102688,175,92,NA,0,NA,NA,4
"MAZZARISI",102688,175,94.86,0,NA,0,NA,4
"MCHERRON",102688,175,18.29,70.86,NA,0,7.43,NA
"MCDONAL",102688,175,76,17.71,NA,0,NA,3.43
"MCCORKINDALE",102688,175,95.43,0,NA,NA,2.86,NA
"MCGLEW",102688,175,87.43,NA,NA,0,NA,8.57
"MEDBERRY",102688,175,90.86,2.86,NA,0,NA,NA
"MELILLI",102688,175,98.86,0,NA,0,0,NA
"MCNICHOLL",102688,175,94.29,0,NA,0,NA,3.43
"MEEMKEN",102688,175,100,0,0,0,0,0
"MEIHLS",102688,175,97.14,0,NA,0,NA,NA
"LOOFBOURROW",102688,175,96,NA,NA,0,0,2.86
"LONGI",102688,175,57.71,8.57,26.86,0,3.43,3.43
"LISNER",102688,175,97.71,0,0,0,NA,NA
"LIVIA",102688,175,60,NA,NA,0,NA,37.14
"LINDVIG",102688,175,98.86,0,NA,0,NA,0
"LIIMATTA",102688,175,95.43,0,NA,NA,NA,NA
"LIGSAY",102688,175,7.43,0,67.43,0,12.57,12.57
"LINGL",102688,175,98.86,0,0,0,NA,NA
"LIEBENTHAL",102688,175,87.43,NA,NA,NA,NA,6.29
"LEVERENCE",102688,175,97.71,0,NA,0,NA,NA
"LESIKAR",102688,175,92,NA,NA,0,0,6.86
"MALVITZ",102688,175,97.14,0,NA,0,NA,NA
"MAKS",102688,175,89.14,NA,NA,NA,2.86,4
"MADURI",102688,175,74.29,NA,15.43,NA,0,9.71
"LUKAWSKI",102688,175,93.71,0,NA,0,2.86,NA
"LUARK",102688,175,94.29,NA,0,NA,NA,NA
"LUHM",102688,175,97.14,NA,NA,0,0,NA
"LUFRANO",102688,175,82.86,NA,NA,0,3.43,10.29
"LUIKEN",102688,175,92.57,NA,NA,0,2.86,2.86
"LUNGO",102688,175,76,NA,NA,0,NA,20
"KAPPS",102688,175,95.43,NA,NA,NA,0,NA
"KARESH",102688,175,99.43,NA,0,0,0,NA
"KARBON",102688,175,98.86,0,0,NA,0,NA
"KALOGERAS",102688,175,97.14,0,NA,0,0,NA
"KALLE",102688,175,48,17.71,30.29,0,0,4
"JORDHEIM",102688,175,98.86,0,NA,0,0,NA
"JONNA",102688,175,73.71,0,23.43,0,NA,NA
"KETTEMAN",102688,175,94.29,0,0,NA,2.86,NA
"KEEVAN",102688,175,93.14,0,NA,NA,NA,NA
"KAUPU",102688,175,5.14,NA,43.43,NA,47.43,3.43
"KEEM",102688,175,77.71,NA,20.57,0,NA,0
"KASSELMAN",102688,175,94.29,0,0,0,2.86,2.86
"KAYHART",102688,175,97.14,NA,NA,0,0,NA
"KATKE",102688,175,93.14,0,3.43,0,0,3.43
"KINBERG",102688,175,98.86,0,0,0,NA,NA
"KISKO",102688,175,97.14,NA,0,0,NA,NA
"KINWORTHY",102688,175,95.43,0,NA,0,NA,NA
"KHARITONOV",102688,175,97.14,NA,NA,0,NA,NA
"KISHIYAMA",102688,175,11.43,0,72,0,13.71,2.86
"KLADE",102688,175,83.43,NA,NA,12,0,NA
"KHEYFETS",102688,175,100,0,0,0,0,0
"KHAVARI",102688,175,76,NA,NA,0,19.43,3.43
"LEKIC",102688,175,93.71,NA,NA,NA,NA,NA
"LATELY",102688,175,4,88,0,NA,5.14,NA
"LAUTERS",102688,175,94.86,0,NA,0,NA,NA
"LASENBY",102688,175,5.14,92.57,0,NA,NA,NA
"LABAS",102688,175,94.86,NA,NA,NA,0,2.86
"LANSMAN",102688,175,95.43,0,0,0,0,4.57
"LARGAY",102688,175,97.14,0,NA,NA,NA,NA
"LAPIC",102688,175,98.29,0,NA,0,NA,NA
"LANGENWALTER",102688,175,90.29,0,NA,NA,NA,5.71
"KUNZA",102688,175,90.29,NA,NA,0,5.14,NA
"KUSANO",102688,175,12.57,0,72.57,0,11.43,3.43
"KRUMBACH",102688,175,96,0,NA,0,3.43,NA
"KREBILL",102688,175,98.86,0,NA,0,0,NA
"KOLDE",102688,175,90.29,0,3.43,0,2.86,3.43
"KOVALL",102688,175,98.29,0,NA,0,NA,0
"KOCEVAR",102688,175,97.71,0,0,0,NA,NA
"KOMIS",102688,175,92.57,NA,0,0,NA,5.71
"KOLLEN",102688,175,94.29,NA,4,0,NA,0
"KOHLSTEDT",102688,175,95.43,0,NA,0,NA,NA
"KOCHES",102688,175,95.43,0,NA,0,NA,2.86
"KNOSP",102688,175,93.71,NA,2.86,0,NA,NA
"REAVLEY",102688,175,83.43,16,NA,0,0,NA
"RATICA",102688,175,96.57,0,0,0,NA,NA
"REISSMANN",102688,175,96,NA,NA,0,0,3.43
"RENGSTORF",102688,175,97.14,0,0,0,NA,NA
"REIBSOME",102688,175,97.71,NA,0,0,NA,NA
"REIDLINGER",102688,175,99.43,NA,0,0,0,NA
"RAGADIO",102688,175,2.86,0,81.14,NA,13.14,NA
"RAMSTACK",102688,175,97.71,NA,NA,0,0,NA
"RABENSTEIN",102688,175,97.14,0,NA,0,NA,0
"QUIMSON",102688,175,NA,NA,84,0,5.71,8
"PRESTLEY",102688,175,74.29,22.29,0,NA,NA,NA
"PUGEDA",102688,175,3.43,NA,88,0,6.29,NA
"PONCHAK",102688,175,97.14,0,0,0,NA,NA
"POKLUDA",102688,175,92.57,NA,0,0,NA,5.71
