"key","stfips","geoid","state","cd","geoname","pop_total","pop_black_low","pop_black_high","pop_hisp","pop_total_moe","pop_black_low_moe","pop_hisp_moe","vap_total","vap_black_low","vap_black_high","vap_hisp","vap_total_moe","vap_black_low_moe","vap_hisp_moe","cvap_total","cvap_black_low","cvap_black_high","cvap_hisp","cvap_total_moe","cvap_black_low_moe","cvap_hisp_moe","r_white","r_black","r_api","r_aian","r_2prace","r_hisp","state_abb","bioguide","name","party","black","hisp","both","dem_pct","rep_pct","dpres","pop_black_low_pct","pop_black_high_pct","pop_hisp_pct","pop_black_low_pct_moe","pop_hisp_pct_moe","vap_black_low_pct","vap_black_high_pct","vap_hisp_pct","vap_black_low_pct_moe","vap_hisp_pct_moe","cvap_black_low_pct","cvap_black_high_pct","cvap_hisp_pct","cvap_black_low_pct_moe","cvap_hisp_pct_moe","minority_pct"
"TX-33","48","5001800US4833","Texas",33,"Congressional District 33 (118th Congress), Texas",775185,141110,150275,446435,8827,5401,8267,558450,105415,110360,304425,6493,3622,5203,392630,98735,103255,173430,5784,3651,4236,108895,141110,65105,1200,12435,446435,"TX","V000131","Marc A. Veasey","Democrat",TRUE,FALSE,FALSE,74.2,24.4,75.25,18.2034,19.3857,57.5908,0.665189,0.840996,18.8764,19.7618,54.5125,0.610319,0.682882,25.1471,26.2983,44.1714,0.852905,0.860557,73.3888
"TX-34","48","5001800US4834","Texas",34,"Congressional District 34 (118th Congress), Texas",773650,4060,5025,700570,5520,472,5519,538510,3125,3765,477665,3645,417,3707,433665,3035,3620,375755,4382,401,4279,61655,4060,4375,830,2155,700570,"TX","G000581","Vicente Gonzalez","Democrat",FALSE,TRUE,FALSE,57.3,41.8,57.82,0.524785,0.649519,90.5539,0.0608945,0.302408,0.580305,0.699151,88.7012,0.0773362,0.336749,0.699849,0.834746,86.6464,0.0921969,0.455023,89.2815
"TX-35","48","5001800US4835","Texas",35,"Congressional District 35 (118th Congress), Texas",789040,92495,105255,424545,8416,4345,8132,606395,72300,79435,303065,6074,3151,5384,534430,69935,76820,244165,6852,3230,5082,225940,92495,24165,965,20925,424545,"TX","C001131","Greg Casar","Democrat",FALSE,TRUE,FALSE,71.7,26.5,73.01,11.7225,13.3396,53.8053,0.536286,0.856051,11.9229,13.0995,49.9781,0.505718,0.733282,13.0859,14.3742,45.687,0.580628,0.749089,61.9011
"TX-36","48","5001800US4836","Texas",36,"Congressional District 36 (118th Congress), Texas",773760,87435,96720,247745,6849,3308,6082,575865,66765,72120,161755,4719,2436,3884,522830,65650,70935,119270,4651,2475,3424,389115,87435,31635,800,17035,247745,"TX","B001291","Brian Babin","Republican",FALSE,FALSE,FALSE,33.6,65.2,34.01,11.3,12.5,32.0183,0.415657,0.73316,11.5939,12.5238,28.089,0.412209,0.633971,12.5567,13.5675,22.8124,0.460018,0.622662,39.6829
"TX-37","48","5001800US4837","Texas",37,"Congressional District 37 (118th Congress), Texas",770625,50135,60315,214695,6550,2932,5141,632715,41595,48735,163315,4801,2187,3369,562490,39435,46270,129395,5538,2121,3382,408895,50135,70600,1000,25305,214695,"TX","D000399","Lloyd Doggett","Democrat",FALSE,FALSE,FALSE,75.5,22.7,76.88,6.50576,7.82676,27.8599,0.376431,0.62368,6.57405,7.70252,25.8118,0.342035,0.495137,7.01079,8.22592,23.004,0.370702,0.556967,32.3858
"TX-38","48","5001800US4838","Texas",38,"Congressional District 38 (118th Congress), Texas",775445,80570,91130,205850,11629,5905,7819,578105,57730,63225,141965,7905,4023,4999,506265,54880,60190,100325,7167,3735,4323,389505,80570,77130,745,21640,205850,"TX","H001095","Wesley Hunt","Republican",TRUE,FALSE,FALSE,40.2,58.4,40.77,10.3902,11.752,26.546,0.745386,0.92641,9.98608,10.9366,24.557,0.682366,0.796861,10.8402,11.889,19.8167,0.721619,0.806502,34.543
"UT-01","49","5001800US4901","Utah",1,"Congressional District 1 (118th Congress), Utah",833455,8055,17040,112330,2358,554,1432,603550,6530,10805,73280,2223,440,991,577840,6010,10200,57465,2719,490,1178,667505,8055,20420,2600,22545,112330,"UT","M001213","Blake D. Moore","Republican",FALSE,FALSE,FALSE,37.9,57.8,39.6,0.966459,2.0445,13.4776,0.066414,0.16753,1.08193,1.79024,12.1415,0.072793,0.157988,1.04008,1.76519,9.94479,0.0846572,0.198419,13.2234
"UT-02","49","5001800US4902","Utah",2,"Congressional District 2 (118th Congress), Utah",836120,12335,22240,161070,3462,1144,3970,611525,7995,13595,102785,2903,741,2341,563680,6370,11760,67905,3556,749,1833,600765,12335,33420,5475,23055,161070,"UT","S001192","Chris Stewart","Republican",FALSE,FALSE,FALSE,39.5,56.7,41.06,1.47527,2.65991,19.264,0.136686,0.468065,1.30739,2.22313,16.808,0.121013,0.374406,1.13007,2.08629,12.0467,0.132685,0.316179,18.1154
"UT-03","49","5001800US4903","Utah",3,"Congressional District 3 (118th Congress), Utah",818345,6665,18030,101420,2750,1121,2545,597305,4580,10420,64880,2812,695,1668,563115,3775,9360,43860,3441,644,1527,647660,6665,23960,11910,26725,101420,"UT","C001114","John R. Curtis","Republican",FALSE,FALSE,FALSE,38.3,57.5,39.98,0.814449,2.20323,12.3933,0.136956,0.308192,0.766777,1.7445,10.8621,0.1163,0.274532,0.670378,1.66218,7.78882,0.11429,0.266961,11.6289
"UT-04","49","5001800US4904","Utah",4,"Congressional District 4 (118th Congress), Utah",843270,8730,22145,138195,3309,1258,4060,574675,5890,11770,89125,2955,829,2323,534935,4900,10505,61215,3444,736,2115,636810,8730,30805,3155,25585,138195,"UT","O000086","Burgess Owens","Republican",TRUE,FALSE,FALSE,34.8,60.7,36.44,1.03526,2.62609,16.388,0.149126,0.477145,1.02493,2.04811,15.5088,0.144159,0.396284,0.915999,1.96379,11.4434,0.13746,0.38845,16.5337
"VA-01","51","5001800US5101","Virginia",1,"Congressional District 1 (118th Congress), Virginia",796110,102355,117845,44070,4787,2706,1763,618895,80895,88810,28620,3553,2033,1263,592530,79585,87305,22560,3539,1946,1213,573685,102355,46795,1040,28165,44070,"VA","W000804","Robert J. Wittman","Republican",FALSE,FALSE,FALSE,46.2,52.3,46.9,12.8569,14.8026,5.53567,0.330994,0.218936,13.0709,14.3498,4.62437,0.319803,0.202339,13.4314,14.7343,3.8074,0.318474,0.203448,17.6952
"VA-02","51","5001800US5102","Virginia",2,"Congressional District 2 (118th Congress), Virginia",785995,174870,195855,61260,2504,2391,820,609030,134710,145455,41395,1712,1582,540,589845,132940,143425,36010,2238,1656,829,471860,174870,41950,895,35165,61260,"VA","K000399","Jennifer A. Kiggans","Republican",FALSE,FALSE,FALSE,50.1,48.2,50.97,22.2482,24.9181,7.79394,0.295828,0.101329,22.1188,23.8831,6.79687,0.252206,0.0865826,22.5381,24.3157,6.10499,0.267411,0.138623,28.9157
"VA-03","51","5001800US5103","Virginia",3,"Congressional District 3 (118th Congress), Virginia",776670,336445,364350,66120,2300,2281,763,603320,256415,270910,45405,1616,1575,494,583640,253715,267845,36585,2244,1667,1054,311680,336445,23175,1505,37745,66120,"VA","S000185","Robert C. ""Bobby"" Scott","Democrat",TRUE,FALSE,FALSE,68.3,30,69.48,43.3189,46.9118,8.51327,0.264191,0.09495,42.5007,44.9032,7.52586,0.234927,0.0793601,43.4711,45.8922,6.26842,0.231612,0.178975,50.0265
"VA-04","51","5001800US5104","Virginia",4,"Congressional District 4 (118th Congress), Virginia",790075,330975,350675,79610,4512,3009,1697,632720,258835,270695,54110,3302,2264,1248,599970,255775,267480,31990,3612,2347,1462,333990,330975,16855,1285,27360,79610,"VA","M001227","Jennifer L. McClellan","Democrat",TRUE,FALSE,FALSE,67.2,31.5,68.09,41.8916,44.385,10.0763,0.296332,0.206938,40.9083,42.7827,8.55197,0.287154,0.192128,42.6313,44.5822,5.33193,0.295222,0.241555,49.4603
"VA-05","51","5001800US5105","Virginia",5,"Congressional District 5 (118th Congress), Virginia",792935,162400,177175,35205,1782,1311,585,639625,129920,136875,23965,1307,1027,365,622770,128460,135275,16800,1744,1149,764,555220,162400,16305,890,22910,35205,"VA","G000595","Bob Good","Republican",FALSE,FALSE,FALSE,45.2,53.4,45.84,20.4809,22.3442,4.43983,0.158799,0.0730987,20.3119,21.3993,3.74673,0.155106,0.0565488,20.6272,21.7215,2.69763,0.175222,0.122445,24.0586
"VA-06","51","5001800US5106","Virginia",6,"Congressional District 6 (118th Congress), Virginia",786775,64050,77005,64500,1323,1092,450,625585,49505,55470,42020,1075,715,378,600055,47685,53450,24735,1964,814,1393,622525,64050,13415,740,21540,64500,"VA","C001118","Ben Cline","Republican",FALSE,FALSE,FALSE,38.4,60,39.02,8.14083,9.78742,8.19802,0.138118,0.0555094,7.91339,8.8669,6.71691,0.113481,0.0593108,7.94677,8.90752,4.12212,0.133137,0.231753,14.6303
"VA-07","51","5001800US5107","Virginia",7,"Congressional District 7 (118th Congress), Virginia",797240,160835,186735,139615,3961,3034,2563,596610,123020,135640,94010,2750,1862,1829,548155,116510,128885,63395,2947,1889,1802,415885,160835,40380,1040,39490,139615,"VA","S001209","Abigail Davis Spanberger","Democrat",FALSE,FALSE,FALSE,52.6,45.8,53.46,20.174,23.4227,17.5123,0.367126,0.309486,20.6198,22.7351,15.7574,0.297272,0.297837,21.2549,23.5125,11.5652,0.325113,0.322806,36.3772
"VA-08","51","5001800US5108","Virginia",8,"Congressional District 8 (118th Congress), Virginia",775740,101035,114455,155235,4309,2302,3112,611710,79485,87975,110745,3089,1760,2090,523875,69540,77335,67065,3622,1665,2266,397605,101035,89760,895,31205,155235,"VA","B001292","Donald S. Beyer, Jr.","Democrat",FALSE,FALSE,FALSE,77.4,21.3,78.42,13.0243,14.7543,20.0112,0.287795,0.385458,12.9939,14.3818,18.1042,0.280136,0.329207,13.2742,14.7621,12.8017,0.304285,0.423394,31.0981
"VA-09","51","5001800US5109","Virginia",9,"Congressional District 9 (118th Congress), Virginia",783050,44760,52735,24065,1837,1019,573,639675,37130,41035,16535,1385,728,468,628025,36690,40445,12770,1510,777,665,686990,44760,12605,740,13890,24065,"VA","G000568","H. Morgan Griffith","Republican",FALSE,FALSE,FALSE,28.5,70.3,28.85,5.71611,6.73456,3.07324,0.129439,0.0728194,5.80451,6.41498,2.58491,0.113112,0.0729478,5.84212,6.44003,2.03336,0.122921,0.105775,8.38942
"VA-10","51","5001800US5110","Virginia",10,"Congressional District 10 (118th Congress), Virginia",791260,67800,82020,145600,4206,2132,2485,582085,51115,58260,97570,2901,1602,1805,513250,48800,55635,61085,3385,1666,1997,425505,67800,120380,795,31190,145600,"VA","W000825","Jennifer Wexton","Democrat",FALSE,FALSE,FALSE,58.3,40.2,59.19,8.56861,10.3657,18.401,0.265566,0.298436,8.78136,10.0088,16.7622,0.271716,0.298627,9.50804,10.8397,11.9016,0.318483,0.381089,25.5435
"VA-11","51","5001800US5111","Virginia",11,"Congressional District 11 (118th Congress), Virginia",781650,67305,78320,113855,4323,2449,3073,604265,51865,57815,80125,3152,1822,2070,526250,47370,53045,54240,3676,1805,2281,391730,67305,175215,805,32735,113855,"VA","C001078","Gerald E. Connolly","Democrat",FALSE,FALSE,FALSE,70,28.7,70.92,8.61063,10.0198,14.566,0.309671,0.384801,8.58315,9.56782,13.2599,0.298181,0.33551,9.00143,10.0798,10.3069,0.33718,0.427423,21.8431
"VT-00","50","5001800US5000","Vermont",0,"Congressional District (at Large) (118th Congress), Vermont",645255,7810,13175,16060,0,483,0,528075,5990,8810,11970,62,320,18,518190,4900,7665,11275,797,423,144,592975,7810,10690,900,16815,16060,"VT","B001318","Becca Balint","Democrat",FALSE,FALSE,FALSE,66.4,30.8,68.31,1.21037,2.04183,2.48894,0.0748541,0,1.13431,1.66832,2.26672,0.0605973,0.0033982,0.945599,1.47919,2.17584,0.0816173,0.0275868,3.40103
"WA-01","53","5001800US5301","Washington",1,"Congressional District 1 (118th Congress), Washington",773260,19255,34455,79690,4482,1691,3138,601775,15110,23710,53075,3892,1239,2141,503665,12835,21125,36630,4111,1092,1629,471635,19255,160710,2910,39055,79690,"WA","D000617","Suzan K. DelBene","Democrat",FALSE,FALSE,FALSE,64,33.3,65.78,2.49011,4.45581,10.3057,0.218208,0.401394,2.51091,3.94001,8.81974,0.205249,0.351178,2.54832,4.19426,7.27269,0.215811,0.317935,11.3306
"WA-02","53","5001800US5302","Washington",2,"Congressional District 2 (118th Congress), Washington",775730,21115,35625,95785,2765,1484,2153,624050,16160,24350,61585,2521,982,1360,579055,13295,21310,44035,2565,964,1434,551180,21115,60055,9125,38460,95785,"WA","L000560","Rick Larsen","Democrat",FALSE,FALSE,FALSE,60.1,37.2,61.77,2.72195,4.59245,12.3477,0.191057,0.274033,2.58954,3.90193,9.8686,0.157011,0.214254,2.29598,3.68013,7.60463,0.166167,0.245343,12.4581
"WA-03","53","5001800US5303","Washington",3,"Congressional District 3 (118th Congress), Washington",779565,12470,27605,89180,1894,894,913,604090,9615,17850,55225,1590,665,589,575435,9210,17250,39350,2219,661,1185,603495,12470,32330,4040,38050,89180,"WA","G000600","Marie Gluesenkamp Perez","Democrat",FALSE,TRUE,FALSE,46.6,50.8,47.84,1.59961,3.54108,11.4397,0.114613,0.113771,1.59165,2.95486,9.14185,0.110003,0.0944864,1.60053,2.99773,6.8383,0.114704,0.204236,10.7335
"WA-04","53","5001800US5304","Washington",4,"Congressional District 4 (118th Congress), Washington",775995,9090,15845,313865,1428,683,1271,559040,6650,10425,192810,938,520,855,480925,5345,9055,122235,2211,525,2193,405880,9090,13920,12355,20890,313865,"WA","N000189","Dan Newhouse","Republican",FALSE,FALSE,FALSE,40.3,57.2,41.33,1.1714,2.04189,40.4468,0.0879896,0.145901,1.18954,1.8648,34.4895,0.0929952,0.14157,1.1114,1.88283,25.4166,0.109045,0.44077,35.679
"WA-05","53","5001800US5305","Washington",5,"Congressional District 5 (118th Congress), Washington",780505,13065,26290,67715,1347,861,1265,614865,10265,17390,45310,937,583,812,595660,9420,16445,37660,1422,488,810,634345,13065,21875,8105,35400,67715,"WA","M001159","Cathy McMorris Rodgers","Republican",FALSE,FALSE,FALSE,43.5,53.5,44.85,1.67392,3.36833,8.67579,0.110275,0.161381,1.66947,2.82826,7.3691,0.0947834,0.131583,1.58144,2.7608,6.3224,0.0818389,0.135143,9.03857
"WA-06","53","5001800US5306","Washington",6,"Congressional District 6 (118th Congress), Washington",776085,25515,45925,70615,3192,1393,1408,628485,20855,32650,46745,2538,1080,1042,606440,20040,31395,37450,2769,1060,1189,581750,25515,35850,10455,51900,70615,"WA","K000381","Derek Kilmer","Democrat",FALSE,FALSE,FALSE,57.1,39.9,58.87,3.28766,5.91752,9.09887,0.178981,0.177522,3.3183,5.19503,7.43773,0.171319,0.163052,3.30453,5.17693,6.17538,0.174138,0.194024,10.756
"WA-07","53","5001800US5307","Washington",7,"Congressional District 7 (118th Congress), Washington",768535,37990,53050,70275,4015,2373,2915,654330,30450,41525,54015,3847,1852,2038,578705,25935,36475,39880,4280,1655,1920,496815,37990,115335,2545,45575,70275,"WA","J000298","Pramila Jayapal","Democrat",FALSE,FALSE,FALSE,86.8,11.3,88.48,4.94317,6.90274,9.14402,0.307687,0.376273,4.65362,6.34619,8.25501,0.281712,0.307659,4.48156,6.30287,6.89125,0.284056,0.327837,12.9086
"WA-08","53","5001800US5308","Washington",8,"Congressional District 8 (118th Congress), Washington",773535,14170,28705,86125,5639,1702,3213,582880,10300,17965,53340,4451,1174,1935,532725,9275,16745,38445,4534,1057,1702,544905,14170,83540,5425,39370,86125,"WA","S001216","Kim Schrier","Democrat",FALSE,FALSE,FALSE,52,45.3,53.44,1.83185,3.71089,11.1339,0.219623,0.407358,1.76709,3.08211,9.15111,0.200961,0.324534,1.74105,3.14327,7.21667,0.19786,0.31353,10.9182
"WA-09","53","5001800US5309","Washington",9,"Congressional District 9 (118th Congress), Washington",765850,93595,121370,113695,5606,2684,3549,600785,69135,85225,73565,4375,2023,2390,503955,57785,73410,43200,5021,1755,1841,316810,93595,185750,2780,53215,113695,"WA","S000510","Adam Smith","Democrat",FALSE,FALSE,FALSE,71.5,26.3,73.11,12.2211,15.8478,14.8456,0.338851,0.450485,11.5074,14.1856,12.2448,0.326132,0.387691,11.4663,14.5668,8.57219,0.328974,0.355186,23.7523
"WA-10","53","5001800US5310","Washington",10,"Congressional District 10 (118th Congress), Washington",771915,53835,87660,102665,4797,2023,1948,594785,41110,58205,65630,3769,1563,1338,560130,37630,54540,51745,4226,1594,1551,475270,53835,70270,6105,63775,102665,"WA","S001159","Marilyn Strickland","Democrat",TRUE,FALSE,FALSE,57.3,39.6,59.13,6.97421,11.3562,13.3,0.258467,0.238441,6.91174,9.78589,11.0342,0.259108,0.213813,6.71808,9.73703,9.23803,0.280027,0.267985,17.946
"WI-01","55","5001800US5501","Wisconsin",1,"Congressional District 1 (118th Congress), Wisconsin",732330,43825,57020,94430,691,1430,1690,571245,31355,36950,59815,1298,917,1099,548155,30955,36450,45090,1888,894,1306,557095,43825,14540,1265,21170,94430,"WI","S001213","Bryan Steil","Republican",FALSE,FALSE,FALSE,48.3,50.3,48.99,5.98432,7.78611,12.8945,0.195186,0.230449,5.48889,6.46833,10.471,0.160041,0.19091,5.64713,6.64958,8.22578,0.161929,0.236563,15.9599
"WI-02","55","5001800US5502","Wisconsin",2,"Congressional District 2 (118th Congress), Wisconsin",740255,30230,42245,52110,781,1232,650,588320,21560,27310,33490,753,697,412,559610,19380,25075,22395,1449,874,889,598875,30230,35185,1405,22450,52110,"WI","P000607","Mark Pocan","Democrat",FALSE,FALSE,FALSE,70.2,28.4,71.2,4.08373,5.70682,7.03947,0.166373,0.0874929,3.66467,4.64203,5.69248,0.11838,0.0696499,3.46313,4.4808,4.00189,0.155923,0.158522,9.35715
"WI-03","55","5001800US5503","Wisconsin",3,"Congressional District 3 (118th Congress), Wisconsin",736690,8750,15530,25780,890,543,341,582775,6890,9785,15375,863,357,156,574695,6710,9555,11130,1077,371,397,667445,8750,17295,2685,14735,25780,"WI","V000135","Derrick Van Orden","Republican",FALSE,FALSE,FALSE,46.8,51.5,47.61,1.18775,2.10808,3.49944,0.0736941,0.0460947,1.18227,1.67904,2.63824,0.0612336,0.0264818,1.16758,1.66262,1.93668,0.0645189,0.0689847,3.82051
"WI-04","55","5001800US5504","Wisconsin",4,"Congressional District 4 (118th Congress), Wisconsin",727085,231890,248220,132175,1041,1960,1923,546940,159515,168175,85185,1447,1414,1308,508175,156890,165410,59780,2234,1593,1441,301275,231890,34535,2770,24445,132175,"WI","M001160","Gwen Moore","Democrat",TRUE,FALSE,FALSE,75.9,22.8,76.9,31.8931,34.1391,18.1788,0.265674,0.263197,29.165,30.7483,15.5748,0.246746,0.235572,30.8732,32.5498,11.7637,0.28257,0.278808,44.7398
"WI-05","55","5001800US5505","Wisconsin",5,"Congressional District 5 (118th Congress), Wisconsin",740020,12380,19095,45400,1223,1054,1214,585720,9185,12455,29675,1363,844,968,572070,8870,12015,24665,1808,869,1134,644305,12380,21690,820,15420,45400,"WI","F000471","Scott Fitzgerald","Republican",FALSE,FALSE,FALSE,37.9,60.8,38.4,1.67293,2.58034,6.13497,0.142402,0.163736,1.56816,2.12644,5.06641,0.14405,0.164846,1.55051,2.10027,4.31154,0.151825,0.197759,6.63457
"WI-06","55","5001800US5506","Wisconsin",6,"Congressional District 6 (118th Congress), Wisconsin",736605,14220,21855,40980,759,787,496,583755,10825,14170,25370,650,415,312,572185,10450,13775,19285,1076,417,674,644270,14220,19715,1790,15635,40980,"WI","G000576","Glenn Grothman","Republican",FALSE,FALSE,FALSE,41.4,57,42.07,1.93048,2.96699,5.56336,0.106823,0.0670915,1.85437,2.42739,4.346,0.0710615,0.0532276,1.82633,2.40744,3.37041,0.0727976,0.117623,6.20038
"WI-07","55","5001800US5507","Wisconsin",7,"Congressional District 7 (118th Congress), Wisconsin",740210,5000,11325,20065,792,375,320,584130,3645,6535,11680,825,280,160,577380,3420,6260,8370,947,274,351,673570,5000,11505,10985,19075,20065,"WI","T000165","Thomas P. Tiffany","Republican",FALSE,FALSE,FALSE,39.3,59.2,39.9,0.675484,1.52997,2.71072,0.0506561,0.0431336,0.624005,1.11876,1.99955,0.0479264,0.0272452,0.592331,1.08421,1.44965,0.0474458,0.0607453,2.62356
"WI-08","55","5001800US5508","Wisconsin",8,"Congressional District 8 (118th Congress), Wisconsin",738825,11220,18960,46750,490,651,208,574825,7930,10755,27690,418,304,156,561500,7070,9835,20370,1135,460,701,629405,11220,17640,12845,20970,46750,"WI","G000579","Mike Gallagher","Republican",FALSE,FALSE,FALSE,41.5,57,42.13,1.51863,2.56624,6.32761,0.0881071,0.0278383,1.37955,1.871,4.81712,0.0528761,0.0269117,1.25913,1.75156,3.62778,0.0818839,0.124629,6.19667
"WV-01","54","5001800US5401","West Virginia",1,"Congressional District 1 (118th Congress), West Virginia",885040,31605,45205,11275,0,1224,312,704320,25970,31580,7800,331,735,284,700160,25560,31170,6890,582,729,295,813195,31605,5635,605,22720,11275,"WV","M001205","Carol D. Miller","Republican",FALSE,FALSE,FALSE,28.8,69.7,29.24,3.57103,5.10768,1.27395,0.138299,0.0352526,3.68724,4.48376,1.10745,0.104342,0.0403192,3.65059,4.45184,0.984061,0.104075,0.0421253,4.7947
"WV-02","54","5001800US5402","West Virginia",2,"Congressional District 2 (118th Congress), West Virginia",899420,27225,40420,24850,0,763,278,720730,22550,28465,17075,359,586,330,712085,21790,27620,14365,907,635,533,815575,27225,8415,560,22800,24850,"WV","M001195","Alexander X. Mooney","Republican",FALSE,TRUE,FALSE,30.6,67.6,31.16,3.02695,4.49401,2.76289,0.0848324,0.0309088,3.12877,3.94947,2.36913,0.0812915,0.0457717,3.06003,3.87875,2.01732,0.0890895,0.0748065,5.4979
"WY-00","56","5001800US5600","Wyoming",0,"Congressional District (at Large) (118th Congress), Wyoming",579760,4765,9735,60580,0,462,196,447400,3675,6215,39915,318,381,231,436400,3410,5910,32905,993,353,840,484085,4765,5175,9845,15305,60580,"WY","H001096","Harriet M. Hageman","Republican",FALSE,FALSE,FALSE,26.7,70.4,27.5,0.821892,1.67914,10.4492,0.0796881,0.0338071,0.821413,1.38914,8.92155,0.0851567,0.0512408,0.781393,1.35426,7.5401,0.0808695,0.191718,9.74296
