GEOID,state,city,grade,total,white,black,pct_black
42003560400,PA,Pittsburgh,C,1553,722,692,44.56
42003560500,PA,Pittsburgh,C,2193,1759,174,7.93
42003561400,PA,Pittsburgh,B,4012,796,2882,71.83
42003561500,PA,Pittsburgh,B,2588,685,1672,64.61
42003561900,PA,Pittsburgh,C,1898,65,1726,90.94
42003562500,PA,Pittsburgh,B,2919,993,1572,53.85
42003562600,PA,Pittsburgh,C,2398,1398,778,32.44
42003562700,PA,Pittsburgh,D,1959,1109,422,21.54
42003563000,PA,Pittsburgh,B,2928,1396,1052,35.93
42003563100,PA,Pittsburgh,C,3722,2538,302,8.11
42003563201,PA,Pittsburgh,D,301,247,10,3.32
42003563202,PA,Pittsburgh,D,1903,1275,442,23.23
42003563900,PA,Pittsburgh,B,3891,2772,788,20.25
42003564700,PA,Pittsburgh,C,2184,476,1456,66.67
42003564800,PA,Pittsburgh,C,1819,144,1547,85.05
42003565100,PA,Pittsburgh,D,2972,1795,912,30.69
42003565200,PA,Pittsburgh,D,2740,817,1731,63.18
42003980600,PA,Pittsburgh,D,19,12,2,10.53
42007604200,PA,Pittsburgh,D,1599,1221,205,12.82
42013100200,PA,Altoona,C,2202,2084,16,0.73
42013100300,PA,Altoona,C,3179,2706,228,7.17
42013100400,PA,Altoona,C,1666,1454,103,6.18
42013100500,PA,Altoona,C,3309,2804,240,7.25
42013100600,PA,Altoona,C,2445,2210,89,3.64
42013100700,PA,Altoona,C,2366,1974,181,7.65
42013100800,PA,Altoona,B,1663,1434,81,4.87
42013100900,PA,Altoona,D,3993,3689,80,2.0
42013101100,PA,Altoona,C,1490,1399,39,2.62
42013101200,PA,Altoona,B,3895,3601,76,1.95
42013101400,PA,Altoona,C,3552,3083,172,4.84
42013101500,PA,Altoona,C,3373,3164,43,1.27
42013101600,PA,Altoona,C,3176,2725,183,5.76
42013101700,PA,Altoona,C,3541,3026,166,4.69
42013101800,PA,Altoona,D,2902,2672,58,2.0
42021000200,PA,Johnstown,C,604,343,179,29.64
42021000300,PA,Johnstown,C,1554,928,408,26.25
42021000500,PA,Johnstown,C,1488,975,286,19.22
42021000600,PA,Johnstown,C,1606,1106,315,19.61
42021000700,PA,Johnstown,C,2335,1961,171,7.32
42021001200,PA,Johnstown,C,2795,2245,327,11.7
42021011000,PA,Johnstown,B,1547,1377,58,3.75
42021013400,PA,Johnstown,D,2005,1334,416,20.75
42021013500,PA,Johnstown,C,2727,1570,852,31.24
42021013600,PA,Johnstown,D,3114,1964,807,25.92
42041010600,PA,Harrisburg,B,4659,3782,211,4.53
42041010800,PA,Harrisburg,B,3643,3074,181,4.97
42043020300,PA,Harrisburg,D,1895,756,671,35.41
42043020400,PA,Harrisburg,B,1625,1145,260,16.0
42043021200,PA,Harrisburg,C,2586,356,1473,56.96
42043021300,PA,Harrisburg,B,6030,1110,2294,38.04
42043021500,PA,Harrisburg,B,3745,548,1920,51.27
42043021700,PA,Harrisburg,B,6024,1494,2872,47.68
42043022000,PA,Harrisburg,D,5318,2208,1844,34.67
42043022200,PA,Harrisburg,B,3274,1327,1155,35.28
42043022902,PA,Harrisburg,D,5453,2870,1326,24.32
42043023300,PA,Harrisburg,D,4435,1514,1891,42.64
42043025500,PA,Harrisburg,B,4155,719,2501,60.19
42045404400,PA,Chester,A,1446,472,839,58.02
42045404500,PA,Chester,A,4720,811,3203,67.86
42045404700,PA,Chester,B,3256,1499,1304,40.05
42045404800,PA,Chester,B,2074,255,1440,69.43
42045404900,PA,Chester,C,1212,93,871,71.86
42045405100,PA,Chester,C,2170,66,1943,89.54
42045405200,PA,Chester,C,2911,63,2653,91.14
42045405300,PA,Chester,C,2940,241,1865,63.44
42045406100,PA,Chester,A,2321,1586,419,18.05
42049000200,PA,Erie,A,3709,3386,84,2.26
42049000500,PA,Erie,C,3059,1505,930,30.4
42049000700,PA,Erie,C,2437,1212,714,29.3
42049000800,PA,Erie,C,2634,1199,794,30.14
42049000901,PA,Erie,B,2440,1728,374,15.33
42049000902,PA,Erie,B,2633,1868,411,15.61
42049001000,PA,Erie,B,3258,2311,461,14.15
42049001200,PA,Erie,D,2347,1227,544,23.18
42049001300,PA,Erie,D,1720,511,772,44.88
42049001700,PA,Erie,C,2675,1018,1041,38.92
42049001800,PA,Erie,C,2039,585,1034,50.71
42049001900,PA,Erie,C,1601,1062,334,20.86
42049002000,PA,Erie,B,3293,2232,517,15.7
42049002100,PA,Erie,B,3577,3174,102,2.85
42049002200,PA,Erie,B,3710,3139,163,4.39
42049002300,PA,Erie,B,2572,1990,237,9.21
42049002400,PA,Erie,B,2987,2242,389,13.02
42049002500,PA,Erie,B,2420,1329,613,25.33
42049002600,PA,Erie,B,4049,2544,761,18.79
42049002700,PA,Erie,D,6551,4960,601,9.17
42049010700,PA,Erie,B,3847,3386,100,2.6
42049010800,PA,Erie,B,3531,3257,50,1.42
42049011300,PA,Erie,C,3222,2834,66,2.05
42071000500,PA,Lancaster,B,4238,3170,338,7.98
42071000600,PA,Lancaster,B,3248,2236,284,8.74
42071000700,PA,Lancaster,B,3401,1910,485,14.26
42071001100,PA,Lancaster,B,3460,1632,525,15.17
42071013503,PA,Lancaster,A,2579,2225,54,2.09
42073000100,PA,New Castle,B,4343,3700,255,5.87
42073000200,PA,New Castle,C,2020,1617,99,4.9
42073000300,PA,New Castle,B,3698,2564,664,17.96
42073000600,PA,New Castle,C,950,701,146,15.37
42073000700,PA,New Castle,C,1808,1317,318,17.59
42073000800,PA,New Castle,B,4020,3223,431,10.72
42073000900,PA,New Castle,D,1692,1144,329,19.44
42073010700,PA,New Castle,B,2746,2344,171,6.23
42077000102,PA,Allentown,B,4551,2284,470,10.33
42077000400,PA,Allentown,B,3790,1564,435,11.48
42077000500,PA,Allentown,C,2709,652,433,15.98
42077000600,PA,Allentown,B,6235,2389,617,9.9
42077000700,PA,Allentown,B,4222,967,583,13.81
42077000800,PA,Allentown,B,4322,969,794,18.37
42077000900,PA,Allentown,B,1994,587,374,18.76
42077001000,PA,Allentown,B,3279,798,596,18.18
42077001200,PA,Allentown,D,2324,825,522,22.46
42077001401,PA,Allentown,B,8022,3041,971,12.1
42077001600,PA,Allentown,B,3742,769,540,14.43
42077001700,PA,Allentown,B,5039,967,568,11.27
42077001800,PA,Allentown,B,5086,1313,838,16.48
42077001900,PA,Allentown,A,4633,1889,500,10.79
42077002000,PA,Allentown,A,5857,1484,946,16.15
42077002100,PA,Allentown,A,7406,2389,1026,13.85
42077002201,PA,Allentown,A,4759,2741,429,9.01
42077002302,PA,Allentown,A,3216,2017,390,12.13
42077002304,PA,Allentown,A,4509,3324,289,6.41
42077006800,PA,Bethlehem,B,4832,2985,453,9.38
42077009300,PA,Bethlehem,A,3386,2568,201,5.94
42077009400,PA,Bethlehem,B,4118,2525,388,9.42
42077009500,PA,Bethlehem,B,4681,3144,400,8.55
42077009602,PA,Allentown,B,5360,1713,655,12.22
42077009700,PA,Allentown,B,3934,1328,765,19.45
42079200200,PA,Wilkes-Barre,A,3683,2288,474,12.87
42079200300,PA,Wilkes-Barre,A,1867,1261,242,12.96
42079200400,PA,Wilkes-Barre,A,2632,1380,442,16.79
42079200500,PA,Wilkes-Barre,A,2662,1383,474,17.81
42079200600,PA,Wilkes-Barre,A,2253,1399,233,10.34
42079200700,PA,Wilkes-Barre,A,3721,1983,522,14.03
42079200800,PA,Wilkes-Barre,A,3740,1762,593,15.86
42079200900,PA,Wilkes-Barre,A,3252,1616,606,18.63
42079201100,PA,Wilkes-Barre,A,1342,611,258,19.23
42079201400,PA,Wilkes-Barre,A,2390,1389,311,13.01
42079201500,PA,Wilkes-Barre,B,2320,1707,199,8.58
42079212100,PA,Wilkes-Barre,A,4239,3836,81,1.91
42079212300,PA,Wilkes-Barre,A,2711,2489,42,1.55
42079212700,PA,Wilkes-Barre,A,5217,4133,497,9.53
42079212900,PA,Wilkes-Barre,A,1451,1221,55,3.79
42079213700,PA,Wilkes-Barre,B,2005,1630,145,7.23
42079213800,PA,Wilkes-Barre,B,1605,1328,132,8.22
42079214500,PA,Wilkes-Barre,A,1742,1483,74,4.25
42091200308,PA,Philadelphia,C,4184,3016,440,10.52
42091200309,PA,Philadelphia,B,2770,2392,104,3.75
42091201607,PA,Philadelphia,B,3604,2674,505,14.01
42091201608,PA,Philadelphia,A,4944,3964,316,6.39
42091201704,PA,Philadelphia,C,3564,2595,597,16.75
42091201705,PA,Philadelphia,B,4530,3892,280,6.18
42091201800,PA,Philadelphia,A,3603,2861,314,8.71
42091202000,PA,Philadelphia,B,2638,2341,77,2.92
42091202100,PA,Philadelphia,B,4719,3839,360,7.63
42091202201,PA,Philadelphia,B,4821,2597,1364,28.29
42091202202,PA,Philadelphia,B,3115,700,1520,48.8
42091202301,PA,Philadelphia,B,4544,2969,952,20.95
42091202302,PA,Philadelphia,A,2390,1286,751,31.42
42091202401,PA,Philadelphia,A,3252,400,2401,73.83
42091202402,PA,Philadelphia,A,4957,1889,2208,44.54
42091202500,PA,Philadelphia,A,6260,1532,3547,56.66
42091202602,PA,Philadelphia,A,2670,1800,531,19.89
42091202603,PA,Philadelphia,B,3096,2217,430,13.89
42091204300,PA,Philadelphia,A,3259,2476,251,7.7
42091204400,PA,Philadelphia,A,3559,2871,151,4.24
42091204500,PA,Philadelphia,A,4988,3796,306,6.13
42091205600,PA,Philadelphia,B,4492,3788,158,3.52
42091210100,PA,Philadelphia,C,4384,3588,294,6.71
42091210500,PA,Philadelphia,A,4580,3356,672,14.67
42095010400,PA,Bethlehem,C,5396,3910,445,8.25
42095010700,PA,Bethlehem,B,4983,3308,394,7.91
42095010800,PA,Bethlehem,B,2560,1902,170,6.64
42095010900,PA,Bethlehem,B,3689,1397,568,15.4
42095011200,PA,Bethlehem,C,5797,2218,790,13.63
42095017603,PA,Bethlehem,D,3877,2940,230,5.93
42095017901,PA,Bethlehem,B,3920,3409,63,1.61
42101000801,PA,Philadelphia,D,1748,1405,58,3.32
42101000803,PA,Philadelphia,C,4463,3603,114,2.55
42101000805,PA,Philadelphia,C,2587,1947,110,4.25
42101000806,PA,Philadelphia,D,2702,2093,90,3.33
42101000901,PA,Philadelphia,D,2409,1604,314,13.03
42101000902,PA,Philadelphia,D,2842,1853,150,5.28
42101001001,PA,Philadelphia,D,2993,2560,74,2.47
42101001002,PA,Philadelphia,D,4651,3806,272,5.85
42101001101,PA,Philadelphia,D,4297,2906,613,14.27
42101001102,PA,Philadelphia,D,2800,2182,107,3.82
42101001201,PA,Philadelphia,D,3953,3189,80,2.02
42101001203,PA,Philadelphia,C,1827,1469,51,2.79
42101001204,PA,Philadelphia,D,4014,3157,175,4.36
42101001301,PA,Philadelphia,D,1671,1018,388,23.22
42101001400,PA,Philadelphia,D,4736,3314,699,14.76
42101001500,PA,Philadelphia,D,3338,2277,407,12.19
42101001600,PA,Philadelphia,D,2665,2159,93,3.49
42101001700,PA,Philadelphia,D,2997,2427,114,3.8
42101001800,PA,Philadelphia,D,3476,2410,467,13.43
42101001900,PA,Philadelphia,D,4083,2530,836,20.48
42101002000,PA,Philadelphia,D,2537,921,1267,49.94
42101002100,PA,Philadelphia,D,2462,1090,992,40.29
42101002200,PA,Philadelphia,D,2750,1283,958,34.84
42101002300,PA,Philadelphia,D,3043,2038,141,4.63
42101002400,PA,Philadelphia,D,5624,3450,366,6.51
42101002500,PA,Philadelphia,D,4393,2360,1087,24.74
42101002701,PA,Philadelphia,D,4200,1910,518,12.33
42101002702,PA,Philadelphia,D,4268,3545,126,2.95
42101002801,PA,Philadelphia,D,4364,1727,208,4.77
42101002802,PA,Philadelphia,D,5375,3703,81,1.51
42101002900,PA,Philadelphia,D,4351,3577,86,1.98
42101003001,PA,Philadelphia,D,4188,1413,586,13.99
42101003002,PA,Philadelphia,D,3529,1582,1163,32.96
42101003100,PA,Philadelphia,D,5089,1759,2372,46.61
42101003200,PA,Philadelphia,D,4511,1054,2782,61.67
42101003300,PA,Philadelphia,D,6307,1707,3500,55.49
42101003600,PA,Philadelphia,D,6571,1239,3383,51.48
42101003701,PA,Philadelphia,D,6106,1278,3227,52.85
42101003702,PA,Philadelphia,D,3678,1060,1417,38.53
42101003800,PA,Philadelphia,D,3820,3278,72,1.88
42101003901,PA,Philadelphia,D,6219,3989,490,7.88
42101003902,PA,Philadelphia,D,5697,5117,55,0.97
42101004001,PA,Philadelphia,D,4477,3343,109,2.43
42101004002,PA,Philadelphia,D,5359,4051,60,1.12
42101004101,PA,Philadelphia,D,7166,1893,941,13.13
42101004103,PA,Philadelphia,D,4273,1166,245,5.73
42101004104,PA,Philadelphia,D,4561,1594,283,6.2
42101004201,PA,Philadelphia,D,5287,4045,192,3.63
42101004202,PA,Philadelphia,D,5261,3395,301,5.72
42101005400,PA,Philadelphia,D,1191,154,876,73.55
42101005500,PA,Philadelphia,D,5498,414,4504,81.92
42101005600,PA,Philadelphia,D,1061,79,848,79.92
42101006000,PA,Philadelphia,D,6607,654,5034,76.19
42101006100,PA,Philadelphia,D,3380,280,2592,76.69
42101006200,PA,Philadelphia,C,4498,221,3742,83.19
42101006300,PA,Philadelphia,D,4022,147,2928,72.8
42101006400,PA,Philadelphia,B,4549,180,3691,81.14
42101006500,PA,Philadelphia,C,4663,65,4289,91.98
42101006600,PA,Philadelphia,D,3592,125,2773,77.2
42101006700,PA,Philadelphia,D,7450,473,5797,77.81
42101007000,PA,Philadelphia,C,3892,86,3534,90.8
42101007101,PA,Philadelphia,C,2437,125,2127,87.28
42101007102,PA,Philadelphia,C,4674,116,4226,90.42
42101007200,PA,Philadelphia,C,4502,121,4115,91.4
42101007300,PA,Philadelphia,C,3207,577,2307,71.94
42101007400,PA,Philadelphia,D,4225,515,3251,76.95
42101007700,PA,Philadelphia,C,2302,1041,520,22.59
42101007800,PA,Philadelphia,C,4358,2637,976,22.4
42101007900,PA,Philadelphia,B,4722,2679,1087,23.02
42101008000,PA,Philadelphia,C,3942,1004,2491,63.19
42101008101,PA,Philadelphia,C,2715,106,2373,87.4
42101008102,PA,Philadelphia,C,5034,143,4531,90.01
42101008200,PA,Philadelphia,B,6935,113,6365,91.78
42101008301,PA,Philadelphia,B,4310,290,3663,84.99
42101008302,PA,Philadelphia,C,4998,184,4365,87.33
42101008400,PA,Philadelphia,C,4611,107,4134,89.66
42101008500,PA,Philadelphia,C,6773,710,5355,79.06
42101008601,PA,Philadelphia,B,3212,1615,850,26.46
42101008602,PA,Philadelphia,C,3452,887,1935,56.05
42101008701,PA,Philadelphia,C,4347,2260,568,13.07
42101008702,PA,Philadelphia,C,3441,1708,326,9.47
42101008801,PA,Philadelphia,C,1600,612,144,9.0
42101008802,PA,Philadelphia,C,6580,2845,844,12.83
42101009000,PA,Philadelphia,D,7694,4783,736,9.57
42101009100,PA,Philadelphia,D,3934,1506,1175,29.87
42101009200,PA,Philadelphia,D,3974,894,2172,54.66
42101009300,PA,Philadelphia,D,4261,208,3693,86.67
42101009400,PA,Philadelphia,D,3766,75,3426,90.97
42101009500,PA,Philadelphia,D,3289,22,3070,93.34
42101009600,PA,Philadelphia,D,4275,70,3885,90.88
42101009801,PA,Philadelphia,C,2206,242,1796,81.41
42101009802,PA,Philadelphia,C,5495,406,4747,86.39
42101010000,PA,Philadelphia,C,4397,276,3832,87.15
42101010100,PA,Philadelphia,C,5640,87,5180,91.84
42101010200,PA,Philadelphia,D,3147,50,2924,92.91
42101010300,PA,Philadelphia,D,2572,63,2341,91.02
42101010400,PA,Philadelphia,D,3573,174,3159,88.41
42101010500,PA,Philadelphia,D,3363,96,2985,88.76
42101010600,PA,Philadelphia,D,1476,87,1182,80.08
42101010700,PA,Philadelphia,D,3479,207,2979,85.63
42101010800,PA,Philadelphia,D,3936,532,2962,75.25
42101010900,PA,Philadelphia,D,2641,663,1605,60.77
42101011000,PA,Philadelphia,D,3378,174,2978,88.16
42101011200,PA,Philadelphia,C,5598,49,5248,93.75
42101011300,PA,Philadelphia,C,2834,24,2678,94.5
42101011400,PA,Philadelphia,B,6320,150,5772,91.33
42101011500,PA,Philadelphia,B,4104,241,3627,88.38
42101011700,PA,Philadelphia,A,1893,864,618,32.65
42101011800,PA,Philadelphia,B,5491,230,4957,90.27
42101011900,PA,Philadelphia,B,5016,197,4489,89.49
42101012000,PA,Philadelphia,B,1943,530,1048,53.94
42101013100,PA,Philadelphia,D,1709,437,943,55.18
42101013200,PA,Philadelphia,D,3221,659,1883,58.46
42101013300,PA,Philadelphia,D,4057,2298,914,22.53
42101013401,PA,Philadelphia,D,2971,2496,115,3.87
42101013402,PA,Philadelphia,D,3635,2546,424,11.66
42101013500,PA,Philadelphia,D,4252,2784,839,19.73
42101013601,PA,Philadelphia,D,2911,2422,76,2.61
42101013602,PA,Philadelphia,D,3776,3026,228,6.04
42101013701,PA,Philadelphia,D,2122,976,787,37.09
42101013702,PA,Philadelphia,D,3913,1533,1918,49.02
42101013800,PA,Philadelphia,D,2126,555,1310,61.62
42101013900,PA,Philadelphia,D,2520,552,1681,66.71
42101014000,PA,Philadelphia,D,5456,1978,2279,41.77
42101014100,PA,Philadelphia,D,3088,817,1562,50.58
42101014201,PA,Philadelphia,D,3497,2650,228,6.52
42101014400,PA,Philadelphia,D,5111,3170,642,12.56
42101014500,PA,Philadelphia,D,2718,704,1334,49.08
42101014600,PA,Philadelphia,D,7477,2951,2594,34.69
42101014700,PA,Philadelphia,D,4781,1813,1948,40.74
42101014800,PA,Philadelphia,D,1099,65,907,82.53
42101014900,PA,Philadelphia,D,3765,261,3184,84.57
42101015101,PA,Philadelphia,D,2217,75,1997,90.08
42101015102,PA,Philadelphia,D,4154,87,3773,90.83
42101015200,PA,Philadelphia,D,5509,195,4864,88.29
42101015300,PA,Philadelphia,D,7943,3671,2964,37.32
42101015600,PA,Philadelphia,D,1902,605,441,23.19
42101015700,PA,Philadelphia,D,2924,1592,244,8.34
42101015800,PA,Philadelphia,D,6575,5572,132,2.01
42101016001,PA,Philadelphia,D,2695,2307,69,2.56
42101016002,PA,Philadelphia,D,4236,3536,116,2.74
42101016100,PA,Philadelphia,D,6583,4076,466,7.08
42101016200,PA,Philadelphia,D,2078,415,456,21.94
42101016300,PA,Philadelphia,D,3243,558,615,18.96
42101016400,PA,Philadelphia,D,4181,387,1680,40.18
42101016500,PA,Philadelphia,D,2477,87,2013,81.27
42101016600,PA,Philadelphia,D,1838,330,1211,65.89
42101016701,PA,Philadelphia,D,2833,88,2570,90.72
42101016702,PA,Philadelphia,D,2908,166,2511,86.35
42101016901,PA,Philadelphia,D,3125,74,2873,91.94
42101016902,PA,Philadelphia,D,5030,58,4683,93.1
42101017000,PA,Philadelphia,C,3126,791,1991,63.69
42101017100,PA,Philadelphia,C,3722,56,3462,93.01
42101017201,PA,Philadelphia,C,2903,39,2706,93.21
42101017202,PA,Philadelphia,C,3729,55,3480,93.32
42101017300,PA,Philadelphia,C,2872,40,2629,91.54
42101017400,PA,Philadelphia,D,2307,56,1921,83.27
42101017500,PA,Philadelphia,D,6711,645,2003,29.85
42101017601,PA,Philadelphia,D,5027,689,598,11.9
42101017602,PA,Philadelphia,D,3573,524,627,17.55
42101017701,PA,Philadelphia,D,3552,500,1091,30.72
42101017702,PA,Philadelphia,D,4582,684,870,18.99
42101017800,PA,Philadelphia,D,6246,1574,1731,27.71
42101017900,PA,Philadelphia,D,6152,2548,1300,21.13
42101018001,PA,Philadelphia,D,2485,2030,86,3.46
42101018002,PA,Philadelphia,D,5439,4753,143,2.63
42101018300,PA,Philadelphia,C,4326,3997,33,0.76
42101018400,PA,Philadelphia,C,2278,2083,12,0.53
42101018801,PA,Philadelphia,D,4445,1152,1244,27.99
42101018802,PA,Philadelphia,D,3570,778,1142,31.99
42101019000,PA,Philadelphia,B,7806,1352,1603,20.54
42101019100,PA,Philadelphia,B,8237,1625,1007,12.23
42101019200,PA,Philadelphia,C,7661,1310,1714,22.37
42101019501,PA,Philadelphia,C,4689,658,641,13.67
42101019502,PA,Philadelphia,C,3494,464,521,14.91
42101019700,PA,Philadelphia,C,6416,604,1941,30.25
42101019800,PA,Philadelphia,C,5763,412,1979,34.34
42101019900,PA,Philadelphia,C,4389,382,1716,39.1
42101020000,PA,Philadelphia,C,1277,87,968,75.8
42101020101,PA,Philadelphia,C,3750,186,3167,84.45
42101020102,PA,Philadelphia,D,3490,84,3117,89.31
42101020200,PA,Philadelphia,C,4932,154,4442,90.06
42101020300,PA,Philadelphia,C,2786,140,2188,78.54
42101020400,PA,Philadelphia,C,3052,56,2727,89.35
42101020600,PA,Philadelphia,B,2043,1030,651,31.86
42101020701,PA,Philadelphia,C,3863,2987,358,9.27
42101020800,PA,Philadelphia,A,2490,1320,731,29.36
42101020900,PA,Philadelphia,C,3165,2506,238,7.52
42101021000,PA,Philadelphia,D,5470,4503,324,5.92
42101021200,PA,Philadelphia,B,2423,1849,288,11.89
42101021300,PA,Philadelphia,C,3573,2960,245,6.86
42101021400,PA,Philadelphia,D,4217,3418,287,6.81
42101021500,PA,Philadelphia,D,4135,3336,300,7.26
42101021600,PA,Philadelphia,B,2251,1567,334,14.84
42101021700,PA,Philadelphia,B,5783,4358,706,12.21
42101021800,PA,Philadelphia,B,4424,2599,1195,27.01
42101021900,PA,Philadelphia,B,1492,1165,122,8.18
42101022000,PA,Philadelphia,B,1446,1135,156,10.79
42101023100,PA,Philadelphia,A,1285,1096,48,3.74
42101023500,PA,Philadelphia,A,1108,678,288,25.99
42101023600,PA,Philadelphia,B,2698,1538,847,31.39
42101023700,PA,Philadelphia,B,4850,1600,2703,55.73
42101023800,PA,Philadelphia,C,4441,1462,2466,55.53
42101024000,PA,Philadelphia,C,3808,1010,2290,60.14
42101024100,PA,Philadelphia,C,1343,266,959,71.41
42101024200,PA,Philadelphia,C,4113,524,3231,78.56
42101024300,PA,Philadelphia,C,3878,466,3066,79.06
42101024400,PA,Philadelphia,C,3152,170,2724,86.42
42101024500,PA,Philadelphia,C,4251,252,3665,86.22
42101024600,PA,Philadelphia,D,2956,184,2512,84.98
42101024700,PA,Philadelphia,C,4489,283,3821,85.12
42101024800,PA,Philadelphia,B,1912,40,1761,92.1
42101024900,PA,Philadelphia,B,3412,62,3143,92.12
42101025200,PA,Philadelphia,C,7267,499,6233,85.77
42101025300,PA,Philadelphia,C,3859,391,3094,80.18
42101025400,PA,Philadelphia,A,4152,428,3404,81.98
42101025500,PA,Philadelphia,A,2667,1055,1292,48.44
42101025600,PA,Philadelphia,A,2609,1326,1005,38.52
42101025700,PA,Philadelphia,B,3456,1838,1145,33.13
42101025800,PA,Philadelphia,B,1663,63,1468,88.27
42101025900,PA,Philadelphia,B,4674,81,4335,92.75
42101026000,PA,Philadelphia,B,2850,36,2649,92.95
42101026100,PA,Philadelphia,B,3060,63,2813,91.93
42101026200,PA,Philadelphia,B,4076,68,3817,93.65
42101026301,PA,Philadelphia,B,3726,54,3486,93.56
42101026302,PA,Philadelphia,B,5353,64,4986,93.14
42101026400,PA,Philadelphia,B,5199,57,4875,93.77
42101026600,PA,Philadelphia,B,6409,50,6066,94.65
42101026700,PA,Philadelphia,B,6617,76,6204,93.76
42101026800,PA,Philadelphia,A,4651,244,3872,83.25
42101026900,PA,Philadelphia,A,2231,331,1639,73.46
42101027000,PA,Philadelphia,A,2270,224,1739,76.61
42101027100,PA,Philadelphia,B,2353,113,1471,62.52
42101027200,PA,Philadelphia,B,4256,187,3308,77.73
42101027300,PA,Philadelphia,A,5951,348,3111,52.28
42101027401,PA,Philadelphia,A,3298,209,1762,53.43
42101027402,PA,Philadelphia,A,6499,446,3904,60.07
42101027500,PA,Philadelphia,A,4503,317,3009,66.82
42101027600,PA,Philadelphia,B,3546,119,3141,88.58
42101027700,PA,Philadelphia,B,4918,74,4416,89.79
42101027800,PA,Philadelphia,B,4655,84,4219,90.63
42101027901,PA,Philadelphia,C,3796,50,3505,92.33
42101028000,PA,Philadelphia,B,4180,84,3766,90.1
42101028100,PA,Philadelphia,B,3362,98,2967,88.25
42101028200,PA,Philadelphia,B,4696,187,3895,82.94
42101028300,PA,Philadelphia,B,6294,202,5024,79.82
42101028400,PA,Philadelphia,B,3811,145,2680,70.32
42101028500,PA,Philadelphia,B,2303,130,1077,46.77
42101028600,PA,Philadelphia,B,6668,416,3286,49.28
42101028700,PA,Philadelphia,B,2371,258,523,22.06
42101028800,PA,Philadelphia,B,4251,548,1065,25.05
42101028902,PA,Philadelphia,B,6047,793,1635,27.04
42101029000,PA,Philadelphia,B,6195,506,2508,40.48
42101029300,PA,Philadelphia,D,3026,712,1079,35.66
42101029400,PA,Philadelphia,D,3308,696,1337,40.42
42101029800,PA,Philadelphia,C,4847,1166,1915,39.51
42101030000,PA,Philadelphia,C,7402,1132,4158,56.17
42101030100,PA,Philadelphia,C,6215,1165,3290,52.94
42101030200,PA,Philadelphia,C,7431,1287,3662,49.28
42101030501,PA,Philadelphia,B,5450,598,2873,52.72
42101030502,PA,Philadelphia,B,5847,833,3141,53.72
42101030600,PA,Philadelphia,B,7142,2292,2613,36.59
42101030700,PA,Philadelphia,B,3743,1361,1362,36.39
42101030800,PA,Philadelphia,B,5138,1862,1272,24.76
42101030900,PA,Philadelphia,B,4137,781,1686,40.75
42101031000,PA,Philadelphia,B,7266,1811,1627,22.39
