"icpsr","bioname","chamber","party","state_abbrev","first","last","tenure","span","gap","ongoing"
8839,"STANLEY, Thomas Bahnson","House","Democrat","VA",80,83,4,4,FALSE,FALSE
8883,"STENNIS, John Cornelius","Senate","Democrat","MS",80,100,21,21,FALSE,FALSE
9241,"TEAGUE, Olin Earl","House","Democrat","TX",80,95,16,16,FALSE,FALSE
9374,"THYE, Edward John","Senate","Republican","MN",80,85,6,6,FALSE,FALSE
9409,"TOLLEFSON, Thor Carl","House","Republican","WA",80,88,9,9,FALSE,FALSE
9537,"TWYMAN, Robert Joseph","House","Republican","IL",80,80,1,1,FALSE,FALSE
9552,"UMSTEAD, William Bradley","Senate","Democrat","NC",80,80,1,1,FALSE,FALSE
9584,"VAIL, Richard Bernard","House","Republican","IL",80,82,2,3,TRUE,FALSE
9865,"WATKINS, Arthur Vivian","Senate","Republican","UT",80,85,6,6,FALSE,FALSE
9996,"WHEELER, William McDonald (Don)","House","Democrat","GA",80,83,4,4,FALSE,FALSE
10002,"WHITAKER, John Albert","House","Democrat","KY",80,82,3,3,FALSE,FALSE
10162,"WILLIAMS, John Bell","House","Democrat","MS",80,90,11,11,FALSE,FALSE
10163,"WILLIAMS, John James","Senate","Republican","DE",80,91,12,12,FALSE,FALSE
10244,"WILSON, Joseph Franklin","House","Democrat","TX",80,83,4,4,FALSE,FALSE
10459,"YOUNGBLOOD, Harold Francis","House","Republican","MI",80,80,1,1,FALSE,FALSE
46,"ADDONIZIO, Hugh Joseph","House","Democrat","NJ",81,87,7,7,FALSE,FALSE
165,"ANDERSON, Clinton Presba","Senate","Democrat","NM",81,92,12,12,FALSE,FALSE
275,"ASPINALL, Wayne Norviel","House","Democrat","CO",81,92,12,12,FALSE,FALSE
433,"BARING, Walter Stephan, Jr.","House","Democrat","NV",81,92,10,12,TRUE,FALSE
518,"BATES, William Henry","House","Republican","MA",81,91,11,11,FALSE,FALSE
633,"BENNETT, Charles Edward","House","Democrat","FL",81,102,22,22,FALSE,FALSE
659,"BENTON, William","Senate","Democrat","CT",81,82,2,2,FALSE,FALSE
660,"BENTSEN, Lloyd Millard, Jr.","House","Democrat","TX",81,83,3,3,FALSE,FALSE
835,"BOLLING, Richard Walker","House","Democrat","MO",81,97,17,17,FALSE,FALSE
839,"BOLTON, William P.","House","Democrat","MD",81,81,1,1,FALSE,FALSE
869,"BOSONE, Reva Zilpha Beck","House","Democrat","UT",81,82,2,2,FALSE,FALSE
998,"BREEN, Edward Grimes","House","Democrat","OH",81,82,2,2,FALSE,FALSE
1090,"BROUGHTON, Joseph Melville","Senate","Democrat","NC",81,81,1,1,FALSE,FALSE
1208,"BUCKLEY, James Vincent","House","Democrat","IL",81,81,1,1,FALSE,FALSE
1273,"BURKE, Thomas Henry","House","Democrat","OH",81,81,1,1,FALSE,FALSE
1300,"BURNSIDE, Maurice Gwinn","House","Democrat","WV",81,84,3,4,TRUE,FALSE
1316,"BURTON, Clarence Godber","House","Democrat","VA",81,82,2,2,FALSE,FALSE
1510,"CARLSON, Frank","Senate","Republican","KS",81,90,10,10,FALSE,FALSE
1512,"CARLYLE, Frank Ertel","House","Democrat","NC",81,84,4,4,FALSE,FALSE
1607,"CAVALCANTE, Anthony","House","Democrat","PA",81,81,1,1,FALSE,FALSE
1659,"CHAPMAN, Virgil Munday","Senate","Democrat","KY",81,82,2,2,FALSE,FALSE
1676,"CHATHAM, Richard Thurmond","House","Democrat","NC",81,84,4,4,FALSE,FALSE
1685,"CHESNEY, Chester Anton","House","Democrat","IL",81,81,1,1,FALSE,FALSE
1717,"CHRISTOPHER, George Henry","House","Democrat","MO",81,86,4,6,TRUE,FALSE
1719,"CHUDOFF, Earl","House","Democrat","PA",81,85,5,5,FALSE,FALSE
1829,"CLEMENTE, Louis Gary","House","Democrat","NY",81,82,2,2,FALSE,FALSE
1831,"CLEMENTS, Earle C.","Senate","Democrat","KY",81,84,4,4,FALSE,FALSE
1901,"COFFEY, Robert Lewis, Jr.","House","Democrat","PA",81,81,1,1,FALSE,FALSE
2193,"CROOK, Thurman Charles","House","Democrat","IN",81,81,1,1,FALSE,FALSE
2333,"DARBY, Harry","Senate","Republican","KS",81,81,1,1,FALSE,FALSE
2353,"DAVENPORT, Harry James","House","Democrat","PA",81,81,1,1,FALSE,FALSE
2371,"DAVIES, John Clay","House","Democrat","NY",81,81,1,1,FALSE,FALSE
2468,"deGRAFFENRIED, Edward","House","Democrat","AL",81,82,2,2,FALSE,FALSE
2517,"DENTON, Winfield Kirkpatrick","House","Democrat","IN",81,89,8,9,TRUE,FALSE
2646,"DOLLINGER, Isidore","House","Democrat","NY",81,86,6,6,FALSE,FALSE
2691,"DOUGLAS, Paul Howard","Senate","Democrat","IL",81,89,9,9,FALSE,FALSE
2751,"DULLES, John Foster","Senate","Republican","NY",81,81,1,1,FALSE,FALSE
2909,"ELLIOTT, Carl Atwood","House","Democrat","AL",81,88,8,8,FALSE,FALSE
3268,"FORD, Gerald Rudolph, Jr.","House","Republican","MI",81,93,13,13,FALSE,FALSE
3346,"FRAZIER, James Beriah, Jr.","House","Democrat","TN",81,87,7,7,FALSE,FALSE
3349,"FREAR, Joseph Allen, Jr.","Senate","Democrat","DE",81,86,6,6,FALSE,FALSE
3386,"FUGATE, Thomas Bacon","House","Democrat","VA",81,82,2,2,FALSE,FALSE
3415,"FURCOLO, John Foster","House","Democrat","MA",81,82,2,2,FALSE,FALSE
3534,"GEORGE, Myron Virgil","House","Republican","KS",81,85,5,5,FALSE,FALSE
3614,"GILMER, William Franklin (Dixie)","House","Democrat","OK",81,81,1,1,FALSE,FALSE
3649,"GOLDEN, James Stephen","House","Republican","KY",81,83,3,3,FALSE,FALSE
3714,"GORSKI, Chester Charles","House","Democrat","NY",81,81,1,1,FALSE,FALSE
3731,"GRAHAM, Frank Porter","Senate","Democrat","NC",81,81,1,1,FALSE,FALSE
3853,"GROSS, Harold Royce","House","Republican","IA",81,93,13,13,FALSE,FALSE
3874,"GUILL, Ben Hugh","House","Republican","TX",81,81,1,1,FALSE,FALSE
4050,"HARDEN, Cecil Murray","House","Republican","IN",81,85,5,5,FALSE,FALSE
4069,"HARE, James Butler","House","Democrat","SC",81,81,1,1,FALSE,FALSE
4247,"HAYS, Wayne Levere","House","Democrat","OH",81,94,14,14,FALSE,FALSE
4290,"HELLER, Louis Benjamin","House","Democrat","NY",81,83,3,3,FALSE,FALSE
4321,"HENDRICKSON, Robert Clymer","Senate","Republican","NJ",81,83,3,3,FALSE,FALSE
4354,"HERLONG, Albert Sydney, Jr.","House","Democrat","FL",81,90,10,10,FALSE,FALSE
4493,"HOFFMAN, Richard William","House","Republican","IL",81,84,4,4,FALSE,FALSE
4644,"HOWELL, Charles Robert","House","Democrat","NJ",81,83,3,3,FALSE,FALSE
4728,"HUMPHREY, Hubert Horatio, Jr.","Senate","Democrat","MN",81,95,12,15,TRUE,FALSE
4747,"HUNT, Lester Callaway","Senate","Democrat","WY",81,83,3,3,FALSE,FALSE
4822,"IRVING, Theodore Leonard","House","Democrat","MO",81,82,2,2,FALSE,FALSE
4869,"JACOBS, Andrew","House","Democrat","IN",81,81,1,1,FALSE,FALSE
4880,"JAMES, Benjamin Franklin","House","Republican","PA",81,85,5,5,FALSE,FALSE
4979,"JOHNSON, Lyndon Baines","Senate","Democrat","TX",81,86,6,6,FALSE,FALSE
5020,"JONAS, Edgar Allan","House","Republican","IL",81,83,3,3,FALSE,FALSE
5056,"JONES, Paul Caruthers","House","Democrat","MO",81,90,10,10,FALSE,FALSE
5071,"JONES, Woodrow Wilson","House","Democrat","NC",81,84,4,4,FALSE,FALSE
5096,"KARST, Raymond Willard","House","Democrat","MO",81,81,1,1,FALSE,FALSE
5122,"KEFAUVER, Carey Estes","Senate","Democrat","TN",81,88,8,8,FALSE,FALSE
5148,"KELLY, Edna Flannery","House","Democrat","NY",81,90,10,10,FALSE,FALSE
5213,"KERR, Robert Samuel","Senate","Democrat","OK",81,87,7,7,FALSE,FALSE
5371,"KRUSE, Edward H.","House","Democrat","IN",81,81,1,1,FALSE,FALSE
5539,"LEAHY, Edward Laurence","Senate","Democrat","RI",81,81,1,1,FALSE,FALSE
5591,"LEHMAN, Herbert Henry","Senate","Democrat","NY",81,84,4,4,FALSE,FALSE
5671,"LIND, James Francis","House","Democrat","PA",81,82,2,2,FALSE,FALSE
5684,"LINEHAN, Neil Joseph","House","Democrat","IL",81,81,1,1,FALSE,FALSE
5767,"LONG, Russell Billiu","Senate","Democrat","LA",81,99,19,19,FALSE,FALSE
5803,"LOVRE, Harold Orrin","House","Republican","SD",81,84,4,4,FALSE,FALSE
5884,"MACK, Peter Francis, Jr.","House","Democrat","IL",81,87,7,7,FALSE,FALSE
5905,"MAGEE, Clare","House","Democrat","MO",81,82,2,2,FALSE,FALSE
5991,"MARSALIS, John Henry","House","Democrat","CO",81,81,1,1,FALSE,FALSE
5998,"MARSHALL, Fred","House","Democrat","MN",81,87,7,7,FALSE,FALSE
6134,"McCARTHY, Eugene Joseph","House","Democrat","MN",81,85,5,5,FALSE,FALSE
6259,"McGRATH, Christopher Columbus","House","Democrat","NY",81,82,2,2,FALSE,FALSE
6267,"McGUIRE, John Andrew","House","Democrat","CT",81,82,2,2,FALSE,FALSE
6317,"McKINNON, Clinton Dotson","House","Democrat","CA",81,82,2,2,FALSE,FALSE
6466,"MILES, John Esten","House","Democrat","NM",81,81,1,1,FALSE,FALSE
6475,"MILLER, Bert Henry","Senate","Democrat","ID",81,81,1,1,FALSE,FALSE
6561,"MITCHELL, Hugh Burnton","House","Democrat","WA",81,82,2,2,FALSE,FALSE
6765,"MOULDER, Morgan Moore","House","Democrat","MO",81,87,7,7,FALSE,FALSE
6796,"MUNDT, Karl Earl","Senate","Republican","SD",81,92,12,12,FALSE,FALSE
6809,"MURPHY, James Joseph","House","Democrat","NY",81,82,2,2,FALSE,FALSE
6863,"NELSON, Charles Pembroke","House","Republican","ME",81,84,4,4,FALSE,FALSE
6939,"NIXON, Richard Milhous","Senate","Republican","CA",81,82,2,2,FALSE,FALSE
6951,"NOLAND, James Ellsworth","House","Democrat","IN",81,81,1,1,FALSE,FALSE
7041,"O'HARA, Barratt","House","Democrat","IL",81,90,9,10,TRUE,FALSE
7078,"O'NEILL, Harry Patrick","House","Democrat","PA",81,82,2,2,FALSE,FALSE
7103,"O'SULLIVAN, Eugene Daniel","House","Democrat","NE",81,81,1,1,FALSE,FALSE
7229,"PASTORE, John Orlando","Senate","Democrat","RI",81,94,14,14,FALSE,FALSE
7234,"PATTEN, Harold Ambrose","House","Democrat","AZ",81,83,3,3,FALSE,FALSE
7343,"PERKINS, Carl Dewey","House","Democrat","KY",81,98,18,18,FALSE,FALSE
7391,"PFEIFFER, William Louis","House","Republican","NY",81,81,1,1,FALSE,FALSE
7680,"QUINN, Thomas Vincent","House","Democrat","NY",81,82,2,2,FALSE,FALSE
7844,"RHODES, George Milton","House","Democrat","PA",81,90,10,10,FALSE,FALSE
7847,"RIBICOFF, Abraham Alexander","House","Democrat","CT",81,82,2,2,FALSE,FALSE
7969,"ROBESON, Edward John, Jr.","House","Democrat","VA",81,85,5,5,FALSE,FALSE
8010,"RODINO, Peter Wallace, Jr.","House","Democrat","NJ",81,100,20,20,FALSE,FALSE
8050,"ROOSEVELT, Franklin Delano, Jr.","House","Other","NY",81,83,3,3,FALSE,FALSE
8247,"SAYLOR, John Phillips","House","Republican","PA",81,93,13,13,FALSE,FALSE
8270,"SCHOEPPEL, Andrew Frank","Senate","Republican","KS",81,87,7,7,FALSE,FALSE
8322,"SCUDDER, Hubert Baxter","House","Republican","CA",81,85,5,5,FALSE,FALSE
8437,"SHELLEY, John Francis","House","Democrat","CA",81,88,8,8,FALSE,FALSE
8535,"SIMS, Hugo Sheridan, Jr.","House","Democrat","SC",81,81,1,1,FALSE,FALSE
8666,"SMITH, Margaret Chase","Senate","Republican","ME",81,92,12,12,FALSE,FALSE
8708,"SMITH, Willis","Senate","Democrat","NC",81,83,3,3,FALSE,FALSE
8824,"STAGGERS, Harley Orrin","House","Democrat","WV",81,96,16,16,FALSE,FALSE
8866,"STEED, Thomas Jefferson","House","Democrat","OK",81,96,16,16,FALSE,FALSE
9099,"SUTTON, James Patton","House","Democrat","TN",81,83,3,3,FALSE,FALSE
9148,"TACKETT, Boyd Anderson","House","Democrat","AR",81,82,2,2,FALSE,FALSE
9192,"TAURIELLO, Anthony Francis","House","Democrat","NY",81,81,1,1,FALSE,FALSE
9356,"THORNBERRY, William Homer","House","Democrat","TX",81,88,8,8,FALSE,FALSE
9561,"UNDERWOOD, Thomas Rust","House","Democrat","KY",81,82,2,2,FALSE,FALSE
9657,"VELDE, Harold Himmel","House","Republican","IL",81,84,4,4,FALSE,FALSE
9711,"WAGNER, Earl Thomas","House","Democrat","OH",81,81,1,1,FALSE,FALSE
9784,"WALSH, John Richard","House","Democrat","IN",81,81,1,1,FALSE,FALSE
9927,"WELCH, Philip James","House","Democrat","MO",81,82,2,2,FALSE,FALSE
9956,"WERDEL, Thomas Harold","House","Republican","CA",81,82,2,2,FALSE,FALSE
10013,"WHITE, Cecil Fielding","House","Democrat","CA",81,81,1,1,FALSE,FALSE
10091,"WIDNALL, William Beck","House","Republican","NJ",81,93,13,13,FALSE,FALSE
10092,"WIER, Roy William","House","Democrat","MN",81,86,6,6,FALSE,FALSE
10201,"WILLIS, Edwin Edward","House","Democrat","LA",81,90,10,10,FALSE,FALSE
10222,"WILSON, George Howard","House","Democrat","OK",81,81,1,1,FALSE,FALSE
10294,"WITHERS, Garrett Lee","Senate","Democrat","KY",81,81,1,1,FALSE,FALSE
10421,"YATES, Sidney Richard","House","Democrat","IL",81,105,24,25,TRUE,FALSE
10463,"ZABLOCKI, Clement John","House","Democrat","WI",81,98,18,18,FALSE,FALSE
1,"AANDAHL, Fred George","House","Republican","ND",82,82,1,1,FALSE,FALSE
18,"ADAIR, Edwin Ross","House","Republican","IN",82,91,10,10,FALSE,FALSE
205,"ANFUSO, Victor L'Episcopo","House","Democrat","NY",82,87,5,6,TRUE,FALSE
235,"ARMSTRONG, Orland Kay","House","Republican","MO",82,82,1,1,FALSE,FALSE
310,"AYRES, William Hanes","House","Republican","OH",82,91,10,10,FALSE,FALSE
364,"BAKER, Howard Henry","House","Republican","TN",82,88,7,7,FALSE,FALSE
550,"BEAMER, John Valentine","House","Republican","IN",82,85,4,4,FALSE,FALSE
590,"BELCHER, Page Henry","House","Republican","OK",82,92,11,11,FALSE,FALSE
645,"BENNETT, Wallace Foster","Senate","Republican","UT",82,93,12,12,FALSE,FALSE
672,"BERRY, Ellis Yarnal","House","Republican","SD",82,91,10,10,FALSE,FALSE
680,"BETTS, Jackson Edward","House","Republican","OH",82,92,11,11,FALSE,FALSE
891,"BOW, Frank Townsend","House","Republican","OH",82,92,11,11,FALSE,FALSE
986,"BRAY, William Gilmer","House","Republican","IN",82,93,12,12,FALSE,FALSE
1152,"BROWNSON, Charles Bruce","House","Republican","IN",82,85,4,4,FALSE,FALSE
1190,"BUCHANAN, Vera Daerr","House","Democrat","PA",82,84,3,3,FALSE,FALSE
1215,"BUDGE, Hamer Harold","House","Republican","ID",82,86,5,5,FALSE,FALSE
1328,"BUSH, Alvin Ray","House","Republican","PA",82,86,5,5,FALSE,FALSE
1341,"BUTLER, John Marshall","Senate","Republican","MD",82,87,6,6,FALSE,FALSE
1533,"CARRIGG, Joseph Leonard","House","Republican","PA",82,85,4,4,FALSE,FALSE
1570,"CASE, Francis Higbee","Senate","Republican","SD",82,87,6,6,FALSE,FALSE
1722,"CHURCH, Marguerite Stitt","House","Republican","IL",82,87,6,6,FALSE,FALSE
2227,"CRUMPACKER, Shepard J., Jr.","House","Republican","IN",82,84,3,3,FALSE,FALSE
2275,"CURTIS, Thomas Bradford","House","Republican","MO",82,90,9,9,FALSE,FALSE
2507,"DENNY, Harmar Denny, Jr.","House","Republican","PA",82,82,1,1,FALSE,FALSE
2531,"DEVEREUX, James Patrick Sinnott","House","Republican","MD",82,85,4,4,FALSE,FALSE
2609,"DIRKSEN, Everett McKinley","Senate","Republican","IL",82,91,10,10,FALSE,FALSE
2662,"DONOVAN, James George","House","Democrat","NY",82,84,3,3,FALSE,FALSE
2745,"DUFF, James Henderson","Senate","Republican","PA",82,84,3,3,FALSE,FALSE
3149,"FINE, Sidney Asher","House","Democrat","NY",82,84,3,3,FALSE,FALSE
3286,"FORRESTER, Elijah Lewis","House","Democrat","GA",82,88,7,7,FALSE,FALSE
3802,"GREENWOOD, Ernest","House","Democrat","NY",82,82,1,1,FALSE,FALSE
4134,"HARRISON, Robert Dinsmore","House","Republican","NE",82,85,4,4,FALSE,FALSE
4139,"HARRISON, William Henry","House","Republican","WY",82,90,5,9,TRUE,FALSE
4328,"HENNINGS, Thomas Carey, Jr.","Senate","Democrat","MO",82,86,5,5,FALSE,FALSE
4437,"HILLINGS, Patrick Jerome","House","Republican","CA",82,85,4,4,FALSE,FALSE
4751,"HUNTER, Allan Oakley","House","Republican","CA",82,83,2,2,FALSE,FALSE
4796,"IKARD, Frank Neville","House","Democrat","TX",82,87,6,6,FALSE,FALSE
4891,"JARMAN, John","House","Democrat","OK",82,93,12,12,FALSE,FALSE
5118,"KEE, Maude Elizabeth","House","Democrat","WV",82,88,7,7,FALSE,FALSE
5267,"KING, Karl Clarence","House","Republican","PA",82,84,3,3,FALSE,FALSE
5326,"KLUCZYNSKI, John Carl","House","Democrat","IL",82,94,13,13,FALSE,FALSE
5471,"LANTAFF, William Courtland","House","Democrat","FL",82,83,2,2,FALSE,FALSE
5617,"LESINSKI, John, Jr.","House","Democrat","MI",82,88,7,7,FALSE,FALSE
5880,"MACHROWICZ, Thaddeus Michael","House","Democrat","MI",82,87,6,6,FALSE,FALSE
6276,"McINTIRE, Clifford Guy","House","Republican","ME",82,88,7,7,FALSE,FALSE
6361,"McMULLEN, Chester Bartow","House","Democrat","FL",82,82,1,1,FALSE,FALSE
6389,"MCVEY, William Estus","House","Republican","IL",82,85,4,4,FALSE,FALSE
6399,"MEADER, George","House","Republican","MI",82,88,7,7,FALSE,FALSE
6516,"MILLER, William Edward","House","Republican","NY",82,88,7,7,FALSE,FALSE
6597,"MONRONEY, Almer Stillwell Mike","Senate","Democrat","OK",82,90,9,9,FALSE,FALSE
6613,"MOODY, Arthur Edson Blair","Senate","Democrat","MI",82,82,1,1,FALSE,FALSE
6664,"MORANO, Albert Paul","House","Republican","CT",82,85,4,4,FALSE,FALSE
6795,"MUMMA, Walter Mann","House","Republican","PA",82,87,6,6,FALSE,FALSE
7003,"O'BRIEN, Leo William","House","Democrat","NY",82,89,8,8,FALSE,FALSE
7102,"OSTERTAG, Harold Charles","House","Republican","NY",82,88,7,7,FALSE,FALSE
7637,"PROUTY, Winston Lewis","House","Republican","VT",82,85,4,4,FALSE,FALSE
7687,"RADWAN, Edmund Patrick","House","Republican","NY",82,85,4,4,FALSE,FALSE
7771,"REAMS, Henry Frazier","House","Other","OH",82,83,2,2,FALSE,FALSE
7954,"ROBERTS, Kenneth Allison","House","Democrat","AL",82,88,7,7,FALSE,FALSE
8021,"ROGERS, Byron Giles","House","Democrat","CO",82,91,10,10,FALSE,FALSE
8035,"ROGERS, Walter Edward","House","Democrat","TX",82,89,8,8,FALSE,FALSE
8258,"SCHENCK, Paul Fornshell","House","Republican","OH",82,88,7,7,FALSE,FALSE
8337,"SEATON, Frederick Andrew","Senate","Republican","NE",82,82,1,1,FALSE,FALSE
8426,"SHEEHAN, Timothy Patrick","House","Republican","IL",82,85,4,4,FALSE,FALSE
8506,"SIEMINSKI, Alfred Dennis","House","Democrat","NJ",82,85,4,4,FALSE,FALSE
8556,"SITTLER, Edward Lewis, Jr.","House","Republican","PA",82,82,1,1,FALSE,FALSE
8593,"SMATHERS, George Armistead","Senate","Democrat","FL",82,90,9,9,FALSE,FALSE
8616,"SMITH, Frank Ellis","House","Democrat","MS",82,87,6,6,FALSE,FALSE
8814,"SPRINGER, William Lee","House","Republican","IL",82,92,11,11,FALSE,FALSE
9338,"THOMPSON, Ruth","House","Republican","MI",82,84,3,3,FALSE,FALSE
9561,"UNDERWOOD, Thomas Rust","Senate","Democrat","KY",82,82,1,1,FALSE,FALSE
9627,"VAN PELT, William Kaiser","House","Republican","WI",82,88,7,7,FALSE,FALSE
9653,"VAUGHN, Albert Clinton, Sr.","House","Republican","PA",82,82,1,1,FALSE,FALSE
9882,"WATTS, John Clarence","House","Democrat","KY",82,92,11,11,FALSE,FALSE
9930,"WELKER, Herman","Senate","Republican","ID",82,84,3,3,FALSE,FALSE
9978,"WHARTON, James Ernest","House","Republican","NY",82,88,7,7,FALSE,FALSE
10191,"WILLIAMS, William Robert","House","Republican","NY",82,85,4,4,FALSE,FALSE
10330,"WOOD, John Travers","House","Republican","ID",82,82,1,1,FALSE,FALSE
10431,"YORTY, Samuel William","House","Democrat","CA",82,83,2,2,FALSE,FALSE
9,"ABEL, Hazel Hempel","Senate","Republican","NE",83,83,1,1,FALSE,FALSE
82,"ALEXANDER, Hugh Quincy","House","Democrat","NC",83,87,5,5,FALSE,FALSE
270,"ASHMORE, Robert Thomas","House","Democrat","SC",83,90,8,8,FALSE,FALSE
464,"BARRETT, Frank Aloysius","Senate","Republican","WY",83,85,3,3,FALSE,FALSE
546,"BEALL, James Glenn","Senate","Republican","MD",83,88,6,6,FALSE,FALSE
563,"BECKER, Frank John","House","Republican","NY",83,88,6,6,FALSE,FALSE
652,"BENTLEY, Alvin Morell","House","Republican","MI",83,86,4,4,FALSE,FALSE
688,"BIBLE, Alan Harvey","Senate","Democrat","NV",83,93,11,11,FALSE,FALSE
830,"BOLAND, Edward Patrick","House","Democrat","MA",83,100,18,18,FALSE,FALSE
838,"BOLTON, Oliver Payne","House","Republican","OH",83,88,3,6,TRUE,FALSE
845,"BONIN, Edward John","House","Republican","PA",83,83,1,1,FALSE,FALSE
868,"BOSCH, Albert Henry","House","Republican","NY",83,86,4,4,FALSE,FALSE
912,"BOWLER, James Bernard","House","Democrat","IL",83,85,3,3,FALSE,FALSE
923,"BOWRING, Eva Kelly","Senate","Republican","NE",83,83,1,1,FALSE,FALSE
1077,"BROOKS, Jack Bascom","House","Democrat","TX",83,103,21,21,FALSE,FALSE
1106,"BROWN, Ernest S.","Senate","Republican","NV",83,83,1,1,FALSE,FALSE
1154,"BROYHILL, Joel Thomas","House","Republican","VA",83,93,11,11,FALSE,FALSE
1272,"BURKE, Thomas A.","Senate","Democrat","OH",83,83,1,1,FALSE,FALSE
1329,"BUSH, Prescott Sheldon","Senate","Republican","CT",83,87,5,5,FALSE,FALSE
1366,"BYRD, Robert Carlyle","House","Democrat","WV",83,85,3,3,FALSE,FALSE
1368,"BYRNE, James Aloysius","House","Democrat","PA",83,92,10,10,FALSE,FALSE
1445,"CAMPBELL, Courtney Warren","House","Democrat","FL",83,83,1,1,FALSE,FALSE
1610,"CEDERBERG, Elford Albin","House","Republican","MI",83,95,13,13,FALSE,FALSE
1748,"CLARDY, Kit Francis","House","Republican","MI",83,83,1,1,FALSE,FALSE
1977,"CONDON, Robert Likens","House","Democrat","CA",83,83,1,1,FALSE,FALSE
2038,"COON, Samuel Harrison","House","Republican","OR",83,84,2,2,FALSE,FALSE
2087,"COTTON, Norris H.","Senate","Republican","NH",83,94,12,12,FALSE,FALSE
2174,"CRETELLA, Albert William","House","Republican","CT",83,85,3,3,FALSE,FALSE
2175,"CRIPPA, Edward David","Senate","Republican","WY",83,83,1,1,FALSE,FALSE
2272,"CURTIS, Laurence","House","Republican","MA",83,87,5,5,FALSE,FALSE
2322,"DANIEL, Charles Ezra","Senate","Democrat","SC",83,83,1,1,FALSE,FALSE
2326,"DANIEL, Marion Price","Senate","Democrat","TX",83,85,3,3,FALSE,FALSE
2523,"DEROUNIAN, Steven Boghos","House","Republican","NY",83,88,6,6,FALSE,FALSE
2636,"DODD, Thomas Joseph","House","Democrat","CT",83,84,2,2,FALSE,FALSE
2671,"DORN, Francis Edwin","House","Republican","NY",83,86,4,4,FALSE,FALSE
2700,"DOWDY, John Vernard","House","Democrat","TX",83,92,10,10,FALSE,FALSE
2854,"EDMONDSON, Edmond Augustus","House","Democrat","OK",83,92,10,10,FALSE,FALSE
2987,"ERVIN, Samuel James, Jr.","Senate","Democrat","NC",83,93,11,11,FALSE,FALSE
3158,"FINO, Paul Albert","House","Republican","NY",83,90,8,8,FALSE,FALSE
3321,"FOUNTAIN, Lawrence H.","House","Democrat","NC",83,97,15,15,FALSE,FALSE
3364,"FRELINGHUYSEN, Peter Hood Ballantine, Jr.","House","Republican","NJ",83,93,11,11,FALSE,FALSE
3374,"FRIEDEL, Samuel Nathaniel","House","Democrat","MD",83,91,9,9,FALSE,FALSE
3529,"GENTRY, Brady Preston","House","Democrat","TX",83,84,2,2,FALSE,FALSE
3658,"GOLDWATER, Barry Morris","Senate","Republican","AZ",83,99,15,17,TRUE,FALSE
3704,"GORE, Albert Arnold","Senate","Democrat","TN",83,91,9,9,FALSE,FALSE
3839,"GRISWOLD, Dwight Palmer","Senate","Republican","NE",83,83,1,1,FALSE,FALSE
3867,"GUBSER, Charles Samuel","House","Republican","CA",83,93,11,11,FALSE,FALSE
3901,"HAGEN, Harlan Francis","House","Democrat","CA",83,89,7,7,FALSE,FALSE
3929,"HALEY, James Andrew","House","Democrat","FL",83,94,12,12,FALSE,FALSE
4388,"HIESTAND, Edgar Willard","House","Republican","CA",83,87,5,5,FALSE,FALSE
4431,"HILLELSON, Jeffrey Paul","House","Republican","MO",83,83,1,1,FALSE,FALSE
4543,"HOLT, Joseph Franklin, III","House","Republican","CA",83,86,4,4,FALSE,FALSE
4548,"HOLTZMAN, Lester","House","Democrat","NY",83,87,5,5,FALSE,FALSE
