GEOID,cx,cy,dist,total,hispanic,nh_white,nh_black,nh_aian,nh_asian,nh_nhpi,nh_sor,nh_two,county,side
261635061001003,18.509,18.668,-0.123,89,0,6,82,1,0,0,0,0,26163,south
261635061001004,18.408,18.66,-0.124,49,3,3,43,0,0,0,0,0,26163,south
261635061001005,18.308,18.655,-0.122,75,0,5,69,0,0,0,0,1,26163,south
261635061001006,18.207,18.647,-0.122,34,0,0,32,0,0,0,0,2,26163,south
261635061001007,18.107,18.641,-0.12,32,0,4,28,0,0,0,0,0,26163,south
261635061001008,17.971,18.366,-0.385,0,0,0,0,0,0,0,0,0,26163,south
261635061001009,17.77,18.346,-0.398,0,0,0,0,0,0,0,0,0,26163,south
261635061001010,18.122,18.391,-0.371,25,0,1,19,0,0,0,0,5,26163,south
261635061001011,18.222,18.398,-0.373,96,0,5,89,0,0,0,2,0,26163,south
261635061001012,18.322,18.404,-0.373,45,1,1,41,0,1,0,0,1,26163,south
261635061001013,18.423,18.411,-0.374,97,6,0,81,0,5,0,3,2,26163,south
261635061001014,18.524,18.418,-0.374,144,0,5,136,0,0,0,0,3,26163,south
261635061001015,18.624,18.424,-0.373,111,0,2,107,0,0,0,0,2,26163,south
261635061001016,18.724,18.431,-0.372,140,0,1,133,6,0,0,0,0,26163,south
261635061001019,18.741,18.168,-0.637,117,0,0,116,0,0,0,0,1,26163,south
261635061001020,18.641,18.161,-0.638,97,0,0,97,0,0,0,0,0,26163,south
261635061001021,18.54,18.154,-0.638,112,3,10,98,0,0,0,0,1,26163,south
261635061001022,18.439,18.148,-0.638,75,0,0,72,0,0,0,0,3,26163,south
261635061001023,18.339,18.141,-0.638,76,2,7,63,1,0,0,0,3,26163,south
261635061001024,18.238,18.135,-0.637,70,0,0,69,0,0,0,0,1,26163,south
261635061001025,18.138,18.128,-0.636,38,0,3,33,0,0,0,0,2,26163,south
261635062001001,18.687,18.024,-0.778,0,0,0,0,0,0,0,0,0,26163,south
261635062001002,18.601,17.892,-0.904,118,0,1,111,2,1,0,0,3,26163,south
261635062001003,18.5,18.012,-0.778,0,0,0,0,0,0,0,0,0,26163,south
261635062001004,18.411,18.006,-0.778,0,0,0,0,0,0,0,0,0,26163,south
261635062001005,18.329,18,-0.778,0,0,0,0,0,0,0,0,0,26163,south
261635062001006,18.243,17.995,-0.777,0,0,0,0,0,0,0,0,0,26163,south
261635062001007,18.146,17.989,-0.775,0,0,0,0,0,0,0,0,0,26163,south
261635062001008,18.695,17.887,-0.915,106,0,0,102,0,0,0,0,4,26163,south
261635062001013,18.715,17.605,-1.198,127,2,1,121,0,1,0,0,2,26163,south
261635062001014,18.623,17.594,-1.203,163,0,8,151,0,0,0,0,4,26163,south
261635062001015,18.477,17.67,-1.118,0,0,0,0,0,0,0,0,0,26163,south
261635062001016,18.419,17.869,-0.916,73,6,0,63,0,0,0,0,4,26163,south
261635062001017,18.333,17.863,-0.915,62,1,0,61,0,0,0,0,0,26163,south
261635062001018,18.247,17.858,-0.915,60,1,4,52,0,0,0,0,3,26163,south
261635062001019,18.154,17.852,-0.913,39,0,2,37,0,0,0,0,0,26163,south
261635062001020,18.013,17.623,-1.13,0,0,0,0,0,0,0,0,0,26163,south
261635062001021,18.508,17.875,-0.916,80,5,2,71,0,0,0,0,2,26163,south
261635062001022,18.441,17.509,-1.277,31,4,1,26,0,0,0,0,0,26163,south
261635062001023,18.35,17.579,-1.2,91,6,0,84,1,0,0,0,0,26163,south
261635062001024,18.264,17.574,-1.2,66,0,0,64,0,0,0,1,1,26163,south
261635062001025,18.171,17.568,-1.198,44,0,3,39,0,0,0,0,2,26163,south
261635062001026,18.187,17.297,-1.471,42,3,0,37,0,0,0,0,2,26163,south
261635062001027,18.279,17.304,-1.471,34,0,0,33,0,0,0,0,1,26163,south
261635062001028,18.365,17.308,-1.473,47,1,1,42,0,0,0,3,0,26163,south
261635062001029,18.452,17.314,-1.473,31,0,1,28,0,0,0,2,0,26163,south
261635062001030,18.543,17.32,-1.473,41,0,0,39,2,0,0,0,0,26163,south
261635062001031,18.532,17.515,-1.277,43,2,1,40,0,0,0,0,0,26163,south
261635062001034,18.641,17.326,-1.473,77,2,0,72,0,0,0,0,3,26163,south
261635062001035,18.734,17.331,-1.473,58,0,8,49,0,0,0,0,1,26163,south
261635062001036,18.093,17.291,-1.469,0,0,0,0,0,0,0,0,0,26163,south
261635062001037,17.828,17.602,-1.144,0,0,0,0,0,0,0,0,0,26163,south
261635062001038,17.784,17.272,-1.473,4,1,3,0,0,0,0,0,0,26163,south
261635063001001,18.611,17.159,-1.638,19,0,0,19,0,0,0,0,0,26163,south
261635063001002,18.493,17.102,-1.687,55,0,0,55,0,0,0,0,0,26163,south
261635063001003,18.394,17.096,-1.686,63,0,0,63,0,0,0,0,0,26163,south
261635063001004,18.299,17.091,-1.685,54,0,1,51,0,0,0,0,2,26163,south
261635063001005,18.201,17.084,-1.684,30,0,3,25,0,0,0,1,1,26163,south
261635063001006,18.065,16.974,-1.784,0,0,0,0,0,0,0,0,0,26163,south
261635063001007,17.91,16.965,-1.784,14,0,0,13,0,0,0,0,1,26163,south
261635063001008,17.796,17.059,-1.686,15,2,3,8,0,0,0,0,2,26163,south
261635063001009,17.809,16.858,-1.888,16,0,9,5,0,0,0,0,2,26163,south
261635063001010,17.821,16.681,-2.065,4,0,2,2,0,0,0,0,0,26163,south
261635063001011,17.904,16.535,-2.213,13,0,2,10,0,0,0,0,1,26163,south
261635063001012,18.113,16.575,-2.187,6,2,0,4,0,0,0,0,0,26163,south
261635063001013,18.258,16.58,-2.194,0,0,0,0,0,0,0,0,0,26163,south
261635063001014,18.216,16.886,-1.884,58,1,0,52,0,0,0,3,2,26163,south
261635063001015,18.312,16.89,-1.887,42,1,1,40,0,0,0,0,0,26163,south
261635063001016,18.407,16.896,-1.888,61,0,2,59,0,0,0,0,0,26163,south
261635063001017,18.507,16.901,-1.889,72,0,0,72,0,0,0,0,0,26163,south
261635063001018,18.625,16.953,-1.845,41,0,1,38,0,0,0,2,0,26163,south
261635063001019,18.618,17.059,-1.738,54,1,4,46,0,0,0,1,2,26163,south
261635063001023,18.631,16.848,-1.95,40,0,3,35,0,0,0,0,2,26163,south
261635063001024,18.547,16.6,-2.193,46,0,4,41,0,0,0,0,1,26163,south
261635063001025,18.326,16.697,-2.081,30,0,0,30,0,0,0,0,0,26163,south
261635063001026,18.34,16.496,-2.283,35,0,0,28,0,0,0,7,0,26163,south
261635063002001,18.575,16.378,-2.417,28,0,0,27,0,0,0,1,0,26163,south
261635063002002,18.347,16.364,-2.415,35,0,0,32,0,0,0,1,2,26163,south
261635063002003,18.345,16.32,-2.459,31,0,2,29,0,0,0,0,0,26163,south
261635063002004,18.571,16.333,-2.461,20,1,3,16,0,0,0,0,0,26163,south
261635063002009,17.858,16.267,-2.48,2,0,0,0,0,0,0,2,0,26163,south
261635064001000,17.746,16.26,-2.484,13,1,1,11,0,0,0,0,0,26163,south
261635064001002,17.536,16.246,-2.484,8,1,2,3,0,0,0,0,2,26163,south
261635064001003,17.465,16.242,-2.483,15,0,1,14,0,0,0,0,0,26163,south
261635064001004,17.422,16.238,-2.485,0,0,0,0,0,0,0,0,0,26163,south
261635064001039,15.537,16.105,-2.485,26,0,2,22,0,1,0,0,1,26163,south
261635064001040,15.424,16.163,-2.421,28,0,1,27,0,0,0,0,0,26163,south
261635064001042,15.783,16.118,-2.492,2,0,0,2,0,0,0,0,0,26163,south
261635064001043,15.7,16.114,-2.489,55,0,1,53,1,0,0,0,0,26163,south
261635064001044,15.619,16.109,-2.487,47,0,7,39,0,1,0,0,0,26163,south
261635064002000,16.621,16.169,-2.496,0,0,0,0,0,0,0,0,0,26163,south
261635065001000,17.034,17.005,-1.69,70,0,0,70,0,0,0,0,0,26163,south
261635065001001,16.947,16.999,-1.689,65,0,0,62,0,0,0,0,3,26163,south
261635065001002,16.863,16.994,-1.688,69,0,0,69,0,0,0,0,0,26163,south
261635065001003,16.779,16.989,-1.687,53,0,3,49,0,0,0,0,1,26163,south
261635065001004,16.695,16.983,-1.687,40,0,0,40,0,0,0,0,0,26163,south
261635065001005,16.611,16.977,-1.687,32,0,1,30,0,0,0,0,1,26163,south
261635065001006,16.624,16.776,-1.889,53,0,0,53,0,0,0,0,0,26163,south
261635065001007,16.708,16.782,-1.889,59,4,0,54,0,0,0,0,1,26163,south
261635065001008,16.792,16.788,-1.889,36,0,0,35,0,0,0,1,0,26163,south
261635065001009,16.876,16.793,-1.89,65,0,0,63,0,0,0,0,2,26163,south
261635065001010,16.961,16.798,-1.891,36,2,0,34,0,0,0,0,0,26163,south
261635065001011,17.048,16.804,-1.892,35,0,2,30,0,0,0,0,3,26163,south
261635065001012,17.062,16.606,-2.092,26,1,0,23,0,0,0,0,2,26163,south
261635065001013,16.974,16.6,-2.091,30,0,0,29,0,0,0,0,1,26163,south
261635065001014,16.889,16.595,-2.089,47,3,0,44,0,0,0,0,0,26163,south
261635065001015,16.805,16.589,-2.088,39,1,0,38,0,0,0,0,0,26163,south
261635065001016,16.721,16.584,-2.088,38,3,0,35,0,0,0,0,0,26163,south
261635065001017,16.637,16.578,-2.088,67,1,1,65,0,0,0,0,0,26163,south
261635065001018,16.65,16.377,-2.29,40,0,1,37,0,0,0,0,2,26163,south
261635065001019,16.734,16.382,-2.29,55,3,0,51,0,1,0,0,0,26163,south
261635065001020,16.818,16.388,-2.291,46,0,2,44,0,0,0,0,0,26163,south
261635065001021,16.902,16.393,-2.292,43,1,0,42,0,0,0,0,0,26163,south
261635065001022,16.988,16.398,-2.293,44,0,0,44,0,0,0,0,0,26163,south
261635065001023,17.076,16.404,-2.295,18,0,3,14,0,0,0,0,1,26163,south
261635065002000,17.692,17.05,-1.69,22,5,0,16,0,0,0,0,1,26163,south
261635065002001,17.581,17.041,-1.691,7,0,0,7,0,0,0,0,0,26163,south
261635065002002,17.483,17.035,-1.691,34,0,0,34,0,0,0,0,0,26163,south
261635065002003,17.411,17.031,-1.691,41,20,2,18,0,0,0,0,1,26163,south
261635065002004,17.367,17.028,-1.691,10,4,1,4,0,0,0,0,1,26163,south
261635065002005,17.302,17.023,-1.693,48,0,5,41,0,0,0,1,1,26163,south
261635065002006,17.21,17.017,-1.692,21,1,0,19,0,0,0,0,1,26163,south
261635065002007,17.122,17.011,-1.691,20,0,1,17,0,0,0,0,2,26163,south
261635065002008,17.136,16.81,-1.893,62,2,0,57,0,0,0,1,2,26163,south
261635065002009,17.225,16.816,-1.895,53,0,1,50,0,0,0,2,0,26163,south
261635065002010,17.316,16.822,-1.895,39,1,2,31,0,0,0,0,5,26163,south
261635065002011,17.381,16.826,-1.894,0,0,0,0,0,0,0,0,0,26163,south
261635065002012,17.425,16.829,-1.893,23,0,0,21,0,0,0,0,2,26163,south
261635065002013,17.496,16.834,-1.893,32,7,0,24,0,0,0,0,1,26163,south
261635065002014,17.595,16.84,-1.893,45,0,0,45,0,0,0,0,0,26163,south
261635065002015,17.706,16.847,-1.893,29,0,0,29,0,0,0,0,0,26163,south
261635065002016,17.72,16.635,-2.107,25,0,4,21,0,0,0,0,0,26163,south
261635065002017,17.61,16.627,-2.107,44,1,4,38,0,0,0,0,1,26163,south
261635065002018,17.51,16.621,-2.107,23,0,2,20,0,0,0,0,1,26163,south
261635065002019,17.44,16.617,-2.107,11,0,0,11,0,0,0,0,0,26163,south
261635065002020,17.396,16.613,-2.108,0,0,0,0,0,0,0,0,0,26163,south
261635065002021,17.33,16.623,-2.095,47,0,0,46,0,0,0,0,1,26163,south
261635065002022,17.239,16.617,-2.095,26,0,0,26,0,0,0,0,0,26163,south
261635065002023,17.151,16.611,-2.093,36,0,0,36,0,0,0,0,0,26163,south
261635065002024,17.165,16.41,-2.296,23,0,1,21,0,0,0,1,0,26163,south
261635065002025,17.253,16.415,-2.297,33,0,3,29,0,0,0,0,1,26163,south
261635065002026,17.344,16.421,-2.297,11,1,0,10,0,0,0,0,0,26163,south
261635065002027,17.41,16.412,-2.31,20,2,0,18,0,0,0,0,0,26163,south
261635065002028,17.454,16.414,-2.31,0,0,0,0,0,0,0,0,0,26163,south
261635065002029,17.524,16.419,-2.309,15,0,0,14,0,0,0,0,1,26163,south
261635065002030,17.623,16.426,-2.309,25,2,0,21,0,0,0,0,2,26163,south
261635065002031,17.734,16.433,-2.309,32,0,16,13,0,0,0,0,3,26163,south
261635066001000,16.995,17.778,-0.914,104,0,3,89,0,0,0,0,12,26163,south
261635066001001,16.908,17.773,-0.913,62,3,1,55,0,0,0,0,3,26163,south
261635066001002,16.819,17.767,-0.912,0,0,0,0,0,0,0,0,0,26163,south
261635066001003,16.672,17.758,-0.911,57,3,3,50,0,0,0,0,1,26163,south
261635066001004,16.52,17.749,-0.91,46,0,2,44,0,0,0,0,0,26163,south
261635066001005,16.429,17.742,-0.91,71,3,3,65,0,0,0,0,0,26163,south
261635066001006,16.348,17.738,-0.908,71,2,4,62,0,0,0,0,3,26163,south
261635066001007,16.267,17.733,-0.906,90,6,0,81,0,0,0,0,3,26163,south
261635066001008,16.186,17.728,-0.906,60,0,0,58,0,0,0,0,2,26163,south
261635066001009,16.207,17.472,-1.163,51,0,2,45,0,0,0,0,4,26163,south
261635066001010,16.288,17.477,-1.164,59,0,0,57,0,0,0,0,2,26163,south
261635066001011,16.369,17.482,-1.165,66,2,0,61,0,0,0,0,3,26163,south
261635066001012,16.45,17.487,-1.167,69,0,0,62,0,0,0,0,7,26163,south
261635066001013,16.538,17.493,-1.167,52,0,1,49,0,0,0,0,2,26163,south
261635066001014,16.638,17.498,-1.168,90,3,0,86,0,0,0,0,1,26163,south
261635066001015,16.74,17.504,-1.168,123,4,3,115,0,1,0,0,0,26163,south
261635066001016,16.836,17.51,-1.17,71,2,7,57,1,0,0,0,4,26163,south
261635066001017,16.924,17.516,-1.171,70,3,4,59,0,0,0,0,4,26163,south
261635066001018,17.01,17.521,-1.172,77,0,6,71,0,0,0,0,0,26163,south
261635066001019,17.027,17.25,-1.445,12,0,2,9,0,0,0,0,1,26163,south
261635066001020,16.941,17.245,-1.444,80,0,0,80,0,0,0,0,0,26163,south
261635066001021,16.853,17.238,-1.443,70,0,2,68,0,0,0,0,0,26163,south
261635066001022,16.757,17.233,-1.441,77,0,5,70,0,0,0,1,1,26163,south
261635066001023,16.655,17.226,-1.441,87,1,0,85,0,0,0,0,1,26163,south
261635066001024,16.558,17.221,-1.44,70,0,0,68,0,0,0,0,2,26163,south
261635066001025,16.471,17.214,-1.441,38,0,0,33,0,0,0,3,2,26163,south
261635066001026,16.39,17.209,-1.44,50,1,0,48,0,0,0,0,1,26163,south
261635066001027,16.309,17.204,-1.438,50,0,0,48,0,0,0,0,2,26163,south
261635066001028,16.229,17.199,-1.437,45,1,0,37,0,0,0,0,7,26163,south
261635066002000,17.649,17.819,-0.918,42,0,0,41,0,0,0,0,1,26163,south
261635066002001,17.545,17.812,-0.918,32,0,3,29,0,0,0,0,0,26163,south
261635066002002,17.443,17.806,-0.918,39,0,0,35,0,0,0,0,4,26163,south
261635066002003,17.362,17.801,-0.918,11,1,0,10,0,0,0,0,0,26163,south
261635066002004,17.317,17.797,-0.919,0,0,0,0,0,0,0,0,0,26163,south
261635066002005,17.256,17.794,-0.918,19,0,3,14,0,0,0,1,1,26163,south
261635066002006,17.168,17.789,-0.917,57,0,0,56,0,0,0,0,1,26163,south
261635066002007,17.081,17.783,-0.916,89,0,9,78,0,0,0,0,2,26163,south
261635066002008,17.097,17.527,-1.174,58,0,2,54,0,0,0,0,2,26163,south
261635066002009,17.183,17.532,-1.175,17,0,0,17,0,0,0,0,0,26163,south
261635066002010,17.271,17.537,-1.176,9,0,0,9,0,0,0,0,0,26163,south
261635066002011,17.332,17.541,-1.176,0,0,0,0,0,0,0,0,0,26163,south
261635066002012,17.378,17.544,-1.176,23,0,2,21,0,0,0,0,0,26163,south
261635066002013,17.459,17.549,-1.176,77,0,4,72,0,0,0,0,1,26163,south
261635066002014,17.562,17.529,-1.202,71,4,4,56,0,0,0,2,5,26163,south
261635066002015,17.666,17.535,-1.203,40,2,2,29,0,0,0,0,7,26163,south
261635066002016,17.684,17.266,-1.473,27,0,0,25,0,0,0,2,0,26163,south
261635066002017,17.58,17.258,-1.474,36,3,5,24,0,0,0,3,1,26163,south
261635066002018,17.476,17.278,-1.447,68,0,0,67,0,0,0,0,1,26163,south
261635066002019,17.396,17.275,-1.446,32,1,0,31,0,0,0,0,0,26163,south
261635066002020,17.35,17.268,-1.451,0,0,0,0,0,0,0,0,0,26163,south
261635066002021,17.288,17.267,-1.448,49,5,1,41,0,0,0,0,2,26163,south
261635066002022,17.199,17.261,-1.447,31,3,0,25,0,0,0,1,2,26163,south
261635066002023,17.113,17.255,-1.446,18,0,0,15,0,0,0,0,3,26163,south
261635067001000,17.498,18.308,-0.42,0,0,0,0,0,0,0,0,0,26163,south
261635067001001,17.363,18.628,-0.091,0,0,0,0,0,0,0,0,0,26163,south
261635067001002,17.268,18.62,-0.093,0,0,0,0,0,0,0,0,0,26163,south
261635067001003,17.208,18.617,-0.092,0,0,0,0,0,0,0,0,0,26163,south
261635067001004,17.117,18.611,-0.091,30,1,0,29,0,0,0,0,0,26163,south
261635067001005,17.028,18.605,-0.09,5,0,0,3,0,0,0,0,2,26163,south
261635067001006,16.938,18.599,-0.089,2,0,0,2,0,0,0,0,0,26163,south
261635067001007,16.85,18.593,-0.088,29,0,0,27,0,0,0,0,2,26163,south
261635067001008,16.765,18.587,-0.087,40,1,0,39,0,0,0,0,0,26163,south
261635067001009,16.677,18.582,-0.086,37,0,1,35,0,0,0,1,0,26163,south
261635067001010,16.586,18.576,-0.087,42,1,2,39,0,0,0,0,0,26163,south
261635067001011,16.496,18.57,-0.088,37,0,1,35,0,0,0,0,1,26163,south
261635067001012,16.51,18.389,-0.27,66,0,1,65,0,0,0,0,0,26163,south
261635067001013,16.6,18.394,-0.27,48,0,0,48,0,0,0,0,0,26163,south
261635067001014,16.69,18.401,-0.269,53,1,0,49,0,0,0,0,3,26163,south
261635067001015,16.775,18.405,-0.27,36,0,2,32,0,2,0,0,0,26163,south
261635067001016,16.86,18.411,-0.271,38,0,0,36,0,0,0,0,2,26163,south
261635067001017,16.949,18.416,-0.272,25,0,2,23,0,0,0,0,0,26163,south
261635067001018,17.038,18.422,-0.273,28,1,7,20,0,0,0,0,0,26163,south
261635067001019,17.127,18.428,-0.275,31,1,0,30,0,0,0,0,0,26163,south
261635067001020,17.219,18.432,-0.277,0,0,0,0,0,0,0,0,0,26163,south
261635067001021,17.291,18.24,-0.474,0,0,0,0,0,0,0,0,0,26163,south
261635067001022,17.06,18.127,-0.57,41,0,0,41,0,0,0,0,0,26163,south
261635067001023,16.789,18.204,-0.472,45,0,0,39,0,0,0,0,6,26163,south
261635067001024,16.704,18.199,-0.471,46,0,3,43,0,0,0,0,0,26163,south
261635067001025,16.616,18.194,-0.471,64,1,2,58,0,0,0,0,3,26163,south
261635067001026,16.525,18.188,-0.471,67,0,0,64,0,1,0,0,2,26163,south
261635067001027,16.54,17.993,-0.667,43,2,1,40,0,0,0,0,0,26163,south
261635067001028,16.631,17.999,-0.667,54,0,0,53,0,0,0,0,1,26163,south
261635067001029,16.72,18.004,-0.667,78,1,4,73,0,0,0,0,0,26163,south
261635067001030,16.804,18.009,-0.668,38,0,1,37,0,0,0,0,0,26163,south
261635067001031,16.811,17.904,-0.774,0,0,0,0,0,0,0,0,0,26163,south
261635067001032,16.899,17.909,-0.776,0,0,0,0,0,0,0,0,0,26163,south
261635067001033,16.987,17.915,-0.777,0,0,0,0,0,0,0,0,0,26163,south
261635067001034,17.073,17.92,-0.778,0,0,0,0,0,0,0,0,0,26163,south
261635067001035,17.159,17.926,-0.78,0,0,0,0,0,0,0,0,0,26163,south
261635067001036,17.263,17.932,-0.781,0,0,0,0,0,0,0,0,0,26163,south
261635067001037,17.354,17.938,-0.781,0,0,0,0,0,0,0,0,0,26163,south
261635067001038,17.435,17.943,-0.78,0,0,0,0,0,0,0,0,0,26163,south
261635067001039,17.537,17.95,-0.78,0,0,0,0,0,0,0,0,0,26163,south
261635067001040,17.64,17.956,-0.78,0,0,0,0,0,0,0,0,0,26163,south
261635067001041,16.726,17.899,-0.773,0,0,0,0,0,0,0,0,0,26163,south
261635067001042,16.623,17.892,-0.773,0,0,0,0,0,0,0,0,0,26163,south
261635067001043,16.533,17.887,-0.773,0,0,0,0,0,0,0,0,0,26163,south
261635068001000,15.778,18.519,-0.09,45,0,4,39,2,0,0,0,0,26163,south
261635068001001,15.688,18.512,-0.09,34,0,0,33,0,0,0,0,1,26163,south
261635068001002,15.604,18.474,-0.121,55,0,1,54,0,0,0,0,0,26163,south
261635068001003,15.52,18.47,-0.119,59,3,1,45,0,0,0,5,5,26163,south
261635068001004,15.437,18.466,-0.119,53,1,1,47,0,0,0,0,4,26163,south
261635068001005,15.353,18.462,-0.12,90,0,0,89,1,0,0,0,0,26163,south
261635068001006,15.267,18.457,-0.122,50,0,0,44,0,0,0,2,4,26163,south
261635068001007,15.183,18.453,-0.122,73,0,0,66,1,0,0,2,4,26163,south
261635068001008,15.1,18.45,-0.121,79,2,6,66,0,0,0,1,4,26163,south
261635068001009,15.118,18.198,-0.373,103,1,4,98,0,0,0,0,0,26163,south
261635068001010,15.201,18.202,-0.373,87,0,1,84,0,0,0,0,2,26163,south
261635068001011,15.285,18.206,-0.373,112,0,13,94,0,0,0,1,4,26163,south
261635068001012,15.37,18.21,-0.372,100,0,1,93,0,1,0,0,5,26163,south
261635068001013,15.455,18.214,-0.371,89,0,2,87,0,0,0,0,0,26163,south
261635068001014,15.537,18.218,-0.372,106,1,0,101,2,0,0,0,2,26163,south
261635068001015,15.621,18.223,-0.374,85,0,1,81,0,0,0,0,3,26163,south
261635068001016,15.7,18.329,-0.274,70,1,0,62,5,1,0,0,1,26163,south
261635068001017,15.79,18.336,-0.274,79,0,1,76,0,0,0,0,2,26163,south
261635068001018,15.804,18.135,-0.476,71,0,0,71,0,0,0,0,0,26163,south
261635068001019,15.714,18.128,-0.476,66,0,0,58,0,0,0,0,8,26163,south
261635068001020,15.139,17.939,-0.634,78,0,2,76,0,0,0,0,0,26163,south
261635068001021,15.222,17.943,-0.634,71,3,0,64,0,0,0,0,4,26163,south
261635068001022,15.306,17.948,-0.633,90,0,0,90,0,0,0,0,0,26163,south
261635068001023,15.433,17.954,-0.631,43,0,0,39,0,0,0,0,4,26163,south
261635068001024,15.558,17.96,-0.632,73,0,4,69,0,0,0,0,0,26163,south
261635068001025,15.641,17.965,-0.633,59,0,2,57,0,0,0,0,0,26163,south
261635068001026,15.728,17.938,-0.667,69,0,5,64,0,0,0,0,0,26163,south
261635068001027,15.818,17.945,-0.667,48,0,0,45,0,0,0,0,3,26163,south
261635068001028,15.825,17.843,-0.769,0,0,0,0,0,0,0,0,0,26163,south
261635068001029,15.736,17.837,-0.769,0,0,0,0,0,0,0,0,0,26163,south
261635068001030,15.651,17.833,-0.767,0,0,0,0,0,0,0,0,0,26163,south
261635068001031,15.569,17.828,-0.764,0,0,0,0,0,0,0,0,0,26163,south
261635068001032,15.487,17.824,-0.763,0,0,0,0,0,0,0,0,0,26163,south
261635068001033,15.403,17.819,-0.765,0,0,0,0,0,0,0,0,0,26163,south
261635068001034,15.318,17.814,-0.767,0,0,0,0,0,0,0,0,0,26163,south
261635068001035,15.234,17.809,-0.769,0,0,0,0,0,0,0,0,0,26163,south
261635068001036,15.151,17.803,-0.77,0,0,0,0,0,0,0,0,0,26163,south
261635068002000,15.018,18.445,-0.121,52,0,2,48,0,0,0,0,2,26163,south
261635068002001,14.937,18.441,-0.12,67,0,1,63,0,0,0,0,3,26163,south
261635068002002,14.849,18.437,-0.119,58,4,2,48,0,1,0,0,3,26163,south
261635068002003,14.752,18.431,-0.12,34,1,0,33,0,0,0,0,0,26163,south
261635068002004,14.651,18.426,-0.12,110,6,6,96,0,0,0,0,2,26163,south
261635068002005,14.55,18.421,-0.12,121,5,2,110,0,0,2,0,2,26163,south
261635068002006,14.45,18.416,-0.12,128,3,4,114,0,0,0,0,7,26163,south
261635068002007,14.265,18.334,-0.192,63,0,4,58,0,0,0,0,1,26163,south
261635068002008,14.273,18.129,-0.398,49,1,0,48,0,0,0,0,0,26163,south
261635068002009,14.389,17.928,-0.605,35,1,5,27,0,0,0,0,2,26163,south
261635068002010,14.492,17.903,-0.634,74,0,0,74,0,0,0,0,0,26163,south
261635068002011,14.47,18.165,-0.371,76,0,4,67,0,1,1,0,3,26163,south
261635068002012,14.571,18.171,-0.371,82,0,1,80,0,0,0,1,0,26163,south
261635068002013,14.671,18.176,-0.371,89,7,2,78,0,2,0,0,0,26163,south
261635068002014,14.772,18.182,-0.371,84,0,5,78,0,0,0,0,1,26163,south
261635068002015,14.868,18.187,-0.37,98,0,0,90,0,0,0,0,8,26163,south
261635068002016,14.954,18.191,-0.371,77,5,0,72,0,0,0,0,0,26163,south
261635068002017,15.036,18.195,-0.372,94,1,0,92,0,0,0,1,0,26163,south
261635068002018,15.057,17.934,-0.634,93,1,3,89,0,0,0,0,0,26163,south
261635068002019,14.975,17.93,-0.633,78,0,6,68,0,0,0,0,4,26163,south
261635068002020,14.89,17.926,-0.633,84,2,9,70,2,0,0,0,1,26163,south
261635068002021,14.794,17.921,-0.633,62,0,0,58,0,0,0,2,2,26163,south
261635068002022,14.693,17.915,-0.633,78,2,3,66,0,0,0,0,7,26163,south
261635068002023,14.593,17.909,-0.634,74,1,1,69,0,0,0,1,2,26163,south
261635068002024,14.604,17.772,-0.772,0,0,0,0,0,0,0,0,0,26163,south
261635068002025,14.705,17.778,-0.771,0,0,0,0,0,0,0,0,0,26163,south
261635068002026,14.805,17.783,-0.771,0,0,0,0,0,0,0,0,0,26163,south
261635068002027,14.901,17.789,-0.77,0,0,0,0,0,0,0,0,0,26163,south
261635068002028,14.987,17.794,-0.77,0,0,0,0,0,0,0,0,0,26163,south
261635068002029,15.069,17.799,-0.77,0,0,0,0,0,0,0,0,0,26163,south
261635068002030,14.494,17.765,-0.773,0,0,0,0,0,0,0,0,0,26163,south
261635068003000,16.167,18.242,-0.391,7,0,7,0,0,0,0,0,0,26163,south
261635068003001,15.916,18.577,-0.041,0,0,0,0,0,0,0,0,0,26163,south
261635068003002,15.92,17.849,-0.77,0,0,0,0,0,0,0,0,0,26163,south
261635068003003,16.009,17.854,-0.77,0,0,0,0,0,0,0,0,0,26163,south
261635068003004,16.094,17.86,-0.769,0,0,0,0,0,0,0,0,0,26163,south
261635068003005,16.176,17.865,-0.769,0,0,0,0,0,0,0,0,0,26163,south
261635068003006,16.257,17.87,-0.768,0,0,0,0,0,0,0,0,0,26163,south
261635068003007,16.338,17.875,-0.77,0,0,0,0,0,0,0,0,0,26163,south
261635068003008,16.418,17.879,-0.772,0,0,0,0,0,0,0,0,0,26163,south
261635068003009,16.482,17.883,-0.773,0,0,0,0,0,0,0,0,0,26163,south
261635069001000,16.104,17.723,-0.907,87,0,1,85,0,0,0,0,1,26163,south
261635069001001,16.02,17.718,-0.907,58,0,0,58,0,0,0,0,0,26163,south
261635069001002,15.931,17.712,-0.907,81,0,3,78,0,0,0,0,0,26163,south
261635069001003,15.836,17.706,-0.907,80,0,0,78,1,0,0,1,0,26163,south
261635069001004,15.746,17.7,-0.906,68,0,0,65,0,0,0,0,3,26163,south
261635069001005,15.767,17.444,-1.164,106,0,0,105,0,0,0,0,1,26163,south
261635069001006,15.857,17.45,-1.164,73,0,5,65,0,0,0,0,3,26163,south
261635069001007,15.951,17.456,-1.165,82,0,3,74,0,0,0,0,5,26163,south
261635069001008,16.041,17.461,-1.165,86,0,1,83,0,0,0,0,2,26163,south
