"division","piece","x","y"
"Pacific",57,131.341,483.77
"Pacific",57,131.378,483.166
"Pacific",57,130.731,483.289
"Pacific",57,130.395,483.157
"Pacific",57,129.971,483.202
"Pacific",57,129.22,483.583
"Pacific",57,128.912,483.904
"Pacific",57,128.589,484.628
"Pacific",57,128.055,484.875
"Pacific",57,127.663,484.885
"Pacific",57,127.316,485.179
"Pacific",57,126.741,485.893
"Pacific",57,127.056,486.634
"Pacific",57,126.474,486.719
"Pacific",57,126.059,487.111
"Pacific",57,125.781,487.628
"Pacific",57,125.409,487.887
"Pacific",57,125.207,488.293
"Pacific",57,125.306,488.658
"Pacific",57,124.992,489.449
"Pacific",57,124.606,489.745
"Pacific",57,124.497,490.192
"Pacific",57,124.524,490.945
"Pacific",57,124.153,491.745
"Pacific",57,123.664,492.035
"Pacific",57,123.335,492
"Pacific",57,123.21,492.317
"Pacific",57,123.091,493.18
"Pacific",57,122.51,493.554
"Pacific",57,121.568,493.576
"Pacific",57,121.461,494.037
"Pacific",57,120.888,494.118
"Pacific",57,121.085,494.611
"Pacific",57,120.148,495.102
"Pacific",57,120.047,495.459
"Pacific",57,119.758,495.703
"Pacific",57,119.572,496.72
"Pacific",57,119.943,497.037
"Pacific",57,120.356,497.096
"Pacific",57,121.107,497.024
"Pacific",57,121.424,497.479
"Pacific",57,121.794,497.507
"Pacific",57,122.477,498.294
"Pacific",57,122.155,498.582
"Pacific",57,121.919,499.277
"Pacific",57,121.576,499.416
"Pacific",57,121.453,499.709
"Pacific",57,121.007,499.908
"Pacific",57,120.62,499.887
"Pacific",57,120.367,500.595
"Pacific",57,119.916,500.951
"Pacific",57,120.191,501.255
"Pacific",57,119.904,501.492
"Pacific",57,119.672,502.369
"Pacific",57,119.42,502.853
"Pacific",57,118.246,503.547
"Pacific",57,117.645,503.637
"Pacific",57,117.283,503.484
"Pacific",57,116.792,503.653
"Pacific",57,116.486,503.929
"Pacific",57,116.667,504.239
"Pacific",57,116.547,504.478
"Pacific",57,115.966,504.724
"Pacific",57,115.917,505.127
"Pacific",57,115.686,505.391
"Pacific",57,114.855,504.986
"Pacific",57,114.769,505.735
"Pacific",57,114.455,505.869
"Pacific",57,114.413,506.386
"Pacific",57,113.37,506.504
"Pacific",57,113.468,506.967
"Pacific",57,112.78,506.983
"Pacific",57,112.3,507.244
"Pacific",57,112.371,507.645
"Pacific",57,112.344,508.596
"Pacific",57,111.967,508.97
"Pacific",57,111.575,509.79
"Pacific",57,111.06,509.755
"Pacific",57,110.628,510.29
"Pacific",57,110.265,510.135
"Pacific",57,109.922,510.34
"Pacific",57,109.386,511.029
"Pacific",57,109.036,510.792
"Pacific",57,108.209,511.064
"Pacific",57,108.081,511.369
"Pacific",57,108.439,511.761
"Pacific",57,108.28,511.915
"Pacific",57,107.674,511.928
"Pacific",57,107.298,511.528
"Pacific",57,106.859,511.674
"Pacific",57,107.155,512.489
"Pacific",57,106.96,512.834
"Pacific",57,106.618,512.689
"Pacific",57,106.082,512.755
"Pacific",57,105.555,512.596
"Pacific",57,105.011,512.892
"Pacific",57,104.801,513.408
"Pacific",57,105.745,513.764
"Pacific",57,106.027,514.176
"Pacific",57,105.11,514.712
"Pacific",57,104.856,515.563
"Pacific",57,104.58,515.636
"Pacific",57,104.144,515.512
"Pacific",57,104.077,515.731
"Pacific",57,103.229,515.717
"Pacific",57,102.529,515.889
"Pacific",57,102.526,516.383
"Pacific",57,101.4,517.037
"Pacific",57,100.901,517.234
"Pacific",57,100.739,517.522
"Pacific",57,100.278,517.82
"Pacific",57,100.079,517.543
"Pacific",57,100.382,517.317
"Pacific",57,100.453,516.735
"Pacific",57,100.639,516.426
"Pacific",57,100.171,516.082
"Pacific",57,99.8782,516.365
"Pacific",57,99.254,516.372
"Pacific",57,99.1032,516.796
"Pacific",57,98.8309,517.021
"Pacific",57,97.8757,517.418
"Pacific",57,97.351,518.163
"Pacific",57,96.912,517.882
"Pacific",57,96.8348,518.202
"Pacific",57,95.7645,518.012
"Pacific",57,95.3603,518.367
"Pacific",57,94.7203,518.624
"Pacific",57,93.9125,518.513
"Pacific",57,93.8325,518.343
"Pacific",57,94.0664,517.677
"Pacific",57,94.4403,517.265
"Pacific",57,94.423,516.901
"Pacific",57,93.7437,516.874
"Pacific",57,93.2768,517.477
"Pacific",57,93.2481,518.134
"Pacific",57,92.5294,518.926
"Pacific",57,92.625,519.499
"Pacific",57,93.4172,520.043
"Pacific",57,92.6227,520.271
"Pacific",57,92.0893,519.835
"Pacific",57,91.7218,520.026
"Pacific",57,91.5135,519.823
"Pacific",57,91.1043,520.231
"Pacific",57,90.9305,521.125
"Pacific",57,90.4983,521.354
"Pacific",57,90.2659,520.956
"Pacific",57,90.4278,520.099
"Pacific",57,90.2366,519.979
"Pacific",57,89.7637,520.415
"Pacific",57,88.8606,520.577
"Pacific",57,88.4655,520.108
"Pacific",57,88.0458,520.47
"Pacific",57,87.3062,520.911
"Pacific",57,87.1584,521.277
"Pacific",57,87.4997,521.336
"Pacific",57,87.8548,521.773
"Pacific",57,87.9102,522.189
"Pacific",57,87.2787,521.915
"Pacific",57,85.9953,522.067
"Pacific",57,85.1885,521.866
"Pacific",57,84.3471,521.812
"Pacific",57,83.5219,522.009
"Pacific",57,83.1925,522.26
"Pacific",57,83.082,522.612
"Pacific",57,82.6697,522.829
"Pacific",57,81.988,522.899
"Pacific",57,81.6231,522.82
"Pacific",57,81.2428,522.526
"Pacific",57,81.0503,521.86
"Pacific",57,81.0831,521.572
"Pacific",57,81.88,521.294
"Pacific",57,82.6376,520.298
"Pacific",57,82.709,519.868
"Pacific",57,83.2403,519.716
"Pacific",57,83.5249,520.005
"Pacific",57,84.3833,519.668
"Pacific",57,84.8346,519.65
"Pacific",57,85.2345,519.363
"Pacific",57,85.672,519.324
"Pacific",57,86.5239,519.542
"Pacific",57,86.7907,520.116
"Pacific",57,87.1091,520.039
"Pacific",57,87.3806,519.713
"Pacific",57,87.3423,519.126
"Pacific",57,88.0264,518.89
"Pacific",57,88.3688,518.984
"Pacific",57,88.9873,518.904
"Pacific",57,88.8974,518.555
"Pacific",57,89.9114,517.818
"Pacific",57,90.2356,517.398
"Pacific",57,91.6229,516.056
"Pacific",57,92.2658,515.638
"Pacific",57,92.8197,515.44
"Pacific",57,93.1758,515.119
"Pacific",57,93.5132,515.082
"Pacific",57,95.495,514.634
"Pacific",57,96.7027,514.688
"Pacific",57,96.6633,515.541
"Pacific",57,97.4394,515.757
"Pacific",57,97.8398,515.464
"Pacific",57,97.4243,515.015
"Pacific",57,97.8276,514.471
"Pacific",57,98.1894,513.695
"Pacific",57,98.3001,513.26
"Pacific",57,98.895,512.9
"Pacific",57,99.1863,512.596
"Pacific",57,99.7601,512.341
"Pacific",57,100.346,511.809
"Pacific",57,101.382,511.386
"Pacific",57,102.502,510.776
"Pacific",57,103.384,510.208
"Pacific",57,103.763,510.543
"Pacific",57,104.434,510.483
"Pacific",57,104.378,509.85
"Pacific",57,104.435,509.376
"Pacific",57,104.991,508.526
"Pacific",57,105.756,507.651
"Pacific",57,106.571,507.234
"Pacific",57,107.12,506.529
"Pacific",57,107.671,506.122
"Pacific",57,107.986,506.036
"Pacific",57,107.919,505.452
"Pacific",57,108.211,504.159
"Pacific",57,108.434,502.809
"Pacific",57,108.854,502.034
"Pacific",57,108.657,501.65
"Pacific",57,108.71,501.035
"Pacific",57,108.935,500.405
"Pacific",57,109.501,499.912
"Pacific",57,110.358,498.867
"Pacific",57,110.604,498.28
"Pacific",57,110.221,498.072
"Pacific",57,109.336,498.414
"Pacific",57,108.732,498.72
"Pacific",57,106.869,499.454
"Pacific",57,106.576,499.405
"Pacific",57,106.275,499.104
"Pacific",57,106.165,498.584
"Pacific",57,105.589,498.205
"Pacific",57,105.754,497.879
"Pacific",57,105.461,497.524
"Pacific",57,104.971,497.78
"Pacific",57,104.882,498.459
"Pacific",57,104.597,498.8
"Pacific",57,104.673,499.235
"Pacific",57,105.006,500.15
"Pacific",57,104.679,500.591
"Pacific",57,104.396,500.678
"Pacific",57,103.824,500.433
"Pacific",57,103.38,499.282
"Pacific",57,102.886,498.183
"Pacific",57,102.333,497.447
"Pacific",57,102.007,497.141
"Pacific",57,101.694,497.769
"Pacific",57,101.303,498.008
"Pacific",57,101.108,497.645
"Pacific",57,100.582,497.407
"Pacific",57,100.087,496.814
"Pacific",57,100.321,496.584
"Pacific",57,100.172,496.097
"Pacific",57,99.5104,496.402
"Pacific",57,98.7769,496.889
"Pacific",57,98.4258,497.426
"Pacific",57,98.3035,497.106
"Pacific",57,97.876,497.24
"Pacific",57,96.7358,497.782
"Pacific",57,96.5741,498.242
"Pacific",57,95.2832,498.806
"Pacific",57,95.167,498.416
"Pacific",57,94.4456,498.362
"Pacific",57,94.0172,498.052
"Pacific",57,95.186,497.656
"Pacific",57,95.455,496.991
"Pacific",57,95.4364,496.082
"Pacific",57,94.9646,494.888
"Pacific",57,94.8624,494.376
"Pacific",57,95.0991,493.88
"Pacific",57,95.8248,493.157
"Pacific",57,96.1141,493.049
"Pacific",57,95.698,492.011
"Pacific",57,95.6981,491.706
"Pacific",57,95.3146,490.716
"Pacific",57,94.9146,489.377
"Pacific",57,94.562,488.641
"Pacific",57,94.1624,488.82
"Pacific",57,93.9762,489.758
"Pacific",57,93.2941,489.694
"Pacific",57,93.0456,489.9
"Pacific",57,91.8567,490.294
"Pacific",57,90.9514,490.386
"Pacific",57,89.9757,490.333
"Pacific",57,89.4974,490.21
"Pacific",57,88.9163,489.86
"Pacific",57,88.771,489.281
"Pacific",57,89.0582,488.969
"Pacific",57,88.3115,488.185
"Pacific",57,88.0876,487.511
"Pacific",57,87.8148,487.245
"Pacific",57,87.6362,486.831
"Pacific",57,87.3978,486.807
"Pacific",57,86.8308,486.362
"Pacific",57,86.4821,485.777
"Pacific",57,86.8631,485.604
"Pacific",57,87.0952,485.288
"Pacific",57,86.6895,485.195
"Pacific",57,86.3661,485.353
"Pacific",57,85.8597,485.21
"Pacific",57,85.9241,484.754
"Pacific",57,86.435,484.659
"Pacific",57,86.9085,484.275
"Pacific",57,87.1655,484.226
"Pacific",57,87.095,483.75
"Pacific",57,87.1936,483.356
"Pacific",57,87.1091,482.866
"Pacific",57,86.8473,482.444
"Pacific",57,87.3394,481.988
"Pacific",57,87.0049,481.362
"Pacific",57,86.668,481.185
"Pacific",57,86.3979,481.703
"Pacific",57,85.914,481.536
"Pacific",57,85.7134,481.215
"Pacific",57,85.9145,480.367
"Pacific",57,85.3393,480.087
"Pacific",57,85.1845,479.452
"Pacific",57,85.7858,479.018
"Pacific",57,85.379,478.523
"Pacific",57,84.838,478.823
"Pacific",57,84.6464,478.659
"Pacific",57,84.5744,478.047
"Pacific",57,84.901,477.377
"Pacific",57,85.2145,477.168
"Pacific",57,85.1433,476.858
"Pacific",57,85.6216,476.723
"Pacific",57,85.9875,476.937
"Pacific",57,86.4815,476.891
"Pacific",57,86.3097,476.133
"Pacific",57,86.3809,475.558
"Pacific",57,86.7056,475.088
"Pacific",57,87.4632,474.322
"Pacific",57,88.1488,473.532
"Pacific",57,88.7336,473.034
"Pacific",57,88.9346,472.592
"Pacific",57,89.2469,472.268
"Pacific",57,89.6225,472.16
"Pacific",57,89.6387,471.404
"Pacific",57,89.9108,470.836
"Pacific",57,90.6865,469.651
"Pacific",57,91.228,469.175
"Pacific",57,91.914,468.977
"Pacific",57,92.3151,468.971
"Pacific",57,92.7775,469.291
"Pacific",57,93.1882,469.409
"Pacific",57,93.4439,469.897
"Pacific",57,93.6768,469.967
"Pacific",57,94.182,470.65
"Pacific",57,94.9254,470.625
"Pacific",57,95.584,470.115
"Pacific",57,95.6909,469.809
"Pacific",57,95.9656,469.789
"Pacific",57,96.5907,469.234
"Pacific",57,97.1764,468.451
"Pacific",57,96.3049,467.568
"Pacific",57,96.6695,467.319
"Pacific",57,97.1833,467.327
"Pacific",57,97.5168,467.947
"Pacific",57,97.9849,468.179
"Pacific",57,98.1833,468.624
"Pacific",57,99.0337,468.608
"Pacific",57,99.7298,468.718
"Pacific",57,100.38,468.603
"Pacific",57,101.663,467.104
"Pacific",57,101.758,466.642
"Pacific",57,101.436,465.131
"Pacific",57,101.48,464.177
"Pacific",57,100.795,462.999
"Pacific",57,100.172,462.774
"Pacific",57,100.325,462.272
"Pacific",57,100.562,462.042
"Pacific",57,101.034,462.413
"Pacific",57,101.606,462.197
"Pacific",57,102.182,461.772
"Pacific",57,102.27,461.173
"Pacific",57,101.937,460.485
"Pacific",57,101.472,459.964
"Pacific",57,100.918,460.329
"Pacific",57,100.751,460.663
"Pacific",57,100.367,460.743
"Pacific",57,100.05,460.562
"Pacific",57,99.392,460.902
"Pacific",57,98.552,461.03
"Pacific",57,98.3899,461.341
"Pacific",57,97.5171,461.781
"Pacific",57,97.3097,462.072
"Pacific",57,97.1577,462.639
"Pacific",57,96.7547,462.911
"Pacific",57,96.655,461.861
"Pacific",57,96.471,461.571
"Pacific",57,95.8287,462.484
"Pacific",57,95.5859,461.986
"Pacific",57,95.2139,461.504
"Pacific",57,94.5341,461.132
"Pacific",57,94.1634,461.039
"Pacific",57,93.7622,461.126
"Pacific",57,92.8983,460.93
"Pacific",57,92.2227,461.103
"Pacific",57,91.4746,461.403
"Pacific",57,90.9483,461.413
"Pacific",57,90.2358,460.999
"Pacific",57,87.8758,459.931
"Pacific",57,87.4922,459.433
"Pacific",57,87.4334,458.769
"Pacific",57,87.7401,458.216
"Pacific",57,87.7113,458.017
"Pacific",57,87.1537,457.23
"Pacific",57,86.7652,456.307
"Pacific",57,87.4736,456.445
"Pacific",57,87.9161,456.27
"Pacific",57,88.0674,455.865
"Pacific",57,88.3794,455.672
"Pacific",57,88.194,455.369
"Pacific",57,87.4208,455.131
"Pacific",57,86.6804,454.659
"Pacific",57,85.6883,454.284
"Pacific",57,84.8979,453.328
"Pacific",57,84.4457,453.037
"Pacific",57,84.355,452.471
"Pacific",57,84.8199,452.115
"Pacific",57,85.7267,451.879
"Pacific",57,86.7648,451.453
"Pacific",57,88.2414,450.67
"Pacific",57,90.2699,449.794
"Pacific",57,91.9785,449.154
"Pacific",58,278.742,470.988
"Pacific",58,277.71,471.766
"Pacific",58,276.479,472.079
"Pacific",58,273.134,471.156
"Pacific",58,270.31,471.404
"Pacific",58,269.354,471.157
"Pacific",58,269.907,470.162
"Pacific",58,270.18,468.983
"Pacific",58,273.803,469.596
"Pacific",58,275.069,469.224
"Pacific",58,275.755,469.979
"Pacific",58,278.692,469.851
"Pacific",58,278.742,470.988
"Pacific",59,261.119,465.187
"Pacific",59,262.619,464.863
"Pacific",59,262.806,466.63
"Pacific",59,263.767,467.417
"Pacific",59,262.971,468.289
"Pacific",59,262.035,468.039
"Pacific",59,261.173,468.391
"Pacific",59,259.859,467.527
"Pacific",59,258.358,467.354
"Pacific",59,256.359,467.656
"Pacific",59,255.761,466.32
"Pacific",59,254.257,464.313
"Pacific",59,254.283,462.626
"Pacific",59,256.029,462.587
"Pacific",59,257.266,461.114
"Pacific",59,258.613,460.395
"Pacific",59,260.75,463.613
"Pacific",59,260.604,464.721
"Pacific",59,261.119,465.187
"Pacific",60,222.884,457.201
"Pacific",60,222.04,458.735
"Pacific",60,221.337,458.096
"Pacific",60,221.701,456.805
"Pacific",60,223.224,455.792
"Pacific",60,223.637,454.983
"Pacific",60,224.638,455.251
"Pacific",60,224.153,456.733
"Pacific",60,222.884,457.201
"Pacific",61,236.355,454.389
"Pacific",61,236.279,455.976
"Pacific",61,234.506,457.397
"Pacific",61,231.924,456.941
"Pacific",61,231.177,456.199
"Pacific",61,229.475,455.399
"Pacific",61,229.03,453.862
"Pacific",61,230.335,452.229
"Pacific",61,232.383,451.138
"Pacific",61,235.297,451.024
"Pacific",61,236.754,451.915
"Pacific",61,237.053,452.974
"Pacific",61,236.355,454.389
