"fips","county","state","pop","white","black","api","aian","twoplus","hispanic"
"48343","Morris County","Texas",12184,0.610965,0.215611,0.00952068,0.00935653,0.030696,0.123851
"48345","Motley County","Texas",1015,0.775369,0.0285714,0,0.00985222,0.0187192,0.167488
"48347","Nacogdoches County","Texas",65728,0.575417,0.167143,0.0130842,0.00378834,0.0178767,0.22269
"48349","Navarro County","Texas",56533,0.506943,0.113191,0.0225355,0.00387384,0.0162206,0.337237
"48351","Newton County","Texas",11908,0.749832,0.170054,0.0066342,0.0095734,0.0227578,0.0411488
"48353","Nolan County","Texas",14182,0.544775,0.0441405,0.00853194,0.0047243,0.014737,0.383091
"48355","Nueces County","Texas",353125,0.290475,0.0370634,0.0253678,0.00274407,0.0106336,0.633716
"48357","Ochiltree County","Texas",9717,0.379129,0.00617475,0.00545436,0.00586601,0.00936503,0.59401
"48359","Oldham County","Texas",1823,0.688426,0.0329128,0.0257817,0.00877674,0.0191991,0.224904
"48361","Orange County","Texas",86115,0.76903,0.0884283,0.012762,0.0047843,0.0171747,0.107821
"48363","Palo Pinto County","Texas",30231,0.731931,0.0237835,0.0107836,0.00608647,0.0137276,0.213688
"48365","Panola County","Texas",23022,0.710798,0.150161,0.00673269,0.00395274,0.0169403,0.111415
"48367","Parker County","Texas",179707,0.786119,0.0193259,0.0111292,0.00640487,0.0182352,0.158786
"48369","Parmer County","Texas",9669,0.292791,0.012204,0.00775675,0.00289585,0.00651567,0.677836
"48371","Pecos County","Texas",14712,0.214723,0.040783,0.0179445,0.00516585,0.00693312,0.714451
"48373","Polk County","Texas",54258,0.707527,0.0889085,0.0105054,0.0155553,0.01644,0.161064
"48375","Potter County","Texas",114649,0.4188,0.107607,0.0462804,0.00491064,0.018404,0.403998
"48377","Presidio County","Texas",5686,0.131024,0.0186423,0.0117833,0.00545199,0.00685895,0.82624
"48379","Rains County","Texas",13306,0.819104,0.0251015,0.0135277,0.0110476,0.020968,0.110251
"48381","Randall County","Texas",150547,0.652075,0.0401868,0.0218736,0.00495526,0.0178947,0.263014
"48383","Reagan County","Texas",3139,0.244664,0.0299458,0.0143358,0.0035043,0.0127429,0.694807
"48385","Real County","Texas",2772,0.658009,0.018759,0.00829726,0.0104618,0.0198413,0.284632
"48387","Red River County","Texas",11696,0.72341,0.152103,0.00512996,0.0124829,0.0223153,0.0845588
"48389","Reeves County","Texas",11956,0.107896,0.0183172,0.0148043,0.00225828,0.0050184,0.851706
"48391","Refugio County","Texas",6739,0.400059,0.0618786,0.00771628,0.00638077,0.0118712,0.512094
"48393","Roberts County","Texas",837,0.835125,0.00238949,0.00238949,0.0155317,0.0191159,0.125448
"48395","Robertson County","Texas",17659,0.563226,0.179399,0.00860751,0.00390736,0.0158559,0.229005
"48397","Rockwall County","Texas",137044,0.606688,0.105762,0.0427308,0.00458247,0.0217594,0.218477
"48399","Runnels County","Texas",9751,0.596862,0.0196903,0.00881961,0.00656343,0.0102554,0.357809
"48401","Rusk County","Texas",53391,0.612463,0.159971,0.00619955,0.00486973,0.0184113,0.198086
"48403","Sabine County","Texas",10058,0.846888,0.0669119,0.0059654,0.00954464,0.0254524,0.0452376
"48405","San Augustine County","Texas",7767,0.677482,0.205742,0.00437749,0.00527874,0.0168662,0.0902536
"48407","San Jacinto County","Texas",29326,0.680795,0.0827252,0.00743368,0.00651299,0.0176976,0.204835
"48409","San Patricio County","Texas",71467,0.378902,0.0165811,0.0152798,0.00327424,0.00982272,0.57614
"48411","San Saba County","Texas",5508,0.620007,0.0299564,0.00780683,0.00780683,0.015069,0.319354
"48413","Schleicher County","Texas",2302,0.42311,0.0173762,0.00390964,0.00434405,0.0152042,0.536056
"48415","Scurry County","Texas",16211,0.487694,0.0373203,0.00949972,0.00524335,0.0128925,0.447351
"48417","Shackelford County","Texas",3169,0.820448,0.0148312,0.00599558,0.00473335,0.0179867,0.136005
"48419","Shelby County","Texas",24192,0.597222,0.163318,0.015625,0.00396825,0.0162037,0.203662
"48421","Sherman County","Texas",2771,0.478167,0.0147961,0.00469145,0.00433057,0.0108264,0.487189
"48423","Smith County","Texas",249091,0.573871,0.170544,0.0185474,0.00368139,0.0173872,0.215969
"48425","Somervell County","Texas",10098,0.771638,0.013468,0.00891266,0.00802139,0.0152505,0.182709
"48427","Starr County","Texas",66587,0.0249598,0.00253803,0.00195233,0.000420503,0.000946131,0.969183
"48429","Stephens County","Texas",9475,0.677045,0.03219,0.0105541,0.00833773,0.0126649,0.259208
"48431","Sterling County","Texas",1387,0.585436,0.0144196,0.00648882,0.00865177,0.0173035,0.3677
"48433","Stonewall County","Texas",1235,0.719838,0.0323887,0.0161943,0.00404858,0.0194332,0.208097
"48435","Sutton County","Texas",3269,0.337718,0.00734169,0.00367085,0.00122362,0.00428266,0.645763
"48437","Swisher County","Texas",6877,0.416751,0.0801221,0.00610731,0.00799767,0.0171586,0.471863
"48439","Tarrant County","Texas",2230708,0.409466,0.185362,0.0685482,0.00348948,0.0226986,0.310435
"48441","Taylor County","Texas",148813,0.605498,0.0844214,0.0242183,0.00410582,0.0233582,0.258398
"48443","Terrell County","Texas",718,0.422006,0.0194986,0.00835655,0.0181058,0.0194986,0.512535
"48445","Terry County","Texas",11602,0.368643,0.0343906,0.00396483,0.00293053,0.00939493,0.580676
"48447","Throckmorton County","Texas",1532,0.832898,0.0124021,0.0110966,0.00848564,0.00979112,0.125326
"48449","Titus County","Texas",31547,0.41725,0.091958,0.0135671,0.00399404,0.0121406,0.46109
"48451","Tom Green County","Texas",120103,0.511902,0.0349783,0.0158447,0.00375511,0.0167689,0.416751
"48453","Travis County","Texas",1363767,0.467365,0.0861775,0.0927219,0.00232078,0.0229768,0.328438
"48455","Trinity County","Texas",14489,0.760715,0.0866174,0.00628063,0.00621161,0.0180827,0.122093
"48457","Tyler County","Texas",20560,0.766926,0.110652,0.00705253,0.00729572,0.0173638,0.0907101
"48459","Upshur County","Texas",44050,0.769308,0.0814756,0.00812713,0.00687855,0.0232236,0.110988
"48461","Upton County","Texas",3128,0.388747,0.0271739,0.00639386,0.012468,0.0143862,0.550831
"48463","Uvalde County","Texas",25138,0.2536,0.00986554,0.00966664,0.00334155,0.00779696,0.715729
"48465","Val Verde County","Texas",47999,0.150628,0.0160628,0.00800017,0.00202088,0.00706265,0.816225
"48467","Van Zandt County","Texas",65304,0.794484,0.0304269,0.00692147,0.00604863,0.0152671,0.146852
"48469","Victoria County","Texas",91949,0.423691,0.0563573,0.0132682,0.00269715,0.0129093,0.491077
"48471","Walker County","Texas",83722,0.531617,0.21962,0.011371,0.00330857,0.0136523,0.220432
"48473","Waller County","Texas",65109,0.374065,0.236726,0.0272466,0.00299498,0.014253,0.344714
"48475","Ward County","Texas",11038,0.352872,0.0405871,0.00915021,0.00616054,0.0139518,0.577278
"48477","Washington County","Texas",37810,0.621899,0.155012,0.0161597,0.00267125,0.0126686,0.19159
"48479","Webb County","Texas",272823,0.0394028,0.00525616,0.00545042,0.000454507,0.00192799,0.947508
"48481","Wharton County","Texas",42035,0.429356,0.124158,0.00708933,0.00190318,0.00704175,0.430451
"48483","Wheeler County","Texas",4824,0.677239,0.0273632,0.00766998,0.00746269,0.0186567,0.261609
"48485","Wichita County","Texas",129984,0.623254,0.106652,0.022949,0.00850874,0.0256032,0.213034
"48487","Wilbarger County","Texas",12455,0.545002,0.0769972,0.0337214,0.00947411,0.0238458,0.310959
"48489","Willacy County","Texas",20027,0.0909772,0.0213711,0.0065911,0.00144805,0.00354521,0.876067
"48491","Williamson County","Texas",727480,0.5164,0.0746316,0.12806,0.00311349,0.0257547,0.25204
"48493","Wilson County","Texas",55415,0.546675,0.0195254,0.00958224,0.003952,0.0116214,0.408644
"48495","Winkler County","Texas",7381,0.304295,0.0233031,0.0163934,0.0071806,0.0101612,0.638667
"48497","Wise County","Texas",81275,0.72299,0.0214334,0.00798524,0.00719779,0.0179883,0.222405
"48499","Wood County","Texas",48742,0.80723,0.0401297,0.00783718,0.00660621,0.015182,0.123015
"48501","Yoakum County","Texas",7581,0.304313,0.0120037,0.00540826,0.00461681,0.0110803,0.662577
"48503","Young County","Texas",18236,0.744023,0.0154639,0.00658039,0.00619653,0.0150801,0.212656
"48505","Zapata County","Texas",13819,0.0463854,0.00644041,0.00709169,0.00166438,0.000723641,0.937694
"48507","Zavala County","Texas",9209,0.0577696,0.00879574,0.00249756,0.00195461,0.00293191,0.926051
"49001","Beaver County","Utah",7424,0.806573,0.00969828,0.0105065,0.00862069,0.0152209,0.14938
"49003","Box Elder County","Utah",64120,0.85432,0.00500624,0.00974735,0.00583281,0.0163444,0.108749
"49005","Cache County","Utah",145487,0.812361,0.0103996,0.0313499,0.00477019,0.0202217,0.120897
"49007","Carbon County","Utah",20613,0.824674,0.00514239,0.0081502,0.0106244,0.016834,0.134575
"49009","Daggett County","Utah",956,0.893305,0.00104603,0.0041841,0.0104603,0.0282427,0.0627615
"49011","Davis County","Utah",378470,0.797271,0.0128835,0.0336196,0.00437815,0.0263112,0.125537
"49013","Duchesne County","Utah",20803,0.84632,0.00360525,0.00860453,0.0330241,0.024756,0.0836899
"49015","Emery County","Utah",10161,0.885051,0.00334613,0.00718433,0.00915264,0.0162386,0.0790277
"49017","Garfield County","Utah",5290,0.863705,0.00661626,0.0136106,0.0187146,0.0164461,0.0809074
"49019","Grand County","Utah",9788,0.760932,0.00715161,0.0342256,0.0389252,0.0192072,0.139559
"49021","Iron County","Utah",65936,0.828682,0.00800777,0.0156364,0.0157577,0.0195644,0.112351
"49023","Juab County","Utah",13297,0.902835,0.00368504,0.00691885,0.00857336,0.0169211,0.0610664
"49025","Kane County","Utah",8525,0.890909,0.00879765,0.0117302,0.0144282,0.0181818,0.0559531
"49027","Millard County","Utah",13572,0.812776,0.00338933,0.0165782,0.0112732,0.0158414,0.140141
"49029","Morgan County","Utah",13093,0.943252,0.00374246,0.00763767,0.00320782,0.0106927,0.0314672
"49031","Piute County","Utah",1534,0.887875,0.00130378,0.00521512,0.00325945,0.0156454,0.0867014
"49033","Rich County","Utah",2752,0.924055,0.00726744,0.00181686,0.00581395,0.0116279,0.0494186
"49035","Salt Lake County","Utah",1216274,0.65891,0.0206993,0.0688743,0.00638919,0.0260015,0.219126
"49037","San Juan County","Utah",14601,0.467023,0.0047257,0.00691733,0.436956,0.0205465,0.0638312
"49039","Sanpete County","Utah",30732,0.836978,0.0115515,0.0131459,0.00859039,0.0166276,0.113107
"49041","Sevier County","Utah",22520,0.907016,0.00506217,0.00661634,0.0118561,0.0131439,0.0563055
"49043","Summit County","Utah",43109,0.826347,0.00888446,0.0241945,0.00287643,0.0152636,0.122434
"49045","Tooele County","Utah",84488,0.773364,0.0102736,0.0204408,0.0075277,0.0226778,0.165716
"49047","Uintah County","Utah",38307,0.807346,0.00477719,0.01146,0.0594408,0.0209622,0.0960138
"49049","Utah County","Utah",747234,0.770429,0.0085502,0.0313958,0.00432796,0.027571,0.157726
"49051","Wasatch County","Utah",37858,0.805378,0.00488668,0.019309,0.00248296,0.0143695,0.153574
"49053","Washington County","Utah",207943,0.81291,0.00699711,0.0200824,0.00959398,0.0220493,0.128367
"49055","Wayne County","Utah",2608,0.902224,0.00575153,0.0145706,0.00498466,0.0214724,0.0509969
"49057","Weber County","Utah",276118,0.737044,0.0138817,0.0202305,0.00571857,0.0234646,0.199661
"50001","Addison County","Vermont",38047,0.907062,0.0151129,0.0211318,0.00254948,0.0196862,0.0344574
"50003","Bennington County","Vermont",37039,0.923027,0.0135533,0.0161721,0.00242987,0.0157942,0.0290235
"50005","Caledonia County","Vermont",30535,0.934796,0.00851482,0.0120845,0.00448665,0.0176191,0.0224988
"50007","Chittenden County","Vermont",170851,0.858303,0.0302193,0.055247,0.00172665,0.0254725,0.0290311
"50009","Essex County","Vermont",6037,0.940699,0.00629452,0.00811661,0.00596323,0.0207056,0.018221
"50011","Franklin County","Vermont",51066,0.927506,0.00842048,0.00975209,0.00844006,0.0242823,0.0215995
"50013","Grand Isle County","Vermont",7528,0.91525,0.00797024,0.00770457,0.0128852,0.0314825,0.0247078
"50015","Lamoille County","Vermont",26248,0.929137,0.0144392,0.0101341,0.00316215,0.0167632,0.0263639
"50017","Orange County","Vermont",30050,0.946556,0.00821963,0.00595674,0.00396007,0.0152745,0.0200333
"50019","Orleans County","Vermont",27726,0.937135,0.00991849,0.00587896,0.00620356,0.0193681,0.0214961
"50021","Rutland County","Vermont",60198,0.941227,0.00872122,0.00790724,0.0019602,0.0158643,0.0243197
"50023","Washington County","Vermont",59844,0.926459,0.00979213,0.0113295,0.00245639,0.021155,0.0288082
"50025","Windham County","Vermont",45627,0.912552,0.0167006,0.0154295,0.0026081,0.0199224,0.0327876
"50027","Windsor County","Vermont",57697,0.932683,0.0102605,0.0132069,0.00213183,0.0175399,0.024178
"51001","Accomack County","Virginia",33411,0.590135,0.262608,0.0103259,0.00323247,0.0165215,0.117177
"51003","Albemarle County","Virginia",117313,0.73835,0.0916437,0.0620988,0.0018668,0.0269109,0.0791302
"51510","Alexandria city","Virginia",159102,0.493903,0.217244,0.0668125,0.00175359,0.0347513,0.185535
"51005","Alleghany County","Virginia",14632,0.907121,0.04538,0.00560416,0.00328048,0.0209131,0.0177009
"51007","Amelia County","Virginia",13716,0.738554,0.187518,0.00510353,0.00364538,0.0216535,0.0435258
"51009","Amherst County","Virginia",31650,0.743128,0.182844,0.00625592,0.00827804,0.0277725,0.031722
"51011","Appomattox County","Virginia",16957,0.770183,0.172554,0.00430501,0.00383323,0.0218789,0.0272454
"51013","Arlington County","Virginia",239807,0.583181,0.100343,0.118132,0.00180979,0.0333518,0.163181
"51015","Augusta County","Virginia",78622,0.879894,0.049083,0.00774592,0.00218768,0.0162931,0.0447966
"51017","Bath County","Virginia",4071,0.91378,0.0331614,0.00515844,0.00417588,0.0176861,0.0260378
"51019","Bedford County","Virginia",82182,0.862366,0.069991,0.0153683,0.00333406,0.0185077,0.0304325
"51021","Bland County","Virginia",6186,0.926285,0.0407371,0.0061429,0.00177821,0.0113159,0.0137407
"51023","Botetourt County","Virginia",34129,0.911307,0.0317618,0.0105482,0.00266635,0.0167306,0.0269858
"51520","Bristol city","Virginia",16316,0.86357,0.065825,0.0115224,0.00398382,0.0258642,0.0292351
"51025","Brunswick County","Virginia",15750,0.419556,0.51854,0.0113016,0.0031746,0.0154286,0.032
"51027","Buchanan County","Virginia",18632,0.927061,0.0454058,0.00515243,0.00155646,0.00788965,0.0129347
"51029","Buckingham County","Virginia",17115,0.624949,0.315221,0.00455741,0.00438212,0.0228455,0.0280456
"51530","Buena Vista city","Virginia",6581,0.856101,0.0516639,0.0130679,0.0101808,0.0293269,0.0396596
"51031","Campbell County","Virginia",55342,0.773933,0.150988,0.0116006,0.00298146,0.022894,0.0376025
"51033","Caroline County","Virginia",33477,0.602742,0.254055,0.0122472,0.00591451,0.0354871,0.089554
"51035","Carroll County","Virginia",29242,0.925826,0.00991724,0.00280419,0.00218863,0.0130292,0.0462349
"51036","Charles City County","Virginia",6564,0.459781,0.414991,0.00837904,0.0603291,0.0338208,0.0226996
"51037","Charlotte County","Virginia",11258,0.689376,0.257683,0.00266477,0.00435246,0.0158998,0.0300231
"51540","Charlottesville city","Virginia",44767,0.654076,0.159336,0.0778699,0.00187638,0.0357406,0.0711015
"51550","Chesapeake city","Virginia",254997,0.539587,0.295423,0.042875,0.00329416,0.0365887,0.0822323
"51041","Chesterfield County","Virginia",389793,0.558614,0.2455,0.0407575,0.00225504,0.0266116,0.126262
"51043","Clarke County","Virginia",15598,0.821195,0.0407745,0.0172458,0.00384665,0.0235287,0.0934094
"51570","Colonial Heights city","Virginia",18674,0.627503,0.202581,0.035022,0.00428403,0.0335761,0.0970333
"51580","Covington city","Virginia",5663,0.78386,0.124139,0.0125375,0.00388487,0.0349638,0.0406145
"51045","Craig County","Virginia",4829,0.956513,0.00621247,0.0057983,0.00331332,0.0124249,0.0157382
"51047","Culpeper County","Virginia",56125,0.651243,0.125042,0.0184766,0.00315367,0.0309844,0.1711
"51049","Cumberland County","Virginia",10062,0.650865,0.280362,0.0061618,0.00486981,0.0247466,0.0329954
"51590","Danville city","Virginia",41993,0.383111,0.517348,0.0138118,0.00254804,0.0190746,0.0641059
"51051","Dickenson County","Virginia",13411,0.971143,0.00693461,0.0023861,0.00178958,0.00909701,0.00864962
"51053","Dinwiddie County","Virginia",28576,0.618981,0.298292,0.00972844,0.00381439,0.0201568,0.0490272
"51595","Emporia city","Virginia",5402,0.24676,0.635505,0.0122177,0.0022214,0.0257312,0.0775639
"51057","Essex County","Virginia",10683,0.542076,0.356735,0.0107648,0.00599083,0.033792,0.0506412
"51600","Fairfax city","Virginia",26340,0.493584,0.0640471,0.20429,0.00284738,0.0352316,0.2
"51059","Fairfax County","Virginia",1160925,0.46956,0.10267,0.209334,0.00124987,0.0373616,0.179825
"51610","Falls Church city","Virginia",15034,0.696288,0.048224,0.101969,0.00359186,0.041772,0.108155
"51061","Fauquier County","Virginia",75865,0.740486,0.0696105,0.021011,0.00280762,0.0282871,0.137797
"51063","Floyd County","Virginia",15658,0.923681,0.0197343,0.00613105,0.00210755,0.0182654,0.0300805
"51065","Fluvanna County","Virginia",28746,0.764245,0.143985,0.0105754,0.002783,0.0284909,0.04992
"51620","Franklin city","Virginia",8373,0.374537,0.544369,0.00967395,0.00406067,0.0299773,0.0373821
"51067","Franklin County","Virginia",55637,0.855492,0.0780236,0.00632673,0.00292971,0.0164998,0.0407283
"51069","Frederick County","Virginia",98109,0.763233,0.0478549,0.0246461,0.00221183,0.0230356,0.139019
"51630","Fredericksburg city","Virginia",29992,0.553047,0.229595,0.0359429,0.00373433,0.047646,0.130035
"51640","Galax city","Virginia",6739,0.725479,0.0584656,0.00905179,0.00163229,0.0255231,0.179849
"51071","Giles County","Virginia",16533,0.940725,0.0172383,0.00598802,0.00199601,0.014214,0.0198391
"51073","Gloucester County","Virginia",40154,0.835857,0.0766549,0.0105843,0.0042088,0.0259003,0.0467948
"51075","Goochland County","Virginia",28223,0.787691,0.130992,0.0204089,0.00279914,0.01722,0.0408886
"51077","Grayson County","Virginia",15265,0.871602,0.0613822,0.00275139,0.00327547,0.0148706,0.0461186
"51079","Greene County","Virginia",21744,0.789781,0.0732616,0.022397,0.00280537,0.0279157,0.0838392
"51081","Greensville County","Virginia",11150,0.352466,0.591928,0.00834081,0.00286996,0.0138117,0.030583
"51083","Halifax County","Virginia",33448,0.595701,0.346628,0.00825161,0.00391653,0.0165929,0.0289105
"51650","Hampton city","Virginia",137596,0.349538,0.505247,0.0275662,0.00362656,0.0397686,0.0742536
"51085","Hanover County","Virginia",115309,0.8105,0.090574,0.030015,0.00352097,0.0215681,0.0438214
"51660","Harrisonburg city","Virginia",51164,0.602279,0.0814244,0.0427254,0.0021304,0.0253303,0.246111
"51087","Henrico County","Virginia",338696,0.496227,0.297497,0.102679,0.00239743,0.0275084,0.0736915
"51089","Henry County","Virginia",49385,0.674132,0.222294,0.00512301,0.00188316,0.0207958,0.075772
"51091","Highland County","Virginia",2348,0.956559,0.0127768,0.0072402,0.00170358,0.00553663,0.016184
"51670","Hopewell city","Virginia",22970,0.395385,0.447976,0.0163256,0.00474532,0.036047,0.0995211
"51093","Isle of Wight County","Virginia",40942,0.683968,0.225539,0.0123834,0.00434761,0.0258414,0.0479214
"51095","James City County","Virginia",82797,0.721077,0.138918,0.0322113,0.0033093,0.0286605,0.075824
"51097","King and Queen County","Virginia",6747,0.663999,0.240551,0.00666963,0.0154143,0.0373499,0.036016
"51099","King George County","Virginia",28816,0.702943,0.16005,0.0214464,0.0058995,0.03446,0.0752013
"51101","King William County","Virginia",19232,0.763155,0.145851,0.0127912,0.0128952,0.0279742,0.0373336
"51103","Lancaster County","Virginia",11062,0.684325,0.260712,0.00994395,0.00307359,0.0187127,0.0232327
"51105","Lee County","Virginia",21780,0.913223,0.0416896,0.00316804,0.00408632,0.0114784,0.0263545
"51678","Lexington city","Virginia",7802,0.802358,0.0822866,0.0346065,0.00269162,0.0249936,0.0530633
"51107","Loudoun County","Virginia",443380,0.503532,0.0773287,0.235913,0.00149308,0.0375863,0.144147
"51109","Louisa County","Virginia",42109,0.775891,0.138854,0.00888171,0.00379966,0.0261939,0.0463796
"51111","Lunenburg County","Virginia",12060,0.582421,0.313101,0.00547264,0.00431177,0.0246269,0.0700663
"51680","Lynchburg city","Virginia",80301,0.617913,0.270171,0.0295389,0.00303857,0.0258403,0.0534987
"51113","Madison County","Virginia",14252,0.83469,0.0823042,0.00940219,0.00231546,0.0248386,0.0464496
"51683","Manassas city","Virginia",43616,0.320158,0.124312,0.0682318,0.00210932,0.0285446,0.456644
"51685","Manassas Park city","Virginia",16611,0.247186,0.125278,0.115526,0.00288965,0.0281139,0.481007
"51690","Martinsville city","Virginia",13834,0.413113,0.451352,0.00925257,0.00209628,0.0297094,0.0944774
"51115","Mathews County","Virginia",8602,0.850267,0.0800977,0.0103464,0.00325506,0.027668,0.0283655
"51117","Mecklenburg County","Virginia",30824,0.604432,0.321308,0.0135284,0.00337399,0.0206008,0.0367571
"51119","Middlesex County","Virginia",10949,0.768107,0.148141,0.00557129,0.00575395,0.033793,0.0386337
"51121","Montgomery County","Virginia",98998,0.810592,0.0413443,0.0707994,0.00180812,0.0272228,0.0482333
"51125","Nelson County","Virginia",14766,0.806041,0.104971,0.0124611,0.00446973,0.0228904,0.049167
"51127","New Kent County","Virginia",27218,0.751745,0.150378,0.0138511,0.0091851,0.0298332,0.045007
"51700","Newport News city","Virginia",183056,0.393956,0.413808,0.0346397,0.00354536,0.0405177,0.113534
"51710","Norfolk city","Virginia",231105,0.414998,0.397348,0.0418727,0.00368231,0.0353649,0.106735
"51131","Northampton County","Virginia",12004,0.569227,0.293902,0.0108297,0.00358214,0.0221593,0.1003
"51133","Northumberland County","Virginia",12397,0.700815,0.23183,0.00717916,0.00233928,0.0176656,0.040171
"51720","Norton city","Virginia",3478,0.855377,0.0623922,0.0218516,0.00316274,0.03364,0.0235768
"51135","Nottoway County","Virginia",15632,0.545548,0.37097,0.0095957,0.00326254,0.0195752,0.0510491
"51137","Orange County","Virginia",38986,0.746653,0.124352,0.0139794,0.00415534,0.0316011,0.0792592
"51139","Page County","Virginia",23686,0.919193,0.0239804,0.00645951,0.0024487,0.0176898,0.0302288
"51141","Patrick County","Virginia",17308,0.887509,0.051768,0.00427548,0.00387104,0.0142131,0.0383638
"51730","Petersburg city","Virginia",34058,0.143079,0.740002,0.0114511,0.00434553,0.0242527,0.0768689
"51143","Pittsylvania County","Virginia",59410,0.733951,0.210167,0.00572294,0.00264265,0.0139539,0.0335634
"51735","Poquoson city","Virginia",12854,0.875214,0.0236502,0.0245838,0.00497899,0.0261397,0.0454333
"51740","Portsmouth city","Virginia",96482,0.352656,0.5341,0.0163554,0.003752,0.0326797,0.0604569
"51145","Powhatan County","Virginia",32392,0.859224,0.0823043,0.00737837,0.00336503,0.0160842,0.0316436
"51147","Prince Edward County","Virginia",22276,0.603789,0.310828,0.01239,0.00332196,0.0205602,0.0491112
"51149","Prince George County","Virginia",43589,0.516919,0.312808,0.0222763,0.00644658,0.0325541,0.108995
"51153","Prince William County","Virginia",497003,0.373722,0.201361,0.112382,0.00166397,0.0431024,0.267769
"51155","Pulaski County","Virginia",33579,0.897644,0.0488698,0.00786206,0.00262069,0.0191787,0.0238244
"51750","Radford city","Virginia",17273,0.808314,0.0903144,0.0246049,0.00260522,0.0284259,0.0457361
"51157","Rappahannock County","Virginia",7479,0.864955,0.0399786,0.0147078,0.00334269,0.0203236,0.0566921
"51760","Richmond city","Virginia",233655,0.431226,0.403227,0.0254435,0.00235818,0.0232394,0.114506
"51159","Richmond County","Virginia",9215,0.596853,0.283017,0.00661964,0.00282149,0.0270212,0.0836679
"51770","Roanoke city","Virginia",97912,0.556326,0.277555,0.032662,0.00244097,0.032948,0.0980677
"51161","Roanoke County","Virginia",97334,0.820885,0.0707666,0.0402634,0.00193149,0.0196745,0.0464791
"51163","Rockbridge County","Virginia",22368,0.907546,0.03353,0.0100143,0.00625894,0.0180615,0.0245887
"51165","Rockingham County","Virginia",87674,0.835915,0.0284805,0.0152383,0.00144855,0.0162192,0.102699
"51167","Russell County","Virginia",25420,0.965067,0.0105822,0.00287175,0.00298977,0.0101101,0.00837923
"51775","Salem city","Virginia",25908,0.808322,0.0832947,0.0262853,0.00266327,0.0265169,0.052918
"51169","Scott County","Virginia",21388,0.955676,0.0108004,0.00224425,0.0027118,0.0104732,0.0180943
"51171","Shenandoah County","Virginia",45441,0.836293,0.0332519,0.0110913,0.00257477,0.0183975,0.0983913
"51173","Smyth County","Virginia",29137,0.9351,0.0215877,0.00463328,0.00178467,0.0137969,0.0230978
"51175","Southampton County","Virginia",17941,0.62137,0.320383,0.00696728,0.00412463,0.0177248,0.0294298
"51177","Spotsylvania County","Virginia",152021,0.594642,0.18454,0.0331533,0.00255228,0.0374554,0.147657
"51179","Stafford County","Virginia",168919,0.513654,0.212705,0.0456787,0.00326192,0.0471528,0.177547
"51790","Staunton city","Virginia",26361,0.784568,0.111415,0.0169948,0.00379348,0.0311445,0.0520845
"51800","Suffolk city","Virginia",103105,0.458242,0.427089,0.0233063,0.00316183,0.0291838,0.0590175
"51181","Surry County","Virginia",6579,0.564067,0.365101,0.00714394,0.00425597,0.0227998,0.0366317
"51183","Sussex County","Virginia",10753,0.413838,0.519669,0.00585883,0.00446387,0.0167395,0.0394309
"51185","Tazewell County","Virginia",38875,0.925016,0.0349325,0.00766559,0.00228939,0.0146367,0.0154598
"51810","Virginia Beach city","Virginia",454808,0.591118,0.191633,0.0793654,0.00272862,0.0408854,0.0942705
"51187","Warren County","Virginia",42461,0.815336,0.0504463,0.01479,0.0035562,0.0289442,0.0869268
"51191","Washington County","Virginia",54098,0.943473,0.0155089,0.0066361,0.00197789,0.0114607,0.0209435
"51820","Waynesboro city","Virginia",23498,0.712699,0.122053,0.0185973,0.003745,0.0358328,0.107073
"51193","Westmoreland County","Virginia",19235,0.641799,0.239979,0.0103457,0.00540681,0.031661,0.0708084
"51830","Williamsburg city","Virginia",16030,0.669869,0.147723,0.0568933,0.00336868,0.0311291,0.0910168
"51840","Winchester city","Virginia",27800,0.609964,0.101151,0.0258273,0.0023741,0.0303597,0.230324
"51195","Wise County","Virginia",34973,0.903154,0.0593601,0.00546136,0.00182998,0.0134103,0.0167844
"51197","Wythe County","Virginia",28100,0.930107,0.0268683,0.00644128,0.00209964,0.0163345,0.0181495
"51199","York County","Virginia",71410,0.670466,0.138874,0.0678897,0.00343089,0.0367736,0.0825655
"53001","Adams County","Washington",21039,0.309615,0.00874566,0.00936356,0.00513332,0.0101716,0.65697
"53003","Asotin County","Washington",22523,0.881277,0.0115882,0.0154509,0.0152289,0.0273942,0.049061
"53005","Benton County","Washington",218190,0.642335,0.0150924,0.0351162,0.00686099,0.0268573,0.273738
"53007","Chelan County","Washington",81228,0.652607,0.00558921,0.0130866,0.00659871,0.0179125,0.304205
"53009","Clallam County","Washington",77958,0.810898,0.0095436,0.0211909,0.0442161,0.0410477,0.0731035
"53011","Clark County","Washington",527269,0.725876,0.0245947,0.0715176,0.00685798,0.0423712,0.128782
"53013","Columbia County","Washington",4025,0.826584,0.00944099,0.035528,0.0149068,0.0290683,0.084472
"53015","Cowlitz County","Washington",113982,0.805355,0.0102297,0.0227141,0.0142391,0.0364794,0.110982
"53017","Douglas County","Washington",45795,0.576941,0.00574299,0.0147833,0.00770827,0.0203297,0.374495
"53019","Ferry County","Washington",7543,0.727695,0.00861726,0.0157762,0.148349,0.0550179,0.0445446
"53021","Franklin County","Washington",101238,0.370651,0.0188862,0.0241016,0.0046524,0.0182935,0.563415
