"name","year","female","male"
"SYLVIA",1940,3802,20
"SYLVIA",1941,3788,16
"SYLVIA",1942,3728,7
"SYLVIA",1943,3623,18
"SYLVIA",1944,3292,15
"SYLVIA",1945,3375,11
"SYLVIA",1946,4093,13
"SYLVIA",1947,4100,16
"SYLVIA",1948,3671,9
"SYLVIA",1949,3816,9
"SYLVIA",1950,3612,10
"SYLVIA",1951,3777,10
"SYLVIA",1952,3789,8
"SYLVIA",1953,3812,7
"SYLVIA",1954,4083,9
"SYLVIA",1955,4003,12
"SYLVIA",1956,4145,8
"SYLVIA",1957,4310,22
"SYLVIA",1958,4156,12
"SYLVIA",1959,3853,18
"SYLVIA",1960,3824,10
"SYLVIA",1961,3752,21
"SYLVIA",1962,3458,20
"SYLVIA",1963,3280,12
"SYLVIA",1964,2945,11
"SYLVIA",1965,2960,13
"SYLVIA",1966,2411,6
"SYLVIA",1967,2214,12
"SYLVIA",1968,1963,11
"SYLVIA",1969,1814,13
"SYLVIA",1970,1727,10
"SYLVIA",1971,1577,11
"SYLVIA",1972,1465,5
"SYLVIA",1973,1347,0
"SYLVIA",1974,1353,9
"SYLVIA",1975,1143,9
"SYLVIA",1976,1057,5
"SYLVIA",1977,982,8
"SYLVIA",1978,947,6
"SYLVIA",1979,1016,5
"SYLVIA",1980,962,7
"SYLVIA",1981,1008,6
"SYLVIA",1982,984,8
"SYLVIA",1983,1038,6
"SYLVIA",1984,1003,13
"SYLVIA",1985,931,7
"SYLVIA",1986,879,7
"SYLVIA",1987,863,8
"SYLVIA",1988,856,8
"SYLVIA",1989,799,8
"SYLVIA",1990,818,5
"SYLVIA",1991,831,0
"SYLVIA",1992,711,5
"SYLVIA",1993,685,0
"SYLVIA",1994,593,0
"SYLVIA",1995,589,0
"SYLVIA",1996,553,0
"SYLVIA",1997,518,0
"SYLVIA",1998,553,0
"SYLVIA",1999,539,0
"SYLVIA",2000,542,0
"SYLVIA",2001,519,0
"SYLVIA",2002,535,0
"SYLVIA",2003,504,0
"SYLVIA",2004,513,0
"SYLVIA",2005,547,0
"SYLVIA",2006,581,0
"SYLVIA",2007,588,0
"SYLVIA",2008,556,0
"SYLVIA",2009,555,0
"SYLVIA",2010,525,0
"SYLVIA",2011,531,0
"SYLVIA",2012,578,0
"SYLVIA",2013,594,0
"SYLVIA",2014,638,0
"SYLVIA",2015,662,0
"SYLVIA",2016,622,0
"SYLVIA",2017,647,0
"SYLVIA",2018,633,0
"SYLVIA",2019,616,0
"SYLVIA",2020,606,0
"SYLVIA",2021,673,0
"SYLVIA",2022,720,0
"SYLVIA",2023,724,0
"SYLVIA",2024,868,0
"SYLVIA",2025,1017,0
"TABITHA",1880,8,0
"TABITHA",1882,6,0
"TABITHA",1883,5,0
"TABITHA",1886,6,0
"TABITHA",1887,9,0
"TABITHA",1888,6,0
"TABITHA",1889,10,0
"TABITHA",1890,5,0
"TABITHA",1891,9,0
"TABITHA",1892,6,0
"TABITHA",1893,13,0
"TABITHA",1894,7,0
"TABITHA",1895,5,0
"TABITHA",1896,7,0
"TABITHA",1897,9,0
"TABITHA",1898,7,0
"TABITHA",1899,5,0
"TABITHA",1901,5,0
"TABITHA",1902,7,0
"TABITHA",1903,5,0
"TABITHA",1905,8,0
"TABITHA",1908,10,0
"TABITHA",1909,9,0
"TABITHA",1910,5,0
"TABITHA",1911,8,0
"TABITHA",1912,8,0
"TABITHA",1913,9,0
"TABITHA",1914,5,0
"TABITHA",1915,12,0
"TABITHA",1916,14,0
"TABITHA",1917,8,0
"TABITHA",1918,11,0
"TABITHA",1919,15,0
"TABITHA",1920,9,0
"TABITHA",1921,12,0
"TABITHA",1922,13,0
"TABITHA",1923,13,0
"TABITHA",1924,10,0
"TABITHA",1925,5,0
"TABITHA",1926,9,0
"TABITHA",1927,5,0
"TABITHA",1929,7,0
"TABITHA",1931,5,0
"TABITHA",1932,5,0
"TABITHA",1933,9,0
"TABITHA",1934,5,0
"TABITHA",1935,7,0
"TABITHA",1936,8,0
"TABITHA",1937,9,0
"TABITHA",1938,11,0
"TABITHA",1939,7,0
"TABITHA",1940,8,0
"TABITHA",1942,13,0
"TABITHA",1943,8,0
"TABITHA",1944,8,0
"TABITHA",1945,5,0
"TABITHA",1947,8,0
"TABITHA",1948,9,0
"TABITHA",1949,15,0
"TABITHA",1950,12,0
"TABITHA",1951,19,0
"TABITHA",1952,10,0
"TABITHA",1953,11,0
"TABITHA",1954,12,0
"TABITHA",1955,14,0
"TABITHA",1956,18,0
"TABITHA",1957,15,0
"TABITHA",1958,15,0
"TABITHA",1959,24,0
"TABITHA",1960,28,0
"TABITHA",1961,28,0
"TABITHA",1962,13,0
"TABITHA",1963,20,0
"TABITHA",1964,22,0
"TABITHA",1965,34,0
"TABITHA",1966,327,0
"TABITHA",1967,444,0
"TABITHA",1968,549,0
"TABITHA",1969,944,0
"TABITHA",1970,1049,10
"TABITHA",1971,948,0
"TABITHA",1972,830,0
"TABITHA",1973,815,0
"TABITHA",1974,887,5
"TABITHA",1975,912,9
"TABITHA",1976,1003,0
"TABITHA",1977,1376,9
"TABITHA",1978,2309,15
"TABITHA",1979,1818,11
"TABITHA",1980,1788,9
"TABITHA",1981,1919,5
"TABITHA",1982,1936,6
"TABITHA",1983,2156,15
"TABITHA",1984,2106,5
"TABITHA",1985,2153,12
"TABITHA",1986,2009,10
"TABITHA",1987,1809,9
"TABITHA",1988,1849,5
"TABITHA",1989,1853,6
"TABITHA",1990,1765,0
"TABITHA",1991,1573,0
"TABITHA",1992,1606,0
"TABITHA",1993,1445,5
"TABITHA",1994,1391,0
"TABITHA",1995,1290,0
"TABITHA",1996,1228,0
"TABITHA",1997,1217,0
"TABITHA",1998,1110,0
"TABITHA",1999,1060,0
"TABITHA",2000,992,0
"TABITHA",2001,902,0
"TABITHA",2002,754,0
"TABITHA",2003,755,0
"TABITHA",2004,689,0
"TABITHA",2005,632,0
"TABITHA",2006,574,0
"TABITHA",2007,551,0
"TABITHA",2008,531,0
"TABITHA",2009,463,0
"TABITHA",2010,465,0
"TABITHA",2011,420,0
"TABITHA",2012,358,0
"TABITHA",2013,360,0
"TABITHA",2014,297,0
"TABITHA",2015,288,0
"TABITHA",2016,295,0
"TABITHA",2017,249,0
"TABITHA",2018,232,0
"TABITHA",2019,199,0
"TABITHA",2020,165,0
"TABITHA",2021,165,0
"TABITHA",2022,150,0
"TABITHA",2023,145,0
"TABITHA",2024,144,0
"TABITHA",2025,171,0
"TAMARA",1917,6,0
"TAMARA",1925,7,0
"TAMARA",1927,8,0
"TAMARA",1928,9,0
"TAMARA",1929,6,0
"TAMARA",1930,10,0
"TAMARA",1931,12,0
"TAMARA",1932,19,0
"TAMARA",1933,20,0
"TAMARA",1934,26,0
"TAMARA",1935,29,0
"TAMARA",1936,31,0
"TAMARA",1937,32,0
"TAMARA",1938,48,0
"TAMARA",1939,65,0
"TAMARA",1940,179,0
"TAMARA",1941,143,0
"TAMARA",1942,133,0
"TAMARA",1943,168,0
"TAMARA",1944,193,0
"TAMARA",1945,194,0
"TAMARA",1946,306,0
"TAMARA",1947,373,0
"TAMARA",1948,324,0
"TAMARA",1949,352,0
"TAMARA",1950,387,0
"TAMARA",1951,471,0
"TAMARA",1952,531,0
"TAMARA",1953,583,0
"TAMARA",1954,664,0
"TAMARA",1955,670,0
"TAMARA",1956,728,0
"TAMARA",1957,1846,5
"TAMARA",1958,3412,0
"TAMARA",1959,3799,9
"TAMARA",1960,3665,8
"TAMARA",1961,3728,7
"TAMARA",1962,3822,5
"TAMARA",1963,3980,9
"TAMARA",1964,3807,14
"TAMARA",1965,3562,18
"TAMARA",1966,3482,11
"TAMARA",1967,4000,10
"TAMARA",1968,4308,15
"TAMARA",1969,4652,13
"TAMARA",1970,4721,12
"TAMARA",1971,4486,15
"TAMARA",1972,3531,18
"TAMARA",1973,4286,19
"TAMARA",1974,4525,23
"TAMARA",1975,3629,17
"TAMARA",1976,3086,16
"TAMARA",1977,3126,19
"TAMARA",1978,2801,6
"TAMARA",1979,2885,19
"TAMARA",1980,2808,13
"TAMARA",1981,2653,11
"TAMARA",1982,2361,11
"TAMARA",1983,2280,13
"TAMARA",1984,2289,9
"TAMARA",1985,1991,16
"TAMARA",1986,2101,10
"TAMARA",1987,1735,7
"TAMARA",1988,1531,6
"TAMARA",1989,1486,13
"TAMARA",1990,1381,9
"TAMARA",1991,1262,6
"TAMARA",1992,1265,0
"TAMARA",1993,1020,0
"TAMARA",1994,1131,0
"TAMARA",1995,1070,0
"TAMARA",1996,1004,0
"TAMARA",1997,933,0
"TAMARA",1998,879,0
"TAMARA",1999,750,0
"TAMARA",2000,681,0
"TAMARA",2001,623,0
"TAMARA",2002,797,5
"TAMARA",2003,575,0
"TAMARA",2004,503,0
"TAMARA",2005,438,0
"TAMARA",2006,416,0
"TAMARA",2007,416,0
"TAMARA",2008,352,0
"TAMARA",2009,300,0
"TAMARA",2010,231,0
"TAMARA",2011,217,0
"TAMARA",2012,203,0
"TAMARA",2013,187,0
"TAMARA",2014,168,0
"TAMARA",2015,181,0
"TAMARA",2016,155,0
"TAMARA",2017,141,0
"TAMARA",2018,114,0
"TAMARA",2019,124,0
"TAMARA",2020,107,0
"TAMARA",2021,106,0
"TAMARA",2022,120,0
"TAMARA",2023,109,0
"TAMARA",2024,115,0
"TAMARA",2025,111,0
"TAMMY",1934,5,0
"TAMMY",1935,9,0
"TAMMY",1937,5,0
"TAMMY",1938,6,6
"TAMMY",1939,6,0
"TAMMY",1940,20,0
"TAMMY",1941,14,0
"TAMMY",1942,30,0
"TAMMY",1943,35,0
"TAMMY",1944,44,0
"TAMMY",1945,45,0
"TAMMY",1946,54,0
"TAMMY",1947,86,0
"TAMMY",1948,78,0
"TAMMY",1949,84,0
"TAMMY",1950,92,0
"TAMMY",1951,89,0
"TAMMY",1952,121,8
"TAMMY",1953,177,6
"TAMMY",1954,193,0
"TAMMY",1955,190,7
"TAMMY",1956,255,6
"TAMMY",1957,4365,34
"TAMMY",1958,9987,47
"TAMMY",1959,13707,58
"TAMMY",1960,14317,55
"TAMMY",1961,15532,52
"TAMMY",1962,16743,64
"TAMMY",1963,21199,47
"TAMMY",1964,20043,76
"TAMMY",1965,18013,34
"TAMMY",1966,18621,61
"TAMMY",1967,18652,74
"TAMMY",1968,20058,72
"TAMMY",1969,19053,79
"TAMMY",1970,19587,87
"TAMMY",1971,17656,62
"TAMMY",1972,14211,60
"TAMMY",1973,11244,39
"TAMMY",1974,9238,61
"TAMMY",1975,7528,46
"TAMMY",1976,6228,35
"TAMMY",1977,5310,29
"TAMMY",1978,4070,22
"TAMMY",1979,3758,16
"TAMMY",1980,3134,18
"TAMMY",1981,2586,9
"TAMMY",1982,2262,13
"TAMMY",1983,1781,18
"TAMMY",1984,1507,15
"TAMMY",1985,1196,14
"TAMMY",1986,1007,14
"TAMMY",1987,864,14
"TAMMY",1988,719,7
"TAMMY",1989,589,7
"TAMMY",1990,549,10
"TAMMY",1991,442,5
"TAMMY",1992,442,0
"TAMMY",1993,358,0
"TAMMY",1994,327,0
"TAMMY",1995,272,0
"TAMMY",1996,225,0
"TAMMY",1997,237,0
"TAMMY",1998,254,0
"TAMMY",1999,205,5
"TAMMY",2000,191,0
"TAMMY",2001,192,0
"TAMMY",2002,194,0
"TAMMY",2003,182,0
"TAMMY",2004,164,0
"TAMMY",2005,152,0
"TAMMY",2006,148,0
"TAMMY",2007,122,0
"TAMMY",2008,120,0
"TAMMY",2009,96,0
"TAMMY",2010,70,0
"TAMMY",2011,58,0
"TAMMY",2012,57,0
"TAMMY",2013,53,0
"TAMMY",2014,55,0
"TAMMY",2015,44,0
"TAMMY",2016,65,0
"TAMMY",2017,59,0
"TAMMY",2018,36,0
"TAMMY",2019,48,0
"TAMMY",2020,34,0
"TAMMY",2021,32,0
"TAMMY",2022,27,0
"TAMMY",2023,33,0
"TAMMY",2024,28,0
"TAMMY",2025,41,0
"TANNER",1913,0,6
"TANNER",1915,0,5
"TANNER",1916,0,5
"TANNER",1918,0,5
"TANNER",1921,0,6
"TANNER",1922,0,6
"TANNER",1924,0,5
"TANNER",1927,0,5
"TANNER",1930,0,7
"TANNER",1950,0,8
"TANNER",1961,0,6
"TANNER",1962,0,7
"TANNER",1963,0,10
"TANNER",1964,0,5
"TANNER",1966,0,7
"TANNER",1968,0,10
"TANNER",1969,0,8
"TANNER",1970,0,16
"TANNER",1971,0,14
"TANNER",1972,0,19
"TANNER",1973,0,25
"TANNER",1974,0,34
"TANNER",1975,0,47
"TANNER",1976,0,73
"TANNER",1977,0,121
"TANNER",1978,0,169
"TANNER",1979,11,299
"TANNER",1980,7,311
"TANNER",1981,0,278
"TANNER",1982,9,362
"TANNER",1983,5,401
"TANNER",1984,7,407
"TANNER",1985,9,514
"TANNER",1986,12,561
"TANNER",1987,11,719
"TANNER",1988,12,906
"TANNER",1989,10,1235
"TANNER",1990,9,1387
"TANNER",1991,38,2272
"TANNER",1992,56,3641
"TANNER",1993,101,3768
"TANNER",1994,95,3923
"TANNER",1995,110,4320
"TANNER",1996,105,4180
"TANNER",1997,117,4676
"TANNER",1998,123,4704
"TANNER",1999,121,4521
"TANNER",2000,102,4235
"TANNER",2001,84,3832
"TANNER",2002,67,3446
"TANNER",2003,63,3390
"TANNER",2004,89,3232
"TANNER",2005,71,3075
"TANNER",2006,71,2867
"TANNER",2007,76,2732
"TANNER",2008,62,2419
"TANNER",2009,43,2453
"TANNER",2010,54,2136
"TANNER",2011,55,2139
"TANNER",2012,58,2182
"TANNER",2013,63,2050
"TANNER",2014,59,1866
"TANNER",2015,69,1715
"TANNER",2016,55,1605
"TANNER",2017,51,1331
"TANNER",2018,52,1142
"TANNER",2019,44,1019
"TANNER",2020,44,980
"TANNER",2021,51,905
"TANNER",2022,46,784
"TANNER",2023,50,721
"TANNER",2024,51,714
"TANNER",2025,43,641
"TANYA",1914,10,0
"TANYA",1915,6,0
"TANYA",1916,6,0
"TANYA",1917,6,0
"TANYA",1918,11,0
"TANYA",1919,9,0
"TANYA",1920,12,0
"TANYA",1921,6,0
"TANYA",1924,11,0
"TANYA",1925,9,0
"TANYA",1926,10,0
"TANYA",1927,8,0
"TANYA",1928,14,0
"TANYA",1929,14,0
"TANYA",1930,25,0
"TANYA",1931,31,0
"TANYA",1932,17,0
"TANYA",1933,21,0
"TANYA",1934,26,0
"TANYA",1935,38,0
"TANYA",1936,73,0
"TANYA",1937,47,0
"TANYA",1938,45,0
"TANYA",1939,60,0
"TANYA",1940,70,0
"TANYA",1941,98,0
"TANYA",1942,151,0
"TANYA",1943,195,0
"TANYA",1944,196,0
"TANYA",1945,186,0
"TANYA",1946,294,0
"TANYA",1947,309,0
"TANYA",1948,284,0
"TANYA",1949,272,0
"TANYA",1950,354,0
"TANYA",1951,384,0
"TANYA",1952,423,0
"TANYA",1953,533,0
"TANYA",1954,607,0
"TANYA",1955,697,0
"TANYA",1956,1006,6
"TANYA",1957,1203,0
"TANYA",1958,1246,0
"TANYA",1959,1461,0
"TANYA",1960,1540,0
"TANYA",1961,1647,7
"TANYA",1962,1809,6
"TANYA",1963,1847,6
"TANYA",1964,1969,0
"TANYA",1965,2021,0
"TANYA",1966,2170,9
"TANYA",1967,2657,13
"TANYA",1968,3403,9
"TANYA",1969,3964,10
"TANYA",1970,4862,19
"TANYA",1971,4855,12
"TANYA",1972,5402,21
"TANYA",1973,5632,29
"TANYA",1974,5997,41
"TANYA",1975,5377,26
"TANYA",1976,4819,22
"TANYA",1977,4085,23
"TANYA",1978,3576,10
"TANYA",1979,3225,11
"TANYA",1980,3436,12
"TANYA",1981,3408,13
"TANYA",1982,2600,8
"TANYA",1983,2227,11
"TANYA",1984,2111,14
"TANYA",1985,2113,11
"TANYA",1986,1766,7
"TANYA",1987,1750,10
"TANYA",1988,1505,8
"TANYA",1989,1387,5
"TANYA",1990,1118,7
"TANYA",1991,1108,6
"TANYA",1992,1054,0
"TANYA",1993,1117,0
"TANYA",1994,707,8
"TANYA",1995,621,0
"TANYA",1996,571,5
"TANYA",1997,473,0
"TANYA",1998,400,0
"TANYA",1999,404,0
"TANYA",2000,455,0
"TANYA",2001,416,0
"TANYA",2002,463,0
"TANYA",2003,453,0
"TANYA",2004,430,0
"TANYA",2005,401,0
"TANYA",2006,370,0
"TANYA",2007,354,0
"TANYA",2008,333,0
"TANYA",2009,268,0
"TANYA",2010,247,0
"TANYA",2011,223,0
"TANYA",2012,204,0
"TANYA",2013,149,0
"TANYA",2014,131,0
"TANYA",2015,106,0
"TANYA",2016,92,0
"TANYA",2017,91,0
"TANYA",2018,67,0
"TANYA",2019,79,0
"TANYA",2020,67,0
"TANYA",2021,43,0
"TANYA",2022,61,0
"TANYA",2023,49,0
"TANYA",2024,46,0
"TANYA",2025,40,0
"TARA",1939,7,0
"TARA",1940,13,0
"TARA",1941,14,0
"TARA",1942,21,0
"TARA",1943,24,0
"TARA",1944,27,0
"TARA",1945,28,0
"TARA",1946,56,0
"TARA",1947,46,0
"TARA",1948,73,0
"TARA",1949,90,0
"TARA",1950,102,0
"TARA",1951,99,0
"TARA",1952,140,0
"TARA",1953,151,0
"TARA",1954,259,0
"TARA",1955,432,0
"TARA",1956,452,0
"TARA",1957,463,0
"TARA",1958,467,0
"TARA",1959,610,0
"TARA",1960,684,0
"TARA",1961,943,0
"TARA",1962,1094,9
"TARA",1963,1128,6
"TARA",1964,1241,0
"TARA",1965,1168,5
"TARA",1966,1291,5
"TARA",1967,1288,0
"TARA",1968,2186,8
"TARA",1969,3520,7
"TARA",1970,5329,22
"TARA",1971,6336,22
"TARA",1972,7234,34
"TARA",1973,6707,16
"TARA",1974,6657,25
"TARA",1975,6455,22
"TARA",1976,6020,33
"TARA",1977,7198,23
"TARA",1978,6330,28
"TARA",1979,6806,27
"TARA",1980,6283,27
"TARA",1981,6366,21
"TARA",1982,6524,28
"TARA",1983,6272,18
"TARA",1984,6284,14
"TARA",1985,6102,15
"TARA",1986,5085,20
"TARA",1987,4446,20
"TARA",1988,4606,19
"TARA",1989,4370,18
"TARA",1990,3826,18
"TARA",1991,3326,9
"TARA",1992,2837,10
"TARA",1993,2476,0
"TARA",1994,2185,9
"TARA",1995,2023,0
"TARA",1996,1899,0
"TARA",1997,1768,0
"TARA",1998,1637,0
"TARA",1999,1393,5
"TARA",2000,1338,0
"TARA",2001,1159,0
"TARA",2002,1060,0
"TARA",2003,927,0
"TARA",2004,977,0
"TARA",2005,929,0
"TARA",2006,685,0
"TARA",2007,581,0
"TARA",2008,491,0
"TARA",2009,425,0
"TARA",2010,355,0
"TARA",2011,303,0
"TARA",2012,336,0
"TARA",2013,282,0
"TARA",2014,301,0
"TARA",2015,301,0
"TARA",2016,261,0
"TARA",2017,265,0
"TARA",2018,250,0
"TARA",2019,257,0
"TARA",2020,201,0
"TARA",2021,212,0
"TARA",2022,240,0
"TARA",2023,208,0
"TARA",2024,249,0
"TARA",2025,322,0
"TATIANA",1915,5,0
"TATIANA",1917,8,0
"TATIANA",1919,5,0
"TATIANA",1920,6,0
"TATIANA",1921,10,0
"TATIANA",1923,7,0
"TATIANA",1924,5,0
"TATIANA",1925,5,0
"TATIANA",1928,5,0
"TATIANA",1931,6,0
"TATIANA",1943,5,0
"TATIANA",1948,5,0
"TATIANA",1949,5,0
"TATIANA",1950,6,0
"TATIANA",1951,8,0
"TATIANA",1952,5,0
"TATIANA",1953,8,0
"TATIANA",1954,11,0
"TATIANA",1955,9,0
"TATIANA",1956,8,0
"TATIANA",1957,12,0
"TATIANA",1958,16,0
"TATIANA",1959,12,0
"TATIANA",1960,16,0
"TATIANA",1961,19,0
"TATIANA",1962,18,0
"TATIANA",1963,19,0
"TATIANA",1964,11,0
"TATIANA",1965,16,0
"TATIANA",1966,27,0
"TATIANA",1967,26,0
"TATIANA",1968,41,0
"TATIANA",1969,38,0
"TATIANA",1970,32,0
"TATIANA",1971,50,0
"TATIANA",1972,48,0
"TATIANA",1973,39,0
"TATIANA",1974,47,0
"TATIANA",1975,41,0
"TATIANA",1976,75,0
"TATIANA",1977,73,0
"TATIANA",1978,84,0
"TATIANA",1979,119,0
"TATIANA",1980,147,0
"TATIANA",1981,219,0
"TATIANA",1982,343,0
"TATIANA",1983,323,0
"TATIANA",1984,388,0
"TATIANA",1985,445,0
"TATIANA",1986,608,5
"TATIANA",1987,755,0
"TATIANA",1988,769,7
"TATIANA",1989,808,9
"TATIANA",1990,979,6
"TATIANA",1991,796,0
"TATIANA",1992,1044,0
"TATIANA",1993,1080,8
"TATIANA",1994,1154,0
"TATIANA",1995,1170,0
"TATIANA",1996,1317,0
"TATIANA",1997,1246,0
"TATIANA",1998,1428,0
"TATIANA",1999,1466,0
"TATIANA",2000,1284,0
"TATIANA",2001,1251,0
"TATIANA",2002,1078,0
"TATIANA",2003,1135,0
"TATIANA",2004,1128,0
"TATIANA",2005,1124,0
"TATIANA",2006,1187,0
"TATIANA",2007,1047,0
"TATIANA",2008,1028,0
"TATIANA",2009,895,0
"TATIANA",2010,889,0
"TATIANA",2011,690,0
"TATIANA",2012,650,0
"TATIANA",2013,556,0
"TATIANA",2014,530,0
"TATIANA",2015,444,0
"TATIANA",2016,387,0
"TATIANA",2017,415,0
"TATIANA",2018,419,0
"TATIANA",2019,280,0
"TATIANA",2020,223,0
"TATIANA",2021,260,0
"TATIANA",2022,188,0
"TATIANA",2023,204,0
"TATIANA",2024,230,0
"TATIANA",2025,216,0
"TAYLOR",1880,0,37
"TAYLOR",1881,0,39
"TAYLOR",1882,0,27
"TAYLOR",1883,0,27
"TAYLOR",1884,0,21
"TAYLOR",1885,0,26
"TAYLOR",1886,0,22
"TAYLOR",1887,0,20
"TAYLOR",1888,0,29
"TAYLOR",1889,0,28
"TAYLOR",1890,0,22
"TAYLOR",1891,0,22
"TAYLOR",1892,0,29
"TAYLOR",1893,0,26
"TAYLOR",1894,0,22
"TAYLOR",1895,0,26
"TAYLOR",1896,0,32
"TAYLOR",1897,0,32
"TAYLOR",1898,0,26
"TAYLOR",1899,0,27
"TAYLOR",1900,0,48
"TAYLOR",1901,0,25
"TAYLOR",1902,0,20
"TAYLOR",1903,0,20
"TAYLOR",1904,0,31
"TAYLOR",1905,0,30
"TAYLOR",1906,0,26
"TAYLOR",1907,0,25
"TAYLOR",1908,0,22
"TAYLOR",1909,0,35
"TAYLOR",1910,0,35
"TAYLOR",1911,0,45
"TAYLOR",1912,0,57
"TAYLOR",1913,0,73
"TAYLOR",1914,0,89
"TAYLOR",1915,0,107
"TAYLOR",1916,0,101
"TAYLOR",1917,0,119
"TAYLOR",1918,0,137
"TAYLOR",1919,0,119
"TAYLOR",1920,0,108
"TAYLOR",1921,0,109
"TAYLOR",1922,0,93
"TAYLOR",1923,0,94
"TAYLOR",1924,0,124
"TAYLOR",1925,0,87
"TAYLOR",1926,0,96
"TAYLOR",1927,0,84
"TAYLOR",1928,0,90
"TAYLOR",1929,0,91
"TAYLOR",1930,0,78
"TAYLOR",1931,0,55
"TAYLOR",1932,0,79
"TAYLOR",1933,0,71
"TAYLOR",1934,0,72
"TAYLOR",1935,0,86
"TAYLOR",1936,0,64
"TAYLOR",1937,0,85
"TAYLOR",1938,0,75
"TAYLOR",1939,0,65
"TAYLOR",1940,0,73
"TAYLOR",1941,0,71
"TAYLOR",1942,0,67
"TAYLOR",1943,0,84
"TAYLOR",1944,0,60
"TAYLOR",1945,0,72
"TAYLOR",1946,0,78
"TAYLOR",1947,0,84
"TAYLOR",1948,0,86
"TAYLOR",1949,0,97
"TAYLOR",1950,0,83
"TAYLOR",1951,7,67
"TAYLOR",1952,0,102
"TAYLOR",1953,0,89
"TAYLOR",1954,5,83
"TAYLOR",1955,0,78
"TAYLOR",1956,6,78
"TAYLOR",1957,8,87
"TAYLOR",1958,6,96
"TAYLOR",1959,0,103
"TAYLOR",1960,10,93
"TAYLOR",1961,7,105
"TAYLOR",1962,6,87
"TAYLOR",1963,5,91
"TAYLOR",1964,14,87
"TAYLOR",1965,0,81
"TAYLOR",1966,11,88
"TAYLOR",1967,14,80
"TAYLOR",1968,9,133
"TAYLOR",1969,18,116
"TAYLOR",1970,19,119
"TAYLOR",1971,22,142
"TAYLOR",1972,20,128
"TAYLOR",1973,27,137
"TAYLOR",1974,39,181
"TAYLOR",1975,37,182
"TAYLOR",1976,68,240
"TAYLOR",1977,122,319
"TAYLOR",1978,123,342
"TAYLOR",1979,149,448
"TAYLOR",1980,235,616
"TAYLOR",1981,388,774
"TAYLOR",1982,604,948
"TAYLOR",1983,686,1055
"TAYLOR",1984,868,1416
"TAYLOR",1985,1052,1794
"TAYLOR",1986,1215,2033
"TAYLOR",1987,1705,2433
"TAYLOR",1988,2801,3492
"TAYLOR",1989,4069,4859
"TAYLOR",1990,7262,6579
"TAYLOR",1991,10253,7972
"TAYLOR",1992,14954,8239
"TAYLOR",1993,21270,7688
"TAYLOR",1994,20734,6626
"TAYLOR",1995,20426,5521
"TAYLOR",1996,19155,4798
"TAYLOR",1997,19504,4333
"TAYLOR",1998,18576,3581
"TAYLOR",1999,16906,3071
"TAYLOR",2000,15080,2854
"TAYLOR",2001,13693,2309
"TAYLOR",2002,11468,1964
"TAYLOR",2003,10314,1829
"TAYLOR",2004,9303,1613
"TAYLOR",2005,8676,1576
"TAYLOR",2006,8566,1630
"TAYLOR",2007,7965,1432
"TAYLOR",2008,8344,1368
"TAYLOR",2009,7590,1093
"TAYLOR",2010,5900,956
"TAYLOR",2011,5195,901
"TAYLOR",2012,4873,887
"TAYLOR",2013,4145,825
"TAYLOR",2014,3818,700
"TAYLOR",2015,3756,658
"TAYLOR",2016,3281,646
"TAYLOR",2017,2705,577
"TAYLOR",2018,2500,535
"TAYLOR",2019,2048,465
"TAYLOR",2020,1748,467
"TAYLOR",2021,1545,431
"TAYLOR",2022,1371,454
"TAYLOR",2023,1195,486
"TAYLOR",2024,879,412
"TAYLOR",2025,772,398
"TED",1880,0,13
"TED",1881,0,7
"TED",1882,0,14
"TED",1883,0,13
"TED",1884,0,10
"TED",1885,0,10
"TED",1886,0,10
"TED",1887,0,20
"TED",1888,0,21
"TED",1889,0,25
"TED",1890,0,20
"TED",1891,0,22
"TED",1892,0,15
"TED",1893,0,12
"TED",1894,0,23
"TED",1895,0,24
"TED",1896,0,30
"TED",1897,0,28
"TED",1898,0,39
"TED",1899,0,34
"TED",1900,0,75
"TED",1901,0,64
"TED",1902,0,87
"TED",1903,0,71
"TED",1904,0,94
"TED",1905,5,115
"TED",1906,0,89
"TED",1907,0,112
"TED",1908,0,113
"TED",1909,0,122
"TED",1910,0,127
"TED",1911,0,97
"TED",1912,0,244
"TED",1913,0,247
"TED",1914,0,309
"TED",1915,0,403
"TED",1916,9,453
"TED",1917,10,498
"TED",1918,8,564
"TED",1919,10,572
"TED",1920,7,545
"TED",1921,10,614
"TED",1922,5,606
"TED",1923,7,592
"TED",1924,11,610
"TED",1925,0,670
"TED",1926,13,764
"TED",1927,10,762
"TED",1928,12,826
"TED",1929,10,853
"TED",1930,6,983
"TED",1931,6,983
"TED",1932,9,1067
"TED",1933,9,1040
"TED",1934,0,1052
"TED",1935,6,1085
"TED",1936,7,1064
"TED",1937,0,1062
"TED",1938,0,1111
"TED",1939,6,1079
"TED",1940,0,1047
"TED",1941,0,1096
"TED",1942,5,1252
"TED",1943,7,1236
"TED",1944,8,1166
"TED",1945,0,1238
"TED",1946,0,1490
"TED",1947,0,1647
"TED",1948,0,1476
"TED",1949,5,1379
"TED",1950,0,1355
"TED",1951,5,1387
"TED",1952,0,1412
"TED",1953,0,1305
"TED",1954,5,1343
"TED",1955,0,1409
"TED",1956,5,1457
"TED",1957,0,1636
"TED",1958,5,1743
"TED",1959,0,1672
"TED",1960,0,1695
"TED",1961,5,1683
