"rank","name","people","pct_female","pct_white","pct_black","pct_aian","pct_asian","pct_twoplus","pct_hispanic","also_a_last_name"
965,"GEOFFREY",45230,0.110546,83.4535,6.44705,0.347115,3.09529,3.36502,3.29206,TRUE
966,"KELLEY",45170,91.1211,87.3168,5.07859,0.487049,1.33496,3.04406,2.73854,TRUE
967,"WESTON",45046,0.324142,87.697,1.58949,0.863562,0.808063,4.54202,4.49984,TRUE
968,"RYDER",44972,2.66646,80.2855,1.84115,1.20297,1.95455,6.29503,8.4208,TRUE
969,"GRAHAM",44933,0.601015,90.9176,1.4466,0.251486,0.736652,3.92807,2.7196,TRUE
970,"ANASTASIA",44878,99.8284,66.6295,8.83952,0.583805,1.94973,6.06979,15.9276,TRUE
971,"WILL",44842,0.829561,72.6328,13.3602,0.720307,3.11761,3.11092,7.05812,TRUE
972,"GRETCHEN",44632,99.9462,90.4687,2.91719,0.233017,1.2435,1.91343,3.22414,TRUE
973,"KELLIE",44587,99.5514,85.7313,5.69897,0.634714,1.58342,3.22964,3.12199,TRUE
974,"JAXSON",44554,0.289523,73.6993,5.8603,0.698029,0.834942,7.24963,11.6578,FALSE
974,"PAM",44554,99.7486,87.5679,5.38672,0.783319,2.17713,2.12102,1.96391,TRUE
976,"BERNADETTE",44259,99.8802,59.0569,17.2507,1.17264,8.17687,2.32269,12.0202,FALSE
977,"INGRID",44145,99.8006,40.9152,10.4043,0.160834,2.40118,1.77144,44.347,FALSE
978,"ZANE",44099,1.17474,76.0675,4.95249,1.31976,2.09982,7.12488,8.43557,TRUE
979,"ROGELIO",44078,0.201942,1.35215,0.3335,0.099823,6.73579,0.156541,91.3222,TRUE
980,"HARLEY",43970,50.8347,80.2456,3.12713,1.85354,1.07801,5.12622,8.56948,TRUE
981,"ELLIOTT",43865,11.4976,72.1783,10.1356,0.697595,2.36179,5.76086,8.86584,TRUE
982,"KIARA",43752,99.5817,16.173,37.8863,0.877674,3.22957,7.99278,33.8407,FALSE
983,"RODRIGO",43700,0.196774,7.52174,0.629291,0.130435,4.58581,0.327231,86.8055,TRUE
984,"BRADEN",43699,0.732299,84.947,2.70258,0.956544,1.2403,5.20836,4.94519,TRUE
985,"ELSIE",43610,99.7317,65.4254,11.3644,1.64641,4.73057,2.4742,14.3591,FALSE
986,"CALLIE",43600,99.4817,82.3853,6.54817,0.78211,1.3578,4.37385,4.55275,TRUE
987,"TOMAS",43589,0.3533,14.4257,1.4132,0.309711,2.20698,0.736424,80.908,TRUE
988,"DOMINICK",43551,0.551078,62.5382,9.28567,0.700328,1.30192,4.97578,21.1981,TRUE
989,"NIKKI",43482,98.2294,68.4674,12.803,1.25339,6.60043,4.29603,6.57973,FALSE
990,"EMERSON",43463,51.239,71.9854,4.30481,1.21483,2.81389,5.6899,13.9912,TRUE
991,"KELVIN",43448,0.253176,14.026,50.8792,0.563892,8.37783,2.32232,23.8308,TRUE
992,"JACLYN",43404,99.9055,81.868,1.63579,0.513778,2.90526,3.27389,9.80324,FALSE
993,"SELENA",43316,99.813,26.5537,11.8293,1.20971,5.92622,3.77228,50.7087,FALSE
994,"SON",43269,3.64645,39.5364,12.4662,0.892094,24.6805,2.25103,20.1738,TRUE
995,"PATTY",43232,99.741,82.1521,3.65007,0.876665,3.18977,2.16044,7.97095,TRUE
996,"MAXINE",43205,99.6297,60.537,26.652,1.27069,2.46036,2.91633,6.16364,FALSE
997,"LILA",43199,99.5208,74.886,3.80796,0.821778,4.39594,5.1066,10.9817,TRUE
998,"CHANCE",43134,2.57777,66.9959,16.3954,1.67617,1.70631,7.01767,6.20856,TRUE
999,"JANA",43055,99.8096,86.3245,4.04367,0.84543,2.12519,3.39566,3.26559,TRUE
1000,"ELIANA",43049,99.842,38.7976,6.24637,0.406514,3.4333,5.30326,45.8129,FALSE
1001,"FABIAN",43046,0.824699,6.03773,7.57562,0.715514,0.838638,0.708544,84.124,TRUE
1002,"ZACH",43041,0.162594,87.175,2.20487,0.618015,1.72626,3.34797,4.92786,TRUE
1003,"AXEL",43003,0.595363,28.2399,1.43943,0.479036,0.846453,2.37425,66.6209,TRUE
1004,"KYLEE",42839,99.1807,76.5984,6.49642,1.30955,1.49863,6.52209,7.57487,FALSE
1005,"HERMAN",42826,0.33159,46.1098,32.0436,1.55513,3.79442,2.22295,14.274,TRUE
1006,"EDEN",42786,84.6605,57.6076,12.5578,0.584303,6.14921,6.75688,16.3441,TRUE
1007,"JUDE",42720,6.41929,70.1545,7.94944,0.580524,3.12734,6.27809,11.9101,TRUE
1008,"ADA",42684,99.2267,46.3405,11.133,0.620842,4.74651,2.70359,34.4555,TRUE
1009,"BENTLEY",42502,6.15457,81.1985,4.0704,0.985836,1.01172,5.46563,7.26789,TRUE
1010,"MYRA",42501,99.76,54.1328,15.522,1.18585,10.108,2.68229,16.369,TRUE
1011,"TANIA",42283,99.8013,21.7061,10.8176,0.300357,3.96377,1.73592,61.4762,FALSE
1012,"ASHLYN",42213,99.7086,79.7598,4.7663,0.78175,1.95437,5.00557,7.73222,FALSE
1013,"MARGIE",42199,99.8317,68.6485,14.6188,1.06638,2.87448,2.11853,10.6732,TRUE
1014,"CHRISTIE",42091,99.2135,79.4493,7.52655,0.755506,3.69438,3.27386,5.30042,TRUE
1015,"ROSALIE",42086,99.8669,70.6886,4.07024,0.7651,4.75455,2.77765,16.9439,FALSE
1016,"JULIANNA",41990,99.8738,56.361,3.34603,0.588235,3.15789,4.66063,31.8862,FALSE
1017,"JASMIN",41927,97.1013,13.5283,14.7566,0.457939,7.38665,3.59196,60.2786,TRUE
1018,"ETHEL",41867,99.7038,54.2336,37.1892,0.912413,2.57243,1.89887,3.19345,FALSE
1019,"GERARD",41775,0.136439,75.3226,12.2226,0.327947,3.42071,1.67804,7.02813,TRUE
1020,"ALINA",41651,99.8896,40.0927,3.17639,0.324122,10.8329,4.21599,41.358,TRUE
1021,"ELIZA",41545,99.3115,64.0534,6.7469,0.736551,5.50728,4.18342,18.7724,TRUE
1022,"LOLA",41484,99.7517,63.3449,13.7354,1.03654,1.57892,5.09112,15.2131,TRUE
1023,"BENNETT",41300,3.40177,85.7893,2.29298,0.498789,2.02906,4.65375,4.73608,TRUE
1024,"RUDY",41247,2.85811,22.1737,4.54336,0.964919,4.15545,1.1322,67.0303,TRUE
1025,"MOISES",41184,0.25981,2.35528,0.580322,0.135975,1.26991,0.128691,95.5298,TRUE
1026,"MALACHI",41144,0.634357,31.9196,40.1517,1.1958,1.22254,12.5437,12.9667,TRUE
1027,"TUCKER",41057,1.10083,92.3497,0.769662,0.772097,0.245999,3.49758,2.365,TRUE
1028,"GILBERTO",40956,0.173353,2.85184,0.41508,0.0634828,0.615294,0.0683661,95.9859,TRUE
1029,"MALCOLM",40935,0.244272,47.8588,39.1914,0.916086,1.43154,6.18542,4.41676,TRUE
1030,"SILAS",40865,0.472241,71.0094,7.12101,1.37771,1.7619,7.2972,11.4328,TRUE
1031,"DARIUS",40838,0.448145,11.744,70.9682,1.10681,1.82428,7.93624,6.42049,TRUE
1032,"EZEKIEL",40791,0.242742,35.5838,15.067,1.02719,3.53019,8.34498,36.4468,TRUE
1033,"PAT",40778,59.5467,83.984,5.44902,0.743048,3.48227,1.74359,4.59807,TRUE
1034,"DOREEN",40561,99.8718,76.5366,11.8044,1.01575,3.54035,1.99453,5.10836,FALSE
1035,"MAURICIO",40523,0.217155,3.74602,0.693433,0.167806,0.584853,0.209757,94.5981,TRUE
1036,"ESTEBAN",40476,0.284091,2.18401,0.306354,0.12353,0.758474,0.135883,96.4917,TRUE
1037,"GRIFFIN",40387,1.72589,88.8083,1.35687,0.282269,1.0028,4.74162,3.80816,TRUE
1038,"ADRIANNA",40357,99.8291,41.9952,13.4747,1.15222,1.32567,6.34834,35.7038,FALSE
1039,"GISELLE",40340,99.8042,9.91076,5.9296,0.18592,2.61031,2.01537,79.348,FALSE
1040,"PAOLA",40332,99.5884,6.53575,0.644649,0.0322325,0.550431,0.185957,92.051,TRUE
1041,"LAUREL",40187,98.2232,90.0017,2.78946,0.515092,1.09488,2.94125,2.65758,TRUE
1042,"ROCHELLE",40170,99.5294,56.0966,27.5156,1.47374,4.92407,3.67438,6.31566,TRUE
1043,"FRANKIE",40167,39.9133,49.9515,20.4247,1.59833,2.46969,3.16429,22.3915,TRUE
1044,"LONDON",40129,81.0098,32.0516,48.0675,0.458521,1.20362,8.37549,9.84326,TRUE
1045,"IDA",40114,99.6311,53.0164,27.3396,1.29381,2.89674,2.07907,13.3744,TRUE
1046,"SANTOS",40110,14.4994,1.48591,0.511094,0.216904,0.900025,0.112191,96.7739,TRUE
1047,"ROWAN",40085,36.8542,81.5592,1.94587,0.459025,1.28477,7.51154,7.23962,TRUE
1048,"CASSIE",40082,99.4861,81.1686,6.05758,1.13517,2.38262,3.93194,5.32409,TRUE
1049,"DANTE",40068,0.933436,30.4432,26.5474,0.9409,4.78437,8.42068,28.8634,TRUE
1050,"JULIUS",40005,0.387432,27.5266,40.4774,1.51481,6.68416,5.73178,18.0652,TRUE
1051,"JANIE",39934,99.662,60.1593,15.2652,0.823859,2.34637,2.52166,18.8837,FALSE
1052,"WILSON",39892,1.01767,32.3674,11.8695,1.13055,13.4839,1.47649,39.6721,TRUE
1053,"ROLANDO",39803,0.193443,2.03502,2.25611,0.211039,11.3409,0.311534,83.8454,TRUE
1054,"DINA",39719,99.5669,62.5922,5.81082,0.407865,4.83899,2.03933,24.3108,TRUE
1055,"SHAWNA",39656,99.8991,80.172,7.53732,2.02744,1.05154,5.55023,3.66149,FALSE
1056,"MINDY",39640,99.894,83.5166,1.20081,0.716448,6.68012,2.66145,5.22452,FALSE
1057,"ALEXIA",39581,99.6084,38.0258,12.9153,0.760466,1.64725,5.10599,41.5452,FALSE
1058,"JENNIE",39580,99.8585,68.7418,7.30167,1.07883,8.21374,2.27388,12.3901,FALSE
1059,"DONNIE",39547,7.03307,71.6413,20.0647,1.20616,1.18593,3.2139,2.68794,FALSE
1060,"LANE",39318,10.9189,90.3352,1.08602,1.62775,0.84694,3.34961,2.75446,TRUE
1061,"MARITZA",39309,99.7736,1.53654,0.969244,0.0661426,0.228955,0.101758,97.0974,FALSE
1062,"PAULETTE",39208,99.9056,59.9648,29.8562,0.856968,1.18598,2.18833,5.94777,TRUE
1063,"TREY",39171,0.503026,66.8581,15.7004,1.24327,1.16668,8.69776,6.33377,TRUE
1064,"KASEY",39153,74.2848,80.2901,5.87184,1.07016,2.18374,4.05844,6.52568,TRUE
1065,"DECLAN",39024,0.64326,85.0092,1.11726,0.307503,1.04551,6.50625,6.01425,FALSE
1066,"EMANUEL",38935,0.403133,18.1482,21.7876,0.421215,1.11725,1.75934,56.7664,TRUE
1067,"LOREN",38869,31.3756,79.1633,6.69171,1.8781,1.90898,3.26481,7.09306,TRUE
1068,"GRACIELA",38846,99.7864,1.53684,0.223961,0.0798023,0.401586,0.0823766,97.6754,FALSE
1069,"MYLES",38836,0.703065,54.2898,25.0129,0.834277,2.58008,8.68267,8.60027,TRUE
1070,"EMMETT",38813,0.543562,79.007,6.65756,0.837348,1.13622,5.52392,6.83792,TRUE
1071,"TYSON",38795,0.667732,64.4336,15.4479,1.94613,3.80977,8.43408,5.9286,TRUE
1072,"RAMIRO",38758,0.180627,1.7519,0.291553,0.129006,0.428299,0.100624,97.2986,TRUE
1073,"JAZMIN",38719,99.6487,7.96508,9.21511,0.374493,1.13123,3.11733,78.1968,TRUE
1074,"MANDY",38681,99.3511,79.0672,2.6292,1.01859,7.28265,3.44614,6.55619,TRUE
1075,"TERI",38648,99.4411,86.4857,4.98344,0.827986,1.70772,3.11788,2.87725,TRUE
1076,"AMIR",38487,1.3097,29.8023,46.7846,0.249435,7.39211,6.84907,8.92249,TRUE
1077,"JOAQUIN",38465,0.371757,4.03484,2.189,0.532952,2.69076,0.928116,89.6243,TRUE
1078,"JANIS",38446,98.8318,87.208,5.78994,0.554024,1.89357,1.83374,2.7207,TRUE
1079,"ALAINA",38353,99.8957,70.8237,8.0072,0.756134,2.32316,6.33849,11.7514,FALSE
1080,"LEIGH",38260,90.8098,90.9017,2.61892,0.533194,1.29901,2.72347,1.92368,TRUE
1081,"BROCK",38254,0.345098,88.6286,2.81016,0.80253,0.441784,3.88979,3.42709,TRUE
1082,"TRICIA",38245,99.932,81.4721,6.68323,0.651065,3.79919,2.86835,4.52608,FALSE
1083,"NADINE",38199,99.8743,60.2372,21.6681,1.27228,3.13883,3.02102,10.6626,FALSE
1084,"SERENA",38167,99.869,46.9725,11.2453,1.32051,11.7588,7.21828,21.4845,TRUE
1085,"BEAU",38091,1.8063,86.5086,1.28639,1.23126,0.908351,4.79378,5.27159,TRUE
1086,"ELMER",38056,0.722714,48.652,6.86882,1.1194,5.34476,1.42684,36.5882,TRUE
1087,"GINGER",37963,99.805,86.1154,3.16624,0.887706,1.77278,4.03287,4.02497,TRUE
1088,"JEANNETTE",37912,99.9156,60.1155,11.685,0.60403,2.38711,2.26577,22.9426,TRUE
1089,"ARACELI",37910,99.7785,1.14218,0.150356,0.0712213,2.6642,0.134529,95.8375,FALSE
1090,"AGNES",37898,99.7757,61.6761,18.1487,1.32989,12.5548,1.59111,4.69946,TRUE
1091,"AHMED",37870,0.335207,54.3174,26.9844,0.0792184,11.6953,4.84816,2.07552,TRUE
1092,"JAMESON",37849,2.51519,77.8752,4.03445,0.747708,1.75434,6.62633,8.96193,TRUE
1093,"LEILA",37757,99.8543,49.2836,10.9013,0.619753,6.37498,9.08176,23.7386,FALSE
1094,"DELIA",37734,99.796,20.6101,4.35151,0.61748,6.23841,1.35157,66.831,TRUE
1095,"CHANDLER",37714,21.4941,76.465,11.8868,1.15607,1.1269,5.18375,4.18147,TRUE
1096,"BRYANT",37659,0.507129,40.949,30.3513,0.836453,5.0798,3.61135,19.172,TRUE
1097,"MALIK",37658,0.708994,7.93722,74.7995,0.435498,3.13612,8.22667,5.46497,TRUE
1098,"ALONDRA",37547,99.6351,1.94689,1.30237,0.117186,0.170453,0.229046,96.2341,FALSE
1099,"FAYE",37526,99.7069,74.9933,14.9789,0.871396,4.29036,2.5982,2.26776,TRUE
1100,"BETSY",37507,99.9253,76.0418,2.85013,0.583891,2.42621,1.36241,16.7355,TRUE
1101,"CECIL",37488,3.63593,68.662,21.3108,1.49381,1.76056,3.15301,3.61983,TRUE
1102,"LATOYA",37469,99.8532,1.49457,92.287,0.771304,0.208172,3.15461,2.08439,FALSE
1102,"LUNA",37469,99.3914,30.8495,3.05853,0.54445,5.02015,5.7701,54.7573,TRUE
1104,"LYNETTE",37425,99.8798,63.6366,19.1503,1.21576,3.28925,2.82432,9.88377,TRUE
1105,"TRISHA",37410,99.8583,76.0599,4.27159,1.04518,9.40658,3.68618,5.53061,FALSE
1106,"NEAL",37395,0.486735,83.2491,5.54085,0.537505,5.8564,2.71961,2.09654,TRUE
1107,"DELANEY",37387,97.8894,83.9623,2.58914,0.548319,0.869286,4.79578,7.23514,TRUE
1108,"RAVEN",37280,92.8154,37.9131,40.1905,1.99303,1.37339,8.17865,10.3514,TRUE
1109,"ALLIE",37267,97.9503,83.0359,3.83181,0.775485,1.8676,3.61982,6.86935,TRUE
1110,"HUGH",37245,0.214829,82.7279,9.89663,0.526245,2.11304,2.72251,2.01369,TRUE
1111,"MONA",37170,99.7982,67.3581,12.8787,1.09497,8.82163,3.66425,6.18241,TRUE
1112,"ASHLEE",37139,99.4427,71.8678,10.7946,0.832009,1.48362,4.72818,10.2938,FALSE
1113,"PAISLEY",37127,99.7576,81.5175,5.38961,1.2336,0.627576,5.01522,6.2165,TRUE
1114,"MCKENNA",37061,99.3847,85.5859,2.43922,0.625995,0.733925,5.50984,5.1051,TRUE
1115,"LILLIE",36987,99.7891,45.954,43.9154,1.19501,0.759726,3.58504,4.5908,TRUE
1116,"FRANCISCA",36982,99.6593,2.23081,3.40706,0.154129,3.28268,0.297442,90.6279,FALSE
1117,"ROSARIO",36969,85.7355,7.71457,0.484189,0.159593,10.0517,0.278612,81.3114,TRUE
1118,"MEAGAN",36926,99.9133,82.2077,4.88545,0.584954,1.35948,4.08926,6.87321,FALSE
1119,"MADELEINE",36784,99.8532,75.6035,2.88984,0.198456,4.50196,6.06786,10.7384,FALSE
1120,"PATTI",36540,99.9316,92.838,1.52983,0.632184,1.17679,2.03886,1.78435,TRUE
1121,"GREYSON",36523,1.83451,74.052,4.83257,0.772116,1.80708,7.90461,10.6317,TRUE
1122,"DAWSON",36419,2.3835,86.6114,2.72385,1.02419,1.30426,4.57728,3.75903,TRUE
1123,"KYLA",36388,99.6949,57.0545,22.9499,1.24492,2.93503,8.48631,7.32934,FALSE
1124,"MARLA",36368,99.8268,74.6343,6.91542,1.03938,1.29509,2.38671,13.7291,FALSE
1125,"REX",36165,0.293093,84.1836,3.26282,0.912484,5.28411,3.21858,3.13839,TRUE
1126,"KEEGAN",36159,8.9225,84.2501,3.32974,0.694156,1.00113,6.2557,4.46915,TRUE
1127,"SASHA",36123,94.4778,43.3187,18.664,1.14608,4.42931,7.6987,24.7432,FALSE
1128,"ESPERANZA",36013,99.6779,1.43559,0.527587,0.319329,3.4432,0.263794,94.0105,TRUE
1129,"MAKENZIE",35984,99.2523,74.2469,13.1975,0.728101,0.50578,5.57748,5.74422,FALSE
1130,"CHESTER",35871,0.365228,73.0841,17.6717,1.31583,3.51537,2.49226,1.92077,TRUE
1131,"SHARI",35860,99.8717,84.155,8.54992,0.532627,1.86001,2.69939,2.20301,FALSE
1132,"LAILA",35859,99.8522,33.8716,31.4788,0.797568,5.98455,9.34772,18.5198,FALSE
1133,"ROCIO",35798,99.433,0.935806,0.139673,0.0586625,0.150846,0.0279345,98.6871,TRUE
1134,"CATALINA",35718,99.7256,6.84249,0.893107,0.296769,4.07918,1.06949,86.819,TRUE
1135,"AUBREE",35656,99.6382,67.2005,12.5869,0.947947,0.645053,6.1869,12.4327,FALSE
1136,"VAN",35599,32.2482,33.8661,9.01149,0.370797,52.8442,2.14613,1.76129,TRUE
1137,"ADELINE",35563,99.8397,72.0637,4.60591,0.745156,3.63861,4.71276,14.2339,FALSE
1138,"KIRA",35457,99.6983,65.6993,9.15757,0.877119,4.47302,10.1334,9.65959,TRUE
1139,"LUCA",35408,3.76698,67.7643,1.09297,0.183574,1.76796,6.42793,22.7632,TRUE
1140,"FREDDIE",35356,9.45877,33.7538,44.6459,1.10307,1.95723,2.40695,16.133,TRUE
1141,"TORI",35290,97.2294,69.3653,17.1267,1.14763,1.59535,5.17994,5.58515,TRUE
1142,"LORA",35098,99.7692,84.0276,6.43057,0.917431,1.38469,3.11984,4.11989,TRUE
1143,"IGNACIO",35091,0.253619,1.71839,0.270725,0.247927,1.28808,0.148186,96.3267,TRUE
1144,"STEFANIE",34981,99.9285,76.3414,4.48529,0.480261,2.35271,3.11598,13.2243,FALSE
1145,"DARLA",34950,99.9285,86.5236,3.43348,1.23891,0.589413,3.1216,5.09299,FALSE
1146,"HUMBERTO",34793,0.215542,2.42865,0.336275,0.0574828,0.20119,0.0689794,96.9074,FALSE
1147,"CORINNE",34761,99.9223,83.5793,4.23751,0.373982,2.3417,3.58735,5.88015,FALSE
1148,"ALISSA",34758,99.9051,71.4742,5.61597,0.796939,2.75332,4.48242,14.8772,TRUE
1149,"KAIDEN",34673,3.9383,49.2487,26.0693,1.28342,2.51204,9.28676,11.5998,TRUE
1150,"KARIN",34534,99.0734,85.5331,2.72485,0.280883,2.4932,2.05884,6.90913,TRUE
1151,"LESLEY",34458,92.3782,66.8582,7.64699,0.68199,2.40293,2.55964,19.8503,TRUE
1152,"RICKEY",34434,0.827502,61.085,31.0652,0.908985,0.789917,3.26422,2.88668,TRUE
1153,"ADAN",34344,0.666705,5.27312,2.01782,0.209644,0.969602,0.512462,91.0174,TRUE
1154,"JAYLA",34333,99.6592,14.7118,55.8005,0.815542,1.29904,9.85349,17.5196,FALSE
1155,"NOELLE",34331,99.4641,68.6988,9.76377,0.41362,4.47409,6.749,9.90067,TRUE
1156,"ALVARO",34182,0.222352,3.2678,0.368615,0.102393,0.415423,0.149201,95.6966,TRUE
1157,"MARLON",34099,0.944365,10.3141,40.6317,0.730227,6.96795,2.56899,38.7871,FALSE
1158,"MAGDALENA",34067,99.7212,27.5457,0.719171,0.187865,4.53518,0.848328,66.1637,TRUE
1159,"TOBY",34016,17.1524,81.2588,4.5508,1.18768,3.59537,3.81879,5.58855,TRUE
1160,"STACIE",34011,99.5444,82.3204,7.8651,0.737997,1.63182,3.06371,4.38094,FALSE
1161,"SONJA",33997,99.8353,68.5619,19.9106,0.911845,1.18834,3.93564,5.49166,FALSE
1162,"CORBIN",33963,1.83135,82.7607,3.97491,1.00403,0.621264,5.78865,5.85048,TRUE
1163,"REYNA",33951,99.626,5.38423,1.62293,0.34756,1.82616,1.21057,89.6086,TRUE
1164,"LIDIA",33867,99.7904,17.9083,1.69191,0.126967,0.71456,0.315942,79.2423,FALSE
1165,"MADDOX",33732,3.74729,70.986,3.32918,0.794498,2.54358,9.12487,13.2219,TRUE
1166,"KRIS",33730,40.7952,79.1877,4.70501,0.806404,5.85829,2.99733,6.4453,TRUE
1167,"CRUZ",33728,23.1793,15.0439,1.72853,0.646347,0.658207,2.0013,79.9217,TRUE
1168,"WILLOW",33717,99.042,78.3818,4.33906,1.07957,1.1033,8.43195,6.66429,TRUE
1169,"AIDA",33711,99.6796,18.0594,3.31049,0.068227,7.78381,0.996707,69.7814,TRUE
1170,"ALIYAH",33707,99.7538,23.4343,28.899,0.979025,3.25452,11.3745,32.0586,FALSE
1171,"DELILAH",33701,99.8427,41.9483,7.20453,1.4777,1.813,4.72686,42.8296,FALSE
1172,"MUHAMMAD",33692,0.186955,7.67541,7.58637,0.145435,81.0192,2.71875,0.854802,TRUE
1173,"DAPHNE",33598,99.8363,52.9764,22.7752,0.651825,5.38425,4.33061,13.8818,FALSE
1174,"EMERY",33502,71.2883,70.8555,7.7279,1.39992,1.779,6.11307,12.1246,TRUE
1175,"CLIFTON",33442,0.266085,55.1941,37.3243,1.00173,1.09443,3.57036,1.81508,TRUE
1176,"KRISTIE",33437,99.9372,83.8592,5.12307,0.789545,2.62284,2.97275,4.63259,TRUE
1177,"GARRY",33432,0.305033,78.5983,14.3037,0.687964,1.72888,2.76681,1.91433,TRUE
1178,"CLAUDE",33427,2.12091,66.3027,27.0859,0.780806,0.783798,2.76124,2.28558,TRUE
1179,"SALVATORE",33417,0.0957596,94.2694,0.284286,0.0478798,0.203489,1.01146,4.1835,TRUE
1180,"JUSTINE",33399,95.9584,62.921,8.7308,1.25153,7.71281,4.41331,14.9705,TRUE
1181,"KERRI",33372,99.2838,90.1804,3.86851,0.623277,0.958888,2.57102,1.79791,FALSE
1182,"TASHA",33336,99.754,50.057,35.6521,1.45788,1.74586,5.46556,5.62155,FALSE
1183,"SHELIA",33327,99.847,54.7724,40.0006,0.933177,0.303058,2.57149,1.41927,FALSE
1184,"JALEN",33291,4.80324,10.4833,65.381,1.26761,2.33396,10.988,9.54612,FALSE
1185,"JAYLEN",33250,13.2499,10.0842,63.2782,0.72782,1.94286,9.77143,14.1955,FALSE
1186,"NOE",33231,1.50152,2.63609,0.686106,0.0993049,1.01411,0.35509,95.2093,TRUE
1187,"ALISA",33214,99.8103,64.3704,14.4367,0.668393,5.6151,4.32649,10.5829,TRUE
1188,"CLARISSA",33185,99.8704,33.5543,13.0933,1.44342,5.10773,3.45939,43.3419,FALSE
1189,"KIMBERLEY",33057,99.64,77.9956,9.91621,0.653417,1.47019,3.87512,6.08948,TRUE
1190,"JULIET",32998,99.806,50.9213,11.7734,0.472756,9.49451,4.27299,23.065,FALSE
1191,"KHLOE",32997,99.806,44.2677,23.7112,1.01827,2.93663,7.39764,20.6685,FALSE
1192,"FRANCESCA",32942,99.8239,64.1734,6.56305,0.376419,3.53955,3.99186,21.3557,FALSE
1193,"KYRA",32872,99.7719,56.574,20.5007,1.28985,4.03079,9.01375,8.5909,FALSE
1194,"VICENTE",32871,0.34381,2.07478,0.477625,0.209911,5.46074,0.313346,91.4636,TRUE
1195,"CHRISTA",32797,99.8658,81.9923,7.39397,0.606763,1.38122,3.30518,5.32061,TRUE
1196,"ROSIE",32765,99.7894,25.2587,34.0211,1.24523,4.96261,2.07844,32.434,TRUE
1197,"FREDRICK",32683,0.256991,53.6089,36.8816,1.17186,1.1841,2.81492,4.33865,TRUE
1198,"LUKAS",32662,0.269377,75.5863,1.44204,0.529668,2.15847,5.46507,14.8184,TRUE
1199,"ANNMARIE",32595,99.9172,79.2852,9.43396,0.346679,1.91134,2.13836,6.88449,FALSE
1200,"MARCELLA",32508,99.5908,61.6156,12.9199,1.75957,1.26123,2.97773,19.466,TRUE
1201,"LUISA",32464,99.6026,11.4065,0.964145,0.107812,4.57122,0.64379,82.3066,TRUE
1202,"CLARK",32401,1.29638,82.8555,6.09858,0.617265,2.77769,3.64186,4.00914,TRUE
1203,"AUGUST",32399,12.3885,72.9776,9.71018,0.697552,2.20377,6.71626,7.69468,TRUE
1204,"RORY",32385,23.3792,81.6551,6.151,0.719469,1.57172,4.64413,5.25861,FALSE
1205,"TAMI",32381,99.7375,88.1783,3.23955,0.772058,1.94559,3.26117,2.60338,TRUE
1206,"CAYDEN",32294,5.01501,63.2378,16.4272,0.919675,2.65994,7.75376,9.00167,FALSE
1207,"HADLEY",32204,95.8043,91.2868,0.580673,0.636567,0.447149,3.86287,3.18594,TRUE
1208,"ATHENA",32202,99.8665,49.6584,5.84125,1.16142,7.61133,8.7479,26.9797,FALSE
1209,"FIONA",32180,99.8415,73.0889,3.83157,0.279677,10.5873,6.16221,6.05034,FALSE
1210,"RODERICK",32172,0.189588,27.6047,60.4283,1.05682,4.71528,2.80368,3.39115,TRUE
1211,"EFRAIN",32019,0.246752,1.44289,0.274837,0.0780786,0.206128,0.0593398,97.9387,FALSE
1212,"BRIELLE",31983,99.8125,53.6723,23.3624,0.594066,1.62899,7.79164,12.9506,FALSE
1213,"JANINE",31974,99.8843,76.8656,8.09095,0.478514,4.04078,3.02433,7.49984,FALSE
1214,"CIARA",31895,99.7743,45.1544,26.791,1.14438,1.49867,7.64697,17.7645,FALSE
1215,"REID",31670,2.75612,89.0085,1.4809,0.426271,2.14083,3.76066,3.18282,TRUE
1216,"EUNICE",31657,99.346,35.9257,27.024,0.897116,13.5041,1.4815,21.1675,TRUE
1217,"KAMERON",31630,11.9088,42.2163,39.4404,0.973759,1.44483,8.96933,6.95542,FALSE
1218,"HELENA",31617,99.8608,60.2556,12.0473,1.21454,7.16387,4.11804,15.2007,TRUE
1219,"DRAKE",31588,0.525583,76.8583,5.07155,1.08586,1.76649,6.47081,8.74699,TRUE
1220,"ELVIRA",31499,99.8222,17.3148,3.1747,0.64764,7.54945,0.434934,70.8784,TRUE
1221,"JASPER",31498,2.91111,62.1182,12.0357,1.56835,9.07042,6.85758,8.34974,TRUE
1222,"GWEN",31347,99.3588,78.3967,11.462,0.9666,3.18053,2.66692,3.32727,TRUE
1223,"BRITNEY",31345,99.7001,52.2922,18.8387,0.721008,4.31967,3.82517,20.0032,FALSE
1224,"PATRICE",31294,95.8021,47.5363,45.7532,0.440979,0.961846,2.66185,2.64587,TRUE
1225,"BRENNAN",31226,6.2486,81.9541,4.60514,0.723756,1.57881,5.61071,5.52745,TRUE
1226,"CECELIA",31180,99.8781,65.0513,14.2559,2.03015,1.77999,3.48942,13.3932,FALSE
1227,"MARICELA",31157,99.7721,0.879417,0.112334,0.109125,0.0962865,0.028886,98.774,FALSE
1228,"RYLAN",31155,15.1691,75.3041,5.86423,1.21971,2.83101,6.86246,7.91847,FALSE
1229,"CLINT",31154,0.115555,84.9554,5.15183,1.3032,1.80394,3.66887,3.11677,TRUE
