"fips","part","pts"
"36019",1,"1340 784 17 5 2 -8 0 -7 1 -1 1 -1 -4 -3 -10 -4 -4 9 -3 10"
"08045",1,"470 556 -1 -6 -2 0 -2 -20 -9 1 -45 6 0 5 1 6 14 -3 0 2 17 -2 1 5 14 -2 0 3 3 0 1 6 8 -1"
"29177",1,"826 515 0 3 13 0 0 -11 -8 -1 -2 -2 -3 2 0 9"
"39073",1,"1155 550 1 -2 6 -1 0 -3 -3 -1 0 -3 -12 -2 -1 3 0 4 6 2 3 3"
"01085",1,"1068 268 3 -3 1 -7 -1 -4 -13 -1 -2 3 0 6 2 5 1 2 4 1 5 -2"
"13043",1,"1203 292 4 -4 0 -5 -2 0 -7 0 -1 1 3 7 3 1"
"19113",1,"888 622 6 0 7 1 0 -13 0 -3 -12 -1 -1 16"
"06105",1,"36 686 4 -5 3 -1 1 -3 4 -1 -1 4 3 3 2 -1 7 3 3 -1 -2 -5 -2 -6 -3 0 -3 -7 -3 -2 -1 -5 -7 -3 -5 -3 0 -1 2 -2 -2 -10 -16 5 8 26 0 7 5 0 3 8"
"13215",1,"1110 282 5 0 7 1 0 -3 -2 -4 -6 -2 -1 5 -3 3"
"28135",1,"952 326 6 0 1 -10 0 -2 -6 -1 0 -4 -1 4 -9 -1 0 7 0 3 9 0 0 4"
"20005",1,"788 522 6 0 7 0 1 -1 -1 -3 4 -4 -6 0 -11 0 0 8"
"48003",1,"558 252 1 16 26 -2 -1 -16 -2 0 -16 1 -8 1"
"39109",1,"1096 562 11 1 1 -6 0 -5 -3 1 -8 -1 -1 10"
"48375",1,"593 364 1 16 16 -1 -1 -16 -16 1"
"40133",1,"757 366 6 2 0 -6 0 -7 -2 0 0 -7 -5 0 -3 -1 0 19 4 0"
"45003",1,"1208 340 2 3 5 -5 7 -2 -4 -6 -10 -13 -3 2 -3 2 -1 5 -3 2 10 12"
"06045",1,"5 650 15 -5 16 -5 -2 -7 0 -8 -1 -1 -5 0 -1 -3 0 -7 -3 -2 -1 -3 2 -3 0 -4 3 -3 -7 2 -2 -1 -6 2 -8 0 -3 6 2 5 0 12 1 4 3 3 1 4 -1 6 -3 8"
"51550",1,"1340 478 4 -1 2 1 4 -5 1 -5 -5 -1 -5 -1 -1 10 0 2"
"56037",1,"395 621 4 26 27 -5 40 -5 0 -6 -2 -16 -11 2 -3 -25 -31 4 -26 4 -1 0 3 21"
"48169",1,"623 296 -1 -16 -4 0 -12 1 1 16 16 -1"
"54031",1,"1252 550 2 -1 12 -2 -1 -2 -3 -5 -3 -2 -1 -5 -4 3 -1 -4 -3 2 2 4 -2 4 2 8"
"55089",1,"986 674 24 2 0 -2 2 -11 -25 -2 -1 13"
"47163",1,"1174 438 1 1 3 0 9 2 -4 -4 -5 -5 -3 -1 -5 1 -6 -1 1 6 9 1"
"45059",1,"1188 373 3 -3 6 -2 7 -2 -3 -7 -3 -2 -1 -4 -8 4 -2 2 -3 2 2 5 2 7"
"56011",1,"541 730 1 0 26 -2 -2 -16 -1 -14 -27 2 2 22 1 8"
"55117",1,"982 687 3 0 25 2 0 -2 0 -11 -24 -2 -3 0 -1 13"
"25013",1,"1389 695 7 -3 14 5 3 -2 1 -5 -10 -2 -13 -3 -1 0 -1 10"
"48055",1,"722 169 2 2 10 -11 -9 -5 -1 0 -3 2 -5 6 6 6"
"20029",1,"722 520 0 3 16 0 0 -4 -1 -9 -15 0 0 10"
"06027",1,"132 491 1 5 -1 6 -1 3 -4 3 0 7 -2 1 1 4 27 -6 14 -22 30 -45 4 -7 -2 0 -16 4 -39 8 -11 3 2 3 -1 15 1 2 -2 6 -1 10"
"01037",1,"1080 297 1 -12 -11 -2 -3 2 -2 4 0 4 0 3 10 1 5 0"
"19059",1,"792 664 13 0 0 -9 -13 0 0 9"
"21095",1,"1138 445 6 3 2 2 2 0 5 1 2 -1 0 -3 -5 -2 -3 -5 -7 -4 -2 3 0 6"
"20061",1,"749 503 0 4 3 -1 0 -4 10 -1 0 -1 0 -7 -11 1 -2 3 0 6"
"42011",1,"1326 618 11 -6 -3 -8 -4 -5 -8 5 -10 5 7 3 7 6"
"47019",1,"1183 437 -1 -6 4 -3 -3 -7 -5 2 -4 3 1 5 3 1 5 5"
"27083",1,"786 702 0 -13 -12 0 -1 16 13 0 0 -3"
"51037",1,"1270 477 3 2 0 -1 8 -4 0 -7 -3 -8 -2 6 -4 4 -4 1 2 7"
"47179",1,"1175 431 -1 -5 -2 -4 -4 -3 -2 2 -1 9 -2 0 1 1 6 1 5 -1"
"45071",1,"1204 366 3 -1 4 1 4 -9 0 -2 -3 -5 -2 0 -7 3 -4 -2 -2 2 1 4 3 2 3 7"
"51093",1,"1332 487 1 -2 6 -4 -2 -2 -9 -12 -1 2 2 8 -2 3 4 3 1 4"
"41069",1,"150 793 -1 2 0 7 18 -4 2 -3 -1 -7 -4 -18 -7 2 1 3 -2 2 -10 2 1 5 3 9"
"29023",1,"930 426 12 1 4 -7 0 -4 -2 -5 -10 0 -1 6 -2 5 -1 4"
"22047",1,"911 189 7 0 6 -6 5 0 4 1 -2 -10 -4 -2 -5 1 -3 2 -1 5 -4 2 -1 5 -2 2"
"28125",1,"931 282 0 3 6 1 2 -7 -3 -3 2 -3 0 -3 -8 -1 0 7 1 6"
"51061",1,"1290 546 0 -4 7 -9 -2 -6 -3 -1 -5 6 -3 4 -6 5 3 4 0 2 9 -1"
"51750",1,"1221 466 -1 -2 0 1 1 1"
"32005",1,"108 580 -2 3 1 3 0 1 7 -1 5 -3 7 -1 -1 -4 -3 0 -2 -8 1 -1 -1 -7 -5 8 -7 10"
"12037",1,"1123 187 0 1 15 2 8 0 -3 -9 -9 -9 -9 -5 -6 2 -1 7 6 5 -1 6"
"18055",1,"1022 516 5 0 11 1 0 -6 1 -3 -7 -1 -5 -1 -4 0 -1 10"
"18139",1,"1065 540 1 3 8 1 1 -10 0 -2 -9 -1 -1 9"
"55131",1,"977 673 6 1 3 0 1 -13 -10 0 0 12"
"29105",1,"866 459 7 0 2 -3 4 2 0 -5 5 -2 0 -2 0 -5 -13 0 -5 0 0 15"
"42085",1,"1196 624 14 3 2 -12 -2 -4 -5 1 -7 -1 -2 13"
"05031",1,"941 392 2 1 1 -11 -22 -1 0 6 5 0 0 4 14 0 0 1"
"29195",1,"847 510 7 2 3 2 1 -2 6 -4 -2 -4 0 -2 -3 -5 -12 0 0 13"
"17193",1,"999 480 5 1 0 -1 2 -3 -2 -2 0 -8 -2 0 -8 0 -1 13 6 0"
"17039",1,"966 552 15 2 -4 -9 -11 -1 0 8"
"32033",1,"229 597 16 -3 33 -7 -2 -8 -2 -13 -6 -31 -27 5 -21 23 2 11 4 4 0 5 2 4 0 5 1 5"
"27049",1,"861 710 3 -4 8 -2 2 -3 -5 0 0 -4 -3 0 0 -6 -3 0 -10 0 0 10 3 2 3 0 2 7"
"37173",1,"1151 402 2 -1 0 -6 -1 1 -3 -5 1 -3 -10 -3 2 5 -6 1 -5 -1 5 5 3 1 5 0 7 6"
"12101",1,"1224 145 1 -6 -1 -5 -17 -2 -12 -2 0 3 3 4 0 3 20 3 0 1 6 1"
"12119",1,"1213 161 12 2 3 -22 -3 -2 -1 6 -7 6 2 5 -6 5"
"36059",1,"1385 642 4 3 -1 -3 4 -9 1 -5 -9 -2 -1 4 1 4 -3 2 1 2 3 4"
"38091",1,"727 817 2 0 10 -1 0 -12 1 -3 -7 0 -6 0 -1 3 1 13"
"18163",1,"1013 478 6 0 1 -8 -6 -4 -1 2 0 10"
"29071",1,"907 490 2 1 5 -4 5 -2 1 0 5 4 0 -6 0 -10 -9 0 -8 -1 -1 18"
"37011",1,"1186 428 0 1 4 -6 3 -1 -2 -5 -4 0 0 -2 -2 1 -2 5 3 7"
"54107",1,"1185 542 4 -2 -1 -3 -3 -2 -4 -5 -5 2 -1 3 1 1 1 3 5 5 3 -2"
"55007",1,"905 764 -16 0 -1 26 16 13 4 -12 -2 -5 0 -3 -2 -3 1 -16"
"47161",1,"1007 416 -1 6 11 0 2 0 2 -10 -6 -2 -5 1 -3 5"
"55097",1,"936 712 16 1 1 -16 -10 0 -3 0 -1 9 -3 0 0 6"
"45063",1,"1215 355 2 -3 4 0 3 -2 2 -5 1 -6 -5 -3 -7 2 -5 5 2 7 3 5"
"24003",1,"1315 561 2 1 3 0 5 -1 1 -4 -1 -9 0 -4 -6 0 -1 6 -1 3 -5 3 3 5"
"55039",1,"963 685 13 1 -1 2 7 0 0 -1 1 -13 -6 -1 -1 4 -12 -1 -1 9"
"54101",1,"1214 525 2 -1 3 0 4 -6 -1 -5 -2 -3 0 -4 -3 1 -5 3 -2 6 3 5 1 4"
"55061",1,"990 716 25 3 -1 -6 -1 -7 -22 -3 -1 13"
"48369",1,"566 349 15 -1 -1 -16 -3 1 -12 1 1 15"
"40151",1,"689 426 13 0 0 -20 -3 -3 -10 5 1 3 -5 7 -5 2 -4 6 13 0"
"21063",1,"1148 493 1 -2 -3 -4 -5 -1 -3 4 1 3 2 3 2 -2 5 -1"
"25003",1,"1378 700 0 9 7 1 2 -1 1 -5 1 -9 1 -10 -11 -3 -1 0 0 1 0 17"
"29041",1,"852 522 0 3 12 1 4 0 0 -4 0 -10 -2 0 -2 -4 -6 4 -1 2 -5 3 0 5"
"08103",1,"459 562 11 -1 0 -5 -8 1 -1 -6 -3 0 0 -3 -14 2 -1 -5 -17 2 0 -2 -14 3 3 20 25 -3 19 -3"
"08087",1,"567 563 3 -1 0 -3 -2 -16 -6 1 -13 1 2 19 16 -1"
"41045",1,"198 752 1 7 2 0 6 5 10 -2 2 -2 0 -4 6 -1 3 -2 4 -5 -2 -2 0 -3 -2 -5 -2 -1 -1 -5 -13 -61 -31 7 2 10 5 23 10 41"
"34023",1,"1365 624 7 2 0 -5 0 -2 -3 -6 -2 -1 -5 3 4 5 -1 4"
"20167",1,"706 504 0 -10 -1 -6 -15 0 0 17 16 -1"
"17155",1,"955 584 -1 3 4 2 4 1 1 -8 -5 0 -3 2"
"46055",1,"642 713 0 -2 -1 -19 3 0 -1 -6 -25 1 1 19 6 0 2 2 5 -1 5 4 5 2"
"47111",1,"1061 426 6 0 6 1 -1 -5 0 -3 -4 0 -6 0 -2 1 1 6"
"05023",1,"887 379 12 1 1 -7 -1 -6 -8 0 -4 0 0 12"
"01109",1,"1084 259 3 0 4 -2 0 -4 4 1 1 -4 -2 -6 -2 0 -11 -1 0 6 -2 6 6 1 -1 3"
"16003",1,"259 778 1 -2 -4 -7 0 -6 -2 -7 -4 -1 -5 3 1 4 -2 2 1 7 -7 1 2 3 1 4 2 1 4 6 8 -2 1 -5 3 -1"
"25005",1,"1434 694 7 6 2 -5 6 -6 3 -4 3 -2 -7 -7 -1 0 -3 8 -2 1 -4 2 -3 4 -1 3"
"42107",1,"1315 626 6 0 8 -5 -3 -3 -7 -6 -7 -3 -3 1 -5 3 8 6 3 7"
"38103",1,"675 825 6 -1 13 0 1 -10 -1 -9 -5 0 -14 1 1 12 -1 7"
"37045",1,"1197 389 1 7 -1 8 4 0 4 -5 3 -3 2 -5 -1 -1 -12 -1"
"05059",1,"872 334 4 -3 0 -10 -7 0 -4 0 0 3 -10 2 -1 2 0 2 13 0 1 4 4 0"
"24021",1,"1290 575 7 1 -2 -4 3 -1 4 -2 -1 -5 0 -1 -7 -6 -4 3 -3 0 1 11 2 4"
"17169",1,"937 547 -4 -3 -5 -5 -2 0 -3 4 -6 0 0 3 0 3 13 1 0 -3 7 0"
"06051",1,"110 557 3 2 1 3 -1 4 2 4 5 -8 4 -6 16 -23 13 -19 -27 6 -6 6 -1 6 -4 1 3 5 -2 3 0 5 -6 4 0 7"
"06109",1,"100 563 3 -4 5 2 2 -4 0 -7 6 -4 0 -5 2 -3 -3 -5 -1 2 -5 6 -5 -3 -4 0 -4 1 -2 2 -9 -1 -2 -3 -6 9 5 4 6 5 7 7 5 1"
"35013",1,"430 284 1 6 12 -2 0 2 18 7 -1 -4 -4 -35 -8 1 -1 -5 3 -3 -24 3 4 30"
"13081",1,"1153 258 -5 1 1 2 -2 4 11 2 0 -7 1 -1 -6 -1"
"05027",1,"856 295 7 0 0 -2 5 0 0 -13 -8 -1 -8 0 0 9 4 7"
"38039",1,"714 814 0 3 13 0 -1 -13 1 -3 -13 0 -1 3 1 10"
"06095",1,"44 581 5 0 6 -2 -2 -8 3 -1 -2 -4 -4 -3 -4 1 -7 1 -6 3 -1 3 6 -2 1 6 4 -1 -1 5 2 2"
"19043",1,"893 651 11 1 1 -4 3 -9 4 -2 -6 -1 -12 -1 -1 16"
"48449",1,"803 279 -1 13 10 -1 0 -14 -3 3 -6 -1"
"54027",1,"1259 562 5 0 4 -1 1 -4 -2 -4 1 -3 -2 -3 -12 2 -2 1 3 4 1 4 3 4"
"37125",1,"1259 412 6 1 0 -2 4 -4 3 -1 3 -3 0 -1 -4 0 -3 -2 -3 -5 -3 0 -2 4 -3 3 -4 9 6 1"
"20009",1,"690 488 15 0 0 -6 0 -10 -12 0 -4 0 1 4 0 12"
"38087",1,"573 784 6 -1 0 3 5 0 9 -1 8 0 -1 -13 -2 0 -26 2 1 10"
"22083",1,"910 268 1 -3 5 1 -1 -2 0 -5 -5 0 -4 -4 0 -3 -4 -3 -2 1 -2 4 1 3 2 5 6 2 3 4"
"31071",1,"689 613 12 0 0 -13 -12 1 -1 0 1 12"
"22099",1,"926 170 3 -4 3 -1 0 -4 -10 2 1 2 -4 5 7 0"
"22099",2,"906 186 6 -1 -3 4 2 0 2 -2 1 -5 4 -2 1 -5 3 -2 -7 -1 -2 3 -3 0 -2 -3 -4 1 -1 4 1 4 -2 3 4 2"
"01119",1,"1009 284 0 3 6 0 -1 -3 2 -3 3 -6 4 0 3 -4 -5 -4 -1 -2 4 -2 -15 -2 0 10 0 13"
"01133",1,"1027 337 3 0 12 1 1 -12 -1 0 -14 -1 -1 12"
"12117",1,"1243 159 1 4 2 -1 6 0 5 -7 -10 -1 -5 0 1 5"
"28035",1,"980 227 1 0 8 1 2 -19 -7 -1 0 4 -1 12 -3 0 0 3"
"26065",1,"1080 655 6 1 6 1 2 -13 -12 -1 -2 12"
"20177",1,"775 503 0 3 12 0 0 -5 3 -1 0 -6 -13 -1 0 9 -2 1"
"46061",1,"724 677 3 0 6 0 0 -13 -9 0 0 13"
"27061",1,"850 794 -18 0 -1 8 -3 1 -5 7 -5 -3 -3 1 0 15 16 0 0 2 17 0 1 -6 0 -22 1 -3"
"08073",1,"560 528 16 -1 -2 -20 -1 -15 -1 -4 -9 1 -16 1 1 13 10 -1 2 26"
"36053",1,"1304 708 3 0 4 1 5 -4 1 -4 4 -1 5 1 -1 -5 -15 -4 -1 2 -2 11 -3 3"
"36115",1,"1365 745 1 1 1 -2 -1 -5 4 1 2 -4 2 -7 2 -13 -9 -3 0 6 -2 7 -2 7 2 6 0 6"
"18081",1,"1056 537 1 -11 -3 -1 -5 0 -1 11 8 1"
"48445",1,"576 299 15 -1 -1 -16 -4 0 -11 1 1 16"
"35021",1,"530 390 1 10 -2 7 13 -1 -1 -2 7 0 -1 -4 13 -1 -1 -12 -1 -13 -8 0 -2 2 -7 14 -1 0 -10 0"
"01121",1,"1074 318 2 0 2 -3 7 -1 -2 -2 -3 -8 -4 0 0 -4 -1 -3 -10 -1 0 3 4 4 -1 4 5 6 1 5"
"55067",1,"945 742 9 0 4 1 0 -4 6 1 1 -6 1 -4 -9 0 0 -3 -6 -1 0 3 -5 0 -1 13"
"48155",1,"655 311 -1 0 0 14 2 0 6 -5 6 -1 3 0 0 -9 0 -4 -2 3 -5 1 -9 1"
"19021",1,"792 642 13 0 0 -13 -13 0 0 13"
"19129",1,"779 574 0 4 14 0 0 -10 -12 0 -2 6"
"48385",1,"657 173 2 0 0 -6 3 0 -1 -11 -13 1 -1 2 1 4 2 10 7 0"
"39041",1,"1127 575 7 1 2 -3 6 1 0 -3 0 -6 -11 -1 -3 4 -1 7"
"37067",1,"1229 434 0 1 12 1 1 -9 -5 0 -5 -3 -3 3 1 3 -1 4"
"32510",1,"108 589 3 -1 5 2 4 -3 -1 -4 -5 3 -7 1 1 2"
"19049",1,"822 604 4 0 9 0 0 -9 1 -4 -12 0 -1 3 -1 10"
"48065",1,"609 363 1 16 16 -1 -1 -16 -16 1"
"13261",1,"1139 272 5 -2 3 -5 2 -4 -13 -1 0 -2 -4 3 0 6 0 2 7 0 0 3"
"29223",1,"933 441 10 0 0 -8 3 -2 -4 -4 -12 -1 -3 5 1 8 5 2"
"45007",1,"1178 373 1 -6 2 -3 3 -3 -11 -11 -1 2 -4 6 -4 0 4 6 1 2 9 7"
"56007",1,"506 639 -4 -38 -7 1 -2 -15 -14 2 -13 1 -16 2 3 25 11 -2 2 16 0 6 1 6 23 -2 16 -2"
"30093",1,"356 799 3 -4 0 -10 4 -4 -8 2 -1 -2 -4 -2 -1 5 -6 3 -1 2 4 2 5 7 5 1"
"17177",1,"939 633 2 0 12 0 1 -11 -8 0 -6 -1 -1 12"
"26087",1,"1108 676 3 0 -1 4 6 1 4 -2 1 -4 1 -10 -3 0 -9 -2 -2 13"
"22027",1,"868 280 8 0 0 -10 -3 0 -1 -6 -10 0 -2 4 0 11 8 1"
"28161",1,"964 328 7 -1 1 -11 -8 -1 -5 1 -1 10 6 2"
"26079",1,"1052 727 1 2 11 2 2 -13 -13 -1 -1 10"
"22039",1,"882 202 3 0 4 4 3 -1 3 -4 1 -3 -1 -7 -7 -1 -2 -3 -4 0 1 4 -1 11"
"47069",1,"977 373 3 1 7 1 3 -7 0 -9 -1 0 -6 -1 -5 0 -1 15"
"04003",1,"333 290 41 -6 2 0 -6 -40 -43 7 2 14 4 25"
"35023",1,"376 284 2 13 6 -1 -1 -6 6 -1 0 -3 3 -1 -2 -16 -1 -8 10 -1 -1 -3 -2 -16 -26 3 6 40"
"38023",1,"580 873 27 -3 -1 -10 1 -3 -28 2 1 14"
"06071",1,"135 418 1 0 8 34 39 -8 16 -4 2 0 24 -35 -1 -5 4 -6 0 -5 2 -5 5 -7 -5 -4 -6 -2 -26 5 0 -2 -29 6 -19 5 0 -1 -9 2 -4 2 -5 1 -5 -5 -2 3 4 7 2 5 2 9 2 10"
"08083",1,"433 470 -3 -6 -2 -3 -3 -1 -3 -4 -1 -3 -3 -5 -19 2 2 18 5 5 27 -3"
"28023",1,"1009 258 0 -12 -5 -2 -9 -1 -1 14 15 1"
"19125",1,"849 591 0 1 12 0 0 -13 -6 0 -6 0 0 12"
"31055",1,"763 586 4 0 11 0 0 -7 -11 0 -1 3 -3 4"
"51600",1,"1300 545 1 0 1 -1 -1 0 -1 1"
"40057",1,"656 337 0 7 1 11 3 -1 0 -3 5 0 0 -6 1 -2 0 -8 -5 0 -5 2"
"29039",1,"831 458 8 0 0 -2 5 0 0 -9 -13 0 0 2 0 9"
"13059",1,"1156 341 3 -1 0 -6 -8 4 5 3"
"16085",1,"259 778 5 2 32 -7 -1 -1 -2 -10 -2 -2 -5 -2 -3 2 -3 -4 -4 -2 1 -6 -2 -2 -5 -3 -17 3 -3 -2 1 6 2 0 1 6 2 7 0 6 4 7 -1 2"
"48275",1,"655 311 9 -1 5 -1 2 -3 -1 -12 -15 1 0 16"
"05103",1,"879 309 0 -3 -5 -9 6 -4 -3 -1 -9 1 -5 0 0 2 0 12 7 2 9 0"
"39037",1,"1085 565 0 1 10 2 1 -6 1 -10 -1 0 -9 -2 -1 4 -1 11"
"40071",1,"733 425 10 0 11 0 0 -8 -4 -1 -1 -3 -4 0 0 -3 -12 0 0 15"
"46041",1,"635 740 29 -1 2 -4 0 -5 -2 -5 0 -3 -3 -1 1 -3 -4 -5 -5 0 -3 1 -5 -2 -3 1 1 9 -9 1 1 17"
"41057",1,"68 853 9 -3 8 -3 -3 -1 1 -6 -4 -4 -2 -8 -8 3 0 -6 0 -1 -9 3 3 7 0 3 6 13 -1 3"
"13077",1,"1109 312 4 4 8 1 0 -4 4 -5 0 -1 -11 -1 0 -2 -2 1 -3 7"
"28127",1,"969 249 3 -1 0 -9 -3 0 -6 -1 -5 -1 -1 4 -3 7 15 1"
"28131",1,"991 209 8 0 0 -6 0 -2 -11 -1 -3 -1 -1 9 7 1"
"06013",1,"30 561 -1 2 4 5 6 -3 7 -1 3 -3 5 2 -2 -10 -12 -1 -2 4 -2 1 -3 4 -3 0"
"47017",1,"995 402 9 0 1 -11 1 1 0 -2 -12 0 -1 -2 -3 0 0 10 5 4"
"51087",1,"1300 501 4 1 4 -3 4 -2 2 -1 -1 -4 -4 -1 -1 2 0 3 -2 3 -4 -3 -2 0 0 5"
"18119",1,"1029 528 7 0 2 -4 -1 -1 1 -6 -11 -1 0 7 3 0 -1 5"
"36119",1,"1372 653 11 4 3 -5 -6 -5 5 -5 -3 -4 -5 1 0 3 -1 5 -4 6"
"29017",1,"944 452 8 0 1 -17 -2 -3 -5 -1 -3 2 0 8 2 0 -1 11"
"54047",1,"1197 473 -1 -4 -4 -5 -6 0 -3 2 -5 6 1 1 2 2 4 -1 8 0 4 -1"
"54033",1,"1207 549 1 2 9 -1 2 -6 -1 -5 -2 0 -9 0 -1 5 1 5"
"37077",1,"1275 453 2 0 7 2 -1 -4 3 -10 -1 -6 -6 1 -2 1 0 5 -2 11"
"09009",1,"1388 663 4 2 3 6 2 -3 5 2 2 -5 2 1 5 -6 1 -3 -12 -6 -4 2 0 5 -5 4 -3 1"
"31139",1,"739 622 0 -10 -13 0 1 13 9 0 3 0 0 -3"
"13023",1,"1167 289 3 -6 -1 1 -4 -7 -6 4 0 2 8 6"
"13033",1,"1192 317 3 2 3 -2 7 2 3 -2 2 -3 3 0 2 -1 -6 -6 -3 1 -6 -2 -2 -5 -5 1 1 3 -1 5 0 6 -1 1"
"17181",1,"972 454 4 0 0 -10 -6 0 -6 -1 1 3 -3 6 2 1 8 1"
"17091",1,"1007 593 0 -5 1 -5 -17 -2 -3 -1 0 5 0 3 6 1 0 3 13 1"
"38051",1,"699 767 1 0 -1 -13 -18 1 -4 0 0 13 22 -1"
"31141",1,"739 600 3 -1 0 -13 -3 1 -7 -2 -3 2 0 5 -3 0 0 8 13 0"
"37185",1,"1296 457 4 1 1 -2 0 -4 -1 -7 -9 1 0 1 -3 9 8 1"
"13197",1,"1124 281 6 2 2 -5 1 -4 -1 -5 0 -2 -3 1 -4 2 -2 10 1 1"
"46027",1,"745 649 6 0 3 0 0 -14 -5 2 -4 1 0 11"
"10005",1,"1360 563 5 -7 3 -12 -10 -2 -10 -2 -1 3 0 3 -2 7 4 1 4 5 7 4"
"13159",1,"1148 321 5 -3 1 -9 -8 -3 0 2 -2 7 0 1 4 5"
"29175",1,"868 522 11 1 0 -10 0 -4 -3 0 -8 3 0 10"
"20015",1,"743 458 0 7 9 0 9 0 0 -18 0 -5 -18 0 0 16"
"48209",1,"703 170 4 12 15 -13 -6 -6 -4 -4 -1 4 -8 7"
"48325",1,"667 137 0 19 14 -1 2 -2 4 5 -1 -16 0 -6 -19 1"
"26105",1,"1036 702 2 -13 -28 -2 0 2 2 11 24 2"
"45013",1,"1238 302 1 2 4 -1 5 -3 2 -2 6 -3 -2 -5 -3 -2 -2 -3 -4 -4 -5 1 -4 3 2 5 2 2 0 4 -2 6"
"46135",1,"739 652 6 0 0 -3 0 -11 -2 2 -7 0 -4 0 0 12 7 0"
"55105",1,"953 646 9 1 7 0 1 -13 -5 0 -11 -1 -1 13"
"45077",1,"1164 380 4 1 5 1 4 -7 1 -2 -9 -7 -1 -2 -2 4 -2 12"
"53013",1,"219 842 1 -1 9 0 -2 -5 3 -1 1 -5 1 0 -2 -12 -10 2 2 7 -3 1 0 3 -3 1 3 10"
"18023",1,"1033 564 8 0 4 -1 1 -6 0 -1 -12 -2 -1 2 0 8"
"17027",1,"954 491 3 1 0 3 10 1 3 0 0 -9 -12 -2 -3 -2 -1 8"
"16067",1,"299 682 4 -1 2 3 3 13 8 -2 -3 -13 -1 1 -2 -7 -2 0 -3 -4 -8 2 2 8"
"42113",1,"1294 646 16 2 0 -7 0 -2 -4 -2 -4 0 -5 3 -3 6"
"28121",1,"958 261 6 7 2 1 3 -9 0 -5 0 -6 -15 -1 -1 4 1 4 4 5"
"48345",1,"625 330 2 0 13 -1 -1 -18 -15 1 1 18"
"41039",1,"44 787 5 14 11 -3 14 -4 0 -4 6 -1 2 2 3 0 6 -4 5 -1 13 -3 -1 -6 -3 -4 -4 -3 -2 -6 -2 -3 -3 -1 -2 -4 -15 5 1 3 -9 3 1 8 -5 2 -4 3 -1 4 -5 2 -4 -1 -7 2"
"48485",1,"703 309 -16 0 0 14 2 -1 6 -2 2 1 4 -4 2 1 0 -9"
"26155",1,"1085 669 11 2 2 -13 -6 -1 -6 -1 -1 13"
"20089",1,"706 536 7 0 9 0 0 -13 0 -3 -16 0 0 16"
"20123",1,"706 520 16 0 0 -10 0 -3 -16 0 0 13"
"12007",1,"1213 205 2 0 3 -15 -3 4 -5 -1 -5 3 3 1 5 8"
"28091",1,"961 222 3 2 4 2 5 1 1 -16 -2 0 -3 0 -1 2 -6 4 -1 5"
"28039",1,"1000 213 13 1 1 -10 -15 -1 0 6 1 4"
"17085",1,"920 631 5 1 14 1 1 -12 -11 -1 -2 1 -3 6 -4 4"
"18059",1,"1065 549 1 -6 -1 -3 -9 -1 0 8 2 1 7 1"
"51620",1,"1327 469 1 -2 -1 1 0 1"
"48329",1,"582 250 2 0 14 -1 -1 -15 -16 1 1 15"
"20171",1,"631 491 8 0 4 -1 -1 -16 -11 1 -1 0 1 16"
"30013",1,"378 844 3 -1 0 4 7 -1 0 3 7 -1 10 -2 -2 -3 4 -3 2 -3 3 -2 -4 -2 -1 -9 3 -1 -2 -9 -4 4 -1 2 -4 2 -12 2 0 -4 -3 1 -3 1 1 7 -6 4 2 11"
"51660",1,"1259 519 0 3 2 -1 -2 -2"
"17199",1,"972 463 13 1 0 -9 -9 -1 -4 0 0 9"
"30029",1,"323 909 15 -3 1 -4 1 -3 5 -1 0 -4 -2 -3 7 -4 -1 -3 3 -2 -1 -4 2 -5 5 -3 2 -5 -2 -1 -3 -2 -1 -5 -2 -1 -1 -4 -7 1 -5 1 2 11 -4 3 -1 3 -3 1 -1 -3 -11 2 -1 -6 -3 0 1 4 -10 1 1 6 1 7 4 -1 3 13 -1 3 5 0 2 3 0 8"
"20189",1,"616 444 1 0 12 -1 1 0 -1 -15 -14 1 1 15"
"21067",1,"1106 489 1 -3 3 -2 -1 -6 -3 -2 -1 3 -6 2 1 4 6 4"
"21091",1,"1034 471 4 3 5 -5 1 -7 -5 2 0 2 -5 5"
"46013",1,"706 741 0 13 19 0 0 -1 0 -12 0 -13 -19 1 0 12"
"54001",1,"1226 548 3 -3 0 -4 -1 -5 -5 -2 1 2 -6 3 1 5 4 1 3 3"
"47181",1,"1012 375 0 1 1 2 7 1 5 -2 1 -9 -1 -6 -11 -1 -1 11 -1 3"
"31013",1,"576 633 18 -2 0 -12 1 -4 -18 2 -1 0 -1 3 1 13"
"42097",1,"1295 629 4 3 1 -9 3 2 4 -3 5 -3 -8 -6 -6 -2 1 4 1 6 -3 3 -2 5"
"48469",1,"745 135 1 -1 3 -2 1 -4 5 -7 -7 -3 -1 -5 -9 2 0 2 1 6 -2 3 -3 1 11 8"
"51530",1,"1250 494 2 0 -1 -2 -1 2"
"26147",1,"1138 678 -2 -10 1 -6 -1 -5 -5 -6 -2 15 -7 -1 -1 10 17 3"
"31173",1,"754 619 2 0 10 0 0 -2 3 -4 -1 -3 -1 -1 -6 0 0 3 -7 0 0 7"
"50015",1,"1378 785 5 -1 -1 -3 3 -1 -1 -4 -1 -3 -3 2 -1 -4 -4 1 -1 4 -3 2 3 7 4 0"
