"rank","name","people","pct_white","pct_black","pct_aian","pct_asian","pct_twoplus","pct_hispanic","also_a_first_name"
1184,"SAUCEDO",29108,4.26,0.188951,0.243919,0.274839,0.346984,94.6853,FALSE
1185,"MACKEY",29103,66.7251,23.647,0.742192,0.625365,4.87579,3.38453,TRUE
1186,"FRANKS",29066,78.6796,12.2721,0.791303,0.701851,4.13198,3.42324,FALSE
1187,"WHITFIELD",29052,43.0745,47.5217,0.351095,0.505989,5.48671,3.06003,TRUE
1188,"KENDALL",28998,83.054,8.37299,0.527623,0.810401,4.03821,3.19677,TRUE
1189,"SWEET",28989,81.9552,8.02718,0.817551,0.810652,4.43272,3.95667,TRUE
1190,"WELSH",28953,87.8769,3.57476,0.518081,0.825476,3.4366,3.76818,FALSE
1191,"DUONG",28934,1.33061,0.228105,0.0345614,95.6867,1.82139,0.898597,TRUE
1192,"HOLLEY",28921,63.0269,28.2874,0.418381,0.48062,4.65752,3.12921,TRUE
1193,"CABALLERO",28902,6.57394,0.823472,0.238738,3.20739,0.619334,88.5371,TRUE
1194,"CHACON",28806,7.12699,0.433937,0.541554,0.572797,0.406165,90.9186,FALSE
1195,"BACON",28803,72.6279,17.519,1.28459,0.930459,4.4787,3.15939,FALSE
1195,"CROWE",28803,84.3489,5.18349,2.06576,0.656182,4.49606,3.24966,FALSE
1197,"ZEPEDA",28772,4.79981,0.364938,0.357987,0.364938,0.312804,93.7995,FALSE
1198,"BYRNE",28742,91.7542,0.501009,0.257463,0.876766,2.70684,3.90369,TRUE
1199,"CHILDERS",28730,86.8604,3.97494,0.943265,0.542986,4.43439,3.244,FALSE
1200,"CASH",28715,75.1941,14.9469,0.706948,0.73829,4.5377,3.87602,TRUE
1201,"ELDER",28711,76.1938,15.3878,0.358748,0.689631,3.91488,3.45512,TRUE
1201,"MAYFIELD",28711,62.4569,28.0763,0.658284,0.518965,4.78562,3.50388,TRUE
1203,"ALSTON",28708,13.6721,76.9576,0.306535,0.386652,5.21457,3.46245,TRUE
1203,"RODRIGUES",28708,51.5257,6.40936,0.362268,6.39891,4.22879,31.075,TRUE
1205,"CONNOLLY",28669,92.1937,0.791796,0.25463,0.87551,2.50794,3.37647,TRUE
1206,"SUTHERLAND",28660,79.986,10.328,0.94208,0.830426,3.66364,4.24983,TRUE
1207,"KIRKLAND",28647,66.0453,25.6292,0.495689,0.49918,4.22034,3.11027,TRUE
1208,"MEEKS",28638,70.7417,20.1934,0.953279,0.464418,4.61624,3.03094,FALSE
1209,"VIGIL",28574,14.0197,0.426962,2.86274,0.44796,1.1549,81.0877,FALSE
1210,"TALLEY",28562,62.5656,27.414,0.815769,0.906799,4.77908,3.51866,TRUE
1211,"HEWITT",28525,79.0359,12.0631,0.511832,0.802805,4.14373,3.44259,TRUE
1212,"GIBBONS",28478,81.2101,10.3905,0.417866,0.839244,3.46583,3.67652,FALSE
1213,"LEMUS",28467,3.35125,0.340745,0.144026,0.252924,0.179155,95.7319,FALSE
1214,"CRAMER",28465,90.462,1.41577,0.393466,0.930968,3.73441,3.06341,TRUE
1215,"WYNN",28437,52.1539,37.9541,0.907269,1.49805,4.80008,2.68664,TRUE
1216,"RICHTER",28434,91.7774,0.55919,0.316522,0.787789,2.74319,3.81585,TRUE
1217,"CAMP",28427,81.9045,9.7337,0.68245,0.689485,4.02083,2.96901,TRUE
1218,"CONNOR",28409,78.2147,12.3376,0.630082,0.996163,3.80865,4.01281,TRUE
1219,"DALE",28382,74.7727,14.4035,2.08583,0.979494,4.24213,3.51631,TRUE
1220,"ENGLAND",28381,85.2401,5.16543,1.25788,0.630704,4.34798,3.35788,TRUE
1221,"RATLIFF",28350,75.6861,16.0212,0.550265,0.462081,4.16931,3.11111,FALSE
1222,"MCALLISTER",28274,75.5075,15.6009,0.431492,0.671995,4.20528,3.5828,TRUE
1223,"RITCHIE",28266,88.4066,3.17342,0.548362,0.728791,3.82084,3.32201,TRUE
1224,"SHARPE",28263,68.1527,23.0443,0.360896,0.711177,4.21045,3.5205,FALSE
1225,"HELMS",28231,88.5976,4.08062,0.673019,0.471113,3.64493,2.53268,FALSE
1226,"GOLDBERG",28177,92.8523,0.617525,0.0816269,0.979522,2.04422,3.42478,FALSE
1227,"TRACY",28161,88.1822,2.6313,1.26061,0.806079,3.35926,3.76052,TRUE
1228,"GOLDSTEIN",28108,92.4185,0.736445,0.103173,1.02106,1.94607,3.77473,FALSE
1229,"MORIN",28060,67.2167,1.32573,1.96365,0.641483,2.62295,26.2295,TRUE
1230,"ONEIL",28057,85.4582,6.1981,0.363546,0.780554,3.50358,3.69605,TRUE
1231,"KESSLER",28055,92.5539,0.68437,0.352878,0.730708,2.53431,3.14382,TRUE
1232,"FARRIS",28047,78.4184,11.9228,0.773701,0.598995,4.72778,3.55831,TRUE
1233,"GILLIAM",28041,58.7747,32.8091,0.467173,0.520666,4.64677,2.78164,TRUE
1234,"ARREDONDO",28020,5.39258,0.260528,0.31763,0.264097,0.264097,93.5011,FALSE
1235,"HYDE",28009,82.4342,8.10097,0.531972,0.746189,4.20222,3.98443,TRUE
1236,"PATE",27998,76.7876,14.3153,0.857204,1.06793,4.00743,2.9645,TRUE
1237,"GODFREY",27953,75.1905,16.1271,0.758416,0.790613,3.9638,3.16961,TRUE
1238,"ROSADO",27943,7.05364,1.75357,0.11094,0.483126,0.422288,90.1764,FALSE
1239,"JOYNER",27913,51.725,40.1139,0.404829,0.454985,4.54985,2.75141,TRUE
1240,"TYSON",27872,51.4638,39.3011,0.620695,0.620695,4.53502,3.45867,TRUE
1241,"CHILDS",27853,61.2071,29.828,0.865257,0.631889,4.54529,2.92249,TRUE
1242,"HATCHER",27844,64.9763,25.6393,0.811665,0.542307,5.14653,2.88392,TRUE
1243,"CHAMBERLAIN",27832,84.6903,5.5332,0.740155,0.72219,3.77982,4.53435,TRUE
1244,"CARRANZA",27830,4.17176,0.25512,0.165289,1.04563,0.298239,94.064,FALSE
1245,"CHIN",27823,5.39122,7.07688,0.0503181,73.1948,10.4338,3.85293,TRUE
1246,"SORENSEN",27819,91.5561,0.355872,0.280384,0.995722,3.12736,3.68453,FALSE
1247,"ROMANO",27782,82.1107,0.59031,0.143978,1.90411,1.88251,13.3684,TRUE
1248,"DOWNING",27775,77.6058,12.4536,1.0045,0.741674,4.45725,3.73717,FALSE
1249,"MOBLEY",27771,56.1629,35.6235,0.4105,0.446509,4.34266,3.01394,FALSE
1250,"BRITTON",27730,71.3451,19.5023,0.724847,0.616661,4.1832,3.62784,TRUE
1251,"HAINES",27705,87.0384,4.83667,0.59917,0.693016,3.68886,3.14384,TRUE
1252,"ESCOBEDO",27650,4.57505,0.133816,0.238698,0.321881,0.249548,94.481,FALSE
1253,"HICKEY",27647,89.5685,2.79958,0.292979,0.821066,3.06362,3.45426,FALSE
1254,"KAPLAN",27627,92.1743,0.626199,0.0542947,1.14743,2.20437,3.79339,TRUE
1255,"GRACE",27610,68.0985,20.3296,0.550525,1.80369,4.69757,4.5201,TRUE
1256,"HILTON",27585,75.9579,14.6493,0.590901,0.848287,4.0928,3.86079,TRUE
1257,"CORONADO",27539,5.15269,0.363121,0.766186,1.18014,0.413958,92.1239,TRUE
1258,"BERMUDEZ",27437,5.46343,1.19182,0.134854,3.14903,0.553996,89.5069,FALSE
1259,"HOLCOMB",27413,84.9779,6.02634,0.831722,0.725933,4.27534,3.16273,FALSE
1260,"PAREDES",27350,4.87751,0.493601,0.142596,3.30896,0.672761,90.5046,FALSE
1261,"SINCLAIR",27347,69.9894,19.6767,0.672834,0.950744,3.95656,4.75372,TRUE
1262,"RANKIN",27295,75.8784,15.3508,0.446968,0.67778,3.99341,3.65268,TRUE
1263,"KNOWLES",27231,77.2759,13.4442,0.396607,0.686717,4.35166,3.84488,FALSE
1264,"ARTHUR",27204,72.5335,17.1556,1.985,1.13954,3.92589,3.26055,TRUE
1265,"KERN",27153,90.4136,2.15446,0.335138,1.00173,3.01992,3.07517,TRUE
1266,"DYE",27118,80.382,10.8784,0.619515,0.615827,4.3366,3.16764,FALSE
1267,"AQUINO",27107,10.8976,0.582875,0.272992,30.7079,2.77788,54.7608,TRUE
1268,"PAZ",27105,7.02453,0.420587,0.276702,2.94042,0.546025,88.7917,TRUE
1269,"WOMACK",27087,61.9781,28.2054,0.782663,0.586997,4.82519,3.62166,FALSE
1270,"HOLLIS",27084,62.6828,28.3895,0.435682,0.564909,4.75188,3.17531,TRUE
1271,"VARELA",27044,7.55066,1.32747,0.499187,0.62121,0.465907,89.5356,FALSE
1272,"MADISON",27036,52.7667,36.7732,0.9025,0.702767,5.74419,3.11067,TRUE
1273,"FOREMAN",27034,62.7802,26.585,1.41673,0.676925,4.98261,3.55848,FALSE
1274,"GIL",27026,9.82017,0.880633,0.181307,2.02398,0.407015,86.6869,TRUE
1275,"LYON",26997,88.7951,3.11146,0.451902,0.814905,3.47446,3.35222,TRUE
1276,"FINK",26995,93.032,0.374143,0.348213,0.729765,2.71161,2.80422,FALSE
1277,"WILLS",26978,73.3264,17.3252,0.437393,0.800652,4.52962,3.5807,TRUE
1278,"DELATORRE",26920,5.23031,0.211738,0.178306,2.52972,0.367756,91.4822,FALSE
1279,"HASTINGS",26903,85.7005,5.01803,0.847489,0.747129,3.74308,3.9438,TRUE
1280,"DOHERTY",26897,92.4006,1.11908,0.230509,0.877421,2.59137,2.78098,FALSE
1281,"RENTERIA",26887,4.74207,0.327296,0.375646,0.219437,0.290103,94.0454,FALSE
1282,"LOCKHART",26866,61.0028,29.9561,0.34244,0.63277,4.5485,3.51746,FALSE
1283,"QUIROZ",26865,4.62684,0.331286,0.30523,0.96408,0.301508,93.4711,FALSE
1284,"DENTON",26745,81.9106,8.97738,0.64685,0.587026,3.88484,3.99327,TRUE
1285,"OLVERA",26722,4.87239,0.157174,0.232019,0.157174,0.261956,94.3193,FALSE
1286,"HE",26687,2.65672,0.730693,0.0224829,95.6646,0.47214,0.453404,TRUE
1287,"MCCRAY",26678,25.253,65.5184,1.03081,0.296124,4.88043,3.02122,TRUE
1288,"MANUEL",26670,36.6554,26.0067,3.00337,14.9531,4.3607,15.0206,TRUE
1289,"THAO",26668,0.952452,0.183741,0.0412479,97.3526,1.08745,0.382481,TRUE
1290,"RUTHERFORD",26667,79.1653,11.5536,1.00874,0.622492,4.55994,3.08996,TRUE
1291,"SYKES",26650,51.6098,39.5797,0.311445,0.566604,4.54784,3.38462,FALSE
1292,"PIERSON",26626,80.4589,10.148,0.51829,0.743634,4.25899,3.87216,TRUE
1293,"SARGENT",26620,82.9564,7.62585,0.939144,0.69121,4.30503,3.48234,TRUE
1294,"HATCH",26612,84.3492,6.49331,1.22501,0.807906,3.68255,3.44206,FALSE
1295,"MONTANO",26592,10.552,0.455024,0.770909,1.86522,0.718261,85.6385,FALSE
1296,"DWYER",26585,89.0878,3.63363,0.180553,0.887719,2.90389,3.30638,TRUE
1297,"BURKS",26569,49.6669,41.221,0.402725,0.402725,5.09993,3.20674,FALSE
1298,"BELCHER",26554,77.1447,14.5891,0.421782,0.504632,4.20276,3.137,FALSE
1299,"PRYOR",26548,57.7445,33.0496,0.576315,0.463312,5.14163,3.02471,TRUE
1300,"BOGGS",26542,86.2746,5.41783,0.783664,0.501093,4.2574,2.76543,FALSE
1301,"MADRID",26510,9.38891,0.52433,0.626179,3.50811,0.954357,84.9981,TRUE
1302,"GABRIEL",26489,48.473,20.4085,0.449243,8.77345,3.63925,18.2566,TRUE
1303,"TUTTLE",26486,90.5006,1.29502,0.943895,0.694707,3.57925,2.98648,FALSE
1304,"BACA",26483,15.8441,0.354945,2.05415,0.502209,0.894914,80.3497,FALSE
1305,"MAGEE",26445,61.8567,30.5237,0.487805,0.654188,3.6453,2.83229,TRUE
1306,"MULLER",26426,84.0649,2.97056,0.306516,1.47582,3.54575,7.63642,TRUE
1307,"JAMISON",26400,54.8258,35.8447,0.670455,0.659091,4.80682,3.19318,TRUE
1308,"RAHMAN",26383,6.39806,4.43846,0.288064,84.5241,3.00951,1.34177,TRUE
1309,"FONSECA",26380,17.9833,2.68385,0.235027,1.07278,1.21304,76.812,FALSE
1310,"CARMONA",26379,5.88726,0.652034,0.250199,1.14864,0.394253,91.6676,FALSE
1311,"MCKENNA",26305,91.1196,1.05683,0.228094,0.783121,2.65349,4.15891,TRUE
1312,"DOLAN",26300,92.2928,0.39924,0.307985,0.980989,2.61597,3.40304,TRUE
1313,"BROUSSARD",26277,64.8894,26.5023,0.323477,0.37295,3.68383,4.22803,FALSE
1314,"BURGOS",26230,6.03889,1.46016,0.15631,3.11475,0.6748,88.5551,FALSE
1315,"LOUIS",26229,19.2954,68.4776,0.968394,2.96237,3.69438,4.60178,TRUE
1316,"SORIANO",26178,7.12048,0.67996,0.17572,21.8504,1.72664,68.4468,FALSE
1317,"COVINGTON",26160,47.1751,43.5092,0.684251,0.512232,4.99235,3.12691,TRUE
1318,"SLAUGHTER",26158,55.096,36.0387,0.393761,0.470219,4.64103,3.36035,FALSE
1319,"KENDRICK",26142,62.6004,28.8999,0.359575,0.466682,4.44495,3.22852,TRUE
1320,"LANGLEY",26134,79.3373,10.8097,1.10584,0.608403,4.68738,3.45144,TRUE
1321,"KENNEY",26131,84.9145,7.07589,0.24492,0.895488,3.65849,3.21075,TRUE
1322,"LEYVA",26104,4.80769,0.222188,0.386914,1.07263,0.337113,93.1735,FALSE
1323,"MADRIGAL",26085,4.69235,0.325858,0.191681,1.20376,0.471535,93.1148,FALSE
1324,"CAO",26062,2.16407,0.329982,0.034533,94.8009,1.21633,1.45422,TRUE
1325,"GRANADOS",26058,3.80689,0.241768,0.184204,0.602502,0.20723,94.9574,FALSE
1326,"MCGILL",26057,65.2147,26.1772,0.583337,0.591012,3.99509,3.43862,FALSE
1327,"BOYCE",26044,71.0375,19.8664,0.464598,0.752573,4.48856,3.39042,TRUE
1328,"HOPPER",26014,83.9894,6.20435,1.15323,0.722688,4.37072,3.55962,TRUE
1329,"HEAD",26001,75.5702,16.1263,0.853813,0.669205,4.03446,2.74605,FALSE
1330,"DEMPSEY",25900,85.7375,5.48649,0.737452,0.725869,3.64865,3.66409,TRUE
1331,"SHEEHAN",25895,92.3808,0.320525,0.239428,0.984746,2.71867,3.35586,TRUE
1332,"QUEZADA",25879,3.61297,0.297539,0.142973,0.417327,0.162294,95.3669,FALSE
1333,"HARDEN",25878,55.5994,35.0259,0.7033,0.483036,5.11632,3.07211,TRUE
1334,"MCNAMARA",25856,92.2068,0.591739,0.189511,0.881807,2.78852,3.34158,FALSE
1335,"COURTNEY",25782,81.5414,9.23125,0.795128,0.795128,4.12303,3.51408,TRUE
1336,"PUCKETT",25781,86.2418,5.92297,0.449944,0.671037,4.16198,2.55227,FALSE
1337,"LOCKE",25742,77.8766,12.2601,0.796364,1.34022,4.61114,3.11553,TRUE
1338,"IBRAHIM",25717,50.7602,35.9451,0.120543,7.6603,3.32465,2.18921,TRUE
1339,"MICHEL",25704,46.7748,26.1788,0.571895,0.560224,2.42764,23.4866,TRUE
1340,"CLEMONS",25688,49.1241,41.2722,0.681252,0.509966,5.34102,3.07147,FALSE
1341,"CORBIN",25683,72.3436,19.1527,0.432193,0.638555,4.41927,3.01367,TRUE
1342,"BURT",25595,76.6908,14.7763,0.421957,0.71889,4.24692,3.14515,TRUE
1342,"STINSON",25595,67.9859,23.4811,0.429771,0.644657,4.32506,3.13342,TRUE
1344,"WEBBER",25561,79.1284,11.4823,0.657251,0.739408,4.02175,3.97089,TRUE
1345,"POLK",25517,43.7669,46.6944,1.02677,0.619195,4.7145,3.17827,FALSE
1346,"MCGINNIS",25512,84.4583,7.25933,0.41941,0.619316,4.04907,3.19458,FALSE
1347,"CASSIDY",25508,89.8738,1.98369,0.297946,0.874236,3.21076,3.7596,TRUE
1348,"ROMO",25500,8.2549,0.176471,0.517647,0.545098,0.403922,90.102,TRUE
1349,"AVILES",25475,5.23258,0.816487,0.109912,1.48381,0.42787,91.9293,FALSE
1350,"RICO",25453,7.75547,0.498959,0.565749,2.23549,0.671827,88.2725,TRUE
1351,"RUCKER",25451,43.7507,47.0983,0.255393,0.565793,5.4104,2.91934,TRUE
1352,"HERRON",25450,67.8821,22.5147,0.483301,0.715128,4.62083,3.78389,TRUE
1353,"HINOJOSA",25442,5.80143,0.145429,0.227969,0.279066,0.282997,93.2631,FALSE
1354,"LOTT",25441,62.926,28.1789,0.672143,0.526709,4.35517,3.34106,TRUE
1355,"SHIRLEY",25421,79.2691,9.6731,3.33189,0.739546,4.0321,2.95425,TRUE
1356,"STERLING",25411,60.7453,28.1571,0.358113,0.783125,4.3918,5.56452,TRUE
1357,"BLAND",25402,57.9639,33.2808,0.539328,0.590505,4.52327,3.10212,TRUE
1358,"HAMM",25397,83.4705,8.85931,0.468559,0.626058,3.62248,2.9531,FALSE
1359,"DICKINSON",25393,86.1615,4.82416,0.374119,0.925452,3.97747,3.73725,FALSE
1359,"GOMES",25393,51.0849,16.1107,0.508014,11.1606,6.38365,14.7521,FALSE
1361,"RUTLEDGE",25388,72.5855,18.6939,0.519931,0.579014,4.317,3.30471,TRUE
1362,"DOWNEY",25382,85.5291,6.07911,0.752502,0.807659,3.43945,3.39217,FALSE
1363,"DUNBAR",25377,62.1271,29.0815,0.417701,0.768412,4.08244,3.52288,TRUE
1363,"PIKE",25377,89.1516,2.06486,1.06001,0.89057,3.59775,3.23521,TRUE
1365,"ROBISON",25371,85.2864,5.29739,1.06027,0.555753,4.20165,3.5986,TRUE
1366,"WHITLEY",25367,69.3854,22.4662,0.42575,0.579493,4.04462,3.09851,TRUE
1367,"JACOB",25360,52.224,10.1341,0.792587,28.9511,3.52129,4.37697,TRUE
1368,"OCAMPO",25342,3.63428,0.252545,0.153895,16.1589,1.16802,78.6323,FALSE
1369,"CHRISTOPHER",25312,70.0695,19.2991,0.466182,1.9951,3.91119,4.25885,TRUE
1370,"ELIAS",25310,40.7744,6.10036,0.284473,2.59581,1.85302,48.3919,TRUE
1371,"SIMMS",25308,50.0948,40.4457,0.430694,0.620357,4.94705,3.46136,FALSE
1372,"GAMEZ",25307,4.35057,0.331924,0.252894,0.533449,0.248943,94.2822,FALSE
1373,"GUSTAFSON",25297,92.7738,0.371586,0.553425,0.770842,2.89758,2.63272,FALSE
1374,"JUNG",25281,25.5409,0.660575,0.146355,68.9332,2.79657,1.92239,TRUE
1375,"KIRKPATRICK",25272,86.5582,5.51994,0.447135,0.858658,3.39902,3.217,TRUE
1376,"BURRIS",25269,71.5699,17.5749,1.50778,0.6134,5.48498,3.24904,FALSE
1377,"NIETO",25256,7.30124,0.281121,0.938391,0.966107,0.526608,89.9865,TRUE
1378,"NICHOLAS",25235,68.7577,18.7002,1.62869,1.33941,4.37488,5.19913,TRUE
1379,"BINGHAM",25224,79.4918,12.3533,0.400412,0.638281,3.81383,3.30241,TRUE
1380,"GOSS",25218,77.8928,13.5181,0.662225,0.598779,3.81474,3.51336,FALSE
1381,"MEIER",25215,92.207,0.360896,0.277613,0.785247,2.88717,3.48205,TRUE
1382,"PINA",25202,9.88414,5.17816,0.662646,0.372986,1.66653,82.2355,TRUE
1383,"FRASER",25192,74.2815,16.0607,0.535884,1.32979,4.13226,3.65989,TRUE
1384,"BOWLING",25189,88.6974,4.45433,0.428759,0.448609,3.80722,2.16364,FALSE
1385,"CORBETT",25154,78.1824,13.9381,0.457184,0.648008,3.52628,3.24799,TRUE
1386,"ROUSE",25128,66.4876,24.415,0.975008,0.577046,4.12687,3.4185,FALSE
1387,"ROSSI",25108,88.661,0.593436,0.131432,0.888163,2.42154,7.30444,TRUE
1388,"GRADY",25079,67.722,22.9515,0.514375,0.765581,4.41405,3.63252,TRUE
1389,"COUCH",25074,84.1589,7.25054,0.654064,0.582276,4.10784,3.24639,FALSE
1390,"OTT",25045,89.5548,1.33759,0.487123,0.89439,3.19425,4.53184,TRUE
1391,"AREVALO",25031,4.1109,0.331589,0.123846,3.31589,0.367544,91.7502,FALSE
1392,"DEWITT",25012,85.0672,6.39693,0.567727,0.747641,3.84615,3.37438,TRUE
1393,"YANEZ",24999,5.1202,0.224009,0.444018,0.376015,0.308012,93.5277,FALSE
1394,"GARLAND",24966,74.5133,16.6947,0.524714,0.769046,4.50212,2.99607,TRUE
1395,"ARAGON",24937,10.6147,0.477203,1.78851,3.573,1.12684,82.4197,TRUE
1396,"WOODRUFF",24934,79.9631,11.7069,0.693832,0.61362,3.98251,3.04003,TRUE
1397,"DASILVA",24905,72.6922,10.4919,0.333266,2.6581,3.44108,10.3835,FALSE
1398,"SERNA",24846,7.25268,0.301859,0.414554,1.34428,0.474926,90.2117,TRUE
1399,"CRABTREE",24808,90.8658,1.15285,0.737665,0.644953,3.76088,2.83779,FALSE
1400,"SINGER",24788,87.7158,2.19864,2.58996,0.948039,3.04179,3.50573,FALSE
1401,"JEAN",24740,18.8278,73.5044,0.226354,1.47939,2.60307,3.35893,TRUE
1402,"CANALES",24681,6.38953,0.628013,0.178275,0.583445,0.417325,91.8034,FALSE
1403,"ELMORE",24664,72.6119,18.4601,0.531139,0.628446,4.464,3.30441,TRUE
1404,"ROE",24654,87.5517,3.36254,0.624645,1.60217,3.49233,3.36659,TRUE
1405,"MACHADO",24651,38.4082,1.17642,0.340757,1.8052,1.96341,56.306,FALSE
1406,"STERN",24632,91.4014,2.08672,0.231406,0.880968,2.12731,3.27217,FALSE
1407,"WESTON",24628,68.0526,21.7638,1.56326,0.596882,4.43804,3.58535,TRUE
1408,"SAMUEL",24616,19.4142,52.1165,0.800292,19.0811,4.17208,4.41583,TRUE
1409,"FRANCISCO",24614,26.4484,3.59145,3.78646,20.1796,2.83578,43.1584,TRUE
1410,"SHAFER",24605,90.7539,1.00793,0.442999,0.849421,3.62122,3.32453,TRUE
1411,"HUTCHINS",24600,75.2398,16.1098,0.650407,0.699187,4.35772,2.94309,FALSE
1412,"SIMONS",24590,82.2895,8.04392,0.642538,0.793005,3.87963,4.35136,FALSE
1413,"ABRAMS",24536,68.0633,22.4446,0.578741,0.696935,3.87186,4.34464,FALSE
1414,"DALEY",24507,71.5714,19.8515,0.26523,0.840576,3.79075,3.68058,TRUE
1414,"SMART",24507,69.3883,20.435,1.38736,1.03236,4.19472,3.56225,TRUE
1416,"EMERY",24499,85.277,5.60023,0.881669,0.820442,4.07772,3.34299,TRUE
1417,"BATTLE",24481,15.2486,75.2747,0.30636,0.424819,5.23263,3.51293,TRUE
1418,"VINSON",24417,62.223,27.8904,0.741287,0.790433,4.89004,3.4648,TRUE
1419,"GLEASON",24410,89.1356,1.92544,1.1061,0.753789,3.40025,3.67882,TRUE
1420,"MCCLELLAN",24392,77.5541,13.365,0.947032,0.627255,4.25549,3.25107,TRUE
1421,"BEATTY",24371,78.1174,13.3314,0.730376,0.619589,4.03759,3.1636,TRUE
1422,"HERBERT",24361,68.466,20.5533,0.968762,1.05086,3.90789,5.05316,TRUE
1423,"SCHUMACHER",24358,93.0536,0.406437,0.394121,0.71845,2.65621,2.77116,FALSE
1424,"GIVENS",24350,47.2279,43.0924,0.841889,0.492813,5.17864,3.16632,FALSE
1425,"WORLEY",24345,86.4407,5.1756,0.583282,0.620251,4.22263,2.95749,TRUE
1426,"SEYMOUR",24319,79.8594,10.3869,1.22127,0.87997,4.28472,3.36774,TRUE
1427,"PLUMMER",24308,65.8837,24.4446,1.36992,0.625309,4.50058,3.17591,TRUE
1427,"THOMSON",24308,86.5682,3.96989,0.431957,1.81422,3.50091,3.71483,TRUE
1429,"ROSENBERG",24305,92.9891,0.777618,0.209833,0.868134,2.0037,3.15161,FALSE
1430,"ERVIN",24250,56.532,34.1237,0.523711,0.589691,4.72165,3.50928,TRUE
1431,"VELA",24228,7.83391,0.27654,0.297177,0.685158,0.433383,90.4738,TRUE
1432,"HUTCHISON",24214,87.7302,4.57174,0.507971,0.598827,3.57644,3.01478,FALSE
1433,"ALBRIGHT",24202,86.592,5.75985,0.409057,0.690026,3.57408,2.97496,FALSE
1434,"ELDRIDGE",24175,78.9245,12.6163,0.802482,0.608066,4.35988,2.68873,TRUE
1435,"URIBE",24173,5.54337,0.227527,0.22339,0.30199,0.260621,93.4431,FALSE
1436,"BLUE",24162,43.7629,42.6538,2.96747,1.27887,5.43415,3.90282,TRUE
1437,"ZIEGLER",24112,89.7561,2.80358,0.568182,0.812873,2.89068,3.16855,FALSE
1438,"SOLANO",24102,7.96199,0.564269,0.199154,1.69281,0.497884,89.0839,TRUE
1439,"NIX",24093,77.4914,13.1615,0.796912,0.614286,4.6611,3.27481,TRUE
1440,"SWARTZ",24070,92.1271,0.847528,0.332364,0.897383,3.16161,2.63398,FALSE
1441,"GREENWOOD",24066,77.4578,13.3923,0.789496,0.69808,4.05551,3.60675,FALSE
1442,"GREGG",24054,79.8204,10.4847,1.55899,0.66517,3.75821,3.71248,TRUE
1443,"SWAIN",24047,62.5982,25.945,0.665364,2.3662,5.04429,3.38088,TRUE
1444,"EDMONDS",24037,58.3559,32.0506,0.619878,0.682281,5.03391,3.25748,FALSE
1445,"PAGAN",24020,10.6953,2.26478,0.0957535,0.632806,0.782681,85.5287,TRUE
1446,"LESLIE",24015,69.9063,19.1838,1.22423,1.15345,4.27649,4.25567,TRUE
1447,"SCHAFER",24003,92.5551,0.416615,0.245803,0.679082,3.02046,3.08295,TRUE
1448,"BRANDON",23986,60.1392,29.2546,0.596181,0.592012,4.93621,4.48178,TRUE
1449,"QUICK",23981,78.5789,12.4932,0.888203,0.604645,4.28256,3.1525,FALSE
1450,"CURRAN",23943,92.2483,0.388423,0.275655,0.835317,2.73984,3.51251,TRUE
1450,"REYNOSO",23943,3.60439,0.350833,0.200476,1.62887,0.250595,93.9648,FALSE
1452,"GORE",23940,68.2122,21.4369,0.697577,2.46449,4.599,2.58981,FALSE
1453,"TIPTON",23933,84.0722,6.82739,0.856558,0.597501,4.43739,3.20896,TRUE
1454,"GRIGGS",23918,66.3601,24.2662,0.769295,0.618781,4.50288,3.48273,FALSE
1454,"LOWRY",23918,81.9132,6.3216,3.21933,0.627143,4.24367,3.67506,TRUE
1456,"HELTON",23871,88.3038,3.34297,0.632567,0.431486,4.61648,2.6727,TRUE
1457,"REECE",23834,75.9797,14.4332,0.948225,0.541244,4.7621,3.33557,TRUE
1458,"YARBROUGH",23825,67.0598,23.1563,0.650577,0.583421,5.16264,3.3872,FALSE
1459,"HIDALGO",23791,8.57047,0.529612,0.222773,4.13181,0.664117,85.8812,TRUE
1460,"AKERS",23773,87.3007,4.3705,0.559458,0.609936,4.33265,2.82674,FALSE
1461,"BUSTAMANTE",23741,7.02582,0.429636,0.425424,3.63085,0.593909,87.8944,FALSE
1462,"GROVES",23737,81.9017,8.95227,0.733033,0.690904,4.3013,3.42082,FALSE
1463,"HOSKINS",23730,70.0674,21.7826,0.530973,0.619469,4.0708,2.92878,FALSE
1464,"ACKERMAN",23716,90.1585,1.39568,0.670433,0.864395,3.55035,3.3606,FALSE
1465,"TOMLINSON",23710,79.9452,10.6833,0.40911,0.780261,4.19654,3.98566,FALSE
1466,"QUINTANILLA",23700,4.53165,0.434599,0.135021,2.00844,0.654008,92.2363,FALSE
1467,"FISH",23685,88.5159,1.88305,1.79438,0.865527,3.76187,3.17923,TRUE
1468,"SWIFT",23678,75.4202,15.2082,1.08962,0.755976,3.99949,3.52648,FALSE
1469,"CHILDRESS",23642,75.0867,15.9843,0.562558,0.592166,4.7754,2.9989,FALSE
1470,"MAYES",23637,57.7104,32.043,0.554216,0.482295,5.30947,3.90066,TRUE
1471,"PADGETT",23628,85.4664,6.41188,0.567124,0.529033,4.14339,2.88217,FALSE
1472,"MANLEY",23615,75.541,14.766,0.614017,0.846919,4.74275,3.48931,TRUE
1473,"COFFMAN",23609,89.36,1.93147,0.703122,0.720064,4.01118,3.27418,FALSE
