"fips","n_wf","n_cb","n_wf_2020","n_cb_2020","has_wf","has_cb","has_wf_2020","has_cb_2020","cat","pop","land_sqmi","ba_pct","density","win2008","dem2008","gop2008","total2008","win2012","dem2012","gop2012","total2012","win2016","dem2016","gop2016","total2016","win2020","dem2020","gop2020","total2020","win2024","dem2024","gop2024","total2024"
"17013",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",4224,253.829,19.5293,16.6411,"D",1423,1221,2699,"R",1079,1439,2574,"R",739,1719,2556,"R",677,2046,2773,"R",560,2059,2680
"17015",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",15444,445.406,18.6779,34.674,"D",3965,3596,7674,"D",3658,3551,7370,"R",2437,4428,7354,"R",2748,5105,8024,"R",2600,5082,7836
"17017",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",12713,375.754,19.2374,33.8333,"D",2690,2617,5408,"R",2050,2707,4858,"R",1617,3216,5054,"R",1615,3625,5326,"R",1438,3712,5241
"17019",0,1,0,1,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",212374,996.104,45.6233,213.205,"D",48597,33871,84143,"D",40378,35086,77620,"D",49694,33235,89196,"D",57067,35285,95568,"D",54314,32965,88627
"17021",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",33247,709.483,17.186,46.8609,"R",6918,7872,15100,"R",5487,8873,14682,"R",3982,10522,15310,"R",4335,11563,16204,"R",4026,11278,15534
"17023",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",15076,501.39,24.4209,30.0684,"R",3742,4409,8288,"R",2587,5138,7843,"R",1873,5620,7819,"R",1993,6226,8355,"R",1927,6130,8203
"17025",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",12821,468.351,15.0097,27.3748,"R",2425,3926,6454,"R",1581,4184,5899,"R",1014,5009,6278,"R",1129,5629,6899,"R",1054,5610,6766
"17027",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",37087,473.941,23.6054,78.2524,"R",7657,9357,17314,"R",5577,10493,16394,"R",3939,12394,17268,"R",4493,14304,19214,"R",4447,14407,19215
"17029",0,1,0,1,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",46423,508.272,26.9773,91.335,"D",11716,10978,23076,"R",9252,11623,21338,"R",7285,12985,21580,"R",8067,14037,22606,"R",7495,13606,21469
"17031",19,0,19,0,TRUE,FALSE,TRUE,FALSE,"whole foods only",5182617,944.924,41.2836,5484.69,"D",1629024,487736,2137466,"D",1439123,479204,1944401,"D",1528582,440213,2055215,"D",1725973,558269,2321399,"D",1447821,583852,2056800
"17033",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",18388,443.643,18.9193,41.4477,"R",3883,5070,9129,"R",2855,5577,8598,"R",1969,6146,8507,"R",2202,7043,9441,"R",2048,6727,8927
"17035",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",10305,345.944,17.74,29.7881,"R",2055,3156,5321,"R",1640,3506,5290,"R",1028,4200,5513,"R",1142,4601,5850,"R",1059,4627,5768
"17037",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",101335,631.337,34.0654,160.509,"D",25784,18266,44818,"D",21171,18906,41020,"D",20348,19051,42605,"D",24643,21905,47989,"D",23648,22716,47186
"17039",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",15319,397.561,21.4892,38.5325,"R",3308,4348,7801,"R",2598,4576,7338,"R",1907,5072,7469,"R",2191,5632,8024,"R",2058,5529,7736
"17041",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",19824,416.65,19.8717,47.5795,"R",3228,5005,8356,"R",2426,5331,7889,"R",1946,5695,8089,"R",2335,6227,8760,"R",2198,6076,8404
"17043",4,1,4,1,TRUE,TRUE,TRUE,TRUE,"both",937142,327.847,51.0648,2858.47,"D",228698,183626,417973,"D",197411,193333,397173,"D",222499,164355,412929,"D",281222,193611,485064,"D",251164,191243,449660
"17045",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",16398,623.324,18.7919,26.3073,"R",3743,4398,8255,"R",2563,5125,7810,"R",1778,5634,7783,"R",1887,6193,8196,"R",1816,5955,7906
"17047",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",5984,222.4,13.9004,26.9065,"R",1140,2137,3350,"R",754,2402,3225,"R",432,2777,3312,"R",488,2833,3368,"R",457,2794,3288
"17049",0,1,0,1,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",34602,478.769,25.9459,72.2728,"R",5262,11323,16835,"R",3855,12491,16595,"R",3071,13613,17428,"R",3716,15006,19083,"R",3617,15124,19062
"17051",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",21157,716.443,14.8221,29.5306,"R",3967,5499,9680,"R",2848,5950,8963,"R",1814,7363,9515,"R",1826,8055,10076,"R",1632,7847,9601
"17053",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",13451,485.597,19.7708,27.6999,"R",2227,4079,6386,"R",1654,4225,6000,"R",1410,4474,6289,"R",1754,5048,6967,"R",1643,4778,6547
"17055",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",37033,408.927,17.657,90.5614,"R",8880,9404,18641,"R",7245,10253,17891,"R",4711,13101,18533,"R",4760,13622,18669,"R",4257,13200,17685
"17057",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",32510,865.683,17.6884,37.5542,"D",9732,6251,16323,"D",8324,6622,15337,"R",6118,8482,15609,"R",6503,9867,16724,"R",5980,9827,16137
"17059",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",4690,322.941,12.4048,14.5228,"D",1587,1212,2859,"R",1028,1492,2569,"R",656,1942,2691,"R",622,2019,2675,"R",561,1923,2529
"17061",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",11417,543.144,15.4471,21.0202,"R",2619,3053,5807,"R",2023,3446,5614,"R",1202,4139,5542,"R",1349,4770,6227,"R",1220,4719,6054
"17063",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",53835,418.128,25.6868,128.752,"D",11063,10687,22171,"R",9319,11198,20956,"R",8021,13417,22891,"R",9626,16523,26753,"R",9143,16997,26539
"17065",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",7818,434.647,17.1639,17.987,"R",1796,2353,4264,"R",1266,2566,3935,"R",800,3205,4143,"R",824,3432,4323,"R",739,3385,4181
"17067",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",17008,793.748,24.5618,21.4275,"R",4141,5161,9469,"R",3246,4810,8229,"R",1744,5713,7818,"R",2315,6906,9383,"R",2183,6708,9058
"17069",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",3550,177.389,12.0228,20.0125,"R",892,1330,2255,"R",742,1535,2330,"R",419,1650,2133,"R",449,1691,2162,"R",357,1546,1925
"17071",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",6048,378.793,20.7041,15.9665,"D",2215,1541,3814,"D",1977,1538,3563,"R",1151,2153,3480,"R",1187,2394,3656,"R",1026,2369,3462
"17073",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",48177,823.061,24.6625,58.5339,"D",13181,11263,24785,"D",12316,11564,24279,"R",8835,13962,24232,"R",9797,15300,25700,"R",9226,15359,25062
"17075",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",26067,1117.4,17.6483,23.3284,"R",4643,8695,13596,"R",3408,9115,12770,"R",2496,9728,12923,"R",2908,10877,14044,"R",2747,10376,13307
"17077",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",53199,583.57,35.2223,91.1613,"D",15248,9687,25532,"D",11306,9130,21190,"D",11619,10889,24509,"D",11181,10890,22716,"D",11394,10614,22331
"17079",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",9092,494.614,21.3779,18.382,"R",2063,2964,5131,"R",1434,3511,5038,"R",924,3973,5104,"R",1007,4494,5586,"R",912,4449,5421
"17081",0,1,0,1,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",36107,571.235,18.1407,63.2087,"R",7462,9302,17141,"R",6080,9805,16303,"R",4408,11681,16818,"R",4608,12476,17436,"R",4240,12189,16639
"17083",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",21150,369.556,21.7865,57.2308,"R",5042,5329,10583,"R",3656,6032,9940,"R",2673,7737,10909,"R",2961,8712,11960,"R",2816,8684,11691
"17085",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",21528,600.924,27.8567,35.8248,"D",6403,5170,11750,"D",5660,5529,11411,"R",4452,6113,11177,"R",5109,7166,12495,"R",5051,7136,12385
"17087",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",13320,343.737,16.6457,38.7506,"R",1871,3912,5901,"R",1571,3959,5666,"R",1135,4644,6017,"R",1281,5059,6450,"R",1241,4798,6103
"17089",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",520997,519.272,36.3433,1003.32,"D",106756,83963,193299,"D",91120,89502,183631,"D",99389,82087,193500,"D",130166,96775,231876,"D",120077,99260,222364
"17091",0,1,0,1,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",106410,676.49,20.32,157.297,"D",24750,22527,48016,"R",21574,23115,45452,"R",18908,25081,46556,"R",20271,28532,50039,"R",18399,28285,47515
"17093",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",143171,320.238,35.7701,447.077,"D",24742,21380,46631,"R",21219,23076,45042,"R",23392,24152,50815,"D",33168,29492,64205,"D",32977,31970,65970
"17095",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",48716,716.355,20.408,68.0054,"D",14191,9419,23988,"D",12993,9133,22517,"R",9939,10658,21964,"R",10703,12009,23205,"R",9838,11917,22175
"17097",3,1,3,1,TRUE,TRUE,TRUE,TRUE,"both",718604,443.679,46.9487,1619.65,"D",177242,118545,299105,"D",151552,128609,284032,"D",168186,108608,293574,"D",204032,123594,334156,"D",184642,120402,309323
"17099",0,1,0,1,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",108390,1135.14,18.4093,95.4862,"D",27443,21872,50185,"R",23023,23207,47146,"R",19277,26269,48447,"R",22442,30113,53683,"R",21029,30717,52432
"17101",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",14801,372.179,14.1167,39.7685,"R",3016,3403,6536,"R",2010,3853,5984,"R",1288,4517,6039,"R",1419,4886,6422,"R",1283,4715,6103
"17103",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",33544,724.769,18.8944,46.2823,"R",7765,8258,16318,"R",6932,8046,15275,"R",5499,8597,15215,"R",6407,9630,16440,"R",6105,9680,16091
"17105",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",35375,1043.63,18.662,33.8962,"R",6189,9191,15625,"R",5014,9745,15019,"R",4005,10197,15096,"R",4615,12208,17174,"R",4311,11970,16538
"17107",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",27518,618.052,20.1761,44.5238,"R",5250,7429,12896,"R",3974,7835,12037,"R",3301,8167,12130,"R",3840,9136,13294,"R",3543,8757,12555
"17109",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",26662,589.305,31.1797,45.2431,"D",6783,6055,13042,"R",5957,6142,12439,"R",5278,6789,12910,"R",4992,7027,12285,"R",4736,6987,11940
"17111",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",315959,603.397,35.3124,523.634,"D",72288,64845,139268,"R",59691,71488,133589,"R",59827,71117,140145,"R",78154,82260,164578,"R",75370,83933,161699
"17113",0,1,0,1,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",172069,1183.25,45.983,145.421,"D",37689,36767,75750,"R",31590,39638,72756,"R",35918,37081,78995,"D",43933,40502,87389,"D",44495,40290,86168
"17115",0,1,0,1,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",100737,580.548,23.8756,173.521,"D",25487,24948,51216,"R",22688,25249,48742,"R",18211,26782,47283,"R",19847,28589,49387,"R",18009,26562,45224
"17117",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",43895,862.974,19.3061,50.8648,"D",12090,9891,22373,"R",9440,10909,20947,"R",6532,14194,21881,"R",7365,16153,24070,"R",6892,16065,23403
"17119",0,1,0,1,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",263017,715.519,29.3561,367.589,"D",68979,57177,128334,"R",58813,60481,122203,"R",50336,70295,127902,"R",57836,76031,137558,"R",56341,73925,132599
"17121",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",36437,572.538,16.7077,63.6412,"R",8345,8691,17364,"R",6210,9229,15728,"R",4231,11677,16600,"R",4524,12678,17492,"R",4116,12409,16756
"17123",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",11552,386.822,17.4341,29.8639,"R",3081,3145,6333,"R",2452,3287,5842,"R",1784,3776,5903,"R",2005,4197,6345,"R",1913,4119,6127
"17125",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",12543,539.352,17.3223,23.2557,"D",3542,3141,6808,"R",2867,3265,6272,"R",2008,4051,6433,"R",1985,4654,6766,"R",1773,4464,6371
"17127",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",13627,237.151,14.7306,57.4613,"R",2693,4371,7186,"R",2092,4278,6492,"R",1555,4844,6633,"R",1725,4997,6818,"R",1683,4939,6676
"17129",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",11963,314.391,25.8686,38.0513,"R",2706,3672,6464,"R",2095,3944,6142,"R",1808,4230,6423,"R",2022,4764,6954,"R",1834,4499,6423
"17131",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",15292,561.24,17.8791,27.2468,"D",4887,3833,8848,"D",4503,3874,8525,"R",3061,4800,8417,"R",3280,5418,8914,"R",2950,5215,8345
"17133",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",34969,385.301,37.8647,90.7576,"R",7953,9881,18083,"R",6205,10879,17407,"R",5522,12614,19074,"R",6569,14142,21206,"R",6473,14055,20889
"17135",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",27615,703.766,18.1902,39.2389,"D",6491,6150,12871,"R",5053,6771,12120,"R",3490,8616,12829,"R",3905,9544,13761,"R",3573,9378,13187
"17137",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",32618,568.959,22.4405,57.3293,"R",7467,7591,15353,"R",5792,7962,14071,"R",4693,9060,14607,"R",5076,9950,15333,"R",4848,9607,14649
"17139",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",14365,335.958,20.7398,42.7583,"R",2668,3471,6260,"R",2142,3781,6052,"R",1476,4453,6209,"R",1662,4964,6744,"R",1615,4816,6523
"17141",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",51345,758.654,23.4024,67.6791,"R",11253,13144,24850,"R",9504,13409,23342,"R",8025,14344,23798,"R",9428,16248,26340,"R",8883,16450,25749
"17143",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",179630,618.695,33.7054,290.337,"D",45906,34579,81704,"D",40050,36617,78060,"D",37436,35299,77465,"D",43578,38252,83973,"D",40564,36896,78731
"17145",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",20272,441.928,10.9465,45.8717,"R",4701,5086,9995,"R",3813,5497,9533,"R",2433,6816,9706,"R",2612,7313,10071,"R",2146,6949,9241
"17147",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",16628,439.188,30.8277,37.8608,"R",3859,4991,8999,"R",3081,5412,8697,"R",2633,5623,8899,"R",3329,6248,9851,"R",3204,6104,9496
"17149",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",14258,831.352,18.0615,17.1504,"R",3024,4457,7616,"R",2276,4853,7275,"R",1412,5749,7458,"R",1484,6332,7965,"R",1302,6086,7506
"17151",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",3703,368.867,15.443,10.0388,"R",845,1343,2231,"R",649,1511,2219,"R",374,1678,2132,"R",433,1722,2175,"R",416,1698,2132
"17153",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",4879,199.268,14.5023,24.4846,"D",1638,1593,3270,"R",1389,1562,3001,"R",817,1583,2473,"R",891,1699,2631,"R",769,1583,2377
"17155",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",5633,160.097,23.4881,35.1849,"D",1900,1378,3337,"D",1558,1500,3132,"R",1143,1762,3076,"R",1338,1993,3390,"R",1254,2014,3331
"17157",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",29903,575.367,13.7387,51.972,"R",7395,7538,15202,"R",5753,8284,14380,"R",3421,9992,14032,"R",3592,11076,14910,"R",3461,10624,14332
"17159",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",15362,360.034,18.8655,42.6682,"R",3181,4329,7650,"R",2360,4750,7274,"R",1579,5736,7630,"R",1830,6089,8063,"R",1747,5889,7743
"17161",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",142731,427.496,24.0616,333.877,"D",42210,25364,68401,"D",39081,24888,64880,"D",32258,26969,62971,"D",36691,28603,66817,"D",34126,28061,63267
"17163",0,3,0,3,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",251149,657.748,30.3788,381.832,"D",76160,47958,125744,"D",66749,49610,118379,"D",60180,53479,119201,"D",68325,57150,128104,"D",63433,54021,119655
"17165",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",22826,379.996,20.216,60.0691,"R",5083,6099,11428,"R",3697,6803,10713,"R",2551,8248,11234,"R",2789,8103,11089,"R",2634,7830,10602
"17167",0,1,0,1,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",194345,868.23,34.5701,223.84,"D",51300,46945,99828,"R",41961,50131,94032,"R",40731,49823,96472,"R",48917,53485,104751,"R",46074,50979,98845
"17169",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",6750,437.3,16.9228,15.4356,"D",1900,1833,3823,"R",1726,2062,3882,"R",1074,2523,3792,"R",1068,2773,3918,"R",961,2720,3756
"17171",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",4880,250.79,22.0104,19.4585,"R",1090,1455,2600,"R",910,1586,2554,"R",528,1965,2583,"R",572,2114,2741,"R",488,2071,2587
"17173",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",20542,758.508,18.2795,27.0821,"R",4245,6396,10868,"R",3336,6837,10383,"R",2279,8209,10912,"R",2504,9426,12097,"R",2240,9267,11664
"17175",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",5272,288.106,18.9709,18.2988,"R",1357,1513,2907,"R",1095,1527,2661,"R",748,1777,2707,"R",815,2004,2886,"R",725,1983,2761
"17177",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",43088,564.247,20.2751,76.3637,"D",11349,9909,21605,"R",7954,8742,17029,"R",7531,10845,19525,"R",9055,12521,22048,"R",8278,12347,20965
"17179",0,1,0,1,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",129821,646.469,27.5046,200.816,"R",29384,33247,63854,"R",24385,35266,60903,"R",20568,38620,63347,"R",24819,42513,69051,"R",24325,42451,67966
"17181",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",16886,413.412,21.7286,40.8455,"R",3918,5003,9116,"R",3135,4951,8274,"R",2389,5780,8514,"R",2579,6161,8904,"R",2285,5837,8224
"17183",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",71106,898.32,15.6187,79.1544,"D",16246,16054,32872,"R",10773,14888,26153,"R",9876,18582,29799,"R",10323,20725,31642,"R",9254,19777,29509
"17185",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",10979,223.323,18.4766,49.162,"R",2462,3254,5782,"R",1588,3473,5127,"R",1146,4039,5402,"R",1253,4237,5607,"R",1200,4095,5377
"17187",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",16217,542.322,21.0772,29.9029,"D",4286,3637,8029,"D",3893,3460,7476,"R",2983,4267,7700,"R",3090,4676,7924,"R",2711,4579,7432
"17189",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",13535,562.597,23.0544,24.0581,"R",3342,4473,7932,"R",2448,4787,7398,"R",1446,5566,7376,"R",1641,6115,7921,"R",1564,5892,7561
"17191",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",15928,713.833,15.8067,22.3133,"R",2547,5390,8071,"R",1514,5984,7676,"R",1048,6963,8256,"R",1187,7176,8499,"R",1155,7019,8267
"17193",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",13395,494.983,15.994,27.0615,"R",3315,3987,7453,"R",2187,4729,7059,"R",1412,5639,7289,"R",1517,5791,7431,"R",1390,5586,7064
"17195",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",54657,684.099,19.3132,79.8963,"D",15607,10883,26906,"D",12393,8676,21492,"R",11005,12597,25210,"R",12253,14527,27375,"R",11012,14898,26429
"17197",0,3,0,3,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",708583,835.877,36.0776,847.712,"D",160406,122597,286420,"D",127522,118366,249708,"D",146230,129726,291010,"D",183915,155116,346266,"D",162874,157672,324971
"17199",0,1,0,1,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",67064,420.21,27.1124,159.596,"R",12589,17039,30141,"R",10622,17880,29079,"R",8539,21503,31422,"R",10206,22801,33729,"R",9890,22686,32998
"17201",0,1,0,1,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",283790,513.05,24.1402,553.143,"D",70034,53886,126031,"D",60334,53722,116101,"R",52595,53922,113027,"D",64056,60861,127710,"D",59942,59257,121048
"17203",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",38290,527.557,35.3952,72.5798,"R",6999,12191,19483,"R",5564,12947,18848,"R",5068,13180,19389,"R",6160,14799,21498,"R",5958,14837,21113
"18001",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",36584,338.925,15.3903,107.941,"R",4928,8404,13513,"R",3800,8936,12998,"R",2802,9642,13039,"R",3236,10686,14209,"R",3179,10528,13959
"18003",0,2,0,2,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",399295,657.146,30.4846,607.62,"R",71263,77793,150324,"R",59834,84378,146405,"R",55222,83801,145787,"R",73189,92083,169082,"R",69960,90283,162979
"18005",0,1,0,1,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",84741,406.94,34.8089,208.24,"R",13567,17067,31043,"R",10622,18083,29313,"R",9841,20637,32389,"R",12934,22410,36235,"R",12525,22220,35464
"18007",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",8853,406.418,18.683,21.783,"R",1563,2183,3814,"R",1159,2329,3577,"R",860,2579,3654,"R",1009,3007,4114,"R",1010,2873,3954
"18009",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",11816,165.082,14.7746,71.5765,"R",2677,2690,5441,"R",1927,2710,4740,"R",1243,3349,4822,"R",1376,3841,5350,"R",1227,3811,5135
"18011",0,1,0,1,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",78773,422.882,49.4985,186.277,"R",9752,16622,26647,"R",8326,18807,27725,"R",10181,19654,32061,"R",15244,22351,38520,"R",16426,22840,40062
"18013",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",15650,311.987,27.5046,50.1623,"R",3854,4060,8055,"R",3056,4330,7590,"R",2518,5015,7908,"R",3036,5777,8981,"R",2832,5647,8627
"18015",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",20747,372.225,16.6456,55.7378,"R",3736,4858,8736,"R",2631,4993,7793,"R",1891,6273,8609,"R",2224,7086,9495,"R",2120,6902,9177
"18017",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",37559,412.144,15.4068,91.1308,"R",7011,8346,15653,"R",5365,8432,14137,"R",3758,9697,14135,"R",4304,10552,15198,"R",3722,10285,14207
"18019",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",127479,372.487,24.5993,342.237,"R",21953,25326,47725,"R",20775,25422,47062,"R",18791,30012,51104,"R",23093,33668,57869,"R",22810,34734,58570
"18021",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",26424,357.6,16.9422,73.8926,"R",4954,6267,11395,"R",3630,7065,10922,"R",2306,8528,11259,"R",2552,9499,12267,"R",2495,9354,12050
"18023",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",32895,405.067,16.3246,81.2088,"R",5307,6919,12392,"R",3307,6338,9879,"R",2819,8530,11896,"R",3361,9334,12949,"R",3135,9108,12443
"18025",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",10523,305.613,12.2286,34.4324,"R",2286,2393,4744,"R",2040,2418,4586,"R",1323,3013,4591,"R",1355,3483,4944,"R",1235,3668,5011
"18027",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",34097,429.514,15.1372,79.3851,"R",3370,7098,10586,"R",2437,7638,10246,"R",1800,8545,10736,"R",2169,9576,11954,"R",1963,9322,11445
"18029",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",51435,305.087,24.7423,168.591,"R",7123,14886,22217,"R",6527,15391,22352,"R",4883,18110,23910,"R",5446,19528,25383,"R",5335,20844,26588
"18031",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",26421,372.568,20.4545,70.9159,"R",3892,6449,10488,"R",2941,7119,10303,"R",2121,8488,11095,"R",2439,9575,12287,"R",2406,9491,12111
"18033",0,1,0,1,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",44330,362.834,18.9613,122.177,"R",7175,9780,17149,"R",5419,10586,16314,"R",3941,12054,16816,"R",4966,14237,19628,"R",5064,14377,19785
"18035",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",112951,392.109,25.4687,288.06,"D",28384,20916,49863,"D",22630,21231,44924,"R",18100,24217,44699,"R",20474,26827,48191,"R",18848,26067,45736
"18037",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",43629,427.267,23.9268,102.112,"R",8748,9526,18565,"R",6522,11654,18542,"R",5389,13365,19917,"R",6292,15033,21770,"R",5944,14983,21406
"18039",0,1,0,1,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",207436,463.158,20.0354,447.873,"R",31398,39396,71458,"R",24376,42348,67768,"R",20667,41810,65187,"R",26108,46972,74387,"R",23082,45652,69694
"18041",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",23335,215.021,15.4233,108.524,"R",4389,4917,9462,"R",3553,5044,8816,"R",2252,6839,9530,"R",2237,7755,10136,"R",2084,7625,9838
"18043",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",81931,148.486,31.2951,551.776,"R",16263,19957,36527,"R",14805,19868,35283,"R",13939,21427,37225,"R",17511,23400,41802,"R",17025,23408,41144
"18045",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",16833,395.668,13.493,42.5432,"R",3094,4158,7410,"R",2233,4660,7103,"R",1476,5661,7474,"R",1629,6154,7986,"R",1526,6311,7981
"18047",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",23136,384.426,20.6855,60.1832,"R",3404,7018,10610,"R",2907,7421,10549,"R",1967,8665,10990,"R",2137,9691,12000,"R",2061,9810,12032
"18049",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",20004,368.393,17.8045,54.3007,"R",3702,5147,9006,"R",2621,5315,8120,"R",1960,6010,8374,"R",2280,6694,9147,"R",2097,6633,8851
"18051",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",33038,487.378,17.964,67.7872,"R",6455,8449,15095,"R",4928,9487,14718,"R",3720,11079,15472,"R",4023,11817,16161,"R",3722,11896,15897
